Artist,Song,Song_ID,Surface,Tags,Lemma,Entity
Novi fosili,Nikad više staro vino,oOIOCzZV_23,više,Rgc,mnogo,O
Novi fosili,Nikad više staro vino,oOIOCzZV_23,staro,Agpnsny,star,O
Novi fosili,Nikad više staro vino,oOIOCzZV_23,vino,Ncnsn,vino,O
Novi fosili,Noćas umiru stare ljubavi,oOIOCzZV_24,Noćas,Rgp,noćas,O
Novi fosili,Noćas umiru stare ljubavi,oOIOCzZV_24,umiru,Vmr3p,umirati,O
Novi fosili,Noćas umiru stare ljubavi,oOIOCzZV_24,stare,Agpfsgy,star,O
Novi fosili,Noćas umiru stare ljubavi,oOIOCzZV_24,ljubavi,Ncfsg,ljubav,O
Novi fosili,Obriši suze generacijo,oOIOCzZV_25,Obriši,Vmm2s,obrisati,O
Novi fosili,Obriši suze generacijo,oOIOCzZV_25,suze,Ncfpa,suza,O
Novi fosili,Obriši suze generacijo,oOIOCzZV_25,generacijo,Cs,generacija,O
Novi fosili,Pazi da ne nazebeš,oOIOCzZV_26,Pazi,Vmm2s,paziti,O
Novi fosili,Pazi da ne nazebeš,oOIOCzZV_26,da,Cs,da,O
Novi fosili,Pazi da ne nazebeš,oOIOCzZV_26,ne,Qz,ne,O
Novi fosili,Pazi da ne nazebeš,oOIOCzZV_26,nazebeš,Vmr2s,nazebati,O
Novi fosili,Poslije svega,oOIOCzZV_27,Poslije,Sg,poslije,O
Novi fosili,Poslije svega,oOIOCzZV_27,svega,Agpnsgy,sav,O
Novi fosili,Radije budi mi brat,oOIOCzZV_28,Radije,Rgc,radije,O
Novi fosili,Radije budi mi brat,oOIOCzZV_28,budi,Vmr3s,buditi,O
Novi fosili,Radije budi mi brat,oOIOCzZV_28,mi,Pp1-sd,ja,O
Novi fosili,Radije budi mi brat,oOIOCzZV_28,brat,Ncmsn,brat,O
Novi fosili,"Reci mi tiho, tiho",oOIOCzZV_29,Reci,Vmm2s,reći,O
Novi fosili,"Reci mi tiho, tiho",oOIOCzZV_29,mi,Pp1-sd,ja,O
Novi fosili,"Reci mi tiho, tiho",oOIOCzZV_29,tiho,Rgp,tiho,O
Novi fosili,"Reci mi tiho, tiho",oOIOCzZV_29,",",Z,",",O
Novi fosili,"Reci mi tiho, tiho",oOIOCzZV_29,tiho,Rgp,tiho,O
Novi fosili,Samo mi se javi,oOIOCzZV_30,Samo,Rgp,samo,O
Novi fosili,Samo mi se javi,oOIOCzZV_30,mi,Pp1-sd,ja,O
Novi fosili,Samo mi se javi,oOIOCzZV_30,se,Px--sa,sebe,O
Novi fosili,Samo mi se javi,oOIOCzZV_30,javi,Vmr3s,javiti,O
Novi fosili,Sanjaj me,oOIOCzZV_31,Sanjaj,Vmm2s,sanjati,O
Novi fosili,Sanjaj me,oOIOCzZV_31,me,Pp1-sa,ja,O
Novi fosili,Simpatija,oOIOCzZV_32,Simpatija,Ncfsn,simpatija,O
Novi fosili,Sklopi oči,oOIOCzZV_33,Sklopi,Vmr3s,sklopiti,O
Novi fosili,Sklopi oči,oOIOCzZV_33,oči,Ncfpa,oko,O
Novi fosili,Šu šu,oOIOCzZV_34,Šu,Agpfsay,ši,O
Novi fosili,Šu šu,oOIOCzZV_34,šu,Ncfsa,ša,O
Novi fosili,Tako je malo riječi palo,oOIOCzZV_35,Tako,Rgp,tako,O
Novi fosili,Tako je malo riječi palo,oOIOCzZV_35,je,Var3s,biti,O
Novi fosili,Tako je malo riječi palo,oOIOCzZV_35,malo,Rgp,malo,O
Novi fosili,Tako je malo riječi palo,oOIOCzZV_35,riječi,Ncfpg,riječ,O
Novi fosili,Tako je malo riječi palo,oOIOCzZV_35,palo,Vmp-sn,pasti,O
Novi fosili,Tonka,oOIOCzZV_36,Tonka,Ncfsn,tonka,B-per
Novi fosili,Tvoje plave kose,oOIOCzZV_37,Tvoje,Ncfpn,tvoj,O
Novi fosili,Tvoje plave kose,oOIOCzZV_37,plave,Agpfsgy,plav,O
Novi fosili,Tvoje plave kose,oOIOCzZV_37,kose,Ncfsg,kosa,O
Novi fosili,Vrijeme,oOIOCzZV_38,Vrijeme,Ncnsn,vrijeme,O
Novi fosili,Za domovinu našu,oOIOCzZV_39,Za,Sa,za,O
Novi fosili,Za domovinu našu,oOIOCzZV_39,domovinu,Ncfsa,domovina,O
Novi fosili,Za domovinu našu,oOIOCzZV_39,našu,Ps1fsa,naš,O
Novi fosili,Zbogom,oOIOCzZV_40,Zbogom,Qo,zbogom,O
Novi fosili,Zovem te,oOIOCzZV_41,Zovem,Vmr1s,zvati,O
Novi fosili,Zovem te,oOIOCzZV_41,te,Pp2-sa,ti,O
Novi fosili,Bilo je prelijepo,oOIOCzZV_0,Bilo,Vap-sn,biti,O
Novi fosili,Bilo je prelijepo,oOIOCzZV_0,je,Var3s,biti,O
Novi fosili,Bilo je prelijepo,oOIOCzZV_0,prelijepo,Agpnsny,prelijep,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,Budi,Vmr3s,buditi,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,uvijek,Rgp,uvijek,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,blizu,Rgp,blizu,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,(,Z,(,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,kao,Cs,kao,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,što,Cs,što,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,si,Var2s,biti,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,sada,Rgp,sada,O
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,),Z,),O
Novi fosili,Da te ne volim,oOIOCzZV_2,Da,Cs,da,O
Novi fosili,Da te ne volim,oOIOCzZV_2,te,Pp2-sa,ti,O
Novi fosili,Da te ne volim,oOIOCzZV_2,ne,Qz,ne,O
Novi fosili,Da te ne volim,oOIOCzZV_2,volim,Vmr1s,voljeti,O
Novi fosili,Diridonda,oOIOCzZV_3,Diridonda,Npfsn,Diridonda,B-misc
Novi fosili,Djeca smo,oOIOCzZV_4,Djeca,Ncnpn,dijete,O
Novi fosili,Djeca smo,oOIOCzZV_4,smo,Var1p,biti,O
Novi fosili,Dunjo mirisna,oOIOCzZV_5,Dunjo,Ncfsv,dunja,O
Novi fosili,Dunjo mirisna,oOIOCzZV_5,mirisna,Agpfsny,mirisan,O
Novi fosili,E moj Saša,oOIOCzZV_6,E,I,e,O
Novi fosili,E moj Saša,oOIOCzZV_6,moj,Ps1msn,moj,O
Novi fosili,E moj Saša,oOIOCzZV_6,Saša,Npmsn,Saša,B-per
Novi fosili,Ispod mjeseca boje trešanja,oOIOCzZV_7,Ispod,Sg,ispod,O
Novi fosili,Ispod mjeseca boje trešanja,oOIOCzZV_7,mjeseca,Ncmsg,mjesec,O
Novi fosili,Ispod mjeseca boje trešanja,oOIOCzZV_7,boje,Ncfsg,boja,O
Novi fosili,Ispod mjeseca boje trešanja,oOIOCzZV_7,trešanja,Ncfpg,trešnja,O
Novi fosili,Jedna duša,oOIOCzZV_8,Jedna,Mlcfsn,jedan,O
Novi fosili,Jedna duša,oOIOCzZV_8,duša,Ncfsn,duša,O
Novi fosili,Jesen je,oOIOCzZV_9,Jesen,Ncfsn,jesen,O
Novi fosili,Jesen je,oOIOCzZV_9,je,Var3s,biti,O
Novi fosili,Još te volim,oOIOCzZV_10,Još,Rgp,još,O
Novi fosili,Još te volim,oOIOCzZV_10,te,Pp2-sa,ti,O
Novi fosili,Još te volim,oOIOCzZV_10,volim,Vmr1s,voljeti,O
Novi fosili,Kad godine prođu,oOIOCzZV_11,Kad,Cs,kad,O
Novi fosili,Kad godine prođu,oOIOCzZV_11,godine,Ncfpn,godina,O
Novi fosili,Kad godine prođu,oOIOCzZV_11,prođu,Vmr3p,proći,O
Novi fosili,"Kaži mi, mama",oOIOCzZV_12,Kaži,Vmm2s,kazati,O
Novi fosili,"Kaži mi, mama",oOIOCzZV_12,mi,Pp1-sd,ja,O
Novi fosili,"Kaži mi, mama",oOIOCzZV_12,",",Z,",",O
Novi fosili,"Kaži mi, mama",oOIOCzZV_12,mama,Ncfsn,mama,O
Novi fosili,Kralj ljubavi,oOIOCzZV_13,Kralj,Ncmsn,kralj,O
Novi fosili,Kralj ljubavi,oOIOCzZV_13,ljubavi,Ncfsg,ljubav,O
Novi fosili,Lastavice mala,oOIOCzZV_14,Lastavice,Ncfpn,lastavica,O
Novi fosili,Lastavice mala,oOIOCzZV_14,mala,Agpfsny,mali,O
Novi fosili,Majčine oči,oOIOCzZV_15,Majčine,Agpfpny,majčin,O
Novi fosili,Majčine oči,oOIOCzZV_15,oči,Ncfpn,oko,O
Novi fosili,Marina iz moje ulice,oOIOCzZV_16,Marina,Ncfsn,marina,O
Novi fosili,Marina iz moje ulice,oOIOCzZV_16,iz,Sg,iz,O
Novi fosili,Marina iz moje ulice,oOIOCzZV_16,moje,Ps1fsg,moj,O
Novi fosili,Marina iz moje ulice,oOIOCzZV_16,ulice,Ncfsg,ulica,O
Novi fosili,Milena,oOIOCzZV_17,Milena,Npfsn,Milena,B-per
Novi fosili,Moj prijatelj Anu ljubi,oOIOCzZV_18,Moj,Ps1msn,moj,O
Novi fosili,Moj prijatelj Anu ljubi,oOIOCzZV_18,prijatelj,Ncmsn,prijatelj,O
Novi fosili,Moj prijatelj Anu ljubi,oOIOCzZV_18,Anu,Npfsa,Ana,B-per
Novi fosili,Moj prijatelj Anu ljubi,oOIOCzZV_18,ljubi,Vmr3s,ljubiti,O
Novi fosili,Ne budi me mati,oOIOCzZV_19,Ne,Qz,ne,O
Novi fosili,Ne budi me mati,oOIOCzZV_19,budi,Vmr3s,buditi,O
Novi fosili,Ne budi me mati,oOIOCzZV_19,me,Pp1-sa,ja,O
Novi fosili,Ne budi me mati,oOIOCzZV_19,mati,Vmn,mati,O
Novi fosili,Nebeske kočije,oOIOCzZV_20,Nebeske,Agpfsgy,nebeski,O
Novi fosili,Nebeske kočije,oOIOCzZV_20,kočije,Ncfsg,kočija,O
Novi fosili,Nemaš više vremena za mene,oOIOCzZV_21,Nemaš,Vmr2s,nemati,O
Novi fosili,Nemaš više vremena za mene,oOIOCzZV_21,više,Rgc,mnogo,O
Novi fosili,Nemaš više vremena za mene,oOIOCzZV_21,vremena,Ncnsg,vrijeme,O
Novi fosili,Nemaš više vremena za mene,oOIOCzZV_21,za,Sa,za,O
Novi fosili,Nemaš više vremena za mene,oOIOCzZV_21,mene,Pp1-sa,ja,O
Novi fosili,Nije istina,oOIOCzZV_22,Nije,Var3s,biti,O
Novi fosili,Nije istina,oOIOCzZV_22,istina,Ncfsn,istina,O
Novi fosili,Nikog nema da mu kažem,oOIOCzZV_23,Nikog,Pi3m-a,nitko,O
Novi fosili,Nikog nema da mu kažem,oOIOCzZV_23,nema,Vmr3s,nemati,O
Novi fosili,Nikog nema da mu kažem,oOIOCzZV_23,da,Cs,da,O
Novi fosili,Nikog nema da mu kažem,oOIOCzZV_23,mu,Pp3msd,on,O
Novi fosili,Nikog nema da mu kažem,oOIOCzZV_23,kažem,Vmr1s,kazati,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,O,Sl,o,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,ne,Qz,ne,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,(,Z,(,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,sad,Rgp,sad,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,je,Var3s,biti,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,kasno,Rgp,kasno,O
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,),Z,),O
Novi fosili,Otišao je on,oOIOCzZV_25,Otišao,Vmp-sm,otići,O
Novi fosili,Otišao je on,oOIOCzZV_25,je,Var3s,biti,O
Novi fosili,Otišao je on,oOIOCzZV_25,on,Pp3msn,on,O
Novi fosili,Plava košulja,oOIOCzZV_26,Plava,Agpfsny,plav,O
Novi fosili,Plava košulja,oOIOCzZV_26,košulja,Ncfsn,košulja,O
Novi fosili,Pričaj mi o ljubavi,oOIOCzZV_27,Pričaj,Vmm2s,pričati,O
Novi fosili,Pričaj mi o ljubavi,oOIOCzZV_27,mi,Pp1-sd,ja,O
Novi fosili,Pričaj mi o ljubavi,oOIOCzZV_27,o,Sl,o,O
Novi fosili,Pričaj mi o ljubavi,oOIOCzZV_27,ljubavi,Ncfsl,ljubav,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,Razumljiva,Agpfsny,razumljiv,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,pjesma,Ncfsn,pjesma,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,(,Z,(,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,kad,Rgp,kad,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,sam,Var1s,biti,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,bio,Vap-sm,biti,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,mlad,Agpmsnn,mlad,O
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,),Z,),O
Novi fosili,Sama,oOIOCzZV_29,Sama,Agpfsny,sam,O
Novi fosili,Sanja,oOIOCzZV_30,Sanja,Vmr3s,sanjati,O
Novi fosili,Sedam dugih godina,oOIOCzZV_31,Sedam,Mlc,sedam,O
Novi fosili,Sedam dugih godina,oOIOCzZV_31,dugih,Agpfpgy,dug,O
Novi fosili,Sedam dugih godina,oOIOCzZV_31,godina,Ncfpg,godina,O
Novi fosili,Sjećam se još,oOIOCzZV_32,Sjećam,Vmr1s,sjećati,O
Novi fosili,Sjećam se još,oOIOCzZV_32,se,Px--sa,sebe,O
Novi fosili,Sjećam se još,oOIOCzZV_32,još,Rgp,još,O
Novi fosili,Šta se smiješ klipane,oOIOCzZV_33,Šta,Pi3n-n,što,O
Novi fosili,Šta se smiješ klipane,oOIOCzZV_33,se,Px--sa,sebe,O
Novi fosili,Šta se smiješ klipane,oOIOCzZV_33,smiješ,Vmr2s,smjeti,O
Novi fosili,Šta se smiješ klipane,oOIOCzZV_33,klipane,Ncmpa,klipan,O
Novi fosili,Šuti moj dječače plavi,oOIOCzZV_34,Šuti,Ncfsl,šuta,O
Novi fosili,Šuti moj dječače plavi,oOIOCzZV_34,moj,Ps1msn,moj,O
Novi fosili,Šuti moj dječače plavi,oOIOCzZV_34,dječače,Ncmsv,dječak,O
Novi fosili,Šuti moj dječače plavi,oOIOCzZV_34,plavi,Agpmpny,plav,O
Novi fosili,Tko zna s kim čekaš zoru,oOIOCzZV_35,Tko,Pq3m-n,tko,O
Novi fosili,Tko zna s kim čekaš zoru,oOIOCzZV_35,zna,Vmr3s,znati,O
Novi fosili,Tko zna s kim čekaš zoru,oOIOCzZV_35,s,Si,sa,O
Novi fosili,Tko zna s kim čekaš zoru,oOIOCzZV_35,kim,Pi3m-i,tko,O
Novi fosili,Tko zna s kim čekaš zoru,oOIOCzZV_35,čekaš,Vmr2s,čekati,O
Novi fosili,Tko zna s kim čekaš zoru,oOIOCzZV_35,zoru,Ncfsa,zora,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,Tri,Mlc,tri,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,plus,Ncmsan,plus,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,deset,Mlc,deset,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,(,Z,(,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,3,Mdc,3,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,+,Z,+,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,10,Mdc,10,O
Novi fosili,Tri plus deset (3+10),oOIOCzZV_36,),Z,),O
Novi fosili,"Vikend tata, vikend mama",oOIOCzZV_37,Vikend,Ncmsn,vikend,O
Novi fosili,"Vikend tata, vikend mama",oOIOCzZV_37,tata,Ncmpg,tata,O
Novi fosili,"Vikend tata, vikend mama",oOIOCzZV_37,",",Z,",",O
Novi fosili,"Vikend tata, vikend mama",oOIOCzZV_37,vikend,Ncmsn,vikend,O
Novi fosili,"Vikend tata, vikend mama",oOIOCzZV_37,mama,Ncmsg,mam,O
Novi fosili,Za dobra stara vremena,oOIOCzZV_38,Za,Sa,za,O
Novi fosili,Za dobra stara vremena,oOIOCzZV_38,dobra,Agpnpay,dobar,O
Novi fosili,Za dobra stara vremena,oOIOCzZV_38,stara,Agpnpay,star,O
Novi fosili,Za dobra stara vremena,oOIOCzZV_38,vremena,Ncnpa,vrijeme,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,Zagrli,Vmm2s,zagrliti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,moju,Ps1fsa,moj,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,dušu,Ncfsa,duša,O
Novi fosili,Znam,oOIOCzZV_40,Znam,Vmr1s,znati,O
Severina,Adam i Seva,1BXPX+6H_1_0,Adam,Npmsn,Adam,B-per
Severina,Adam i Seva,1BXPX+6H_1_0,i,Cc,i,O
Severina,Adam i Seva,1BXPX+6H_1_0,Seva,Npmsg,Sev,B-per
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,Aj,I,Aj,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,",",Z,",",O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,aj,Ncmsn,aj,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,",",Z,",",O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,aj,Ncmsn,aj,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,",",Z,",",O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,aj,Vmm2s,ati,O
Severina,"Ako odeš, ljubavi",1BXPX+6H_1_2,Ako,Cs,ako,O
Severina,"Ako odeš, ljubavi",1BXPX+6H_1_2,odeš,Vmr2s,otići,O
Severina,"Ako odeš, ljubavi",1BXPX+6H_1_2,",",Z,",",O
Severina,"Ako odeš, ljubavi",1BXPX+6H_1_2,ljubavi,Ncfsg,ljubav,O
Severina,Ante,1BXPX+6H_1_3,Ante,Npmsn,Ante,B-per
Severina,Bambola,1BXPX+6H_1_4,Bambola,Npfsn,Bambola,B-loc
Severina,Bolna ti bolujem,1BXPX+6H_1_5,Bolna,Agpfsny,bolan,O
Severina,Bolna ti bolujem,1BXPX+6H_1_5,ti,Pp2-sd,ti,O
Severina,Bolna ti bolujem,1BXPX+6H_1_5,bolujem,Vmr1s,bolovati,O
Severina,Brad Pitt,1BXPX+6H_1_6,Brad,Npmsn,Brad,B-per
Severina,Brad Pitt,1BXPX+6H_1_6,Pitt,Npmsn,Pitt,I-per
Severina,Broš,1BXPX+6H_1_7,Broš,Ncmsn,broš,O
Severina,Budim se s imenom tvojim,1BXPX+6H_1_8,Budim,Vmr1s,buditi,O
Severina,Budim se s imenom tvojim,1BXPX+6H_1_8,se,Px--sa,sebe,O
Severina,Budim se s imenom tvojim,1BXPX+6H_1_8,s,Si,sa,O
Severina,Budim se s imenom tvojim,1BXPX+6H_1_8,imenom,Ncnsi,ime,O
Severina,Budim se s imenom tvojim,1BXPX+6H_1_8,tvojim,Ncfsg,tvoj,O
Severina,Čovjek kojeg volim,1BXPX+6H_1_9,Čovjek,Ncmsn,čovjek,O
Severina,Čovjek kojeg volim,1BXPX+6H_1_9,kojeg,Pi-msan,koji,O
Severina,Čovjek kojeg volim,1BXPX+6H_1_9,volim,Vmr1s,voljeti,O
Severina,Da si moj,1BXPX+6H_1_10,Da,Cs,da,O
Severina,Da si moj,1BXPX+6H_1_10,si,Var2s,biti,O
Severina,Da si moj,1BXPX+6H_1_10,moj,Ps1msn,moj,O
Severina,Daj mi daj,1BXPX+6H_1_11,Daj,Vmm2s,dati,O
Severina,Daj mi daj,1BXPX+6H_1_11,mi,Pp1-sd,ja,O
Severina,Daj mi daj,1BXPX+6H_1_11,daj,Vmm2s,dati,O
Severina,Dalmatinka,1BXPX+6H_1_12,Dalmatinka,Ncfsn,dalmatinka,B-per
Severina,Djevojka sa sela,1BXPX+6H_1_13,Djevojka,Ncfsn,djevojka,O
Severina,Djevojka sa sela,1BXPX+6H_1_13,sa,Sg,sa,O
Severina,Djevojka sa sela,1BXPX+6H_1_13,sela,Ncnsg,selo,O
Severina,Esmeralda,1BXPX+6H_1_14,Esmeralda,Ncfsn,esmeralda,O
Severina,Gardelin,1BXPX+6H_1_15,Gardelin,Aspmsnn,gardelin,B-deriv-per
Severina,Generale,1BXPX+6H_1_16,Generale,Ncmpa,general,O
Severina,Haljinica boje lila,1BXPX+6H_1_17,Haljinica,Ncfsn,haljinica,O
Severina,Haljinica boje lila,1BXPX+6H_1_17,boje,Ncfsg,boja,O
Severina,Haljinica boje lila,1BXPX+6H_1_17,lila,Vmp-sf,liti,O
Severina,Hurem,1BXPX+6H_1_18,Hurem,Qo,Hurem,O
Severina,Idi,1BXPX+6H_1_19,Idi,Vmm2s,ići,O
Severina,Ispovid,1BXPX+6H_1_20,Ispovid,Npmsn,Ispovid,B-loc
Severina,Iz glave,1BXPX+6H_1_21,Iz,Sg,iz,O
Severina,Iz glave,1BXPX+6H_1_21,glave,Ncfsg,glava,O
Severina,Ja samo pjevam,1BXPX+6H_1_22,Ja,Pp1-sn,ja,O
Severina,Ja samo pjevam,1BXPX+6H_1_22,samo,Rgp,samo,O
Severina,Ja samo pjevam,1BXPX+6H_1_22,pjevam,Vmr1s,pjevati,O
Severina,Kaži da l' je ljubav,1BXPX+6H_1_23,Kaži,Vmm2s,kazati,O
Severina,Kaži da l' je ljubav,1BXPX+6H_1_23,da,Cs,da,O
Severina,Kaži da l' je ljubav,1BXPX+6H_1_23,l,Agpnsny,l,O
Severina,Kaži da l' je ljubav,1BXPX+6H_1_23,',Z,',O
Severina,Kaži da l' je ljubav,1BXPX+6H_1_23,je,Var3s,biti,O
Severina,Kaži da l' je ljubav,1BXPX+6H_1_23,ljubav,Ncfsn,ljubav,O
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,Kreni,Vmr3s,kreniti,O
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,(,Z,(,O
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,with,Agpfsny,witi,O
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,Amir,Npfsn,Amir,B-per
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,Kazić,Npfsn,Kazić,I-per
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,Leo,Npfsn,Leo,I-per
Severina,Kreni (with Amir Kazić Leo),1BXPX+6H_1_24,),Z,),O
Severina,Lijenčina,1BXPX+6H_1_25,Lijenčina,Ncmsn,lijenčina,O
Severina,Ljubimo se,1BXPX+6H_1_26,Ljubimo,Vmr1p,ljubiti,O
Severina,Ljubimo se,1BXPX+6H_1_26,se,Px--sa,sebe,O
Severina,Lude godine,1BXPX+6H_1_27,Lude,Ncfpn,luda,O
Severina,Lude godine,1BXPX+6H_1_27,godine,Ncfsg,godina,O
Severina,Ma daj,1BXPX+6H_1_28,Ma,I,Ma,O
Severina,Ma daj,1BXPX+6H_1_28,daj,Vmm2s,dati,O
Severina,Marjane moj,1BXPX+6H_1_29,Marjane,Ncfpn,marjana,O
Severina,Marjane moj,1BXPX+6H_1_29,moj,Ps1msn,moj,O
Severina,Mili moj,1BXPX+6H_1_30,Mili,Vmr3s,militi,O
Severina,Mili moj,1BXPX+6H_1_30,moj,Ncfpa,moj,O
Severina,Moj sokole,1BXPX+6H_1_31,Moj,Ps1msn,moj,O
Severina,Moj sokole,1BXPX+6H_1_31,sokole,Vmr3p,sokoliti,O
Severina,Moja stvar,1BXPX+6H_1_32,Moja,Ps1fsn,moj,O
Severina,Moja stvar,1BXPX+6H_1_32,stvar,Ncfsn,stvar,O
Severina,More na leđa,1BXPX+6H_1_33,More,Ncnsn,more,O
Severina,More na leđa,1BXPX+6H_1_33,na,Sa,na,O
Severina,More na leđa,1BXPX+6H_1_33,leđa,Ncnpa,leđa,O
Severina,Mornarica mlada,1BXPX+6H_1_34,Mornarica,Ncfsn,mornarica,O
Severina,Mornarica mlada,1BXPX+6H_1_34,mlada,Agpfsny,mlad,O
Severina,Muškarcu samo treba kurva,1BXPX+6H_1_35,Muškarcu,Ncmsd,muškarac,O
Severina,Muškarcu samo treba kurva,1BXPX+6H_1_35,samo,Rgp,samo,O
Severina,Muškarcu samo treba kurva,1BXPX+6H_1_35,treba,Vmr3s,trebati,O
Severina,Muškarcu samo treba kurva,1BXPX+6H_1_35,kurva,Ncfsn,kurva,O
Severina,Na punti Marjana,1BXPX+6H_1_36,Na,Sl,na,O
Severina,Na punti Marjana,1BXPX+6H_1_36,punti,Ncfsl,punta,O
Severina,Na punti Marjana,1BXPX+6H_1_36,Marjana,Npfsn,Marjana,B-loc
Severina,Ne spavaj mala moja,1BXPX+6H_1_37,Ne,Qz,ne,O
Severina,Ne spavaj mala moja,1BXPX+6H_1_37,spavaj,Vmm2s,spavati,O
Severina,Ne spavaj mala moja,1BXPX+6H_1_37,mala,Agpfsny,mali,O
Severina,Ne spavaj mala moja,1BXPX+6H_1_37,moja,Ps1fsn,moj,O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,Nit,Ncfsn,nit,O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,s,Si,sa,O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,tobom,Pp2-si,ti,O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,nit,Ncfsa,nit,O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,',Z,',O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,bez,Sg,bez,O
Severina,Nit s tobom nit' bez tebe,1BXPX+6H_1_38,tebe,Pp2-sg,ti,O
Severina,Od rođendana do rođendana,1BXPX+6H_1_39,Od,Sg,od,O
Severina,Od rođendana do rođendana,1BXPX+6H_1_39,rođendana,Ncmpg,rođendan,O
Severina,Od rođendana do rođendana,1BXPX+6H_1_39,do,Sg,do,O
Severina,Od rođendana do rođendana,1BXPX+6H_1_39,rođendana,Ncmsg,rođendan,O
Severina,Odlazim,1BXPX+6H_1_40,Odlazim,Vmr1s,odlaziti,O
Severina,Paloma nera,1BXPX+6H_1_41,Paloma,Ncfsn,paloma,O
Severina,Paloma nera,1BXPX+6H_1_41,nera,Ncmpg,ner,O
Severina,Pogled ispod obrva,1BXPX+6H_1_42,Pogled,Ncmsn,pogled,O
Severina,Pogled ispod obrva,1BXPX+6H_1_42,ispod,Sg,ispod,O
Severina,Pogled ispod obrva,1BXPX+6H_1_42,obrva,Ncfpg,obrva,O
Severina,Poželi me,1BXPX+6H_1_43,Poželi,Vmr3s,poželjeti,O
Severina,Poželi me,1BXPX+6H_1_43,me,Pp1-sa,ja,O
Severina,Prijateljice,1BXPX+6H_1_44,Prijateljice,Ncfpn,prijateljica,O
Severina,Priznajem,1BXPX+6H_1_45,Priznajem,Vmr1s,priznavati,O
Severina,Prva djevojka,1BXPX+6H_1_46,Prva,Mlofsn,prvi,O
Severina,Prva djevojka,1BXPX+6H_1_46,djevojka,Ncfsn,djevojka,O
Severina,Radujte se narodi,1BXPX+6H_1_47,Radujte,Vmm2p,radovati,O
