Artist,Song,Song_ID,Surface,Tags,Lemma,Entity
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,te,Pp2-sa,ti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,izgubim,Vmr1s,izgubiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,necu,Vmr3s,necuti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,vratiti,Vmn,vratiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,me,Pp1-sa,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,neces,Vmr3s,necesti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,cekati,Vmn,cekati,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,.,Z,.,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,Zagrli,Vmr3s,zagrliti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,moju,Ps1fsa,moj,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,dusu,Ncfsa,dusa,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,zagrli,Vmr3s,zagrliti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,moje,Agpnsay,moj,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ime,Ncnsa,ime,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ja,Pp1-sn,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,",",Z,",",O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ja,Pp1-sn,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,cu,Var1s,cu,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,vratiti,Vmn,vratiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kunem,Vmr1s,kleti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ti,Pp2-sd,ti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,svime,Vmr3s,sav,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,.,Z,.,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,Svaki,Pi-msan,svaki,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,put,Rgp,put,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kad,Cs,kad,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,putujem,Vmr1s,putovati,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ja,Pp1-sn,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,iznova,Rgp,iznova,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ludujem,Vmr1s,ludovati,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,necu,Vmr3s,necuti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,vratiti,Vmn,vratiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,me,Pp1-sa,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,neces,Vmr3s,necesti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,cekati,Vmn,cekati,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,.,Z,.,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,Svaki,Pi-msan,svaki,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,put,Rgp,put,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kad,Cs,kad,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,odlazim,Vmr1s,odlaziti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,te,Pp2-sa,ti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,izgubim,Vmr1s,izgubiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,necu,Vmr3s,necuti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,vratiti,Vmn,vratiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kao,Cs,kao,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,da,Cs,da,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,me,Pp1-sa,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,neces,Vmr3s,necesti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,cekati,Vmn,cekati,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,.,Z,.,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,Zagrli,Vmr3s,zagrliti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,moju,Ps1fsa,moj,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,dusu,Ncfsa,dusa,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,zagrli,Vmr3s,zagrliti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,moje,Agpnsay,moj,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ime,Ncnsa,ime,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ja,Pp1-sn,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,",",Z,",",O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ja,Pp1-sn,ja,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,cu,Var1s,cu,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,vratiti,Vmn,vratiti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,kunem,Vmr1s,kleti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,ti,Pp2-sd,ti,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,se,Px--sa,sebe,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,svime,Vmr3s,sav,O
Novi fosili,Zagrli moju dušu,oOIOCzZV_39,.,Z,.,O
Novi fosili,Znam,oOIOCzZV_40,Sjedi,Vmr3s,sjediti,O
Novi fosili,Znam,oOIOCzZV_40,još,Rgp,još,O
Novi fosili,Znam,oOIOCzZV_40,tren,Ncmsan,tren,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,bez,Sg,bez,O
Novi fosili,Znam,oOIOCzZV_40,nas,Pp1-pg,mi,O
Novi fosili,Znam,oOIOCzZV_40,će,Var3s,htjeti,O
Novi fosili,Znam,oOIOCzZV_40,svanuti,Vmn,svanuti,O
Novi fosili,Znam,oOIOCzZV_40,zagrli,Vmr3s,zagrliti,O
Novi fosili,Znam,oOIOCzZV_40,me,Pp1-sa,ja,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,onda,Rgp,onda,O
Novi fosili,Znam,oOIOCzZV_40,možeš,Vmr2s,moći,O
Novi fosili,Znam,oOIOCzZV_40,krenuti,Vmn,krenuti,O
Novi fosili,Znam,oOIOCzZV_40,A,Cc,a,O
Novi fosili,Znam,oOIOCzZV_40,sjedi,Vmr3s,sjediti,O
Novi fosili,Znam,oOIOCzZV_40,još,Rgp,još,O
Novi fosili,Znam,oOIOCzZV_40,tren,Ncmsan,tren,O
Novi fosili,Znam,oOIOCzZV_40,ovo,Pd-nsn,ovaj,O
Novi fosili,Znam,oOIOCzZV_40,ti,Pp2-sd,ti,O
Novi fosili,Znam,oOIOCzZV_40,moram,Vmr1s,morati,O
Novi fosili,Znam,oOIOCzZV_40,kazati,Vmn,kazati,O
Novi fosili,Znam,oOIOCzZV_40,ne,Qz,ne,O
Novi fosili,Znam,oOIOCzZV_40,krivim,Vmr1s,kriviti,O
Novi fosili,Znam,oOIOCzZV_40,te,Pp2-sa,ti,O
Novi fosili,Znam,oOIOCzZV_40,ja,Pp1-sn,ja,O
Novi fosili,Znam,oOIOCzZV_40,te,Cc,te,O
Novi fosili,Znam,oOIOCzZV_40,neću,Var1s,htjeti,O
Novi fosili,Znam,oOIOCzZV_40,mrziti,Vmn,mrziti,O
Novi fosili,Znam,oOIOCzZV_40,Jer,Cs,jer,O
Novi fosili,Znam,oOIOCzZV_40,nebo,Ncnsn,nebo,O
Novi fosili,Znam,oOIOCzZV_40,sve,Agpnsny,sav,O
Novi fosili,Znam,oOIOCzZV_40,vidi,Vmr3s,vidjeti,O
Novi fosili,Znam,oOIOCzZV_40,sve,Agpnsny,sav,O
Novi fosili,Znam,oOIOCzZV_40,zna,Vmr3s,znati,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,možda,Rgp,možda,O
Novi fosili,Znam,oOIOCzZV_40,ćeš,Var2s,htjeti,O
Novi fosili,Znam,oOIOCzZV_40,jednom,Rgp,jednom,O
Novi fosili,Znam,oOIOCzZV_40,k'o,Cs,k'o,O
Novi fosili,Znam,oOIOCzZV_40,ja,Pp1-sn,ja,O
Novi fosili,Znam,oOIOCzZV_40,nakom,Ncmsi,nak,O
Novi fosili,Znam,oOIOCzZV_40,reći,Vmn,reći,O
Novi fosili,Znam,oOIOCzZV_40,:,Z,:,O
Novi fosili,Znam,oOIOCzZV_40,znam,Vmr1s,znati,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,ti,Pp2-sn,ti,O
Novi fosili,Znam,oOIOCzZV_40,mi,Pp1-sd,ja,O
Novi fosili,Znam,oOIOCzZV_40,odlaziš,Vmr2s,odlaziti,O
Novi fosili,Znam,oOIOCzZV_40,znam,Vmr1s,znati,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,ti,Pp2-sn,ti,O
Novi fosili,Znam,oOIOCzZV_40,me,Pp1-sa,ja,O
Novi fosili,Znam,oOIOCzZV_40,ne,Qz,ne,O
Novi fosili,Znam,oOIOCzZV_40,voliš,Vmr2s,voljeti,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,nema,Vmr3s,nemati,O
Novi fosili,Znam,oOIOCzZV_40,tu,Rgp,tu,O
Novi fosili,Znam,oOIOCzZV_40,",",Z,",",O
Novi fosili,Znam,oOIOCzZV_40,budimo,Vmr1p,buditi,O
Novi fosili,Znam,oOIOCzZV_40,",",Z,",",O
Novi fosili,Znam,oOIOCzZV_40,samo,Rgp,samo,O
Novi fosili,Znam,oOIOCzZV_40,dobri,Agpmpny,dobar,O
Novi fosili,Znam,oOIOCzZV_40,drugovi,Ncmpn,drug,O
Novi fosili,Znam,oOIOCzZV_40,nema,Vmr3s,nemati,O
Novi fosili,Znam,oOIOCzZV_40,toga,Pd-nsg,taj,O
Novi fosili,Znam,oOIOCzZV_40,nakon,Sg,nakon,O
Novi fosili,Znam,oOIOCzZV_40,ljubavi,Ncfsg,ljubav,O
Novi fosili,Znam,oOIOCzZV_40,Ma,I,Ma,O
Novi fosili,Znam,oOIOCzZV_40,sjedi,Vmr3s,sjediti,O
Novi fosili,Znam,oOIOCzZV_40,još,Rgp,još,O
Novi fosili,Znam,oOIOCzZV_40,tren,Ncmsan,tren,O
Novi fosili,Znam,oOIOCzZV_40,ništa,Pi3n-a,ništa,O
Novi fosili,Znam,oOIOCzZV_40,ti,Pp2-sd,ti,O
Novi fosili,Znam,oOIOCzZV_40,neću,Var1s,htjeti,O
Novi fosili,Znam,oOIOCzZV_40,tražiti,Vmn,tražiti,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,ne,Qz,ne,O
Novi fosili,Znam,oOIOCzZV_40,boj,Vmm2s,bojati,O
Novi fosili,Znam,oOIOCzZV_40,se,Px--sa,sebe,O
Novi fosili,Znam,oOIOCzZV_40,ne,Qz,ne,O
Novi fosili,Znam,oOIOCzZV_40,više,Rgc,mnogo,O
Novi fosili,Znam,oOIOCzZV_40,ti,Pp2-sd,ti,O
Novi fosili,Znam,oOIOCzZV_40,neću,Var1s,htjeti,O
Novi fosili,Znam,oOIOCzZV_40,smatati,Vmn,smatati,O
Novi fosili,Znam,oOIOCzZV_40,A,Cc,a,O
Novi fosili,Znam,oOIOCzZV_40,sjedi,Vmr3s,sjediti,O
Novi fosili,Znam,oOIOCzZV_40,još,Rgp,još,O
Novi fosili,Znam,oOIOCzZV_40,tren,Ncmsan,tren,O
Novi fosili,Znam,oOIOCzZV_40,ovo,Pd-nsn,ovaj,O
Novi fosili,Znam,oOIOCzZV_40,ti,Pp2-sd,ti,O
Novi fosili,Znam,oOIOCzZV_40,moram,Vmr1s,morati,O
Novi fosili,Znam,oOIOCzZV_40,kazati,Vmn,kazati,O
Novi fosili,Znam,oOIOCzZV_40,ne,Qz,ne,O
Novi fosili,Znam,oOIOCzZV_40,krivim,Vmr1s,kriviti,O
Novi fosili,Znam,oOIOCzZV_40,te,Pp2-sa,ti,O
Novi fosili,Znam,oOIOCzZV_40,i,Cc,i,O
Novi fosili,Znam,oOIOCzZV_40,ja,Pp1-sn,ja,O
Novi fosili,Znam,oOIOCzZV_40,te,Cc,te,O
Novi fosili,Znam,oOIOCzZV_40,neću,Var1s,htjeti,O
Novi fosili,Znam,oOIOCzZV_40,mrziti,Vmn,mrziti,O
Novi fosili,Znam,oOIOCzZV_40,Jer,Cs,jer,O
Novi fosili,Znam,oOIOCzZV_40,nebo,Ncnsn,nebo,O
Novi fosili,Znam,oOIOCzZV_40,sve,Agpnsny,sav,O
Novi fosili,Znam,oOIOCzZV_40,vidi,Vmr3s,vidjeti,O
Novi fosili,Znam,oOIOCzZV_40,sve,Agpnsny,sav,O
Novi fosili,Znam,oOIOCzZV_40,zna,Vmr3s,znati,O
Novi fosili,Znam,oOIOCzZV_40,....,Z,....,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ne,Qz,ne,O
Severina,Adam i Seva,1BXPX+6H_1_0,vidim,Vmr1s,vidjeti,O
Severina,Adam i Seva,1BXPX+6H_1_0,dobro,Ncnsa,dobro,O
Severina,Adam i Seva,1BXPX+6H_1_0,jesi,Var2s,biti,O
Severina,Adam i Seva,1BXPX+6H_1_0,li,Qq,li,O
Severina,Adam i Seva,1BXPX+6H_1_0,to,Pd-nsn,taj,O
Severina,Adam i Seva,1BXPX+6H_1_0,ti,Pp2-sd,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,I,Cc,i,O
Severina,Adam i Seva,1BXPX+6H_1_0,to,Qo,to,O
Severina,Adam i Seva,1BXPX+6H_1_0,ne,Qz,ne,O
Severina,Adam i Seva,1BXPX+6H_1_0,s,Si,sa,O
Severina,Adam i Seva,1BXPX+6H_1_0,jednom,Rgp,jednom,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,više,Rgc,mnogo,O
Severina,Adam i Seva,1BXPX+6H_1_0,manje,Rgc,malo,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,nego,Cc,nego,O
Severina,Adam i Seva,1BXPX+6H_1_0,s,Si,sa,O
Severina,Adam i Seva,1BXPX+6H_1_0,tri,Mlc,tri,O
Severina,Adam i Seva,1BXPX+6H_1_0,O,Sa,o,O
Severina,Adam i Seva,1BXPX+6H_1_0,sve,Agpnsay,sav,O
Severina,Adam i Seva,1BXPX+6H_1_0,su,Var3p,biti,O
Severina,Adam i Seva,1BXPX+6H_1_0,iste,Agpfpny,isti,O
Severina,Adam i Seva,1BXPX+6H_1_0,plave,Agpfpny,plav,O
Severina,Adam i Seva,1BXPX+6H_1_0,kose,Ncfpn,kosa,O
Severina,Adam i Seva,1BXPX+6H_1_0,peglane,Appfpny,peglati,O
Severina,Adam i Seva,1BXPX+6H_1_0,Poništene,Appfpny,poništiti,O
Severina,Adam i Seva,1BXPX+6H_1_0,marke,Ncfsg,marka,O
Severina,Adam i Seva,1BXPX+6H_1_0,taksene,Ncfsg,taksena,O
Severina,Adam i Seva,1BXPX+6H_1_0,Gledaj,Vmm2s,gledati,O
Severina,Adam i Seva,1BXPX+6H_1_0,tijelo,Ncnsa,tijelo,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,gledaj,Vmm2s,gledati,O
Severina,Adam i Seva,1BXPX+6H_1_0,vrat,Ncmsan,vrat,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ne,Qz,ne,O
Severina,Adam i Seva,1BXPX+6H_1_0,gledaj,Vmm2s,gledati,O
Severina,Adam i Seva,1BXPX+6H_1_0,na,Sa,na,O
Severina,Adam i Seva,1BXPX+6H_1_0,rolex,Agpmsayn,rolex,O
Severina,Adam i Seva,1BXPX+6H_1_0,sat,Ncmsan,sat,O
Severina,Adam i Seva,1BXPX+6H_1_0,Slušaj,Vmm2s,slušati,O
Severina,Adam i Seva,1BXPX+6H_1_0,usne,Ncfsg,usna,O
Severina,Adam i Seva,1BXPX+6H_1_0,što,Cs,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,ti,Pp2-sn,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,šapuću,Vmr3p,šaputati,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ljubi,Vmr3s,ljubiti,O
Severina,Adam i Seva,1BXPX+6H_1_0,ruke,Ncfpa,ruka,O
Severina,Adam i Seva,1BXPX+6H_1_0,što,Cs,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,te,Pp2-sa,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,miluju,Vmr3p,milovati,O
Severina,Adam i Seva,1BXPX+6H_1_0,U,Sl,u,O
Severina,Adam i Seva,1BXPX+6H_1_0,prolazu,Ncmsl,prolaz,O
Severina,Adam i Seva,1BXPX+6H_1_0,Aaa,Sa,AAA,O
Severina,Adam i Seva,1BXPX+6H_1_0,pile,Ncnsa,pile,O
Severina,Adam i Seva,1BXPX+6H_1_0,moje,Ncfsg,moj,O
Severina,Adam i Seva,1BXPX+6H_1_0,Aaa,Npfsn,Aaa,O
Severina,Adam i Seva,1BXPX+6H_1_0,gotovo,Rgp,gotovo,O
Severina,Adam i Seva,1BXPX+6H_1_0,je,Var3s,biti,O
Severina,Adam i Seva,1BXPX+6H_1_0,Šta,Pi3n-a,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,mi,Pp1-sd,ja,O
Severina,Adam i Seva,1BXPX+6H_1_0,radiš,Vmr2s,raditi,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,šta,Pi3n-a,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,mi,Pp1-sd,ja,O
Severina,Adam i Seva,1BXPX+6H_1_0,radiš,Vmr2s,raditi,O
Severina,Adam i Seva,1BXPX+6H_1_0,Pile,Ncnsn,pile,O
Severina,Adam i Seva,1BXPX+6H_1_0,moje,Ps1fsg,moj,O
Severina,Adam i Seva,1BXPX+6H_1_0,šta,Ncfsg,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,mi,Pp1-sd,ja,O
Severina,Adam i Seva,1BXPX+6H_1_0,radiš,Vmr2s,raditi,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ti,Pp2-sn,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,pitaš,Vmr2s,pitati,O
Severina,Adam i Seva,1BXPX+6H_1_0,kol'ko,Ncfpa,kol'ka,O
Severina,Adam i Seva,1BXPX+6H_1_0,sam,Var1s,biti,O
Severina,Adam i Seva,1BXPX+6H_1_0,ih,Pp3-pa,oni,O
Severina,Adam i Seva,1BXPX+6H_1_0,imala,Vmp-sf,imati,O
Severina,Adam i Seva,1BXPX+6H_1_0,do,Sg,do,O
Severina,Adam i Seva,1BXPX+6H_1_0,sad,Rgp,sad,O
Severina,Adam i Seva,1BXPX+6H_1_0,Hm,I,Hm,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,hm,I,hm,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,ma,Qo,ma,O
Severina,Adam i Seva,1BXPX+6H_1_0,kad,Cs,kad,O
Severina,Adam i Seva,1BXPX+6H_1_0,sve,Agpnsay,sav,O
Severina,Adam i Seva,1BXPX+6H_1_0,zbrojim,Vmr1s,zbrojiti,O
Severina,Adam i Seva,1BXPX+6H_1_0,ništa,Pi3n-a,ništa,O
Severina,Adam i Seva,1BXPX+6H_1_0,Tuga,Ncfsn,tuga,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,čemer,Ncmsn,čemer,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,jad,Ncmsan,jad,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ako,Cs,ako,O
Severina,Adam i Seva,1BXPX+6H_1_0,si,Var2s,biti,O
Severina,Adam i Seva,1BXPX+6H_1_0,prvi,Mlomsn,prvi,O
Severina,Adam i Seva,1BXPX+6H_1_0,čovjek,Ncmsn,čovjek,O
Severina,Adam i Seva,1BXPX+6H_1_0,ti,Pp2-sd,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,na,Sl,na,O
Severina,Adam i Seva,1BXPX+6H_1_0,svijetu,Ncmsl,svijet,O
Severina,Adam i Seva,1BXPX+6H_1_0,Prvi,Mlomsn,prvi,O
Severina,Adam i Seva,1BXPX+6H_1_0,uopće,Rgp,uopće,O
Severina,Adam i Seva,1BXPX+6H_1_0,Što,Cs,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,ne,Qz,ne,O
Severina,Adam i Seva,1BXPX+6H_1_0,kažeš,Vmr2s,kazati,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,moj,Ps1msn,moj,O
Severina,Adam i Seva,1BXPX+6H_1_0,Adame,Npmsg,Adamo,B-per
Severina,Adam i Seva,1BXPX+6H_1_0,Gledaj,Vmm2s,gledati,O
Severina,Adam i Seva,1BXPX+6H_1_0,tijelo,Ncnsa,tijelo,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,gledaj,Vmm2s,gledati,O
Severina,Adam i Seva,1BXPX+6H_1_0,vrat,Ncmsan,vrat,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ne,Qz,ne,O
Severina,Adam i Seva,1BXPX+6H_1_0,gledaj,Vmm2s,gledati,O
Severina,Adam i Seva,1BXPX+6H_1_0,na,Sa,na,O
Severina,Adam i Seva,1BXPX+6H_1_0,rolex,Agpmsayn,rolex,O
Severina,Adam i Seva,1BXPX+6H_1_0,sat,Ncmsan,sat,O
Severina,Adam i Seva,1BXPX+6H_1_0,Slušaj,Vmm2s,slušati,O
Severina,Adam i Seva,1BXPX+6H_1_0,usne,Ncfsg,usna,O
Severina,Adam i Seva,1BXPX+6H_1_0,što,Cs,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,ti,Pp2-sn,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,šapuću,Vmr3p,šaputati,O
Severina,Adam i Seva,1BXPX+6H_1_0,Ljubi,Vmr3s,ljubiti,O
Severina,Adam i Seva,1BXPX+6H_1_0,ruke,Ncfpa,ruka,O
Severina,Adam i Seva,1BXPX+6H_1_0,što,Cs,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,te,Pp2-sa,ti,O
Severina,Adam i Seva,1BXPX+6H_1_0,miluju,Vmr3p,milovati,O
Severina,Adam i Seva,1BXPX+6H_1_0,U,Sl,u,O
Severina,Adam i Seva,1BXPX+6H_1_0,prolazu,Ncmsl,prolaz,O
Severina,Adam i Seva,1BXPX+6H_1_0,Aaa,Sa,AAA,O
Severina,Adam i Seva,1BXPX+6H_1_0,pile,Ncnsa,pile,O
Severina,Adam i Seva,1BXPX+6H_1_0,moje,Ncfsg,moj,O
Severina,Adam i Seva,1BXPX+6H_1_0,Aaa,Npfsn,Aaa,O
Severina,Adam i Seva,1BXPX+6H_1_0,gotovo,Rgp,gotovo,O
Severina,Adam i Seva,1BXPX+6H_1_0,je,Var3s,biti,O
Severina,Adam i Seva,1BXPX+6H_1_0,Šta,Pi3n-a,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,mi,Pp1-sd,ja,O
Severina,Adam i Seva,1BXPX+6H_1_0,radiš,Vmr2s,raditi,O
Severina,Adam i Seva,1BXPX+6H_1_0,",",Z,",",O
Severina,Adam i Seva,1BXPX+6H_1_0,šta,Pi3n-a,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,mi,Pp1-sd,ja,O
Severina,Adam i Seva,1BXPX+6H_1_0,radiš,Vmr2s,raditi,O
Severina,Adam i Seva,1BXPX+6H_1_0,Pile,Ncnsn,pile,O
Severina,Adam i Seva,1BXPX+6H_1_0,moje,Ps1fsg,moj,O
Severina,Adam i Seva,1BXPX+6H_1_0,šta,Ncfsg,što,O
Severina,Adam i Seva,1BXPX+6H_1_0,mi,Pp1-sd,ja,O
Severina,Adam i Seva,1BXPX+6H_1_0,radiš,Vmr2s,raditi,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,U,Sl,u,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,mojoj,Px-fsl,moj,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,ulici,Ncfsl,ulica,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,jutro,Ncnsa,jutro,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,donose,Vmr3p,donositi,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,ptice,Ncfpn,ptica,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,i,Cc,i,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,osmijehe,Ncmpa,osmijeh,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,na,Sa,na,O
Severina,"Aj, aj, aj, aj",1BXPX+6H_1_1,svako,Agpnsay,svaki,O
