Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Stihovi_diskografija,Skladba_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Music By_discogs,Lyrics By_discogs,All_albums_discogs
26,zdPtejCw_1_26,Psihomodo Pop,Psihomodo Pop,Ponekad,13998,"Ponekad sam ruzan
ponekad sam glup
ponekad sam miran
ponekad sam lud

Ponekada cujem
cudne zvukove
ponekada vidim
svjetlo, bijele miseve
 
Ponekada pijem
a ponekad i ne
ponekada pusim
al' ona nikad ne 

Uvijek kada spavam
sanjam u bojama
uvijek kada placem
plivam u suzama

Ponekad se valjam
po krevetima svim
ponekad sam tezak
a ponekada ne
(2x)

Ponekad sam ruzan
(4x)","https://tekstovi.net/2,733,13799.html",,,,,,,,['Psihomodo Pop'],https://diskografija.com/pjesma/ponekad-5379.htm,Ponekad,,,,,,"Ponekad sam ruzan, ponekad sam glup
Ponekad sam miran, a ponekad sam lud
Ponekad cujem cudne zvukove
Ponekad vidim svjetlo bijele miseve

Ponekad pijem, a ponekad i ne
Ponekad pusim, al' ona nikad ne
uuuuu uuuuuu

Uvijek kada spavam, sanjam u bojama
Uvijek kada placem plivam u suzama
Ponekad se valjam po krevetima svim
Ponekad sam tezak a ponekad i ne

Ponekad se valjam po krevetima svim
Ponekad sam tezak a ponekad i ne
Ponekad i ne

Ponekad sam ruzan
Ponekad sam ruzan
Ponekad sam ruzan
Ponekad sam ruzan",Ponekad,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/ponekad.html,Psihomodo Pop,Ponekad,5:04,Srebrne Svinje,,,,nan-Srebrne Svinje/nan-Unpljugd/nan-Tekućih 20/2007.0-The Ultimate Collection/2015.0-Original Album Collection/2015.0-Original Album Collection/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella
27,zdPtejCw_1_27,Psihomodo Pop,Psihomodo Pop,Raj,947,"Svi u ligerstulima leze
breskvice socne pucaju svjeze
plesacice s nogicama masu
i svi sa svima idealno pasu

Neki cak i nargilu puse
svjetske rekorde u uzivanju ruse
i svi se smiju, svi su savrseno haj
ziher tako izgleda raj
 
Sve je slatko k’o od cokolade
vrtni patuljci makove sade
djevojke mlade urnebesno vriste
decki lagano gutaju gemiste

Ziher tako izgleda raj
si normalan, kaj pricas, ma daj
raj je ziher, ono mjesto
gdje takve kao ti ne pustaju cesto","https://tekstovi.net/2,733,57359.html",,,,,,,,['Psihomodo Pop'],https://diskografija.com/pjesma/raj-14136.htm,Raj,,,,,,"Svi u ligerštulima leže
breskvice sočne pucaju sviježe
plesačice s nogicama mašu
i svi sa svima idealno pašu
neki čak i nargilu puše
svjetske rekorde u uživanju ruše
i svi se smiju, svi su savršeno haj
ziher tako izgleda raj!!

Sve je slatko ko od čokolade
vrtni patuljci makove sade
djevojke mlade urnebesno vrište
dećki lagano gutaju gemište
neki čak i nargilu puše
svjetske rekorde u uživanju ruše
i svi se smiju, svi su savršeno haj
ziher tako izgleda raj!!
Ziher tako izgleda raj
si normalan kaj pričaš, ma daj
raj je ziher ono mjesto
di takve kao ti ne puštaju često!",Raj,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/raj.html,Psihomodo Pop,Raj,4:05,Jeee! Jeee! Jeee!,,,,nan-Jeee! Jeee! Jeee!/2010.0-'Ste Dobro?/2010.0-'Ste Dobro?
28,zdPtejCw_1_28,Psihomodo Pop,Psihomodo Pop,Ramona,20252,"O slatka, slatka mala Ramona
velike oci kao crkvena zvona
(2x)

Ona voli pjevati oblibabuibajeijeije
ona voli, ona voli, ona voli
ona voli Ramonese
 
O slatka, slatka mala Ramona
kada cu cuti nasa ljubavna zvona
(2x)

Kada ces samo meni pjevati oblibabuibajeijeije
kada ces, kada ces
kada ces, kada ces voljeti samo mene

Ref. 3x
U mala Ramona

Mala Ramona
velike oci kao crkvena zvona
o slatka, slatka mala Ramona

Kada ces samo meni pjevati oblibabuibajeijeije
kada ces, kada ces
kada ces, kada ces voljeti samo mene

Ref. 3x","https://tekstovi.net/2,733,10194.html",,Ramona,,,"O slatka slatka mala Ramona
Velike oci kao crkvena zvona
Ona voli pjevati oblibabuibajeijeije
Ona voli ona voli ona voli
Ona voli Ramonese. O slatka slatka mala Ramona
Kada cu cuti nasa ljubavna zvona
Kada ces samo meni pjevati oblibabuibajeijeije
Kada ces, kada ces, kada ces, kada ces
Voljeti samo mene. Uuuuu mala Ramona...",,https://lyricstranslate.com/en/psihomodo-pop-ramona-lyrics.html,['Psihomodo Pop'],https://diskografija.com/pjesma/ramona-5384.htm,Ramona,,,,,,"O slatka slatka mala Ramona
Velike oci kao crkvena zvona
Ona voli pjevati oblibabuibajeijeije
Ona voli ona voli ona voli
Ona voli Ramonese

O slatka slatka mala Ramona
Kada cu cuti nasa ljubavna zvona
Kada ces samo meni pjevati oblibabuibajeijeije
Kada ces, kada ces, kada ces, kada ces
Voljeti samo mene

Uuuuu mala Ramona
Uuuuu mala Ramona
Uuuuu mala Ramona
Uuuuuu jeeeeeee",Ramona,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/ramona.html,Psihomodo Pop,Ramona,,Demo + Live 26.10.1986.,1986.0,,,1986.0-Demo + Live 26.10.1986./1988.0-Ja Volim Samo Sebe / Ramona/nan-Godina Zmaja/nan-Live In Amsterdam/nan-ZG Rock Forces Live!/1990.0-Briljant Video-Pop/1990.0-Briljant Video-Pop/1993.0-Mix - 93/nan-Unpljugd/nan-Best Of/nan-Das Beste Aus Der Grossen Hit Parade (Die Schönen Melodien '98)/nan-Tekućih 20/2007.0-The Ultimate Collection/2010.0-'Ste Dobro?/2015.0-Original Album Collection/2015.0-Original Album Collection/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella/2020.0-Greatest Hits Collection
29,zdPtejCw_1_29,Psihomodo Pop,Psihomodo Pop,Rano jutro,10644,"Laki ljudi secu gradom
blijeda lica nosi zrak

Rano jutro letim zrakom
cini se da nosi me lahor blag

I sto da radim decko
u ovako tuznom gradu
osim da vjerujem u zrak
 
Djevojcice mlade secu gradom
blijeda lica nosi zrak

A keckice male, keckice male
lete zrakom, lete zrakom
da li cu ikad vise biti tako mlad

I sto da radim sada
u ovako tuznom gradu
osim da vjerujem u zrak

I sto da radim sada
kada sam ostao potpuno sam
potpuno sam

U rano jutro babe
u rano jutro honey
(2x)","https://tekstovi.net/2,733,13797.html",,,,,,,,['Psihomodo Pop'],https://diskografija.com/pjesma/rano-jutro-5383.htm,Rano jutro,,,,,,,,,Psihomodo Pop,Rano Jutro,2:44,Godina Zmaja,,Lou Reed,Davor Gobac,nan-Godina Zmaja/1990.0-Briljant Video-Pop/1993.0-Mix - 93/nan-Unpljugd/nan-Tekućih 20/2004.0-Tekućih 20/2007.0-The Ultimate Collection/2015.0-Original Album Collection/2015.0-Original Album Collection/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella
30,zdPtejCw_1_30,Psihomodo Pop,Psihomodo Pop,Sexy magazin,26685,"Njezin zivot nije bajka
njezin zivot nije film
njezin zivot nema smisla
ona nema nista s tim

U njenim zilama tece
sampanjac, a ne krv
u njenim plavim ocima
ja sam mali bijedni crv
 
Sexy magazin, sexy magazin

Ona voli porno pricice
i nosi cipka gacice
sve njene prijateljice
glupe su i dosadne

Zivot nije bajka
zivot nije film
njezin zivot nema smisla
ona nema nista s tim

Ref.
Njezin zivot je, zivot je
zivot je sexy magazin
njezin zivot je, zivot je
zivot je sexy magazin

Ona voli porno pricice
i nosi tanke gacice
sve njene prijateljice
glupe su i dosadne

Ref.","https://tekstovi.net/2,733,10193.html",,Sexy magazin,Sexy magazine,,"Njezin život nije bajka
1
Njezin život nije film
Njezin život nema smisla
Ona nema ništa s tim.. U njenim žilama teče
Šampanjac, a ne krv
U njenim plavim očima
Ja sam mali bijedni crv.. Sexy magazin, sexy magazin .... Ona voli porno pričice
I nosi čipka gaćice
Sve njene prijateljice
Glupe su i dosadne.. Život nije bajka
Život nije film
Njezin život nema smisla
Ona nema ništa s tim.. Njezin život je, život je
Život je sexy magazin
Njezin život je, život je
Život je sexy magazin .... Sexy magazin, sexy magazin .... Ona voli porno pričice
I nosi tanke gaćice
Sve njene prijateljice
Glupe su i dosadne.. Njezin život je, život je
Život je sexy magazin
Njezin život je, život je
Život je sexy magazin .... Sexy magazin, sexy magazin ...","Her life isn't a fairytale,
Her life isn't a film,
Her life has no meaning,
She doesn't have anything to do with it.. In her veins there is
Champagne, not blood,
In her blue eyes
I'm a little poor worm.. Sexy magazine, sexy magazine.... She likes porno stories,
She wears lacy underwear,
All of her friends
Are stupid and boring.. Her life isn't a fairytale,
Her life isn't a film,
Her life has no meaning,
She doesn't have anything to do with it.. Her life is, life is
Life is a sexy magazine,
Her life is, life is
Life is a sexy magazine.... Sexy magazine, sexy magazine.... She likes porno stories,
She wears thongs,
All of her friends
Are stupid and boring.. Her life is, life is
Life is a sexy magazine,
Her life is, life is
Life is a sexy magazine.... Sexy magazine, sexy magazine...",https://lyricstranslate.com/en/sexy-magazin-sexy-magazine.html,['Psihomodo Pop'],https://diskografija.com/pjesma/sexy-magazin-21620.htm,Sexy magazin,,,,,,"Njezin zivot nije bajka
Njezin zivot nije film
Njezin zivot nema smisla
Ona nema nista s tim.

U njenim zilama tece
Sampanjac, a ne krv
U njenim plavim ocima
Ja sam mali bijedni crv.

Sexy magazin, sexy magazin ...

Ona voli porno pricice
I nosi cipka gacice
Sve njene prijateljice
Glupe su i dosadne.

Zivot nije bajka
Zivot nije film
Njezin zivot nema smisla
Ona nema nista s tim.

Njezin zivot je, zivot je
Zivot je sexy magazin
Njezin zivot je, zivot je
Zivot je sexy magazin ...

Sexy magazin, sexy magazin ...

Ona voli porno pricice
I nosi tanke gacice
Sve njene prijateljice
Glupe su i dosadne.

Njezin zivot je, zivot je
Zivot je sexy magazin
Njezin zivot je, zivot je
Zivot je sexy magazin ...

Sexy magazin, sexy magazin ...",Sexy magazin,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/sexy-magazin.html,Psihomodo Pop,Sexy Magazin,3:36,Sexy Magazin / Ona Odlazi,1990.0,,,1990.0-Sexy Magazin / Ona Odlazi/nan-Sexy Magazin/1993.0-Mix - 93/nan-Best Of/nan-Das Beste Aus Der Grossen Hit Parade (Die Schönen Melodien '98)/nan-Tekućih 20/2004.0-Tekućih 20/2007.0-The Ultimate Collection/2010.0-'Ste Dobro?/2015.0-Original Album Collection/2015.0-Original Album Collection/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella/2020.0-Greatest Hits Collection
31,zdPtejCw_1_31,Psihomodo Pop,Psihomodo Pop,Starfucker,2920,"Bejbe, bejbe
zasto mi dosadjujes
proseci malo gradom
kupi si kokice

Da li znas da trebam lovu
ne radi svinjarije
to je samo jedna noc u hotelu
ti i prijateljice
 
Honey, honey
ne zovi me na telefon
neces nikog dobiti
nije to moj broj

Vidi kako dolazi on
moj treci zivcani slom
na krilima ljubavi
spreman da zaprosi te

Ref. 3x
Starfucker
star, starfucker
starfucker

Ref. 9x","https://tekstovi.net/2,733,45294.html",,,,,,,,['Psihomodo Pop'],https://diskografija.com/pjesma/starfucker-5382.htm,Starfucker,,,,,,"Babe, babe
Zasto mi dosadujes
Proseci malo gradom
Kupi si kokice
Da li znas da trebam lovu
Ne radi svinjarije
To je samo jedna noc u hotelu
Ti i prijateljice

Starfucker, starfucker
Starfucker, starfucker
Starfucker, starfucker
Starfucker, starfucker
Staaaaaaar...

Babe, babe
Ne zovi me na telefon
Neces nikog dobiti
Nije to moj broj
Vidi kako dolazi on
Moj treci zivcani slom
Na krilima ljubavi
Spreman da te zaprosi",Starfucker,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/starfucker.html,Psihomodo Pop,Starfucker,4:06,Srebrne Svinje,,Jagger-Richards,,nan-Srebrne Svinje/1995.0-Pinokio / Starfucker/nan-Unpljugd/nan-Best Of/nan-Das Beste Aus Der Grossen Hit Parade (Die Schönen Melodien '98)/nan-Tekućih 20/nan-Tekućih 20/2004.0-Tekućih 20/2007.0-The Ultimate Collection/2010.0-'Ste Dobro?/2010.0-'Ste Dobro?/2015.0-Original Album Collection/2015.0-Original Album Collection/2020.0-Greatest Hits Collection
32,zdPtejCw_1_32,Psihomodo Pop,Psihomodo Pop,Supstance,1598,"Uvijek je bio cudan momak
i nitko nije znao s cime se bavi
stalno su ga olajavali
ali nikad nisu znali

Sumnjalo se
 
Imao je nekako odsutan pogled
a u ocima kao neki stakla sjaj
i nocima nije dolazio k sebi
i svi su cekali njegov brzi kraj

Sumnjalo se

Ref. 3x
U supstance
u supstance
zabranjene i opasne supstance

I nitko ga nikad ulovio nije
da neki sumnjiv pos’o vodi
i cijeli se kvart iskreno boji
da mu se zbilja nekaj ne dogodi

Sumnjalo se

Ref. 2x

U supstance
u supstance
po skrivecki i po strance","https://tekstovi.net/2,733,57360.html",,,,,,,,['Psihomodo Pop'],https://diskografija.com/pjesma/supstance-25458.htm,Supstance,,,,,,,,,Psihomodo Pop,Supstance,,Ćiribu Ćiriba,,,,nan-Ćiribu Ćiriba/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella
33,zdPtejCw_1_33,Psihomodo Pop,Psihomodo Pop,Sve ce biti u redu,4890,"Ti mozes reci da lose je vrijeme
i mozda nije najbolji dan
ali vrijeme ne utjece na mene
ja profuck’o sam, ja profuck’o sam

Ti mozda brines zbog onih na vlasti
i mozda imas nemiran san
al’ takvi moje misli nece krasti
ja profuck’o sam, je
 
Ref. 2x
Sve ce biti u redu
opusti se i uzivaj u letu
ja profuck’o sam

Ja profuck’o sam

Oko tebe mozda skakucu trebe
a ja nikad nemam dobar dan
i sad sam sasvim usao u sebe
i nikad vise necu izaci van

Ref. 2x","https://tekstovi.net/2,733,57361.html","Davor Gobac, Smile Provokator",Sve će biti u redu,Everything Will Be Alright,,"Ti možeš reći da loše je vrijeme
1
I možda nije najbolji dan
Ali vrijeme ne utječe na mene
Ja profućko' sam, ja profućko' sam. Ti možda brineš zbog onih na vlasti
Možda imaš nemiran san
Takvi moje misli neće krasti
Ja profućko' sam. (Pripjev)
Sve će biti u redu
Opusti se i uživaj u letu
Ja profućko' sam. Ja profućko' sam, ja profućko' sam. Oko tebe možda skakuću trebe
A ja nikad nemam dobar dan
I sad sam sasvim ušo' u sebe
I nikad više neću izaći van. Ti možda brineš zbog onih na vlasti
Možda imaš nemiran san
Takvi moje misli neće krasti
Ja profućko' sam. (Pripjev). Ja profućko' sam, ja profućko' sam
I tako svaki dan. (Pripjev). Sve će biti u redu!","You can say the weather is bad
And maybe it's not the best of days
But time doesn't influence me
I'm gone, I'm gone. You maybe worry about those in the goverment
Maybe you have light sleep
Such as those will not steal my thoughts
I'm gone. (Chorus)
Everything will be alright
Relax and enjoy the flight
I'm gone. I'm gone, I'm gone. Maybe chicks hop around you
And I never have a good day
And I completely went inside of myself
And I will never come out again. You maybe worry about those in the goverment
Maybe you have light sleep
Such as those will not steal my thoughts
I'm gone. (Chorus). I'm gone, I'm gone
And it's like that every day. (Chorus). Everything will be alright!",https://lyricstranslate.com/en/sve-%C4%87e-biti-u-redu-everything-will-be-alright.html,,,,,,,,,,,,Psihomodo Pop,Sve Će Biti U Redu,3:55,Digitalno Nebo,,,,nan-Digitalno Nebo
34,zdPtejCw_1_34,Psihomodo Pop,Psihomodo Pop,Telegram Sem,2658,"Telegram Sem
telegram Sem
je moj Supermen

Kratkorepi Tom
kratkorepi Tom
ima staklene oci
i zivcani slom
 
Tetka Beladona
tetka Beladona
u bijeloj kupaoni
on je bio ona

Ref. 2x
Telegram Sem
telegram Sem
je moj Supermen

Bobi je u redu
Bobi je u redu
dok ga momci u plavom
opet ne odvedu

Psihomodo je lud
Psihomodo je lud
svaka zena u gradu
s njim pocinila bi blud

Ref. 2x

Plastik fantastik
plastik fantastik
hiper sintetik i automatik
ja prodajem snove
a ti trebas uvijek nove

Ref. 3x","https://tekstovi.net/2,733,42239.html",,,,,,,,,,,,,,,,"Telegram Sam,
Telegram Sam je moj Superman.

Kratkorepi Tom, Kratkorepi Tom
Ima staklene oci i zivcani slom.
Tetka Beladona, Tetka Beladona
U bijeloj kupaoni on je bio ona.

Telegram Sam je moj Superman.
Telegram Sam je moj Superman.

Bobi je u redu, Bobi je u redu
Dok ga momci u plavom opet ne odvedu
Psihomodo je lud, Psihomodo je lud
Svaka zena u gradu s njim pocinila bi blud.

Bobi je u redu, Bobi je u redu
Dok ga momci u plavom opet ne odvedu
Plastik Fantastik, Plastik Fantastik
Hiper sintetik i automatik
Prodajem snove, prodajem snove
Pa ti trebas ... nove.",Telegram sam,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/telegram-sam.html,Psihomodo Pop,Telegram Sam,3:42,Godina Zmaja,,Marc Bolan,Davor Gobac,nan-Godina Zmaja/nan-Live In Amsterdam/1990.0-Briljant Video-Pop/nan-Unpljugd/nan-Best Of/nan-Das Beste Aus Der Grossen Hit Parade (Die Schönen Melodien '98)/nan-Tekućih 20/2004.0-Tekućih 20/2007.0-The Ultimate Collection/2010.0-'Ste Dobro?/2010.0-'Ste Dobro?/2015.0-Original Album Collection/2015.0-Original Album Collection/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella/2020.0-Greatest Hits Collection
35,zdPtejCw_1_35,Psihomodo Pop,Psihomodo Pop,Totalno sam lud,5463,"Pogled joj je hladan kao pepermint
gorke suze ronim i pijem apsint
ogovaranje je palo, culo se je tras
ja sam tebi uvijek vjeran kao pas

Auuu
Auuu
 
Zavijanje se culo dugi tuzni zvuk
ti si meni uvijek najsladji fuk
jos te uvijek volim i proganjam te svud
svaku noc te sanjam i totalno sam lud

Ref. 8x
Lud, totalno sam lud

Lud, lud, totalno sam lud
lud, lud, totalno sam glup","https://tekstovi.net/2,733,39713.html",,,,,,,,['Psihomodo Pop'],https://diskografija.com/pjesma/totalno-sam-lud-14133.htm,Totalno sam lud,,,,,,"Pogled joj je hladan kao pepermint
Gorke suze ronim i pijem apsinth
Ogovaranje je palo culo se je tras
Ja sam tebi uvjek vjeran kao passs

Auuuuuuu!
Auuuuuuu!

Zavijanje se culo dugi tužni zvuk
Ti si meni uvijek najslaði fuk
Još te uvjek volim i proganjam te svud
Svaku noc te sanjam i totalno sam lud

Lud... totalno sam lud
Lud... totalno sam lud
Lud... totalno sam lud
Lud... totalno sam lud luuuuuud ... aaaaa

Lud lud totalno sam lu
Lud lud totalno sam glup
Lud lud totalno sam lud
Lud lud totalno sam glup",Totalno sam lud,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/totalno-sam-lud.html,Psihomodo Pop,Totalno Sam Lud,2:49,Jeee! Jeee! Jeee!,,,,nan-Jeee! Jeee! Jeee!/2010.0-'Ste Dobro?/2010.0-'Ste Dobro?/2017.0-Live - Unpljugd 2 Gavella
36,zdPtejCw_1_36,Psihomodo Pop,Psihomodo Pop,Tuzni lutak,3377,"U izlogu stojim
i dane brojim
ako me zelis, kupi me

Jer kad me vidis na ekranu
u reklami ja sam sam
uzasno sam nesretan
 
Ref.
Ali jedan dan, jedan dan
pobjeci cu van
razbiti cu ovaj izlog
zelim biti slobodan

Jedan dan, jedan dan
jedan dan, samo jedan dan

Ref.

Ali jedan dan, jedan dan
razvalicu ducan
imam dobar razlog
zelim biti slobodan","https://tekstovi.net/2,733,42238.html",,,,,,,,,,,,,,,,"U izlogu stojim
i dane brojim
ako me zelis kupi me
jek kad me vidis na ekranu
u reklami ja sam sam
uzasno sam nesretan

Ali jedan dan, jedan dan
pobjeci cu van
razbiti cu ovaj izlog
zelim biti slobodan
jedan dan, jedan dan, jedan dan
samo jedan dan

U izlogu stojim
i dane brojim
ako me zelis kupi me
jek kad me vidis na ekranu
u reklami ja sam sam
uzasno sam nesretan

Ali jedan dan, jedan dan
pobjeci cu van
razbiti cu ovaj izlog
zelim biti slobodan
jedan dan, jedan dan, jedan dan
samo jedan dan

Ali jedan dan, jedan dan
razvalicu ducan
imam dobar razlog
zelim biti slobodan
jedan dan
samo jedan dan",Tužni lutak,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/tuzni-lutak.html,Psihomodo Pop,Tužni Lutak,4:57,Debakl,,,,nan-Debakl/2007.0-The Ultimate Collection/2017.0-Live - Unpljugd 2 Gavella/2017.0-Live - Unpljugd 2 Gavella
37,zdPtejCw_1_37,Psihomodo Pop,Psihomodo Pop,Vampir,733,"Ref.
Pomoli se, sestro
pomoli za moj soj
jednog dana doc ce vrag
i svima uzet ce nam kroj

Pomoli se, sestro
za ovakve kao ja
 
Jos sam uvjek mladolik
al' blijed sam ko sir
nocima ne spavam bas
mozda sam vampir

Mozda, mozda, mozda
mozda sam vampir
sto zivota imam
ne mogu naci mir

U-u, a-a
mozda sam vampir
u-u, a-a
mozda nisam ziv

Sto zivota imam
ne mogu naci mir

Ref.

Jedan zivot imam
al' trebam barem dva","https://tekstovi.net/2,733,62414.html",,,,,,,,,,,,,,,,,,,Psihomodo Pop,Vampir,3:29,Digitalno Nebo,,,,nan-Digitalno Nebo
38,zdPtejCw_1_38,Psihomodo Pop,Psihomodo Pop,Zagrebacka noc,8029,"Dajte mi ruku i podjite sa mnom
prosetajmo nasim gradom
kisna je bila ova zima
i struje za reklame dovoljno ima

Bljesak lampi automobila
nocne dame kraj limuzina
ma, maske su lica ljudi i zena
i veca od tebe je i tvoja sjena
dok ides kroz noc
 
Birtije su nocas pune
jeftino vino mili ljude
samo sto ljudi nigdje nema
bas kao ni iznenadjenja

Hipoteka, hipoteka, meni treba apoteka
pa da uzmem svoju dozu
i lagano kresnem u narkozu
jer jedino tako mogu ici gradom
na ramenima sa plasticnom glavom
i voljeti ovu noc

Ref.
Tu divnu, tu divnu, tu divnu 
zagrebacku noc

Policajac mi trazi osobnu kartu
nemas je, ruka na vratu
i trpa te u plava kola
i vozi te bas kao obicnog vola
i dok se svijetlo na krovu okrece
plavi taxi nijemo krece i vozi te u noc

Ref.

Halo, halo, ali to jos nije sve
evo gradske cistoce da opere ulice
staklo, smece, injekcione sprice
da u svjetlu bijelog dana
ne bi bilo vidljivih mana
i kad na posao budes morao poc'
ti ne znas kakva je bila ova noc

Ref.","https://tekstovi.net/2,733,17859.html",,,,,,,,,,,,,,,,"Dajte mi ruku i pođite sa mnom
Prošetajmo našim gradom
Kišna je bila ova zima
I struje za reklame dovoljno ima
Bljesak lampi automobila
Noćne dame kraj limuzina
Mrske maske su lica ljudi i žena
Veća od tebe je i tvoja sjena
Dok ideš kroz noć

Birtije su noćas pune
Jeftino vino mili ljude
Samo što ljudi nigde nema
Baš kao ni iznenađenja
Hipoteka, hipoteka
Meni treba apoteka
Pa da uzmem svoju dozu
I lagano kresnem u narkozu
Jedino tako mogu ići gradom
Na ramenima sa plastičnom glavom
I voljeti ovu noć

Tu divnu, tu divnu, tu divnu zagrebačku noć

Policajac mi traži osobnu kartu
Nemaš je ruka na vratu
I trpa te u plava kola
Vozi te baš kao običnog vola
I dok se svijetlo na krovu okreće
Plavi taxi nijemo kreće
I vozi te u noć

Tu divnu, tu divnu, tu divnu zagrebačku noć

Halo, halo

Ali to još nije sve
Evo gradske čistoce da opere ulice
Staklo, smeće, injekcione sprice
Da u svijetlu bijelog dana
Ne bi bilo vidljivih mana
I kad na posao budeš morao poć
Ti ne znaš kakva je bila ova noć

Ta divna, ta divna, ta divna zagrebačka noć",Zagrebačka noć,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/zagrebacka-noc.html,Psihomodo Pop,Zagrebačka Noć,5:58,Sextasy,,,,nan-Sextasy
39,zdPtejCw_1_39,Psihomodo Pop,Psihomodo Pop,Zlocest k'o pas,3058,"Ja ne volim ugodno drustvo
i nemam savjesti glas
ja ne zelim biti dobar
jer sam rodjen zlocest k'o pas

Zbilja ne volim ugodno drustvo
i nisam jedan od nas
nemam skupo odijelo
i ne prati me dobar glas
 
Ja sam rodjen negdje u mraku
ja sam rodjen tise od vas
ja ne zelim biti dobar
jer sam rodjen zlocest k'o pas

Ref. 2x
Zlocest k'o pas
ja sam zlocest k'o pas

Ne volim teske droge
ali zato volim gras
niko mi ne pomaze
jos sam uvijek zlocest k'o pas

Ref. 2x","https://tekstovi.net/2,733,45291.html",,,,,,,,,,,,,,,,,,,Psihomodo Pop,Zločest K'o Pas,,Ćiribu Ćiriba,,,,nan-Ćiribu Ćiriba
