Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
37,FJdcVEAU_1_37,Jasmin Stavros,Jasmin Stavros,"Hej, pomozi",708,"Imala je oci plave
kosu pokosene trave
bila mi je sve na svijetu, hej

Otisla je, jos je volim
nikad necu da prebolim
izgubljen sam prijatelju, hej
 
Ref.
Hej, pomozi prijatelju, hej
hej, pomozi, necu moci sam
hej, pomozi prijatelju, hej
necu vise vidjet' novi dan

Vrati je, vrati je, jos volim je
spasi me, spasi me, ja molim te

Od kafane do kafane
dusi svojoj lijecim rane
izgubljen sam prijatelju, hej

Na te ruke casa bjezi
sklapam oci, vidim lezi
on je ljubi, a ja umirem

Ref. 2x","https://tekstovi.net/2,536,58001.html",,,,,,,,['Nikica Kalogjera'],['Stevo Cvikić'],['Rajko Dujmić'],['Jasmin Stavros'],https://diskografija.com/pjesma/hej-pomozi-12828.htm,"Hej, pomozi",1988 - Evo mene opet,2007 - Zlatna kolekcija,,,,,,
38,FJdcVEAU_1_38,Jasmin Stavros,Jasmin Stavros,Hladno,26696,"Ref.
Hladno, a tebe nema, boli od uspomena
otkad nisi sa mnom ti
hladno i nemam kuda, 
tesko je lose svuda
otkad mene ne volis
 
Ja sanjam da si 
ko nekad opet tu
htio bih tebe, 
ali nista te nece vratiti
pa zivim s tim,
otvaram vrata, ne, nisi to ti,
to vjetar donosi

Ref. 2x

Ja sanjam da si ko nekad 
opet tu na jastuku, 
al' znam, sad je kasno 
za svaku promjenu
slomljen, otvaram vrata,
ne, nisi to ti, to vjetar donosi

Ref.

","https://tekstovi.net/2,536,6047.html",,Hladno,Cold,,"Ref.
Hladno, a tebe nema, boli od uspomena
otkad nisi sa mnom ti
hladno i nemam kuda,
teško je, loše svuda
otkad mene ne voliš. Ja sanjam da si
ko nekad opet tu
htio bih tebe,
ali ništa te neće vratiti
pa živim s tim,
otvaram vrata, ne, nisi to ti,
to vjetar donosi. Ref. 2x. Ja sanjam da si ko nekad
opet tu na jastuku,
al' znam, sad je kasno
za svaku promjenu
slomljen, otvaram vrata,
ne, nisi to ti, to vjetar donosi. Ref.","Chorus:
It's cold, and you're not here, memories hurt me
Since you're not with me
It's cold and I have no place to go
It's bad and hard everywhere
Since you don't love me. I'm dreaming that you are
Here like you used to be
I want you
But nothing will make you come back
So I live with that
I'm opening the door, no, it's not you
It's just wind. Chorus 2x. I'm dreaming that you are, just like you used to be,
Here, on my pillow again
But I know, it's late now
For any kind of change
Broken, I'm opening the door
No, it's not you, it's just wind. Chorus",https://lyricstranslate.com/en/hladno-cold.html,['Fedor Boić'],['Fedor Boić'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/hladno-1885.htm,Hladno,1999 - Dio puta mog,2000 - Tonika Hit No. 4,2002 - Sve najbolje,2007 - Zlatna kolekcija,,"Hladno a tebe nema, boli od uspomena
Od kad nisi sa mnom ti
Hladno i nemam kuda, teško je loše svuda
Od kad mene ne voliš

Ja, sanjam da si k'o nekad opet tu, htio bi
Tebe, ali ništa te neće vratiti, pa živim s tim
Otvaram vrata ne nisi to ti, to vjetar donosi

Ja, sanjam da si k'o nekad opet tu, na jastuku
Al' znam, sad je kasno za svaku promjenu, slomljen
Otvaram vrata ne nisi to ti, to vjetar donosi",Hladno,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/hladno.html
39,FJdcVEAU_1_39,Jasmin Stavros,Jasmin Stavros,Idem u Sloveniju,1417,"Ja sam covik s mora, koji voli zene
ali one vole mene
ali vec odavno putujem ja stalno
sve zbog jedne zene

Priznajem, da cesto zapadnem u krizu
jer mi ona nije blizu
za tog vec o davno putujem
ja stalno ne treba mi vizu

Idem u Sloveniju, hojlarija hoj
vidit svoju deklicu, hojlarija hoj
idem u Sloveniju, hojlarija hoj
moja dekla bas je vsec
dajem casnu rijec","https://tekstovi.net/2,536,57764.html",,,,,,,,"['Mario Mihaljević', 'Milo Vasić Stavros']","['Mario Mihaljević', 'Milo Vasić Stavros']",['Branimir Mihaljević'],['Jasmin Stavros'],https://diskografija.com/pjesma/idem-u-sloveniju-11030.htm,Idem u Sloveniju,,,,,,,,
40,FJdcVEAU_1_40,Jasmin Stavros,Jasmin Stavros,"Idi, nema problema",13907,"Danas je dan, bas raspjevan
a tebe nema, sa mnom nevolja seta
pomalo steta

Ulicom korake rasipam
zene sa osmjehom gledam
sjecanja spremam 
ja, sjecanja nemam
 
Sve sto si nocas govorila ti
nece boljeti 
i nece potrajati

Ref. 2x 
Idi nema problema
ima tisucu zena
takva su vremena, sad
nisam bas duso od secera
malo me tuge ne rastapa
ne brini nista, prezivjet' cu ja","https://tekstovi.net/2,536,29160.html",,,,,,,,,,,,,,,,,,,,,
41,FJdcVEAU_1_41,Jasmin Stavros,Jasmin Stavros,Ima dana,3267,"Tko mi nosi tvoje pozdrave 
da l' prijatelj il' vjetar blag
da me svi, bas svi zaborave
znam tebi sam zauvijek drag

Ref.
Ima dana sretnijih
ima dana nesretnijih
ima obicnih a i onih odlicnih

Ali ni jedan nema ne 
da ne mislim na tebe
da se ne nadam 
da te ugledam","https://tekstovi.net/2,536,41812.html",,,,,,,,,,,,,,,,,,,,,
42,FJdcVEAU_1_42,Jasmin Stavros,Jasmin Stavros,Ima nas jos  (Ko pijane budale),19885,"Alo alo Djigibao, Staki Ovdje Staki
 veceras sam izve'a svoga prijatelja vanka
 da se malo raspolozi i on je osta bez posla pa je u ku..., depresija, brate depresija
a i ovi izbori nam nece puno pomoc
zavrsit cemo svi k'o Grcka
 na ulicu, viruj mi, cili svit ce na ulicu 
zato se treba, brate pripremit i to vec veceras 
zato natoci sine, natoci
 
Ref.
Ima nas jos, ima nas jos
 ko da smo pijane budale 
brate pijane budale
ima nas jos koliko hos
svima se ljulja vise manje
brate ljulja vise manje hop 
pijane budale 
brate pijane budale, hop

Ja i moj prijo
 znamo se od osnovne
 mijenjali slije i cure popularne 
sada bez posla 
on i ja vec nam je dosta 

Oruzje nema srecom je labilan je 
jer preko reda uzeli ponos i sve
sada se stidi u puckoj kuhinji ga vidim radler 
jeger, vino, red bull, votka 
sramota me takvoga zivota
al' je tako svaki problem manji
uz pice se osjecamo jaki 

Ref.

Tija bi zivit, a kad cu ako ne sad 
premotam film i di nije bijeda i jad
 a ja bez posla i vec mi je dosta 
radler, jeger, vino, red bull, votka 
sramota me takvoga zivota
al' je tako svaki problem manji
uz pice se osjecamo jaki

Ref. 3x","https://tekstovi.net/2,536,31885.html",J. Stavros,Ima nas još (Ko pijane budale),There are more of us (Like drunk fools),,"Alo alo Đigibao, Staki ovdje, Staki
1
večeras sam izvea svoga prijatelja vanka
da se malo raspoloži i on je osta bez posla pa je u kurcu, depresija, brate depresija
a i ovi izbori nam neće puno pomoć
završit ćemo svi ko Grčka
na ulicu, viruj mi, cili svit će na ulicu
zato se treba brate pripremit i to već večeras
zato natoči sine, natoči. Ref.
Ima nas još, ima nas još
ko da smo pijane budale
brate, pijane budale
ima nas još koliko ho'š
svima se ljulja više manje
brate ljulja više manje hop
pijane budale
brate, pijane budale, hop. Ja i moj prijo
znamo se od osnovne
mijenjali slije i cure popularne
sada bez posla
on i ja već nam je dosta. Oružje nema, srećom jer labilan je
jer preko reda uzeli ponos i sve
sada se stidi u pučkoj kuhinji ga vidim
radler, jeger, vino, red bull-votka
sramota me takvoga života
al je tako svaki problem manji
uz piće se osjećamo jaki. Ref.. Tija bi živit, a kad ću ako ne sad
premotam film i di nije bijeda i jad
a ja bez posla i već mi je dosta
radler, jeger, vino, red bull-votka
sramota me takvoga života
al je tako svaki problem manji
uz piće se osjećamo jaki. Ref. 3x","Hello, hello, is that Đigibao? It's Staki, yes, Staki
Tonight I took my friend out
so he can cheer up a little, he also lost his job so he feels shitty
Depression, brother, depression
An these elections won't help us a lot either
We'll finish up just like Greece
On the streets, trust me, the whole world is going to finish up on the streets
That's why we already have to prepare for it tonight
So pour it, son, pour it!. Chorus:
There are more of us, there are more of us
We're just like drunk fools
Brother, just like drunk fools
There are more of us, as much as you want
We're all swinging more or less
Brother, swinging more or less, woo!
Drunk fools,
Brother, drunk fools, woo!. Me and my buddy
We've known each other since elementary school
Together we exchanged stickers and popular girls
Now we're unemployed
Both of us, and we're already fed up with it. Luckily, he doesn't own a weapon because he's unstable
Because they took his pride and everything out of turn
Now he's ashamed, I see him in the soup kitchen
Radler, Jagermeister, wine, Red Bull-vodka
I'm ashamed of that way of living
But that makes every problem smaller
Drinks make us feel stronger. Chorus. I want to live, when will I live if I won't live now
Then I rewind the film and I see misery and squalor everywhere
And I'm unemployed and I'm already fed up with it
Radler, Jagermeister, wine, Red Bull-vodka
I'm ashamed of that way of living
But that makes every problem smaller
Drinks make us feel stronger. Chorus 3x",https://lyricstranslate.com/en/ima-nas-jo%C5%A1-ko-pijane-budale-there-are-more-us-drunk-fools.html,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/ima-nas-jos-ko-pijane-budale-16579.htm,Ima nas još (ko pijane budale),2013 - Ljubomorni ljudi,2013 - Ljubomorni ljudi - remix,,,,"Alo, alo, đigibau, Staki ovde, Staki
Večeras san izvea svoga prijatelja vanka da se malo oraspoloži
I on je osta bez posla pa je u kurcu
Depresija, brate, depresija
A i ovi izbori nam neće puno pomoć
Završit ćemo svi ko Grčka
Na ulicu, viruj mi, cili svit je na ulicu
Zato se treba brate pripremit
I to već večeras
Zato natoči sine, natoči

Ima nas još, ima nas još
Ko da smo pijane budale brate pijane budale
Ima nas još koliko oš
Svima se ljulja više manje brate ljulja više manje
Pijane budale, brate pijane budale

Ja i moj prijo, znamo se od osnovne
Mijenjali slije i cure popularne
Sada bez posla
On i ja već nam je dosta
Oružje nema, srećom jer labilan je
Jer preko reda uzeli ponos i sve
Sada se stidi, u pučkoj kuhinji ga vidim

Radler jeger vino red bull votka
Sramota me takvoga života
Al je tako svaki problem manji
Uz piće se osjećamo jaki

Ima nas još ima nas još
Ko da smo pijane budale brate pijane budale
Ima nas još koliko oš
Svima se ljulja više manje brate ljulja više manje
Pijane budale, brate pijane budale

Tija bi živit, a kad ću ako ne sad
Premotam film bi - di nije bijeda i jad
A ja bez posla i već mi je dosta

Radler jeger vino red bull votka
Sramota me takvoga života
Al je tako svaki problem manji
Uz piće se osjećamo jaki

Ima nas još ima nas još
Ko da smo pijane budale brate pijane budale
Ima nas još koliko oš
Svima se ljulja više manje brate ljulja više manje
Pijane budale, brate pijane budale",Ima nas još (ko pijane budale),https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/ima-nas-jos-ko-pijane-budale.html
43,FJdcVEAU_1_43,Jasmin Stavros,Jasmin Stavros,Ja nisam covjek za tebe,9478,"Vise se necemo sresti
oci nam istinu pisu
nismo bili jedno za drugo
da usne nam zajedno disu

Ref. 2x
Ja nisam covjek za tebe
duso tko s tobom spava
nema tu srece ni noc nas vise nece
ni nasa dva jastuka plava
 
Obrisi suze sa lica
i svojim putem sad kreni
nismo mi bili jedno za drugo
a nismo ni zaljubljeni

Ref. 2x

Ref. 2x","https://tekstovi.net/2,536,24784.html",,,,,,,,['Đorđe Novković'],['Zlatko Sabolek'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/ja-nisam-covjek-za-tebe-16600.htm,Ja nisam čovjek za tebe,,,,,,"Više se nećemo sresti
Oči nam stinu pišu
Nismo mi bili jedno za drugo
Da usne nam zajedno dišu

Ja nisam čovjek za tebe
Dušo tko s tobom spava
Nema tu sreće, ni noć nas više neće
Ni naša dva jastuka plava
Nema tu sreće, ni noć nas više neće
Ni naša dva jastuka plava

Obriši suze sa lica
I svojim putem sad kreni
Nismo mi bili jedno za drugo
A nismo ni zaljubljeni",Ja nisam čovjek za tebe,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/ja-nisam-covjek-za-tebe.html
44,FJdcVEAU_1_44,Jasmin Stavros,Jasmin Stavros,Ja sam kriv,916,"Imao sam sve na svijetu
voljen ljubio
kockao sam se sa srecom
sve izgubio

Ref. 2x
Jesam, jesam, ja sam kriv
i bit' cu sve dok budem ziv
bez tebe svaki dan je siv
jesam, jesam, ja sam kriv
 
Znam da meni ti se neces
nikad vratiti
znam da moram tugom
grijehe svoje platiti

Ref. 2x

Ja sa ruke nikad necu
prsten skinuti
za tvoju cu srecu
kao svoju brinuti

Ref. 2x","https://tekstovi.net/2,536,58008.html",,,,,,,,"['Mario Mihaljević', 'Milo Vasić Stavros']","['Mario Mihaljević', 'Milo Vasić Stavros']",['Branimir Mihaljević'],['Jasmin Stavros'],https://diskografija.com/pjesma/ja-sam-kriv-11025.htm,Ja sam kriv,2007 - Nemoj se udavati,2007 - Zlatne Žice Slavonije 2007 - Večer pjesme i vina,2007 - Hit Records Party 2,,,,,
45,FJdcVEAU_1_45,Jasmin Stavros,Jasmin Stavros,Jasmin,733,"Godina ima
da jasmin si brala
tiho ko oblak
na baston mi stala

Sakrila sunce
donijela kise
i umro je Jasmin
nema ga vise
 
Dobro me znaju
sve krcme, kafane
ruke ti trazim
da nocu me brane

I drug mi je svatko
ko hoce da slusa
jer ja sam tek jedna
slomljena dusa

Ref. 2x
Svirajte tiho
 nek nitko ne dise
u pjesmi da barem
 jos jasmin mirise

Umirem opet
 al' ostaju baste
ne beri mi jasmin
 pusti da naraste

Godina ima
da jasmin si brala
tiho ko oblak
na bastom mi stala

Sakrila sunce
donijela kise
i umro je Jasmin
nema ga vise","https://tekstovi.net/2,536,57793.html",,,,,,,,['Rajko Dujmić'],['Stevo Cvikić'],['Rajko Dujmić'],['Jasmin Stavros'],https://diskografija.com/pjesma/jasmin-16588.htm,Jasmin,,,,,,,,
46,FJdcVEAU_1_46,Jasmin Stavros,Jasmin Stavros,Jedan zivot imamo,2561,"Izadje sunce i budi se novi dan
ides na poso da zaradis za stan
u tri se vracas slomljen ti
a kad se onda moze zivjeti

Kazu da nije dobro pusit i pit
i ne daj Boze da smijes nevjeran bit
i pazi sta ces pricati
a kako onda i mozes zivjeti
 
Ref.
Jedan zivot imamo
i treba svi da ga zivimo
do zadnje kapi da ne zalimo

Jedan zivot imamo
i treba svi da ga zivimo
do zadnje kapi da ga trosimo

Izadje sunce i probudis se star
na kraju kazes da znas u cemu je stvar
i platis sto si skrivio
jer shvatis nikad nisi ni zivio

Ref.

A jedan zivot imamo","https://tekstovi.net/2,536,44348.html",,,,,,,,['Vladimir Kočiš Zec'],['Stevo Cvikić'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/jedan-zivot-imamo-16599.htm,Jedan život imamo,,,,,,"izađe suunce i budii see novi daaan
ideš na poso da zaraadiš zaa staan
u tri se vraćaaš sloomljeen tiiiiiiii
a kad se onda i moze živjeetiiiii

kaažu daa niijee doobroo puušiit ii piiiit
i ne daj boože da smiijeeš neevjeeraan biiit
i paaziiš štaa ćeeš priičaatiiiii
a kaako onda i moožeeš žiiivjetiiiiiii

aj aj aj aj aj

jeeeedaaan žiiiivoooot iiimaaamooo
i treba sviiiiiiii mi da ga žiiiviiimooo
doo zaadnjee kaapiiii da ne žaaaaaaliiiiiiimooooo

aj aj aj aj aj

jeeeedaaan žiiiivoooot iiimaaamooo
i treba sviiiiiiii mi da ga žiiiviiimooo
doo zaadnjee kaapiiii daaa gaa trooošiiiimoooooo

izađe suuncee i probuudiiš see staaar
na kraju kaažeeš daa znaaš u čeemuu jee stvaar
i plaatiš štoo siii skriiivioooooo
jer shvatiš nikad nisi ni žiiiiviiiiooooo

aj aj aj aj aj

jeeeedaaan žiiiivoooot iiimaaamooo
i treba sviiiiiiii mi da ga žiiiviiimooo
doo zaadnjee kaapiiii da ne žaaaaaaliiiiiiimooooo

aj aj aj aj aj

jeeeedaaan žiiiivoooot iiimaaamooo
i treba sviiiiiiii da ga žiiiviiimooo
doo zaadnjee kaapiiii daaa gaa trooošiiiimoooooo

aj aj aj aj aj

jeeeedaaan žiiiivoooot iiimaaamooo
i treba sviiiiiiii mi da ga žiiiviiimooo
doo zaadnjee kaapiiii da ne žaaaaaaliiiiiiimooooo

aj aj aj aj aj

jeeeedaaan žiiiivoooot iiimaaamooo
i treba sviiiiiiii da ga žiiiviiimooo
doo zaadnjee kaapiiii daaa gaa trooošiiiimooooooooo

a jedan živoot imamo",Jedan život imamo,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/jedan-zivot-imamo.html
47,FJdcVEAU_1_47,Jasmin Stavros,Jasmin Stavros,Jelena,804,"Ja nikad nisam ni mrava zgazio 
al' me zivot nije mazio 
svima cinit' dobro, to sam pazio 
suze sam za tobom prolio 

Jer od iste bolesti se uvijek razbolim 
odlaze mi oni koje zavolim 
 
Ref. 2x
O Jelo, Jelena, ode mi i ti 
opet sam bolestan ja od ljubavi 
na zivu ranu prosula si sol 
osta samo bol 

Ja za srecu njenu uvijek sam se molio 
samo nju sam uvijek volio 
koliko sam suza samo prolio 
samo nju sam ludo volio 

Molio sam Boga da te imam ja 
ali srece nemam, ti si otisla 

Ref. 4x 

Osta samo bol","https://tekstovi.net/2,536,58203.html",,Jelena,,Duga je noć,"Ja nikad nisam ni mrava zgazio
Al me život nije mazio
Svima činit dobro, to sam pazio
Suze sam za tobom prolio
Jer od iste bolesti se uvijek razbolim
Odlaze mi oni koje zavolim. Refren x2
O Jelo Jelena ode mi i ti
Opet sam bolestan ja od ljubavi
Na živu ranu prosula si sol
Oooosta samo bol. Ja za sreću njenu sam se uvijek molio
Samo nju sam uvijek volio
Koliko sam suza samo prolio
Samo nju sam ludo volio
Molio sam Boga da te imam ja
Ali sreće nema, ti si otišla. Refren x3
O Jelo Jelena ode mi i ti
Opet sam bolestan ja od ljubavi
Na živu ranu prosula si sol
Oooosta samo bol. Oooosta samo bol",,https://lyricstranslate.com/en/jasmin-stavros-jelena-lyrics.html,,,,,,,,,,,,,,
48,FJdcVEAU_1_48,Jasmin Stavros,Jasmin Stavros,Jos me bole pjesme stare,1190,"Jos me bole pjesme stare
pjesme stare, jer me na te sjecaju
potekle su suze slane
suze slane, pa do tebe putuju

Ref.
Gdje si sada, moja draga
moja draga, da mi casu natocis
ne bi bilo ovih rana
ovih rana, da se sa mnom probudis
 
Na tom svijetu srece nemam
srece nemam, nit' je mogu kupiti
krova nemam, nit' ga trebam
kad me neces ti da sa tobom ostarim

Ref. 2x

Ne bi bilo ovih rana
ovih rana, da se sa mnom probudis","https://tekstovi.net/2,536,55647.html",,,,,,,,,,,,,,,,,,,,,
49,FJdcVEAU_1_49,Jasmin Stavros,Jasmin Stavros,"Juznije, manje tuznije",5402,"Slozila si kofere
places satima
samo minut ili dva
zalupit ces vratima

A ja lud i ponosan
u svom tijelu kao gost
gledam kako rusi se
medju nama zadnji most
 
Ref. 
A srce bi
da ti pjesmu napisem
da ti suze obrisem
ovu losu noc sa tim da zapecatim

I da ljubav vodimo
da se opet rodimo
negdje juznije, manje tuznije

Vani pusta ulica
nebo prije svitanja
gorak okus poraza
milijun pitanja

Samo sutim, s lica tvog
citam tugu red po red
gledam kako lomi se
ispod mojih nogu led

Ref. 3x","https://tekstovi.net/2,536,37730.html",,"Južnije, manje tužnije",,Ljubomorni ljudi,"Složila si kofere, plačeš satima
samo minut ili dva zalupit ćeš vratima
A ja lud i ponosan u svom tijelu kao gost
gledam kako rusi se među nama zadnji most. A srce bi da ti pjesmu napišem da ti suze obrišem
Ovu lošu noć sa tim da zapečatim
i da ljubav vodimo da se opet rodimo
negdje južnije, manje tužnije. Vani pusta ulica, nebo prije svitanja
gorak okus poraza milijun pitanja
samo šutim, s lica tvog čitam tugu red po red
gledam kako lomi se ispod mojih nogu led. A srce bi da ti pjesmu napišem da ti suze obrišem
Ovu lošu noć sa tim da zapečatim
i da ljubav vodimo da se opet rodimo
negdje južnije, manje tužnije. A srce bi da ti pjesmu napišem da ti suze obrišem
Ovu lošu noć sa tim da zapečatim
i da ljubav vodimo da se opet rodimo
negdje južnije, manje tužnije
Da ti pjesmu napišem da ti suze obrišem
Ovu lošu noć sa tim da zapečatim
i da ljubav vodimo da se opet rodimo
negdje južnije, manje tužnije",,https://lyricstranslate.com/en/jasmin-stavros-ju%C5%BEnije-manje-tu%C5%BEnije-lyrics.html,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/juznije-manje-tuznije-16574.htm,"Južnije, manje tužnije",2013 - Ljubomorni ljudi,2013 - Ljubomorni ljudi - remix,,,,,,
50,FJdcVEAU_1_50,Jasmin Stavros,Jasmin Stavros,Kad s ekipom krenem,30764,"Ref.
Kad s ekipom krenem ja 
sreco moja jedina 
ne pitaj me kud i s kim 
ljubav nema nista s tim

Kad s ekipom krenem ja 
sreco moja jedina 
sedam dana najmanje 
ne racunaj na mene
 
Od pamti vjeka, pitaj bilo kog 
u nasoj kuci slusao se Bog
bit' vjeran zeni je tradicija
takav cu, takav cu biti ti ja

I kupit cu ti sve, i zlatne lancice
na more vodit', samo molim te

Ref.

Dorucak tebi nositi cu ja
za dobro jutro ruza crvena
pazit' i mazit' dvjesto godina
takav cu, takav cu biti ti ja

Bit ces ko super star
vodit' cu te na Hvar
od tebe trazim samo jednu stvar

Ref. 2x","https://tekstovi.net/2,536,27113.html",,Kad s ekipom krenem ja,When I go out with my crew,,"(Refren)
Kad s ekipom krenem ja,
srećo moja jedina,
ne pitaj me kud i s kim
ljubav nema ništa s tim
Kad s ekipom krenem ja,
srećo moja jedina,
sedam dana najmanje
ne računaj na mene. Od pamtivijeka, pitaj bilo kog,
u našoj kući slušao se Bog
bit vjeran ženi je tradicija
takav ću, takav ću biti ti ja. I kupit ću ti sve, i zlatne lančiće
na more vodit, samo molim te. (Refren). Doručak tebi nositi ću ja
za dobro jutro ruža crvena
pazit i mazit dvjesto godina
takav ću, takav ću biti ti ja. Bit ćeš ko' super star
vodit ću te na Hvar
od tebe tražim samo jednu stvar. (Refren)","Chorus:
When I go out with my crew,
Darling, my only happiness,
Don't ask me where and with who
Love has nothing to do with it. When I go out with my crew,
Darling, my only happiness,
For at least seven days
You won't be able to count on me. From time immemorial, ask anyone
We have listened to God in this house
Being faithful to your wife is a tradition
So I'll be, I'll be like that too. And I'll buy you everything, and golden chains too
I'll take you to the seaside, just please. Chorus. I'll bring you breakfast
A red rose for good morning
I'll love you and care for you for two hundred years
I'll be, I'll be like that. You'll be like a superstar
I'll take you to Hvar
I'm just asking one thing from you. Chorus 2x",https://lyricstranslate.com/en/kad-s-ekipom-krenem-ja-when-i-go-out-my-crew.html,,,,,,,,,,,,"kad s ekipom krenem ja
srećo moja jedina
ne pitaj me kud i s kim
ljubav nema ništa s tim

kad s ekipom krenem ja
srećo moja jedina
sedam dana najmanje
ne računaj na mene

od pamtivijeka
pitaj bilo kog
u našoj kući
slušao se bog

bit tjeran želim jedna
biti ja takav ću,
takav ću biti ti ja
i kupit ću ti sev i zlatne lančićie.

na more vodim samo te
samo molim te,
hej kad s ekipom krenem ja.....",Kad s ekipom krenem ja,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/kad-s-ekipom-krenem-ja.html
51,FJdcVEAU_1_51,Jasmin Stavros,Jasmin Stavros,Kad se prijatelji rastaju,80277,"Zbog zena plakao sam ja
nekad mjesec, a nekad i dva
al' je najteze, svatko to zna
kad se prijatelji rastaju

Zbog zena pio sam ja
nekad mjesec, a nekad i dva
al' je najteze, srusi do dna
kad se prijatelji rastaju
 
Ref.
Svega ce bit', al' prijatelja nece
svega ce bit', al' nece biti srece
svega ce bit', pusti, suza nek tece
kad se prijatelji rastaju
kad se prijatelji rastaju

Nocas mi ne budi ljut
jer i nebo se sprema na put
ko da nista ne ostaje tu
kad se prijatelji rastaju

Znam da cu opet vas sresti
negdje zajedno mi cemo sjesti
ali tuga ce ostati tu
kad se prijatelji rastaju

Ref.","https://tekstovi.net/2,536,16328.html","Rajko Dujmic, Stevo Cvikic, Fedor Boic",Kad se prijatelji rastaju,When friends part ways,19 mojih uspjeha,"Zbog žena plakao sam ja
1
nekad mjesec, a nekad i dva
al' je najteže, svatko to zna
kad se prijatelji rastaju. Zbog žena pio sam ja
nekad mjesec, a nekad i dva
al' je najteže, sruši do dna
kad se prijatelji rastaju. Ref.
Svega će bit', al' prijatelja neće
svega će bit', al' neće biti sreće
svega će bit', pusti, suza nek teče
kad se prijatelji rastaju
kad se prijatelji rastaju. Noćas mi ne budi ljut
jer i nebo se sprema na put
ko da ništa ne ostaje tu
kad se prijatelji rastaju. Znam da ću opet vas sresti
negdje zajedno mi ćemo sjesti
ali tuga će ostati tu
kad se prijatelji rastaju. Ref.","For women I've cried
Sometimes a month, sometimes for two
But the hardest is, everyone knows
When friends part ways. Because of women I've drank
Sometimes a month, sometimes for two
But the hardest is, sinks you down to the bottom
When friends part ways. Chorus:
Anything may be, but there will not be friends
Anything may be, but there will not be happiness
Anything may be, so let a tear fall
When friends part ways
When friends part ways. Don't be bitter tonight
For even the sky prepares for a journey
As though nothing remains here
When friends part ways. I know that I'll meet you again
Somewhere, we'll sit down together
But the sorrow will remain
When friends part ways. Chorus: x2",https://lyricstranslate.com/en/kad-se-prijatelji-rastaju-when-friends-part-ways.html,['Rajko Dujmić'],['Stevo Cvikić'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/kad-se-prijatelji-rastaju-1898.htm,Kad se prijatelji rastaju,1991 - Prijatelji,"2002 - Sve najbolje - Jasmin Stavros & Karma
Aranžman: Nenad Čirjak Neno DJ / Josip Miani","2003 - Karma remixes - remix
Aranžman: Nenad Čirjak Neno DJ / Josip Miani",2007 - Da te mogu pismom zvati - Libar VIII,2007 - Zlatna kolekcija,"Zbog žena plak'o sam ja
Nekad mjesec al' nekad i dva
Al' je najteže svatko zna
Kad se prijatelji rastaju

Zbog žena pio sam ja
Nekad mjesec al' nekad i dva
Al' me najteže sruši do dna
Kad se prijatelji rastaju

Svega će bit, al' prijatelja neće
Svega će bit, al' neće biti sreće
Svega će bit, pusti suza nek teče
Kad se prijatelji rastaju

Noćas mi ne budi ljut
Jer i nebo se sprema na put
K'o da ništa ne ostaje tu
Kad se prijatelji rastaju

Znam da ću opet vas sresti
Negdje zajedno mi ćemo sjesti
Ali tuga će ostati tu
Kad se prijatelji rastaju",Kad se prijatelji rastaju,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/kad-se-prijatelji-rastaju.html
52,FJdcVEAU_1_52,Jasmin Stavros,Jasmin Stavros,Kada odu i zadnji sviraci,527,"Ja u dusu nikome ne diram
ostavite nocas suze moje
kad vec drugo ne mogu da biram
neka nebo uzme me pod svoje

Ref.
Kada odu i zadnji sviraci
kada odu, kada se razdani
srce moje, kako snage naci
kad u zoru ostanemo sami
 
Prodao sam davno suze gorke
brodovi su pred oluju stali
necu tugu ljudi sto me znali
svijecu za mnom nitko da upali

Ref.

Ref.
Kada odu i zadnji sviraci
kada odu, kad se dan zabijeli
srce moje, kako snage naci
dok se dusa sa zivotom dijeli","https://tekstovi.net/2,536,58585.html",,,,,,,,,,,,,,,,,,,,,
