Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
79,4XHKfXTU_1_79,Krunoslav Kićo Slabinac,Kićo,Varas me ti,4157,"Dok pijem to gorko vino
sad kad vise nemam sna
slutim istinu jednu
koju samo ono zna

Trazim te ja, zovem te ja
cekam te ja
 
Dok pijem to gorko vino
sto ga skrta zemlja da
i slusam valove mora
na dnu kasno sunce sja

Volim te ja, cuvam te ja
gubim te ja

Ref.
Varas me ti
u toploj noci kad se ljubimo mi
te tvoje divne oci od mene skri
jer sve ce, sve ce proci, znam
kad dodje dan

Varas me ti
u toploj noci dok se ljubimo mi
znam da te sutra gubim
ruku mi daj
jer tihoj ljetnjoj noci dolazi kraj

Dok pijem to gorko vino
mene novi ceka put
a bol mi ispunja dusu
makar jos si uvijek tu

Ne placem ja, tugujem ja
bojim se ja

Dok pijem to gorko vino
sad kad vise nemam sna
slutim istinu jednu
koju samo ono zna

Trazim te ja, zovem te ja
gubim te ja

Ref.","https://tekstovi.net/2,686,50080.html",,Varas Me Ti,You're cheating on me,,"Dok pijem to gorko vino
sad kada vise nemam sna....
slutim istinu jednu
koju samo ono zna....
trazim te ja,zovem te ja,cekam te ja..... Dok pijem to gorko vino
sto ga skrta zemlja da
i slusam valove mora na dnu kasno sunce sja....
volim te ja,cuvam te ja,gubim te ja..... Varas me ti....u toploj noci kad se ljubimo mi
te tvoje divne oci od mene skri
jer sve ce sve ce proci znam
kad dodje dan..... Varas me ti....u toploj noci dok se ljubimo mi
znam da te sutra gubim,ruku mi daj
jer tihoj ljetnjoj noci dolazi kraj,,,,. Dok pijem to gorko vino
mene novi ceka put
a bol mi ispunja dusu makar jos si uvijek tu
ne placem ja,tugujem ja,bojim se ja..... Dok pijem to gorko vino
sad kad vise nemam sna
i slutim istinu jednu koju samo ono zna
trazim te ja,zovem te ja,gubim te ja..... Varas me ti....u toploj noci kad se ljubimo mi
te tvoje divne oci od mene skri
jer sve ce sve ce proci znam
kad dodje dan..... Varas me ti....u toploj noci dok se ljubimo mi
znam da te sutra gubim,ruku mi daj
jer tihoj ljetnjoj noci dolazi kraj....","While drink bitter wine
Now that I have a dream ....
I suspect the truth one
he only knows what ....
and I'm looking, I'm calling you, wait and I ..... While drink bitter wine
what the poor soil that
and listen to the waves at the bottom of a late sun shines ....
I love you, cherish, and I lose and I ..... You're betraying me .... in the warm night when you love me
and your lovely eyes from me hide
because all will know everything will pass
When the day comes ..... You're betraying me .... in the warm night while we love
I know that tomorrow I lose, give me a hand
as a quiet summer night coming to an end ,,,,. While drink bitter wine
me a new waiting time
and pain fills my soul if you're still here
I do not cry, I grieve, I'm afraid I ..... While drink bitter wine
now that I have no more sleep
I suspect the truth and one that only it knows
and I'm looking, I'm calling and I lose and I ..... You're betraying me .... in the warm night when you love me
and your lovely eyes from me hide
because all will know everything will pass
When the day comes ..... You're betraying me .... in the warm night while we love
I know that tomorrow I lose, give me a hand
as a quiet summer night coming to an end ....",https://lyricstranslate.com/en/varas-me-ti-youre-cheating-me.html,,,,,,,,,,,,,,,,,Krunoslav Kićo Slabinac,Varaš Me Ti,,Varaš Me Ti / Jedna Jedina Od Svih Žena,1977.0,,,,1977.0-Varaš Me Ti / Jedna Jedina Od Svih Žena/nan-Najveći Uspjesi Četvorice Najvećih
80,4XHKfXTU_1_80,Krunoslav Kićo Slabinac,Kićo,Vesela je Sokadija,14000,"Vesela Sokadija 
kad tambura sorom svira

Ref.
Veselo, veselo
 aj veselo je sve selo
veselo, veselo
 veselo je sve selo
 
Gdje su case gdje su flase
tu ces naci Sokce nase

Ref.

U gajdasa gajde jece 
a u Sokca case zvece

Ref.

Na tamburi zica puce
a u Sokca srce tuce

Ref. 

Igra Sokac i Sokica
drma im se kabanica

Ref.

Igra pajdas do pajdasa
a do njega lipa snasa

Ref.","https://tekstovi.net/2,686,40693.html",,,,,,,,['Kićo'],1975 - Hej bećari,"1997 - Viruj mi, dado - Slavonske Lole
Aranžman: Mario Zbiljski",https://diskografija.com/pjesma/vesela-je-sokadija-7959.htm,Vesela je Šokadija,['Narodna'],['Narodna'],['Antun Nikolić'],2006 - Zlatna kolekcija,2006 - Zlatna kolekcija - Šima Jovanovac,,,,,,,Krunoslav Kićo Slabinac,Vesela Je Šokadija,,Hej Bećari,,,,,nan-Hej Bećari/2006.0-Zlatna Kolekcija/2010.0-Vesela Je Šokadija/nan-Untitled/2015.0-50 Originalnih Pjesama
81,4XHKfXTU_1_81,Krunoslav Kićo Slabinac,Kićo,Violeta,148,"Violeta
tvoje je ime
nastalo davno
od prelijepa cvijeta

U tople dane jeseni rane
tko te je zvao njime
 
Violeta
tko ti je kistom
slikao njezno
oci i lice

Od kog si cvijeta, davnoga ljeta
ubrala duge trepavice

Ref. 4x
Violeta, Violeta
kraj koje rijeke
nekad trcala si bosa
od kog se zlatnog klasa
rasu tvoja kosa

Violeta
tko ti je kistom
slikao njezno
oci i lice

Od kog si cvijeta, davnoga ljeta
ubrala duge trepavice

Ref. 4x

Violeta
najljepsi cvijete
ovoga svijeta","https://tekstovi.net/2,686,64519.html",,,,,,,,['Kićo'],,,https://diskografija.com/pjesma/violeta-22045.htm,Violeta,,,,,,,,,,,,Krunoslav Kićo Slabinac,Violeta,,Violeta / Duga Zimska Noć,1978.0,Radmila Mudrinić,,,1978.0-Violeta / Duga Zimska Noć/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama
82,4XHKfXTU_1_82,Krunoslav Kićo Slabinac,Kićo,Vise neces biti moja,920,"Spavaj u dolini mojih ruku
spavaj mila 
sanjaj one snove
sto si cesto sa mnom snila

Ref.
Znam da vise neces moja biti
sutra ides iz zivota mog
svoju tugu ja ne mogu kriti
dugo, dugo zalit cu zbog tog
 
Znam da vise neces moja biti
drugi zivot sebi trazis ti
da si bila sa mnom bar jos malo
sretni bismo draga bili mi

Spavaj u dolini mojih ruku
spavaj mila
sanjaj one snove
sto si cesto sa mnom snila

Ref.","https://tekstovi.net/2,686,60173.html",,,,,,,,['Kićo'],1970 - Cvijet čežnje,1986 - Dal' se sjećaš,https://diskografija.com/pjesma/vise-neces-biti-moja-9723.htm,Više nećeš biti moja,['Aleksandar Korač'],['Aleksandar Korač'],"['Hrvoje Hegedušić', 'Željko Nikolin']",1995 - Sve najbolje,2006 - Zlatna kolekcija,,,,,,,Krunoslav Kićo Slabinac,Više Nećeš Biti Moja,,Više Nećeš Biti Moja,1970.0,Aleksandar Korać,Aleksandar Korać,,1970.0-Više Nećeš Biti Moja/nan-Više Nećeš Biti Moja / Cvijet Čežnje/nan-Krunoslav Slabinac/nan-Da L' Se Sjećaš/nan-Sve Najbolje!/2006.0-Zlatna Kolekcija/2010.0-Najljepše Ljubavne Pjesme
83,4XHKfXTU_1_83,Krunoslav Kićo Slabinac,Kićo,Vukovar,5008,"Stoji grad
pod kisom celika, ognja i smrti
gdje paklena sila svoj zadnji ples vrti
stoji grad, stoji grad

I vjecan k'o narod ponosno stoji
i posljednje dane dusmanu broji
Vukovar, Vukovar
 
Ref.
Iz majcinog krika sloboda se radja
i uskoro bijela zaplovit ce ladja
do Sunca

Iz krvi i bola niknut ce cvijece
i nikada narod zaboravit nece
Vukovar

Stoji grad

Ref.","https://tekstovi.net/2,686,53111.html",,,,,,,,,,,,,,,,,,,,,,,,Krunoslav Kićo Slabinac,Vukovar,3:10,Za Tebe...,1991.0,,,,1991.0-Za Tebe...
84,4XHKfXTU_1_84,Krunoslav Kićo Slabinac,Kićo,"Zaboravi, moja ljubavi",206,"Jednom si kazala
da nije vazno to
ako odem ja

I nisi vidjela
da su zaboljele
rijeci te
 
Danima ostajes
negdje sakrivena
i trazis sad

Kao uvijek
da ja vjerujem
tebi sve

Ref.
Zaboravi, moja ljubavi
ovu sutnju sto je sad
tako tesko pala medju nas

Zaboravi, moja ljubavi
radi dana sto ce doc'
zaboravi na sve, kao ja

Ja te optuzujem
mozda bez razloga
jer te zelim jos

Tesko cu podnijeti
ako me ostavis
jedan dan

Lud sam od ljubavi
lud sam od istine
da ne volis ti

Jer ja nisam
jer ja nisam
kao svi

Ref. 2x

Zaboravi, moja ljubavi","https://tekstovi.net/2,686,64522.html",,,,,,,,['Kićo'],,,https://diskografija.com/pjesma/zaboravi-moja-ljubavi-9724.htm,Zaboravi moja ljubavi,,,,,,,,,,,,Krunoslav Kićo Slabinac,Zaboravi Moja Ljubavi,04:19,Zlatna Kolekcija,2006.0,,,,2006.0-Zlatna Kolekcija/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme
85,4XHKfXTU_1_85,Krunoslav Kićo Slabinac,Kićo,Zagreb i ja,1557,"Zmisli se dragi
 na vuglu septal ti tiho
i tajnu sem otkril ti vsaku
tu zili sme jeden za drugog 
skupa vu parku sedeci
i nekak ti tesko je bilo
iz tebe sem zvlacil ja reci
 
Ref. 2x
Zagreb, Zagreb moj
ti horvatski si cvet
Bog naj mira, naj mira nam da
naj ima celi ga svet

I sutra se zastali bumo
kak dobri stari pajdasi
i veseli bumo si rekli 
cuj stari pa mi smo si nasi

Hajd'mo za nasu Horvatsku
i povec mo svetu naj zna
za dobre da imamo srca
domaja, ti Zagreb i ja 

Ref. 2x","https://tekstovi.net/2,686,49741.html",,,,,,,,['Kićo'],,,https://diskografija.com/pjesma/zagreb-i-ja-11931.htm,Zagreb i ja,['Krunoslav Slabinac Kićo'],['M. Herceg'],['Željko Nikolin'],,,,,,,,,Krunoslav Kićo Slabinac,Zagreb I Ja,3:30,Za Tebe...,1991.0,,,,1991.0-Za Tebe...
86,4XHKfXTU_1_86,Krunoslav Kićo Slabinac,Kićo,"Zalit' cemo, duso, zalit' cemo",1386,"Sve je bilo sasvim krivo
neka zena, neko vino
sve nevazno i jeftino
tako lose, strasno krivo

Ja sam covjek koji ne zna
da za svoju ljubav moli
ali nebo mi je svjedok
da te dusom, tijelom volim
 
Ref.
Zalit' cemo, duso, zalit' cemo
sto se danas rastajemo
jedno drugo sanjat' cemo
ko zna dokle zaljubljeno

Zalit' cemo, duso, zalit' cemo
sto se danas rastajemo
jedno drugo trebat' cemo
kad sve bude izgubljeno

Ref. 2x

Kad sve bude izgubljeno","https://tekstovi.net/2,686,59209.html",,,,,,,,['Kićo'],,,https://diskografija.com/pjesma/zalit-cemo-duso-zalit-cemo-11913.htm,"Žalit ćemo dušo, žalit ćemo",['Dalibor Paulik'],['Maja Perfiljeva'],['Andrej Baša'],,,,,,,,,Krunoslav Kićo Slabinac,"Žalit Ćemo Dušo, Žalit Ćemo",3:22,"Tiho, Tiho Uspomeno",,,,,"nan-Tiho, Tiho Uspomeno/2015.0-50 Originalnih Pjesama"
87,4XHKfXTU_1_87,Krunoslav Kićo Slabinac,Kićo,Zbog jedne divne crne zene,135483,"Ja gledao sam sunce na istoku
kako se budi
i gledao sam oblake i jutro
u tisucu boja

Sklapao oci od bola
i skrivao suze
a ona je ostala tamo
daleko u noci
 
Ref.
Zbog jedne divne crne zene
zbog njene divne crne kose
zbog jednog pogleda tuznog u noci
zbog obecanja, da ce mi doci
tuzan i sam, cekam je ja

Daleko me nosila ptica srebrnih krila
u zemlju u kojoj je nekad i ona bila
toliko sam zelio srecu i ljubav bez kraja
al' zivot me odnio dalje daleko od nje","https://tekstovi.net/2,686,16479.html",,Zbog jedne divne crne žene,Because of one beautiful brunette,,"Ja gledao sam sunce na istoku
kako se budi
i gledao sam oblake i jutro
u tisuću boja. Sklapao oči od bola
i skrivao suze
a ona je ostala tamo
daleko u noći. Ref.
Zbog jedne divne crne žene
zbog njene divne crne kose
zbog jednog pogleda tužnog u noći
zbog obećanja, da će mi doći
tužan i sam, čekam je ja. Daleko me nosila ptica srebrnih krila
u zemlju u kojoj je nekad i ona bila
toliko sam želio sreću i ljubav bez kraja
al' život me odnio dalje daleko od nje","I was looking to the Sun at East,
the way he awakes.
I was looking clouds and morning
in thousands colors.. I've been closing my eyes because of pain
I've been hiding my tears,
but she stayed there
far in a night.. Ref.
Because of one beautiful brunette,
because of her beautiful black hair,
because of one sad look in the night,
because of a promise that she will come,
sad and alone, I'm waiting for you.. I've been taken far by the bird with silver wings,
into a land where she lived long ago.
I was looking for a happiness and love so badly,
but life took me far away from her.",https://lyricstranslate.com/en/zbog-jedne-divne-crne-%C5%BEene-because-one-beautiful-brunette.html,['Kićo'],1972 - Zbog jedne divne crne žene,"1984 - Vječne melodije - Šuki
Aranžman: Dušan Šarac",https://diskografija.com/pjesma/zbog-jedne-divne-crne-zene-9728.htm,Zbog jedne divne crne žene,['Krunoslav Slabinac Kićo'],['Krunoslav Slabinac Kićo'],"['Krunoslav Slabinac Kićo', 'Željko Nikolin']",1986 - Dal' se sjećaš,1995 - Sve najbolje,2006 - Zlatna kolekcija,2006 - Tulum za dušu Vol. 3,2014 - Najljepše ljubavne pjesme - Valentinovo,"Ja gledao sam sunce na istoku, kako se budi.
I gledao sam oblake i jutro, u tisucu boja.
Sklapao oci od bola, i skrivao suze.
A ona je ostala tamo, daleko u noci.

Zbog jedne divne crne zene,
Zbog njene divne crne kose.
Zbog jednog pogleda tuznog u noci
Zbog obecanja, da ce mi doci,
Tuzan i sam, cekam je ja.

Daleko me nosila ptica srebrnih krila.
U zemlju u kojoj je nekad i ona bila.
Toliko sam zelio srecu i ljubav bez kraja.
Al' zivot me odnio dalje daleko od nje.",Zbog jedne divne crne žene,https://cuspajz.com//tekstovi-pjesama/pjesma/krunoslav-kico-slabinac/zbog-jedne-divne-crne-zene.html,Krunoslav Kićo Slabinac,Zbog Jedne Divne Crne Žene,,"Zbog Jedne Divne Crne Žene / Sviraj, Svirče",,,,,"nan-Zbog Jedne Divne Crne Žene / Sviraj, Svirče/nan-Krunoslav Slabinac/nan-Da L' Se Sjećaš/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2015.0-50 Originalnih Pjesama"
88,4XHKfXTU_1_88,Krunoslav Kićo Slabinac,Kićo,Zbog tvoje ljubavi,349,"Zbog tvoje ljubavi
zbog tvoje mladosti
ne zelim vise
vise nikad, biti sam

To mora prestati
ti nasi rastanci
ta pisma nisu
nisu zivot, to vec znas
 
More i daljine
i cijeli taj svijet
obecane zemlje
o, prazno je to sve

Bez tvoje ljubavi
zivot ne postoji
suvisno sve je
kada sa mnom nisi ti

Zbog tvoje ljubavi
zivot ne postoji
suvisno sve je
kada sa mnom nisi ti

To mora prestati
ti nasi rastanci
ta pisma nisu
nisu zivot, to vec znas

More i daljine
i cijeli taj svijet
obecane zemlje
o, prazno je to sve

Bez tvoje ljubavi
zivot ne postoji
suvisno sve je
kada sa mnom nisi ti

Zbog tvoje ljubavi
ja cu se vratiti
u mirnu luku
gdje ces uvijek biti ti","https://tekstovi.net/2,686,63836.html",,,,,,,,['Kićo'],2006 - Zlatna kolekcija,2008 - Ljubav se zove imenom tvojim,https://diskografija.com/pjesma/zbog-tvoje-ljubavi-9722.htm,Zbog tvoje ljubavi,,,,,,,,,,,,Krunoslav Kićo Slabinac,Zbog Tvoje Ljubavi,02:52,Zlatna Kolekcija,2006.0,,,,2006.0-Zlatna Kolekcija/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama/2017.0-Cvijet Čežnje - Kićo Dalmaciji
