Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
111,CDOhygHn_1_111,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nocima ne spavam,8025,"Nocima ne spavam, misli nekud plove
svani zoro plava, srce dragu zove

Nocima ne spavam
bol mi ne da mira
reci, zoro plava, ko mi dragu dira

Nocima ne spavam, srce nadu gubi
reci, zoro plava, ko mi dragu ljubi
","https://tekstovi.net/2,610,7878.html",,,,,,,,"['Narodna', 'Josip Ivanković']",['Josip Ivanković'],"['Hrvoje Majić', 'Josip Ivanković']",['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/nocima-ne-spavam-5677.htm,Noćima ne spavam,,,,,,,,,,
112,CDOhygHn_1_112,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nostalgija,5973,"Pricajte mi ove noci
o jednom primasu
o majstoru bisernice
Janiki Balazu

Pjevajte mi o salasu
kojeg vise nema
vodite me sve uz Dunav
rodjenoga Srijema
(2x)
 
Ref.
Svirajte za moju dusu
da vise ne pati
da mi pjesma, svirci moji
uspomene vrati

Pjevajte mi o ravnici
ne zalite glasa
nek' se dusa od sirine
nocas raspojasa

Ne pitajte zasto placem
sto mi dusu plasi
jos me bole uspomene
moji tamburasi

Nestalo je jedno vrime
vratiti se nece
sve se mijenja, samo Dunav
istim putem tece

Nestalo je ono vrime
vratiti se nece
sve se mijenja, samo Dunav
istim putem tece

Ref.","https://tekstovi.net/2,610,19468.html",,,,,,,,['Aleksandar Homoky'],['Terezija Buba Bognar'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/nostalgija-11533.htm,Nostalgija,,,,,,,,,,
113,CDOhygHn_1_113,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,O Hrvatskoj pjevam pjesmu,9459,"O Hrvatskoj pjevam pjesmu
nek poleti kao vila,
oj Hrvatsko, ti si sretna majka
koja me rodila

Oj Hrvatsko, ti si lijepa
zemljo moja mila,
ponosan sam sto si majka
koja me rodila
 
Zato sada u svom srcu
ja ljubavi nosim plamen
oj Hrvatsko, ja te volim, volim 
svaku stopu, svaki kamen

O Hrvatskoj pjevam pjesmu
sto mi srce jeci
oj Hrvatsko, ja te volim, volim
za tebe cu umrijeti
","https://tekstovi.net/2,610,10577.html",,,,,,,,['Blaž Lenger'],['Rajko Šimunović'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/o-hrvatskoj-pjevam-pjesmu-5522.htm,O Hrvatskoj pjevam pjesmu,,,,,,,,,,
114,CDOhygHn_1_114,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Od dvora do dvora,19095,"Cizme moje na visoke sare
i po noci vi nadjete pute
znade vranac gdje vezem ulare
i psi znaju pa na mene sute

Od dvora do dvora
nigdje takvog lopova
ukrast' cu ti srce ja
curo malena
 
Ne ljuti se na me stari dido
vec se ljute babe iz tri sela
sto curama marame sam skid'o
i ljubio srca uzavrela

Vec je rosa po ledini pala
a ja ne znam na koju cu stranu
kud god krenem svaka bi mi dala
da docekam kod nje zoru ranu
","https://tekstovi.net/2,610,7582.html",,,,,,,,"['Josip Ivanković', 'Ivo Žagar']",['Ivo Žagar'],"['Hrvoje Majić', 'Josip Ivanković']",['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/od-dvora-do-dvora-5666.htm,Od dvora do dvora,1994 - Od dvora do dvora,"2002 - Ličke Drvosječe - Ličke Drvosječe
Aranžman: Jerry Grcevich",2007 - Zlatna kolekcija,,,,,"Čizme moje na visoke sare
I po noci vi nadete pute
Znade vranac gdje vezem ulare
I psi znaju pa na mene sute

Od dvora do dvora
Nigdje takvog lopova
Ukrascu ti srce ja
Curo malena

Ne ljuti se na me stari dido
Vec se ljute babe iz tri sela
Sto curama marame sam skid'o
I ljubio srca uzavrela

Vec je rosa po ledini pala
A ja ne znam na koju cu stranu
Kud god krenem svaka bi mi dala
Da docekam kod nje zoru ranu",Od dvora do dvora,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/od-dvora-do-dvora.html
115,CDOhygHn_1_115,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Odavno smo granicari stari,16509,"Odavno smo granicari stari
cuvali smo granicu na Savi
granicu na Savi

Cuvali je sa starih cardaka
branili je hrabro od Turaka
hrabro od Turaka
 
I djedovi svoju krv su lili
cuvajuci nas zavicaj mili
nas zavicaj mili

Cuvali ga stotine godina
branili ga hrabro od tudjina
hrabro od tudjina

Dodje li dusman s bilo koje strane
potomci ce zavicaj da brane
zavicaj da brane","https://tekstovi.net/2,610,8019.html",,,,,,,,['Josip Ivanković'],['Narodna'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/odavno-smo-granicari-stari-5521.htm,Odavno smo graničari stari,,,,,,,,,,
116,CDOhygHn_1_116,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Odlazim,2640,"Ma pusti, majko, konje
nek' livadom jure
vise ih necu prezat' u kola
nek' rade sto hoce, sad je svejedno
sam' nek' ih nitko nikud ne tjera

Daj tamburase, ako ih jos ima
nek' rakije bude u cokanjima
pozdravi Stipu i reci mu samo
da zalim sto godinama ne pricamo
 
Ref.
Odlazim, al' necu danas
danas otvori sirom kapiju
nek' dodju ljudi, nek' pjesma zvoni
u ovom nasem praznom dvoristu

Odlazim, a nisam htio
znam da ce sutra srce puknuti
ma ne bi ja, majko, al' necu, ne mogu
nikog za nista, osim Boga, moliti

Nek' raste trava na staroj njivi
za koju marvu sjeno kositi
i ovo zito kao da nije
onako zlatno kao prije

Ref.","https://tekstovi.net/2,610,57697.html",,Odlazim,I'm leaving,,"Ma pusti majko konje
Nek livadom jure
Više ih neću prezat' u kola
Nek rade što hoće
Sad je svejedno
Sam nek ih nitko nikud ne tjera. Daj tamburaše ako ih još ima
Nek rakije bude u čokanjima
Pozdravi stipu i reci mu samo
Da žalim što godinama ne pričamo. Odlazim al' neću danas
Danas otvori širom kapiju
Nek dođu ljudi nek pjesma zvoni
U ovom našem praznom dvorištu. Odlazim a nisam htio
Znam da će sutra srce puknuti
Ma ne bi ja majko al' neću, ne mogu
Nikog za ništa osim Boga moliti. Nek raste trava na staroj njivi
Za koju marvu sjeno kositi
I ovo žito kao da nije
Onako zlatno kao prije. Daj tamburaše ako ih još ima
Nek rakije bude u čokanjima
Pozdravi stipu i reci mu samo
Da žalim što godinama ne pričamo. Odlazim al' neću danas
Danas otvori širom kapiju
Nek dođu ljudi nek pjesma zvoni
U ovom našem praznom dvorištu. Odlazim a nisam htio
Znam da će sutra srce puknuti
Ma ne bi ja majko al' neću, ne mogu
Nikog za ništa osim Boga moliti
Ma ne bi ja majko al' neću, ne mogu
Nikog za ništa osim Boga moliti","Mother, let the horses go
May they run in a field
I won't be tying them to a wagon
Let them do what they want
It's all the same to me now
No one will be driving them anywhere. Give it to the tamburitza players, if they're still around
Let there be rakia in the shot glasses
Say hello to Stipe and just tell him
That I regret that we haven't spoken in years. I am leaving, but I won't today
Today I open the gate wide
Let the people come and let the songs sound
In this, our empty courtyard.. I am leaving, but I didn't want to
I know that my heart will break tomorrow
I wouldn't, mother, but I won't and I can't
Pray to anyone for anything other than to God.. Let the grass grow in the old meadow
For the cow, the hay is harvested
And this grain isn't as it was before
Not as golden as it used to be.. Give it to the tamburitza players, if they're still around
Let there be rakia in the shot glasses
Say hello to Stipe and just tell him
That I regret that we haven't spoken in years. I am leaving, but I won't today
Today I open the gate wide
Let the people come and let the songs sound
In this, our empty courtyard.. I am leaving, but I didn't want to
I know that my heart will break tomorrow
I wouldn't, mother, but I won't and I can't
Pray to anyone for anything other than to God.
I wouldn't, mother, but I won't and I can't
Pray to anyone for anything other than to God.",https://lyricstranslate.com/en/odlazim-im-leaving.html-3,,,,,,,,,,,,,,,,
117,CDOhygHn_1_117,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Oj Hrvatske, dicne goricice",3871,"Oj Hrvatske, dicne goricice
gdjeno rastu lijepe djevojcice
zasto li, aj ne bi mi
djevojcice ljubili
zasto li, aj ne bi mi
rujno vino pili
 
Nas je narod uvijek takav bio
nas je narod dobro vino pio
zasto li, aj ne bi mi
uvijek takvi bili
zasto li, aj ne bi mi
rujno vino pili

Pijmo braco, jos po jednu casu
pijmo braco, za Hrvatsku nasu
zasto li, aj ne bi mi
domovinu voljeli
zasto li, aj ne bi mi
rujno vino pili
","https://tekstovi.net/2,610,7940.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,['V. Vernak'],"['Josip Ivanković', 'V. Vernak']",['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/oj-hrvatske-dicne-goricice-5541.htm,"Oj, hrvatske dične goričice",,,,,,,,,,
118,CDOhygHn_1_118,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Oj, Ivane, Ivane",6035,"Oj, Ivane, Ivane, jedan u mame
'zmorise me, sine Ivo, brige goleme
ej, tesko meni, 'ajd se, sine, zeni
sine jedini
kud odlazis, Kato, materina nado
kud se zorom jos zabavljas
pa te nema do svitanja
 
Stavila mi, majcice, oko u srce
prva ljubav izdaleka, sela Bistrice
ej, teze meni, udaju je njeni
majko za drugog
a ti svu noc bdijes i u strahu mrijes
da li zorom snijezi viju
il' studene kise liju

Umirem za oka dva, bistra izvora
i za usta nasmijana, puna bisera
ej, srce pati, mira ce ti dati
samo hladan grob
ne cudi se, majko, kad bi gorko plak'o
jer je ljubav gnijezdo zmije
tu se place, tu se mrije
","https://tekstovi.net/2,610,10787.html",,,,,,,,['Jozo Penava'],['Jozo Penava'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/oj-ivane-ivane-5710.htm,"Oj, Ivane, Ivane",,,,,,,,,,
119,CDOhygHn_1_119,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Oj, pastiri",9629,"Oj, pastiri, cudo novo
niste nigda vidjeli ovo
u jaslicam' prostim rodio se Bog
koji s neba sidje radi puka svog

Betlem evo nije daleko
znajte da vam istinu rekoh
u stalici prostoj lezi djetesce
na slamici ostroj kao janjesce

Ljubav Bozja prevelika
primi pravu put covjeka
s neba sidje dolje radi gresnika
rodi se u stali radi covjeka","https://tekstovi.net/2,610,12599.html",,,,,,,,,,,,,,,,,,,,,,,
120,CDOhygHn_1_120,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Otocka suvara,3812,"Ostala je u Otoku
samo jedna stara suvara
ostala k'o uspomena
na vrimena nasih didova

Tu se nekad mlilo zito
zob, kukuruz ili jecam
radjalo se, umiralo
djedove se price sjecam
 
Ref.
Nema vise suvadzija
ketusa ni pomeljara
ostala je samo jedna
u Otoku stara suvara

Ostala je da nam cuva
pricu koja u njoj spava
ostala da jedno vrime
otrgne od zaborava

Do cetiri konja pregli
na koleso pomeljari
djeca k'o na ringispilu
motoruge zajahali

U tabarak curi brasno
zlatno kao kakvo platno
suvadzija vrece broji
mjeri usur pa mu drago

Ref.","https://tekstovi.net/2,610,28816.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/otocka-suvara-21184.htm,Otočka suvara,,,,,,,,,,
121,CDOhygHn_1_121,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ovim su sorom,7113,"Ovim su sorom prolazili svati
isle su sorom na salas divojke
ovim je sorom nase sunce sjalo
u vojsku su ovdje ispracali momke

Sad mojim sorom hladan vjetar piri
i tudje sunce iznad sora sija
starice placu, cekaju divojke
nad mojim sorom tuga se nadvija

Topovi grme negdje u daljini
i ti cujes prijatelju stari
ratuju nasa bosonoga djeca
i ginu nasi sinovi becari
","https://tekstovi.net/2,610,7420.html",,,,,,,,['S. Petrović'],['S. Petrović'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/ovim-su-sorom-5547.htm,Ovim su šorom,,,,,,,,,,
122,CDOhygHn_1_122,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Pala je magla jesenja,4955,"Sanjam tvoje poljupce 
dane sretnije
nedam liscu, jeseni 
da te prekrije

Ref.
Pala je magla jesenja
i lisce kestena
otisla ljubav ostala
samo sjecanja
 
Sanjam tvoje dodire 
noci toplije
nedam liscu, jeseni 
da te pokrije
","https://tekstovi.net/2,610,7131.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/pala-je-magla-jesenja-5511.htm,Pala je magla jesenja,,,,,,,,,,
123,CDOhygHn_1_123,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Pitat ce me gdje si ti,6802,"Evo opet ide zima
tebe neko drugi ima
lagao bi' da je lako
lag'o bi' da nisam plak'o

Ne vidjam ni drustvo staro
sve je za me, duso, stalo
u mom srcu stalno snijezi
kao vuk od ljudi bjezim
 
Ref.
Pitat ce me gdje si ti
dusu ce mi raniti
a ja pijan od tog bola
sve cu razbiti

Jos potekne suza koja
jos te sanjam da si moja
sam zbog tebe, draga, pijem
medju ljude ja ne smijem
","https://tekstovi.net/2,610,9798.html",,,,,,,,['Mario Jurković'],['Mario Jurković'],"['Hrvoje Majić', 'B. Seletković']",['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/pitat-ce-me-gdje-si-ti-5696.htm,Pitat će me gdje si ti,,,,,,,,,,
124,CDOhygHn_1_124,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Pjesma prijatelju,11472,"Tko bi mogao, druze moj
veslati bez vesala
jedriti bez jedara, 
reci mi, druze moj

I tko bi mogao, druze moj
kada izgubi svog prijatelja vjernog
sakriti suze i bol
reci mi, druze moj
 
Ja bi mogao, druze moj
veslati bez vesala
jedriti bez jedara
vjeruj mi, druze moj

Al' ne bi mogao, druze moj
kada izgubim svog prijatelja vjernog
sakriti suze i bol
vjeruj mi, druze moj
","https://tekstovi.net/2,610,7297.html",,,,,,,,"['Narodna', 'Josip Ivanković']","['Narodna', 'Josip Ivanković']",['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/pjesma-prijatelju-5532.htm,Pjesma prijatelju,,,,,,,,,,
125,CDOhygHn_1_125,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Pod tvojim prozorom,7731,"Kada smo se zeljeli
bili smo jos mali
ja te zelim ponovo
ali, ali, ali

Ref.
Pod tvojim prozorom neko drugi svira
na tamburi rock and roll
i svake veceri u srce te dira
a meni stvara bol
 
Kada smo se voljeli
nismo sve si dali
ja te volim ponovo
ali, ali, ali

Ref.

Samo smo se ljubili
drugo nismo znali
ja bi htio ponovo
ali, ali, ali

Ref.","https://tekstovi.net/2,610,7151.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/pod-tvojim-prozorom-ali-ali-ali-5514.htm,"Pod tvojim prozorom (ali, ali, ali...)",,,,,,,,"Kada smo se željeli, bili smo još mali.
Ja te želim ponovo, ali, ali, ali.

Pod tvojim prozorom, neko drugi svira
na tamburi rock and roll.
I svake večeri u srce te dira
a meni stvara bol.

Kada smo se voljeli, nismo se skitali.
Ja te želim ponovo, ali, ali, ali.

Samo smo se ljunili, drugo nismo znali.
Ja te želim ponovo, ali, ali, ali.",Pod tvojim prozorom,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/pod-tvojim-prozorom.html
126,CDOhygHn_1_126,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Podravino sve bih dao za te,4153,"Zive slike urasle su u me
puna dusa livade i sume
stare pjesme listaju albume
tece Drava uspomene sume

Ti si zipka jabuka i zdenac
bez tebe sam svuda dotepenac
kad te trebam, kazes samo svrati
ti si ista, ti si moja mati
 
Ref.
Kad sam tuzan utjehu mi nosis
il' me sretna radosnicom rosis
gdje god bio samo mislim na te
Podravino sve bih dao za te

Tiho Dravo, tiho pa polako
pitaj svirce ako ne znas kako
a pred zoru kada cardas krene
svojim virom zagrli i mene

Zeljo moja ti mi svijecu trni
i mekotom Dravskom me ogrni
i ne trazi pjesme ni sviraca
sin se svojoj Podravini vraca
","https://tekstovi.net/2,610,11228.html",,,,,,,,['Vlado Smiljanić'],['Drago Britvić'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/podravino-sve-bih-dao-za-te-5721.htm,Podravino sve bih dao za te,,,,,,,,,,
127,CDOhygHn_1_127,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Pokraj grada Sarajeva,5784,"Pokraj grada Sarajeva
livada je nekosena

Nekosena, negazena
po njoj pasu tri jelena

Tri jelena, tri kosute
mala moja, ljubit' cu te

Ljubit' cu te, grlit' cu te
svojoj majci odvest' cu te
","https://tekstovi.net/2,610,10576.html",,,,,,,,['Narodna'],['Narodna'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/pokraj-grada-sarajeva-5709.htm,Pokraj grada Sarajeva,,,,,,,,,,
128,CDOhygHn_1_128,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Pokraj Karasice,10968,"Pokraj Karasice selo malo
selo malo, al' je srcu drago

Ref. 2x
Karasica tece, idem svako vece
dragoj pod prozore
 
Pokraj Karasice suma gusta
suma gusta, ladovina pusta

Ref. 2x

Pokraj Karasice lipa stara
tu se dragi s dragom razgovara

Ref. 2x","https://tekstovi.net/2,610,6936.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/pokraj-karasice-5497.htm,Pokraj Karašice,1988 - Nek zvone tambure,1992 - 16 zlatnih hitova,2007 - Zlatna kolekcija,,,,,"Pokraj Karašice selo malo
Selo malo al' je srcu drago

Karašica teče, idem svako veče
Dragoj pod prozore
Karašica teče, idem svako veče
Dragoj pod prozore

Pokraj Karašice šuma gusta
Šuma gusta, ladovina pusta

Pokraj Karašice lipa stara
Tu se dragi s dragom razgovara",Pokraj Karašice,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/pokraj-karasice.html
129,CDOhygHn_1_129,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Posljednja bitka,9680,"Cudni su puti Gospodnji
al' u njih nemoj sumnjati
pravda na kraju pobijedi
istina uvijek nadje put
i nikad nije uzalud

Sjeti se hrabrih koji su
stali pod ovu zastavu
i sve su bitke dobili
al' jos se jedan bije boj
tamo u zemlji dalekoj
 
Ref.
I zato nemoj pitati, sto zemlja cini za tebe
podigni ovu zastavu i pomoli se za nju
i za vitezove sve, sto biju s nepravdom
posljednju bitku za nas dom

Iza nas duga stoljeca
i krune tudjih kraljeva
isli smo jedni na druge
vodili tudje ratove
al' Bog je dao, proslo je

Sjeti se hrabrih koji su
stali pod ovu zastavu
i sve su bitke dobili
al' jos se jedan bije boj
tamo u zemlji dalekoj

Ref.","https://tekstovi.net/2,610,22755.html",,,,,,,,['Mario Vestić'],['Mario Vestić'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/posljednja-bitka-11540.htm,Posljednja bitka,2007 - Nostalgija,"2007 - Nostalgija
Aranžman: Branimir Jovanovac / Denis Špegelj",,,,,,,,
130,CDOhygHn_1_130,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Potok tece, voda zubori",4490,"Potok tece, voda zubori
moje snove tiho odnosi
tebe nema pokraj mene
bez tebe mi srce vene
potok tece, voda zubori

Svi mi kazu da si nevjerna
nase snove s njim si dijelila
selo prica, selo laze
ali sto mi to pomaze
potok tece, voda zubori
 
Majka me je rano budila
tiho, tiho meni saptala
ustaj sine dobro moje
zacijelit' ce rane tvoje
potok tece, voda zubori

Nema lijeka srcu mome
ostale su uspomene
vodo hladna uzmi mene
nek' i njeno srce vene
potok tece, voda zubori

Potok tece, zivot prolazi","https://tekstovi.net/2,610,10978.html",,,,,,,,['Siniša Doronjga'],['Siniša Doronjga'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/potok-tece-voda-zubori-4942.htm,"Potok teče, voda žubori",,,,,,,,"Potok teče, voda žubori
moje snove tiho odnosi.
Tebe nema pokraj mene
bez tebe mi srce vene,
Potok teče, voda žubori.

Svi mi kažu da si nevjerna
naše snove s njim si djelila.
Selo prića, selo laže,
ali što mi to pomaže
Potok teče, voda žubori.

Majka me je rano budila
tiho, tiho meni šaptala.
Ustaj sine dobro moje
zacjelit će rane tvoje
Potok teče, voda žubori.

Nema lijeka srcu mome
ostale su uspomene.
Vodo hladna uzmi mene
nek i njene srce vene
Potok teče, voda žubori.
Potok teče, život prolazi.","Potok teče, voda žubori",https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/potok-tece-voda-zubori.html
131,CDOhygHn_1_131,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Prazna dusa,5316,"Lagao sam dobre ljude
varao sam divne zene
sudbinu sam varat' htio
a varala ona mene

Ref.
Zivot sam k'o casu ispio
sve sam srece suzom platio
ljubio sam, gubio sam
srcem tugu dotak'o sam
prazna mi je dusa ostala
 
Ljubo moja, ruzo moja
sad me pece suza tvoja
samo mene imala si
a zbog mene uvela si
","https://tekstovi.net/2,610,11145.html",,,,,,,,['Mario Vestić'],['Mario Vestić'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/prazna-dusa-5712.htm,Prazna duša,,,,,,,,,,
132,CDOhygHn_1_132,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Prijatelju moj,31305,"Evo prodje duga godina
da tambura tvoja ne svira
ne cuju se zvonki zvuci kao praporci
kada selom prodju svatovi

Ja na berdi a ti na basprimu
zore smo docekali mnoge
grlili smo cijele noci nase tambure
kao da su lipe divojke
 
Ref.
Dani prolaze, ja tebe cesto
sjetim se, prijatelju moj
znam da nose te nebom
bijeli andjeli, prijatelju moj
i ako postoje oni drugi svijetovi
opet cemo skupa ja i ti
tambure zasvirati

Kad si os'o nisam svir'o dugo
prsti me nisu slusali
i tambure nase stare dusu imaju
kad je zalost, ne sviraju

Svi su htjeli, ucinismo tako
nek' i ona legne pokraj tebe
umjesto zlatne harfe, malih andjela
nek' ti svira tvoja tambura	

Ref.","https://tekstovi.net/2,610,11079.html",,Prijatelju moj,My friend,,"Evo prođe duga godina
Da tambura tvoja ne svira.
Ne čuju se zvonki zvuci kao praporci
Kada selom prođu svatovi.
Ja na berdi, a ti na basprimu
Zore smo dočekalii mnoge.
Grlili smo cijele noći naše tambure
Kao da su lipe divojke. (Pripjev)
Dani prolaze, ja tebe često sjetim se,
Prijatelju moj!
Znam da nose te nebom bijeli anđeli,
Prijatelju moj!
-
I ako postoje oni drugi svjetovi,
Opet ćemo skupa ja i ti tambure zasvirati! x2. Kad si 'ošo nisam sviro' dugo,
Prsti me nisu slušali.
I tambure naše stare dušu imaju -
Kad je žalost, ne sviraju.
Svi su htjeli, učinismo tako
Nek i ona legne pokraj tebe.
Umjesto zlatne harfe malih anđela,
Nek' ti svira tvoja tambura!. (Pripjev)","There goes a long year
Without the playing of your tambura.
Clinky sounds like jingles cannot be heard
When a wedding group passes through the village.
Me on the bass, you - playing the melody
We greeted many dawns.
We hugged our instruments throughout the nights
As if they were pretty girls.. (Chorus)
Days go by, I'm often reminded of you,
My friend!
I know white angels carry you in the heaven,
My friend!
-
And if those other worlds do exist,
Again we will play our instrumets together, you and me! x2. When you went away, I didn't play play for a long while,
My fingers wouldn't listen to me.
And our old instruments have a soul -
When there is sorrow, they won't play.
Everyone was for it, so that is how we did
May she also lay beside you.
Instead of a golden harp belonging to little angels,
May your instrument play to you!. (Chorus)",https://lyricstranslate.com/en/prijatelju-moj-my-friend.html,['Mate Matišić'],['Mate Matišić'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/prijatelju-moj-4940.htm,Prijatelju moj,,,,,,,,"Evo prođe duga godina
Da tambura tvoja ne svira
Ne čuju se zvonki zvuci kao praporci
Kada selom prođu svatovi

Ja na berdi a ti na basprimu
Zore smo dočekali mnoge
Grlili smo cijele noći naše tambure
Kao da su lipe divojke

Dani prolaze ja tebe često sjetim se prijatelju moj
Znam da nose te nebom bijeli anđeli prijatelju moj
I ako postoje oni drugi svjetovi
Opet ćemo skupa ja i ti tambure zasvirati

Kad si ošo nisam sviro dugo
Prsti me nisu slušali
Ni tambure naše stare dušu imaju
Kad je žalost ne sviraju
Svi su htijeli učinismo tako
Nek i ona legne pokraj tebe
Umijesto zlatne harfe malih anđela
Nek ti svira tvoja tambura",Prijatelju moj,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/prijatelju-moj.html
133,CDOhygHn_1_133,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Prodaj, gazda, sve",5272,"Sedam, osam govore
prodaj, gazda, volove
prodaj, gazda, volove, 
da se momci provode
prodaj, gazda, sve, prodaj volove
toci rakije da se napijem
 
Sedam, osam divane
prodaj, gazda, ridjane
prodaj, gazda, ridjane
da platimo cigane
prodaj, gazda, sve, prodaj ridjane
toci rakije da se napijem

Sedam, osam galame
prodaj, gazda, ambare
prodaj, gazda, ambare
da zazvece tambure
prodaj, gazda, sve, prodaj ambare
toci rakije da se napijem
","https://tekstovi.net/2,610,6938.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/prodaj-gazda-sve-5498.htm,Prodaj gazda sve,1988 - Nek zvone tambure,2007 - Zlatna kolekcija,,,,,,"Sedam, osam govore: prodaj gazda volove,
prodaj gazda volove da se momci provode

Prodaj gazda sve, prodaj volove
toči rakije da se napijem

Sedam, osam divane: prodaj gazda riđane,
prodaj gazda riđane da platimo cigane

Prodaj gazda sve, prodaj riđane
toči rakije da se napijem

Sedam, osam galame: prodaj gazda ambare,
prodaj gazda ambare da zazveče tambure

Prodaj gazda sve prodaj ambare
toči rakije da se napijem",Prodaj gazda sve,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/prodaj-gazda-sve.html
