Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
13,hluW+yB/_1_13,Divlje Jagode,Divlje Jagode,Dobro dosla ljubavi,45680,"Proljeca, zime, jeseni
uvijek si bila u meni
vrijeme je, nas razdvojilo
i ponovo nas spojilo
sve je uzalud
za tobom sam lud
 
Godinama dolazis u san
k'o sudbina, upisana u moj dlan
vrijeme je, nas razdvojilo
i ponovo nas spojilo
sve je uzalud
za tobom sam lud

Ref.
Dobro dosla, ljubavi
dobro dosla, jedina
dobro mi se vratila
nakon svih tih godina 

Sve nam se moglo desiti
uvijek sam znao gdje si ti
sve zime sam prebolio
jer uvijek sam te volio
sve je uzalud
za tobom sam lud

Ref.

Ni srece, ni tuge
do tebe nema mi druge
ni zelje, ni volje
do tebe nema mi bolje
ni srece, ni tuge

Sve nam se moglo desiti
uvijek sam znao gdje si ti","https://tekstovi.net/2,2,4742.html",,Dobro došla ljubavi,Welcome my love,,"Proljeća, zime, jeseni,
1
uvijek si bila u meni.
Vrijeme je nas razdvojilo
i ponovo nas spojilo.
Sve je uzalud,
za tobom sam lud.. Godinama dolaziš u san,
k'o sudbina upisana u moj dlan.
Vrijeme je nas razdvojilo
i ponovo nas spojilo.
Sve je uzalud,
za tobom sam lud.. Dobro došla ljubavi,
dobro došla jedina,
dobro mi se vratila,
nakon svih tih godina.. Dobro došla ljubavi,
dobro došla jedina,
nakon svih tih godina.. Sve nam se moglo desiti,
uvijek sam znao gdje si ti.
Sve zime sam prebolio,
jer uvijek sam te volio.
Sve je uzalud,
za tobom sam lud.. dobro dosla ljubavi
dobro dosla jedina
dobro mi se vratila
nakon svih tih godina. dobro dosla ljubavi
dobro dosla jedina
nakon svih tih godina. Dobro došla ljubavi,
dobro došla jedina,
dobro mi se vratila.. Ni sreće, ni tuge,
do tebe nema mi druge.
Ni želje, ni volje,
do tebe nema mi bolje..
ni sreće, ni tuge.... Sve nam se moglo desiti,
uvijek sam znao gdje si ti.","Springs, winters, falls
You were always next to me
Time has seperated us
And reunited us again
Everything is in vain
I'm crazy about you. For years you enter my dream
Like destiny written on the palm of my hand
Time has seperated us
And reunited us again
Everything is in vain
I'm crazy about you. Welcome my love
Welcome my one and only
Welcome back to me
After all these years. Welcome my love
Welcome my one and only
After all these years. Anything could happen to us
I always knew where you were
I've overcome all the winters
Because I always loved you
Everything is in vain
I'm crazy about you. Welcome my love
Welcome my one and only
Welcome back to me
After all these years. Welcome my love
Welcome my one and only
After all these years. Welcome my love
Welcome my one and only
Welcome back to me. Nor happiness, nor sorrow
No other woman compares to you
Nor desire, nor will
No other woman compares to you
Nor happiness, nor sorrow. Anything could happen to us
I always knew where you were",https://lyricstranslate.com/en/dobro-dosla-ljubavi-welcome-my-love.html,['Sead Lipovača Zele'],['Faruk Buljubašić Fayo'],['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,2006 - Collection,,https://diskografija.com/pjesma/dobro-dosla-ljubavi-5813.htm,Dobro došla ljubavi,,,,,,"Proljeca, zime, jeseni
uvijek si bila u meni
vrijeme je nas razdvojilo
i ponovo nas spojilo
sve je uzalud
za tobom sam lud

godinama dolazis u san
k'o sudbina upisana u moj dlan
vrijeme je nas razdvojilo
i ponovo nas spojilo
sve je uzalud
za tobom sam lud

dobro dosla ljubavi
dobro dosla jedina
dobro mi se vratila
nakon svih tih godina

dobro dosla ljubavi
dobro dosla jedina
nakon svih tih godina

sve nam se moglo desiti
uvijek sam znao gdje si ti
sve zime sam prebolio
jer uvijek sam te volio
sve je uzalud
za tobom sam lud

dobro dosla ljubavi
dobro dosla jedina
dobro mi se vratila
nakon svih tih godina

dobro dosla ljubavi
dobro dosla jedina
nakon svih tih godina

dobro dosla ljubavi
dobro dosla jedina
dobro mi se vratila

ni srece, ni tuge
do tebe nema mi druge
ni zelje, ni volje
do tebe nema mi bolje
ni srece, ni tuge

sve nam se moglo desiti
uvijek sam znao gdje si ti","Dobro došla, ljubavi",https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/dobro-dosla-ljubavi.html,Divlje Jagode,Dobro Došla Ljubavi,,Od Neba Do Neba,,,,,nan-Od Neba Do Neba/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 2
14,hluW+yB/_1_14,Divlje Jagode,Divlje Jagode,Dodirni me,26991,"Hajde lutkice 
Skini cipelice   
Hajde ne stidi se  
Igrajmo slatko je  

Vec bend prasi rock  
A ti bi jos da pijes sok  
Hajde uzmi me   
Igrajmo slatko je  
 
Dodirni me   

Hajde lutkice 
Ustaj sa stolice 
Pusti sminkanje 
Probajmo udvoje 

Mozes i bosa to 
Ma bas bi nam i prijalo 
Gledaj svi znoje se 
Igrajmo slatko je... 

Dodirni me... ","https://tekstovi.net/2,2,20.html",,Dodirni me,Touch me,motori,"Hajde lutkice
Skini cipelice
Hajde ne stidi se
Igrajmo slatko je. Već bend prasi rock
A ti bi još da piješ sok
Hajde uzmi me
Igrajmo slatko je. Dodirni me. Hajde lutkice
Ustaj sa stolice
Pusti šminkanje
Probajmo udvoje. Možeš i bosa to
Ma baš bi nam i prijalo
Gledaj svi znoje se
Igrajmo slatko je.... Dodirni me...","Come on doll
take your shoes off
don't be ashamed
let's dance, it's sweet. The band is already playing rock
but you'd still like to drink some juice
come on take me
let's dance, it's sweet. Touch me. Come on doll
get off that chair
stop doing your make-up
let's dance together. You can even do it bare foot
well it would really please us
look, everyone's sweating
let's dance, it's sweet. Touch me",https://lyricstranslate.com/en/dodirni-me-touch-me.html-0,,,,['Divlje Jagode'],1982 - Motori,2006 - Collection,,https://diskografija.com/pjesma/dodirni-me-9999.htm,Dodirni me,,,,,,"Hajde lutkice
Skini cipelice
Hajde ne stidi se
Igrajmo slatko je

Vec bend prasi rock
A ti bi jos da pijes sok
Hajde uzmi me
Igrajmo slatko je

Dodirni me

Hajde lutkice
Ustaj sa stolice
Pusti sminkanje
Probajmo udvoje

Mozes i bosa to
Ma bas bi nam i prijalo
Gledaj svi znoje se
Igrajmo slatko je...

Dodirni me...",Dodirni me,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/dodirni-me.html,Divlje Jagode,Dodirni Me,3:26,Motori,,,,,nan-Motori/nan-Collection/2018.0-Original Album Collection Vol. 1
15,hluW+yB/_1_15,Divlje Jagode,Divlje Jagode,Dug je bio put (feat. Stoka),372,"Prosao sam sve, Balkan i L.A.
pratile me moje pjesme vjerno vodile
kad imas dobar band samo reci - hey
Marshall, Fender ili Gibson sve je to OK

Dug je bio put, Transatlantic let
vjezbao sam iza skole da me cuje svijet
imas dobar groove, budi uvijek cool
masina gazi, dobro pazi, samo good old school
 
Ref.
Ne pjevam zato sto pjevaju svi
to je u krvi i poludi
ne sviram, mala da volis me ti
svira oluja u meni

Prosao sam sve Balkan i L.A.
pratile me moje pjesme vjerno vodile
kad imas dobar band samo reci - hey
Marshall, Fender ili Gibson sve je to OK

Jedan, dva, dva, sta je 
dolazim iz grada
tvrdog rocka i bassa
turiranje motora
hladna piva, terasa
stara skola, do bola
Zele, kad mjuzu rola

Kozna jakna, crna
pogledi drugog spola
distorzija zvuka
gitara i ruka
citav zivot u mjuzi
za to radi mi cuka
mici se sa bine
brate, nemoj nas brukat´

Ubojstvo instrumentala
neces nas drukat´
lajkovi su slomljeni
zvucnici u plamenu
pravi rock je, braco
tu, vrana mi na ramenu
kosa preko ociju
napojnica barmenu

Vjerni svojem stilu
geni su u kamenu
Zele i Stole 
Divlje jagode, brate
tragovi na sceni
a vukovi nas prate
cvrsta veza s publikom
show u kasne sate
zavrsava ujutro

Ostaje samo krater, ej

Ref.","https://tekstovi.net/2,2,63951.html",,,,,,,,,,,,,,,,,,,,,,,,,Divlje Jagode,Dug Je Bio Put,3:33,Jukebox,,,,,nan-Jukebox
16,hluW+yB/_1_16,Divlje Jagode,Divlje Jagode,Hopa-Cupa,7943,"Ja hocu te kao zvijer
sto pjeni dok napaja vid
ma gledaj, vec saljem ti znak
da za ples bas smo mrak

Reci mi, ma hej, ti davis me
ohladi na minut bar
ma stacu da budem fin
al' opet cu preci na stvar
 
Odgurni stol, odluci se
daj, daj
odgurni stol, nije na zlo

Hopa-cupa, samo probaj
hopa-cupa","https://tekstovi.net/2,2,30826.html",,Hopa-Cupa,Shake the sheets,,"Ja hoću te kao zvijer
1
Što pjeni dok napaja vid
Ma gledaj, već dajem ti znak
Da za ples baš smo mrak.. Reci mi, ma hej, ti daviš me
Ohladi na minut bar
Ma staću da budem fin
Al' opet ću preći na stvar.. Odgurni stol, odluči se
Daj, daj
Odgurni stol, nije na zlo.. O, hopa-cupa
O, samo probaj
O hopa-cupa ...","I want you like a beast
Which is frothing while enjoying its view
Look, I'm already giving you a sign
That we are great for dancing. Tell me: ""Hey you, you're bothering me
Chill out for a minute or two""
Well I'll stop to be nice
But I'll cut to the chase again. Push the table, make up your mind
C'mon, c'mon
Push the table, it's not bad. Oh, let's shake the sheets
Oh, just try it
Oh, let's shake the sheets...",https://lyricstranslate.com/en/hopa-cupa-shake-sheets.html,['Sead Lipovača Zele'],['Alen Islamović'],['Sead Lipovača Zele'],['Divlje Jagode'],1985 - Vatra,2006 - Collection,,https://diskografija.com/pjesma/hopa-cupa-10012.htm,Hopa cupa,,,,,,,,,Divlje Jagode,Hopa-Cupa,,Vatra,,,,,nan-Vatra/nan-Najbolje
17,hluW+yB/_1_17,Divlje Jagode,Divlje Jagode,Jedina moja,240228,"Pogledaj u moje oci
zasto skrivas pogled taj
pogledaj u moje lice
i pokazi osmijeh svoj

Djevojko u sutonu tihom
pokraj rijeke sto koracas
s' tuznom sjenom na licu svom
i kosom njeznom
i kosom plavom kao lan
 
Ref. 2x
Jedina moja
tebi sviram ja
jedina moja
tebi pjevam ja","https://tekstovi.net/2,2,21.html",Zele Lipovaca,Jedina moja,My only one,Divlje jagode,"Pogledaj u moje oči
1
Zašto skrivaš pogled taj
Pogledaj u moje lice
I pokaži osmijeh svoj. Djevojko u sutonu tihom
Pokraj rijeke što koračaš
S tužnom sjenom na licu svom
I kosom nježnom
I kosom plavom
Kao lan. Jedina moja tebi sviram ja
Jedina moja tebi pjevam ja","Look into my eyes
Why are you hiding that look of yours?
Look at my face
And uncover your smile.. Girl, in the silent sunset
Walking beside the river
With a sad shadow on your face
And tender hair
And blue hair
Blue as flax. My only one, you're the one I'm playing music for
My only one, you're the one I'm singing for",https://lyricstranslate.com/en/jedina-moja-my-only-one.html-0,['Sead Lipovača Zele'],['Toni Janković'],['Sead Lipovača Zele'],['Divlje Jagode'],"2004 - The very best of, let na drugi svijet",2006 - Collection,2006 - Tulum za dušu Vol. 3,https://diskografija.com/pjesma/jedina-moja-9338.htm,Jedina moja,,,,,,"Pogledaj u moje oči
Zašto skrivaš pogled taj
Pogledaj u moje lice
I pokaži osmijeh svoj

Djevojko u sutonu tihom
Pokraj rijeke što koračaš
S tužnom sjenom na licu svom
I kosom nježnom
I kosom plavom
Kao lan

Jedina moja tebi sviram ja
Jedina moja tebi pjevam ja
Jedina moja tebi sviram ja
Jedina moja tebi pjevam ja",Jedina moja,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/jedina-moja.html,Divlje Jagode,Jedina Moja,,Rock 'N' Roll / Jedina Moja,1977.0,Ante Janković,Sead Lipovača,,"1977.0-Rock 'N' Roll / Jedina Moja/nan-Divlje Jagode/nan-Najbolje/nan-Antologija 2/nan-Sarajevo, Ti I Ja/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 1"
18,hluW+yB/_1_18,Divlje Jagode,Divlje Jagode,Kada te netko spomene,11430,"Ponekad u moj san, sjecanje te dovodi
jutrom sam rastrgan, dodir opet zaboli
bez tebe

Danima izgubljen, crtam ti ime usnama
toliko usamljen, nocu pricam sjenama
za tebe
 
Ref.
Kada te netko spomene
samo pogled sakrijem
grizem usne, nestajem
  bez tebe

Nevjerna pozuda, trazi samo utjehu
druge sve nesretne, zgrabe noc na jastuku
bez tebe

Ref.
Kada te netko spomene
samo pogled sakrijem
grizem usne, nestajem
 bez tebe","https://tekstovi.net/2,2,42892.html",,Kada te netko spomene,,Biodinamička ljubav,"Ponekad u moj san
sjećanje te dovodi
Jutrom sam rastrgan,
dodir opet zaboli. Bez tebe, danima izgubljen,
crtam ti ime usnama
Toliko usamljen noću
pričam sjenama za tebe. Ref.
Kada te netko spomene,
samo pogled sakrijem
Krik sa usta ne staje, bez tebe. Nevjerna požuda
traži samo utjehu
Druge sve, nesretne,
skrate noć na jastuku bez tebe. Ref. 4X",,https://lyricstranslate.com/en/divlje-jagode-kada-te-netko-spomene-lyrics.html,,,,,,,,,,,,,,,,,,Divlje Jagode,Kad Te Netko Spomene,3:34,Biodinamička Ljubav,,,,,nan-Biodinamička Ljubav/nan-Greatest Hits/2018.0-Original Album Collection Vol. 2
19,hluW+yB/_1_19,Divlje Jagode,Divlje Jagode,Kako si topla i mila,33747,"Noc je carobna
sami ti i ja
vjetar zaspao
mir se osjeca

Privijas se uz mene
vidim drhtis sva
ja te grlim jos jace
i sapucem tad
 
Ref. 2x
Kako si topla i mila
samo da znas

Prvi suncev trak
obasja nam tijela
zadnji dodir blag
kazes to si htjela

I dok pratim te kuci
cudno sutis usput
kazes moras da ides
okreces ledja","https://tekstovi.net/2,2,1661.html",,,,,,,,['Sead Lipovača Zele'],['G. Petranović'],['Sead Lipovača Zele'],['Divlje Jagode'],1981 - Stakleni hotel,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/kako-si-topla-i-mila-9334.htm,Kako si topla i mila,,,,,,"Noć je čarobna samo ti i ja
Vjetar zaspao miris se osjeća
Privijaš se uz mene vidim drhtiš sva
Ja te grlim još jače i šapućetam

O, kako si topla i mila
Samo da znaš
O, kako si topla i mila
Samo da znaš

Prvi sunčev trag obasja nam tijela
Zadni dodir blag, kažeš to si htjela
I dok pratim te kući čudno čutiš usput
Kažeš moraš da ideš i okrećeš leđa",Kako si topla i mila,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/kako-si-topla-i-mila.html,Divlje Jagode,Kako Si Topla I Mila,,Stakleni Hotel,,Goran Petranović,,,nan-Stakleni Hotel/nan-Najbolje/nan-Antologija 2/nan-The Very Best Of - Let Na Drugi Svijet/nan-Collection/2008.0-The Ultimate Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/2018.0-Original Album Collection Vol. 1
20,hluW+yB/_1_20,Divlje Jagode,Divlje Jagode,Kap po kap,110881,"Jednom kad sretnes me
to necu biti ja
vec samo uspomene
mrve sjecanja

Samo prazna bol, sad je ostala
prazna bol kajanja
i sta radis ti, nije vazno mi
tek kisa jesenja, podsjeca
 
Ref.
Kap po kap, kisa sprema se
samo da znas, nisam lud
da mislim na tebe
kap po kap, opet padace
te duge kise jesenje

Jednom kad dani ovi
fino posive
ne zovi mene ti
i ne trazi me

Hladno srce, meni dala si
hladno srce, ostani
i s' kim sada si, nije vazno mi
tek kisa jesenja, podsjeca

Ref.","https://tekstovi.net/2,2,14803.html",,Kap po kap,Drop by drop,,"Jednom kad sretneš me
1
To neću biti ja
Već samo uspomene
Mrve sjećanja. Samo prazna bol, sad je ostala
Prazna bol kajanja
I šta radis ti, nije važno mi
Jer kiša jesenja, podsjeća. Ref.
Kap po kap, kiša sprema se
Samo da znaš, nisam lud
Da mislim na tebe
Kap po kap, opet padaće
Te duge kiše jesenje. Jednom kad dani ovi
Fino posive
Ne zovi mene ti
I ne traži me. Hladno srce meni dala si
Hladno srce, ostani
I s kim sada si, nije važno mi
Jer kiša jesenja, podsjeća. Ref.. I šta radis ti, nije važno mi
Jer kiša jesenja, podsjeća. Ref.","One day when we cross paths,
it wont be me you'll see,
but only reminiscence
crumbs of memory.. Only an empty pain, is what remains,
empty pain of regrets. What you do right now, doesn't bother me
because an autumn rain, evokes a memory.... Chorus
Drop by drop, the rain is coming down.
Just so you know, I'm not a loon
to start thinking about you.
Drop by drop, it will come again,
long and lonesome autumn rain.. Once when all these days
succumb into gray
Don't try and call me
or contact in any way.. A stone-cold heart, is what you gave to me
So you should just keep it be.
And who you're with, doesn't bother me
because an autumn rain, evokes a memory.... Chorus. What you do right now, doesn't bother me
because an autumn rain, evokes a memory.... Chorus",https://lyricstranslate.com/en/kap-po-kap-drop-drop.html,['Sead Lipovača Zele'],['Zlatko Arslanagić'],['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/kap-po-kap-5819.htm,Kap po kap,,,,,,"Jednom kad sretnes me
to necu biti ja
vec samo uspomene
mrve sjecanja

Samo prazna bol, sad je ostala
prazna bol kajanja
i sta radis ti, nije vazno mi
jer kisa jesenja, podsjeca

Kap po kap, kisa sprema se
samo da znas, nisam lud
da mislim na tebe
kap po kap, opet padace
te duge kise jesenje

Jednom kad dani ovi
fino posive
ne zovi mene ti
i ne trazi me

Hladno srce meni dala si
hladno srce, ostani
i s kim sada si, nije vazno mi
jer kisa jesenja, podsjeca

I sta radis ti, nije vazno mi
jer kisa jesenja, podsjeca",Kap po kap,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/kap-po-kap.html,Divlje Jagode,Kap Po Kap,,Od Neba Do Neba,,,,,nan-Od Neba Do Neba/2004.0-The Very Best Of - Let Na Drugi Svijet/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 2
21,hluW+yB/_1_21,Divlje Jagode,Divlje Jagode,Konji,17890,"Oluja nad nebom svud, gromovi i strah
to je divljih konja kas i plameni dah
krvava ih pjena sad obuzela sve
grive se vijore cak tu do neba sve

Ref.
Konji vatreni, konji vatreni
vatreni, divlji konji

Pokrije ih nocu mir i zvjezdani san
pa su vihor konji tu cim osvane dan
nebeski se trese svod od kopita svih
ne mogu ih pratiti ni vjetrovi

Ref.","https://tekstovi.net/2,2,9069.html",,Konji,Horses,,"Oluja nad stepom svud, gromovi i strah,
1
to je divljih konja kas i plameni dah.
Krvava ih pjena sad obuzela sve,
Grive se vijore čak, tu do neba sve. Konji vatreni.
Konji vatreni.
Vatreni
Divlji konji.. Pokrije ih noću mir i zvjezdani san,
al' su vihor-konji tu, čim osvane dan.
Nebeski se trese svod od kopita svih,
Ne mogu ih pratiti ni vjetrovi.. Konji vatreni.
Konj, vatreni.
Vatreni
Divlji konji","Storm all over the place,thunders and fear,
It is the trot and breath of the wild horses.
A bloody foam now overwhelmed them all,
The manes are even flying, all of them there to the sky.. Horses, fiery.
Horses, fiery.
Fiery
Wild horses.. By night a calm covers them and an astral dream,
But the whirlwind-horses are there as soon as day breaks.
The heavenly vault shakes from all the hooves,
Not even the winds can follow them.. Horses, fiery.
Horses, fiery.
Fiery
Wild horses.",https://lyricstranslate.com/en/konji-horses.html,['Sead Lipovača Zele'],['Slobodan Đurasović'],['Sead Lipovača Zele'],['Divlje Jagode'],1988 - Konji,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/konji-9322.htm,Konji,,,,,,"Oluja nad nebom svud, gromovi i strah
To je divljih konja gas i plameni dah
Krvava im pjena sad obuzela sve
Trideset i ... ludo ne da se.

Konji vatreni
Konji vatreni
Vatreni
Divlji konji.

Opije ih nocu mir i zvjezdani san
A sudbinom kroji put cim osvane dan
Nebeski se trese svod od kopita svih
Ne mogu ih pratiti ni vjetrovi.",Konji,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/konji.html,Divlje Jagode,Konji,5:46,Turski Marš / Konji,1988.0,Slobodan Đurasović,Sead Lipovača,,1988.0-Turski Marš / Konji/nan-Konji/nan-Antologija 1/2004.0-The Very Best Of - Let Na Drugi Svijet/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 2/2018.0-Original Album Collection Vol. 2
22,hluW+yB/_1_22,Divlje Jagode,Divlje Jagode,Krivo je more,199014,"Ti, ti si ga upoznala
jedne ljetne veceri
on, on te poljubio
dok more se pjenilo

I ti si se zaljubila
mada nisi htjela to
 
Ref.
Krivo je more

Znaj, ljeto je varljivo
a srce ti zavodljivo
kuci kad si dosla ti
znala si da si u zabludi

A to vece uz mora sum
od srece sva si blistala

Ref.","https://tekstovi.net/2,2,22.html","Anto Toni Jankovic, Sead Lipovaca",Krivo je more,The Sea is at fault,,"Ti, ti si ga upoznala jedne ljetne večeri
1
On, on te poljubio dok more se pjenilo
I ti si se zaljubila mada nisi htjela to
Krivo je more. Znaj ljeto je varljivo, a srce ti zavodljivo
Kući kad si došla ti, znala si da si u zabludi
A to veče uz mora šum od sreće sva si blistala
Krivo je more","You, you met him one summer night
He, he kissed you while the sea was foaming
And you fell in love, even if you didnt want that
The sea is at fault. Know that the summer is decietful, and your heart leads you on
When you got home, you knew you were dilusional
But that night when you were together with the sea, you were gleaming with happiness
The sea is at fault",https://lyricstranslate.com/en/krivo-je-more-sea-fault.html,['Sead Lipovača Zele'],['Toni Janković'],,['Divlje Jagode'],2003 - Sve naše godine 3,"2004 - The very best of, let na drugi svijet
Aranžman: Sead Lipovača Zele","2005 - Feminnem show - Feminnem
Aranžman: Branimir Mihaljević",https://diskografija.com/pjesma/krivo-je-more-1789.htm,Krivo je more,2006 - Collection,,,,,"Ti, ti si ga upoznala
jedne ljetne večeri
On, on te poljubio
dok more se pjenilo
I ti si se zaljubila
mada nisi htjela to

Krivo je more
Znaj, ljeto je varljivo
a srce ti zavodljivo

Kući kad si došla ti
znala si da si u zabludi
A to veče uz mora šum
Od sreće sva si blistala
Krivo je more",Krivo je more,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/krivo-je-more.html,Divlje Jagode,Krivo Je More,,Divlje Jagode,,,,,"nan-Divlje Jagode/nan-Najbolje/nan-Antologija 2/nan-Sarajevo, Ti I Ja/2006.0-Collection/nan-Collection/2008.0-The Ultimate Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 1"
23,hluW+yB/_1_23,Divlje Jagode,Divlje Jagode,Labude kad rata ne bude,17584,"Ne diraj mog labuda
svijetu zla on ne pripada
ne prljaj sjaj bisera 
krvavim svojim rukama 

Pusti ga da zivi od sna 
nek s mirom spi dusa njegova 
ne uci ga patnju da zna
dosta je sto moram ja
 
Ref. 2x
Labude kad rata ne bude
molicu da te probude

Ne diraj mog labuda 
svijetu zla on ne pripada
ne prljaj sjaj bisera 
krvavim rukama

Ref. 2x

Ref. 6x","https://tekstovi.net/2,2,8190.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,['Divlje Jagode'],,,,https://diskografija.com/pjesma/labude-kad-rata-ne-bude-10032.htm,Labude kad rata ne bude,,,,,,"Ne diraj mog labuda
svijetu zla on ne pripada
ne prljaj sjaj bisera
krvavim svojim rukama

Pusti ga da zivi od sna
nek s mirom spi dusa njegova
ne uci ga patnju da zna
dosta je sto moram ja

Labude kad rata ne bude
molicu da te probude

Ne diraj mog labuda
svijetu zla on ne pripada
ne prljaj sjaj bisera
krvavim rukama",Labude kad rata ne bude,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/labude-kad-rata-ne-bude.html,Divlje Jagode,Labude Kad Rata Ne Bude,,Labude Kad Rata Ne Bude ,,,,,nan-Labude Kad Rata Ne Bude /2018.0-Original Album Collection Vol. 2/2018.0-Original Album Collection Vol. 2
24,hluW+yB/_1_24,Divlje Jagode,Divlje Jagode,Lejla,15983,"Luda noc je blesava 
u meni je mecava 
vodi me sad bilo gdje 
ma samo ne na spavanje 

Ref.
Lejla, Lejla, Lejla, Lejla
 
Sto je bilo bilo je 
za sve more krivo je 
oni sto ti prilaze 
nek se dobro pripaze 

Ja sam, duso, spreman na sve 
i lud sam od ljubomore 
hajde sada ljubi me 
dok usne nam izgore 

Ref.","https://tekstovi.net/2,2,9136.html",,,,,,,,['Sead Lipovača Zele'],['Dino Dervišhalilović Merlin'],['Sead Lipovača Zele'],['Divlje Jagode'],1997 - Sto vjekova,2006 - Collection,,https://diskografija.com/pjesma/lejla-10042.htm,Lejla,,,,,,"Luda noc je blesava
u meni je mecava
vodi me sad bilo gdje
ma samo ne na spavanje

Lejla, Lejla, Lejla, Lejla

Sto je bilo bilo je
za sve more krivo je
oni sto ti prilaze
nek se dobro pripaze

Ja sam, duso, spreman na sve
i lud sam od ljubomore
hajde sada ljubi me
dok usne nam izgore",Lejla,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/lejla.html,Divlje Jagode,Lejla,,Sto Vjekova,,Dino Merlin,,,nan-Sto Vjekova/nan-Collection/2018.0-Original Album Collection Vol. 2
