,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija
37,/gYDFxB8_1_37,Jasna Zlokić,Jasna Zlokić,Sve ove duge godine,6155,"Sve ove duge godine
ruke su moje molile
da te bar jos jednom zagrle

To popodne pola tri
sisla sam na stanici
tuga iza mena sva
isti tren je nestala
 
Svuda poznat kraj
izgleda ko raj
a na ulici cekas ti, hej

Ref.
Sve ove duge godine
ruke su moje molile
da te bar jos jednom zagrle

Sve ove duge godine
ruke su moje molile
jer si sve sto su ikad voljele

Lagano povedi me
 ulicom u nas kafe
sjednimo do prozora
sretni kao nekada

Svuda poznat kraj
izgleda ko raj
na tvom ramenu ko u snu, hej

Ref. 2x","https://tekstovi.net/2,1138,37555.html",,Sve ove duge godine,,Vrijeme je uz nas,"Sve ove duge godine
ruke su moje molile
da te bar još jednom zagrle. To popodne u pola tri
sišla sam na stanici
tuga iza mene sva
isti tren je nestala. Svuda poznat kraj
izgleda kao raj
a na ulici čekaš ti, hej. Refren: sve ove duge godine
ruke su moje molile
da te bar još jednom zagrle
sve ove duge godine
ruke su moje molile
jer si sve što su ikad voljele. Lagano povedi me
ulazom u naš kafe
sjednimo do prozora
sretni kao nekada
svuda poznat kraj
izgleda kao raj
na tvom ramenu
ko u snu, hej. Refren 2x",,https://lyricstranslate.com/en/jasna-zloki%C4%87-sve-ove-duge-godine-lyrics.html,,,,,,,,,,,,,,
38,/gYDFxB8_1_38,Jasna Zlokić,Jasna Zlokić,Svjetiljka djetinjstva,248,"Kad potamni sve sto vrijedi
i kad vrijeme hod uspori
svaka druga kad izblijedi
svjetiljka djetinjstva gori

Pa me ziblje, pa me njise
i daljinom svojom gori
nalik dugi poslije kise
svjetiljka djetinjstva gori
 
Ref. 
Doma nasih sada vise nema
davno rasuli se nasi dvori
al´ k´o zvijezda iznad pustog trijema
ista svjetiljka djetinjstva gori

Pa se pitam, gdje to nesta
i tko mojim glasom zbori
jer, jos uvijek s onog starog mjesta
ista svjetiljka djetinjstva gori

Sto su snovi, sto je zbilja
kako uci u trag zori
iza bezbroj pustih milja
svjetiljka djetinjstva gori

Poznam njezin tihi plamen
kad pozelim, tu se stvori
jer, i sad, k´o vjecni znamen
svjetiljka djetinjstva gori

Ref. 2x","https://tekstovi.net/2,1138,64569.html",,,,,,,,['Zdenko Runjić'],['Jakša Fiamengo'],['Rajko Dujmić'],['Jasna Zlokić'],1987 - Ja sam ti jedini drug,1995 - Svjetiljka djetinjstva,2007 - Zlatna kolekcija,https://diskografija.com/pjesma/svjetiljka-djetinjstva-120.htm,Svjetiljka djetinjstva,,,,,
39,/gYDFxB8_1_39,Jasna Zlokić,Jasna Zlokić,Tako mi je kako mi je,6166,"Kad me pitas kako zivim
da li nekog za to krivim
ja ti kazem preko volje nije lose
bit ce bolje, nije lose bit ce bolje

Imam briga, ko ih nema
i ljubavnih sto problema
zar ti stvarno nije
 jasno da te volim ludo strasno
 da te volim ludo strasno
 
Ref.
Tako mi je kako mi je
kad sam s tobom dobro mi je
kad te nema tesko mi je
tako mi je kako mi je

Voljela sam samo tebe
sjecanje mi dusu zebe
nasa ljubav sva ljepota
sudbina si mog zivota

Ref. 2x","https://tekstovi.net/2,1138,36527.html",,,,,,,,,,,['Jasna Zlokić'],,,,https://diskografija.com/pjesma/tako-mi-je-kako-mi-je-122.htm,Tako mi je kako mi je,,,,,
40,/gYDFxB8_1_40,Jasna Zlokić,Jasna Zlokić,Tamo gdje dises,12924,"Tu preko puta pogleda
bez tebe tuzno izgleda
dorucak moj nije i tvoj

Zemlja se i ne okrece
od tebe se ne pokrece
stali su sad srce i sat
 
Ref.
Tamo gdje dises, tu je raj
malo me ipak sacuvaj
tu gdje smo bili boli me
sto mozes duze voli me

Tamo gdje zivis, tu je san
jedan, al' lijepo isprican
tu gdje te nema boli me
sto mozes duze voli me

Tu preko srca pregazi
tuga sto ide ne pazi
i krevet moj nije i tvoj

Jos prsti tvoji bole me
tvoje me suze zagrle
stali su sad srce i sat

Ref. 

Ref.

Tamo gdje dises, tu je raj
malo me ipak sacuvaj","https://tekstovi.net/2,1138,19780.html",,,,,,,,['Marko Tomasović'],['Željko Krznarić'],['Aleksandar Valenčić'],['Jasna Zlokić'],2006 - Ljubavni parfemi,2006 - Zlatne Žice Slavonije 2006 - Večer pjesme i vina,,https://diskografija.com/pjesma/tamo-gdje-dises-9869.htm,Tamo gdje dišeš,,,,,
41,/gYDFxB8_1_41,Jasna Zlokić,Jasna Zlokić,Tebe imam ja,2291,"Dosla sam k tebi
s prazna dva kofera
u njima nista
vec samo puno sna

Odano srce meni je dano
jer ja te volim
odavno, odavno
tako je pisano
 
Za crne dane bogatstva nemam ja
i nemam zlata da bi ga prodala
al' ipak nisam, nisam sirota
jer imam vise jos od zivota ja
tebe sam dotakla

Ref.
Ja nemam Bog zna sta
al' tebe imam ja, al' tebe imam ja
i saku ljubavi u dane mladosti

Da umrem sretna ja mi puno ne treba
tek zelja jedina
kad odu dragi svi, ti sa mnom ostani
kad odu dragi svi, ti sa mnom ostari

Ref. 2x

Da umrem sretna ja
mi puno ne treba, mi puno ne treba
zelju mi ispuni, ti sa mnom ostari
zelju mi ispuni, ti sa mnom ostari","https://tekstovi.net/2,1138,51077.html",,,,,,,,,,,['Jasna Zlokić'],,,,https://diskografija.com/pjesma/tebe-imam-ja-123.htm,Tebe imam ja,,,,,
42,/gYDFxB8_1_42,Jasna Zlokić,Jasna Zlokić,Teske su rici pale duso,4101,"Teske su rici pale duso
kad sam nocas tebi dosla ja
opet su me privarili duso
opet sam te iznevirila

Pivali smo o jubavi sritnoj
spominjali ime tvoje
rekli su mi, da si mi neviran
ranili su srce moje
 
Suzama sam razvodnila tugu
mislila sam sve ce proci, stati
ko ce viru opet meni vratit
hocu li ti moci ruku dati

Ref.

Pivali smo o jubavi sritnoj
spominjali ime tvoje
rekli su mi, da si mi neviran
ranili su srce moje

Ko ce viru opet meni vratit
hocu li ti moci ruku dati

Teske su rici pale duso
ja te volim ka nikad do sad
opet su me privarili duso
nisam mogla sakrit ovi jad

Pivali smo o jubavi sritnoj
spominjali ime tvoje
rekli su mi, da si mi neviran
ranili su srce moje

Suzama sam razvodnila tugu
mislila sam sve ce proci, stati
ko ce viru opet meni vratit
hocu li ti moci ruku dati

Teske su rici pale duso","https://tekstovi.net/2,1138,46995.html",,,,,,,,['Zoran Mišologin'],['Zoran Mišologin'],['Nikša Bratoš'],['Jasna Zlokić'],1996 - Sunce moga neba,2004 - Best of 1990 - 2004,2007 - Zlatna kolekcija,https://diskografija.com/pjesma/teske-su-rici-pale-duso-124.htm,Teške su riči pale dušo,,,,,
43,/gYDFxB8_1_43,Jasna Zlokić,Jasna Zlokić,Tiho sviraj pjesmu ljubavnu,11898,"Ljubav odlazi, ko lisce zeleno
mladost prolazi, ko rijeka prebrzo
ljudi vole se, i kad se rastaju
neke niti znaj, uvijek ostaju

Ref.
Tiho sviraj pjesmu ljubavnu
i ne diraj, molim te ne diraj
dusu umornu
 
Ljubav odlazi, ko lisce zeleno
mladost prolazi, ko rijeka prebrzo
nisu sretni svi, ni kad su zajedno
jer se davni sjaj, vec ugasio

Ref.","https://tekstovi.net/2,1138,47028.html",,Tiho sviraj pjesmu ljubavnu,Ouietly Play The Love Song,,"Ljubav odlazi ko lišće zeleno
mladost prolazi ko rijeka prebrzo
ljudi vole se i kad se rastaju
neke niti znaj uvijek ostaju. Ref.
Tiho sviraj pjesmu ljubavnu
i ne diraj, molim te ne diraj
dušu umornu. Ljubav odlazi ko lišće zeleno
mladost prolazi ko rijeka prebrzo
nisu sretni svi ni kad su zajedno
jer se davni sjaj već ugasio. Ref.
Tiho sviraj pjesmu ljubavnu
i ne diraj, molim te ne diraj
dušu umornu","Love goes away like green leaves
Youth passes like a river, too quickly
People love each other and when they part
Some threads, know that, always stay. (Chorus)
Quietly play the love song
And don't touch, please, don't touch
A tired soul. Love goes away like green leaves
Youth passes like a river, too quickly
Not all are happy even when they're together
Because the ancient glow extinguished already. (Chorus)
Quietly play the love song
And don't touch, please, don't touch
A tired soul",https://lyricstranslate.com/en/tiho-sviraj-pjesmu-ljubavnu-ouietly-play-love-song.html,['Đorđe Novković'],['Željko Sabol'],['Stipica Kalogjera'],['Jasna Zlokić'],1990 - Tiho sviraj pjesmu ljubavnu,1997 - Sve ove godine,2007 - Zlatna kolekcija,https://diskografija.com/pjesma/tiho-sviraj-pjesmu-ljubavnu-126.htm,Tiho sviraj pjesmu ljubavnu,2014 - Najljepše ljubavne pjesme - Valentinovo,,,,
44,/gYDFxB8_1_44,Jasna Zlokić,Jasna Zlokić,Topli osmijeh,202,"Blide sjene oko mene spustio se mrak
´ladne noci sad su dosle oduzele dah
svitla gledan u daljini kako odlaze
sama stojin sad, u tami i posustajen

Ref.
Ja topli osmijeh triban i njezan dodir ruke
pa da sve zaboravin
i di su sada judi lica koja znan
iz mladosti moje
 
Kad bih mogla da se vratin
da svoju jubav pronadjen
da jos jednon vidin more
sto mi sricu daruje

Vitar nosi misli moje i prisluskuje
dusa tuzna sneno tone zna da gubi te
svitla gledan u daljini kako odlaze
sama stojin sad, u tami i posustajen

Ref. 2x","https://tekstovi.net/2,1138,65007.html",,,,,,,,,,,,,,,,,,,,,
45,/gYDFxB8_1_45,Jasna Zlokić,Jasna Zlokić,Tuzna je nedjelja,3186,"Nisam ti bila sudjena 
vjetar je odnio srecu mladih godina
i danas reci ces drugoj ""da""
a gdje sam ja, a gdje sam ja

Na tebe soba mirise
uzalud rukama grlim hladne jastuke
gdje moji snovi su umrli
a gdje si ti, a gdje si ti
 
Ref.
Tuzna je nedjelja
krivog sam ljubila
mene je proklela
ta juzna krv u venama

Hej, vi sad svirajte
tuzne mi pjesme birajte
mene je proklela
ta juzna krv u venama
ta juzna krv u venama

Nisam ti bila sudjena
od svega ostaju samo prazna sjecanja
na stolu neveni uveli
a gdje smo mi, a gdje smo mi

Ref. 2x","https://tekstovi.net/2,1138,47849.html",,,,,,,,,,,['Jasna Zlokić'],,,,https://diskografija.com/pjesma/tuzna-je-nedjelja-20.htm,Tužna je nedjelja,,,,,
46,/gYDFxB8_1_46,Jasna Zlokić,Jasna Zlokić,Vjeruj mi,14942,"Vjeruj mi, da te volim
vjeruj mi, da sam tvoja
i kad odlazim

Vjeruj mi, da te sanjam
vjeruj mi, da te trazim
medju zvjezdama, zauvijek
 
Vjeruj mi, nisam kriva
vjeruj mi, ja ne zelim
da te izgubim

Vjeruj mi, kada placem
vjeruj mi, dok te gledam
kako odlazis, zauvijek

Ref.
Pjevat cu nocas samo za nas
zaustavit suze, izgubiti glas
pjevat cu nocas i pronaci spas
pjevat cu samo za nas
vjeruj mi, samo vjeruj mi

Ref.

Vjeruj mi, samo vjeruj mi
vjeruj mi, da te volim
vjeruj mi, da sam tvoja
vjeruj mi, da te sanjam
vjeruj mi, da te trazim","https://tekstovi.net/2,1138,18467.html",,,,,,,,,,,,,,,,,,,,,
47,/gYDFxB8_1_47,Jasna Zlokić,Jasna Zlokić,Zagrebacka zima,536,"Napolju snijezi
noc i hladnoca
u sobi miris
suhoga voca

Napolju svijetla
umornog sjaja
u sobi loncic
toploga caja
 
Napolju plamen
pun strana svijeta
u sobi vaza
tri plava cvijeta

Napolju izlog
cudnih sudbina
u sobi knjiga
most do daljina

Ref.
A moje je srce
otok u snijegu
moje su misli
ptice u bijegu

Dok sebe tjesim
ma, vremena ima
tece jos jedna
moja zagrebacka zima

Napolju zvuci
ulicnog benda
u sobi slatkih
tresanja tegla

Napolju magla
prozore slika
u sobi more
galeba vika

Ref. 2x","https://tekstovi.net/2,1138,61890.html",,,,,,,,['Vladimir Kočiš Zec'],['Mario Mihaljević'],['Rajko Dujmić'],['Jasna Zlokić'],1985 - Vjeruj mi,1994 - Tebi grade moj - Pjesme o Zagrebu,1997 - Sve ove godine,https://diskografija.com/pjesma/zagrebacka-zima-11.htm,Zagrebačka zima,2007 - Zlatna kolekcija,,,,
48,/gYDFxB8_1_48,Jasna Zlokić,Jasna Zlokić,Zapjevaj mi ispod glasa,3581,"Iznad mora sjajne zvijezde
noc bez ljubavi se gasi
sto te nema bar na kratko
Boze daj me nocas spasi

Ne, ne mogu spavat sama
svako malo ja se budim
u daljini svijetla gore
ponovo bih da te ljubim
 
Ref. 2x
Zapjevaj mi ispod glasa
onu nasu pjesmu staru
voljela sam samo tebe
plavo more i gitaru

Prva zraka Sunca stize
pored mene ona lijeze
mjesto tebe da me grije
al' u dusi sve je teze

Ref. 2x","https://tekstovi.net/2,1138,31796.html",,,,,,,,['Đorđe Novković'],['Miroslav Drljača Rus'],"['Stipica Kalogjera', 'Maruška Kalogjera']",['Jasna Zlokić'],1990 - Kad odu svi,2007 - Zlatna kolekcija,,https://diskografija.com/pjesma/zapjevaj-mi-ispod-glasa-10.htm,Zapjevaj mi ispod glasa,,,,,
49,/gYDFxB8_1_49,Jasna Zlokić,Jasna Zlokić,Zar vise nista ti ne znacim ja,5374,"Ostani, molim te
dok jos za nas ima nade
tko nam to krade dodire
ljubav snaga je
za nju umire sve, umire sve

Ref.
Zar vise nista ti ne znacim ja
reci mi da ti je bar malo stalo
poljubi me, da ne mislim na bol
 
Zar vise nista ti ne znacim ja
presuti to jer bi mi tesko palo
sve ucinila sam, i vise ne znam sto
vise ne znam sto

Nemam rijeci za to, za to sto si meni bio
kada odes, nestat ce i mene dio
sad ucim sama stajati
sad moram bez tebe znati prezivjeti
prezivjeti

Ref.

Zar vise nista ti ne znacim ja
ni tijelo svo sto ti je sebe dalo
ne reci mi da vise nisi moj
nisi moj","https://tekstovi.net/2,1138,31791.html",,,,,,,,,,,,,,,,,,,,,
