Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
72,J8Cff2I3_1_72,Tereza Kesovija,Tereza,Nisam znala,325,"Zvao si me cesto
i u isto vrijeme
pozdravljao tiho
pitao sto radim

Ali tvoje usne
ostale su nijeme
ne cekas me, ne cekas me vise
pod stablima mladim
 
Ne pricas mi vise
o proljecu novom
ni, o zlatu sunca
o oblaku tihom

Ne znam sto cu sada
u trenutku ovom
koliko te trebam
necu reci nikom

koliko te trebam
necu reci nikom

Ref.
Nisam znala, nisam znala
koliko te volim
i koliko mi znaci, koliko mi znaci
svaka tvoja rijec

Nisam znala, nisam 
koliko te zelim
svakome o tebi 
pricala sam ja

Nisam znala, nisam znala
koliko te volim
i koliko mi znaci, koliko mi znaci
svaki pogled tvoj

Nisam znala, nisam
kako da te vratim
neka pokraj tebe 
prodje zivot moj
toliko te volim

Zvao si me cesto
i tekli su dani
mislila sam da ce
uvijek biti tako

Mi smo htjeli biti
slobodni i sami
kako da te, kako da te nadjem
jer, nije mi lako

Ne pricas mi vise
o proljecu novom
ni, o zlatu sunca
o oblaku tihom

Ne znam sto cu sada
u trenutku ovom
koliko te trebam 
necu reci nikom

Ref.","https://tekstovi.net/2,837,63099.html",,Nisam znala,I Didn't Know,Tereza LP 1978,"Zvao si me često i u isto vrijeme,
pozdravljao tiho, pitao što radim,
ali tvoje usne ostale su nijeme,
ne čekas me, ne čekas me više
pod stablima mladim.. Ne pričaš mi više o proljeću novom,
ni o slapu sunca, o oblaku tihom,
ne znam što ću sada u trenutku ovom,
koliko te trebam neću reći nikom, x2. REF
Nisam znala, nisam znala koliko te volim,
i koliko mi znači, koliko mi znači svaka tvoja riječ.
Nisam znala, nisam koliko te želim,
svakome o tebi pričala sam ja.
-
Nisam znala, nisam znala koliko te volim,
i koliko mi znači, koliko mi znači svaki pogled tvoj.
Nisam znala, nisam, kako da te vratim,
neka pokraj tebe prođe život moj,
toliko te volim.
Zvao si me često i tekli su dani,
mislila sam da će uvijek biti tako,
mi smo htjeli biti slobodni i sami,
kako da te, kako da te nađem,
jer nije mi lako.. Ne pričaš mi više o proljeću novom,
ni o slapu sunca, o oblaku tihom,
ne znam što ću sada u trenutku ovom,
koliko te trebam neću reći nikom, x2. Ref.","You called me often at the same time,
you greeted me quietly and asked what I was doing,
but your lips have muted,
you're not waiting for me, you're not waiting for me anymore
under the young trees.. You don't talk to me anymore about the new spring,
not even about the sun rays and the quiet clouds,
I don't know what I'll do at this moment,
I won't tell anyone how much I need you,. I didn't know, I didn't know how much I love you,
and how much it means to me, how much every word of yours means to me
I didn't know, I didn't know how much I want you,
I talked to everyone about you.. I didn't know, I didn't know how much I love you,
and how much it means to me, how much every glance of yours means to me
I didn't, I didn't know how to return to you,
let my life pass by beside you.. You called me often and my days were going by,
I thought that it would always be like that,
we wanted to be free and alone,
how can I, how can I find you,
'cause it's not easy.. You don't talk to me anymore about the new spring,
not even about the sun rays and the quiet clouds,
I don't know what I'll do at this moment,
I won't tell anyone how much I need you,",https://lyricstranslate.com/en/nisam-znala-i-didnt-know.html,,,,,,,,,,,,,,,,
73,J8Cff2I3_1_73,Tereza Kesovija,Tereza,Njezne strune mandoline,6318,"Pamtim jednu staru pismu
onu njeznju pismu finu
èa se javlja u mom srcu
kada cujem mandolinu

Tad se stare rane bude
sva od rana skalinada
pa mi dodje iz dna duse
opet ova serenada
 
Njezne strune mandoline
jos vas cujem kroz djardine
moja radost vi ste bile
njezne strune mandoline

Njezne strune mandoline
jos vas slutim srid tisine
moja svitlost vi ste bile
njezne strune mandoline

Lipo cvice, mladost moju
ca je snila srid djardina
ja sam dala jednom srcu
ma je bilo tvrda stina

Na njeg mislim puste dane
sva od dana skalinada
pa mi dodje iz dna duse
opet ova serenada

Njezne strune mandoline
","https://tekstovi.net/2,837,11175.html",,Nježne Strune Mandoline,,Nježne Strune Madoline LP 1975,"Pamtim jednu staru pismu
onu nježnu pismu finu
ča se javlja u mom srcu
kada čujem mandolinu.. Tad se stare rane bude,
sva od rana skalinada,
pa mi dođe iz dna duše
opet ova serenada.. Nježne strune mandoline
još vas čujem kroz đardine,
moja radost vi ste bile,
nježne strune mandoline.. Nježne strune mandoline
još vas slutim srid tišine,
moja svitlost vi ste bile,
nježne strune mandoline.. Lipo cviće, mladost moju
ča je snila srid đardina
ja sam dala jednom srcu
ma je bilo tvrda stina.. Na njeg' mislim puste dane,
sva od dana skalinada,
pa mi dođe iz dna duše
opet ova serenada.. Nježne strune mandoline..",,https://lyricstranslate.com/en/tereza-kesovija-nje%C5%BEne-strune-madoline-lp-1975-lyrics.html,['Tereza'],https://diskografija.com/pjesma/njezne-strune-mandoline-6572.htm,Nježne strune mandoline,['Zdenko Runjić'],['Zdenko Runjić'],['Stipica Kalogjera'],1975 - Zdenko Runjić 2,1975 - Nježne strune mandoline,1975 - Split 75,1980 - Moja splitska ljeta,1999 - Gdje ima srca tu sam i ja,2007 - The platinum collection,,"Pamtim jednu staru pismu onu nježnju pismu finu
ča se javlja u mom srcu kada čujem mandolinu.

Tad se stare rane bude, sva od rana skalinada,
pa mi dođe iz dna duše opet ova serenada.

Nježne strune mandoline
još vas čujem kroz đardine,
moja radost vi ste bile,
nježne strune mandoline.

Nježne strune mandoline
još vas slutim srid tišine,
moja svitlost vi ste bile,
nježne strune mandoline.

Lipo cviće, mladost moju ča je snila srid đardina
ja sam dala jednom srcu ma je bilo tvrda stina.

Na njeg mislim puste dane, sva od dana skalinada,
pa mi dođe iz dna duše opet ova serenada.",Nježne strune mandoline,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/njezne-strune-mandoline.html
74,J8Cff2I3_1_74,Tereza Kesovija,Tereza,"Nono, moj dobri Nono",7856,"Toliko prelipi prica pricat si zna
tu san upoznala svit 
a bila san mala
i ne znan da l' san rekla ti fala
za tajne ca san otkrila ja

O, nono, nono, nono 
dobri moj nono
sve manje ljudi znanca 
nalik su na te
 
O, nono, nono, nono 
dobri moj nono
al' srice o kojoj si prica 
i ljubavi za te 
uvik znaj bit ce u srcu mom

Reka si, sican se dobro 
i glasa tvog
zivot je spleten od tuge 
i od veselja
i pamti, uvik puni smo zelja
al' malo se ostvari od tog

O, nono, nono, nono 
dobri moj nono

","https://tekstovi.net/2,837,11176.html",,"Nono, dobri moj nono",Grandpa,Split '69 SP (1969),"Toliko prelipi priča pričat si zna,
tu san upoznala svit, a bila san mala
i ne znan da l' san rekla ti fala,
za tajne ča san otkrila ja.... Ref:
O, nono, nono, nono, dobri moj nono,
sve manje ljudi znan ča nalik su na te,
o, nono, nono, nono, dobri moj nono,
al' sriće o kojoj si priča i ljubavi za te
uvik, znaj, bit će u srcu mom.. Reka si, sićan se dobro i glasa tvog:
""Život je spleten od tuge i od veselja
i pamti, uvik puni smo želja,
al' malo se ostvari od tog"".... Ref","You used to tell so many beautiful stories
That's where I met the world, and I was so little
And I don't even know if I thanked you
For all the secrets I had discovered. Chorus:
Oh, grandpa, grandpa, grandpa, my dear grandpa
I meet less and less people that are like you
Oh, grandpa, grandpa, grandpa, my dear grandpa
But happiness you told me about, just like love for you
Will always be in my heart, know it. You said, I remember your voice so well:
""Life is plaited out of sadness and joy
And remember, we're always full of wishes
But just a few out of those come true"". Chorus",https://lyricstranslate.com/en/nono-grandpa.html,,,,,,,,,,,,,,"Toliko prelipi priča pričat si zna,
tu san upoznala svit, a bila san mala
i ne znan da l' san rekla ti fala,
za tajne ča san otkrila ja...

O, nono, nono, nono, dobri moj nono,
sve manje ljudi znan ča nalik su na te,
o, nono, nono, nono, dobri moj nono,
al' sriće o kojoj si priča i ljubavi za te
uvik znaj bit će u srcu mom.

Reka si, sićan se dobro i glasa tvog:
""Život je spleten od tuge i od veselja
i pamti, uvik puni smo želja,
al' malo se ostvari od tog""...","Nono, moj dobri nono",https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/nono-moj-dobri-nono.html
75,J8Cff2I3_1_75,Tereza Kesovija,Tereza,"O, Sveti Vlaho (feat. Mali raspjevani Dubrovnik)",705,"Tisucu ljeta taj sveti starac
u mocnoj ruci drzi nas Grad
on je nas svetac, zastitnik, parac
spasitelj nas, i nekoc, i sad

Ukazao se zupniku smjernom
i nasem Gradu donio spas
zbog toga, s hvalom, u srcu vjernom
dizemo svoje molbe nam glas
 
Ref. 2x 
O, Sveti Vlaho molitve nase cuj
na kopnu i na brodu
brani nas i slobodu
o, brani nas, i slobodu
o, Sveti Vlaho, cuj

Tisucu ljeta zivi bez straha
mirno, i u slobodi nas Grad
po zagovoru Svetoga Vlaha
sto parac nas je, nekoc i sad

Tako je bilo, tako ce biti
nece nam dusman naskodit', ne
o, Sveti Vlaho, ti nas stiti
iz dana u dan, iz vijeka u vijek

Ref. 2x","https://tekstovi.net/2,837,62253.html",,"O, sveti Vlaho","Oh, Saint Blaise*",,"Tisuću ljeta taj sveti starac
u moćnoj ruci drži naš Grad
on je naš svetac, zaštitnik, parac
spasitelj naš i nekoć i sad. Ukazao se župniku smjernom
i našem Gradu donio spas
zbog toga s hvalom u srcu vjernom
dižemo svoje molbe nam glas. O sveti Vlaho, molitve naše čuj
na kopnu i na brodu
brani nas i slobodu
brani nas i slobodu
o sveti Vlaho, čuj.. Tisuću ljeta živi bez straha
mirno i u slobodi živi naš Grad
po zagovoru svetoga Vlaha
što parac naš je i nekoć i sad. Tako je bilo i tako će biti
neće nam dušman naškodit kleti
o sveti Vlaho, ti nas štiti
iz dana u dan, iz vijeka u vijek. O sveti Vlaho, molitve naše čuj
na kopnu i na brodu
brani nas i slobodu
brani nas i slobodu
o sveti Vlaho, čuj","For a thousand of years that old saint
Has been holding our Town in his hand
He's our patron saint, our protector
Our former and current savior. He showed himself to a reverent vicar
And brought salvation to our Town
That's why, with gratitude in our hearts
We raise the voice of our prayer. Oh, Saint Blaise, hear our prayer
On the land and on the ship
Defend us and the freedom
Defend us and the freedom
Oh, Saint Blaise, listen. A thousand of years without fear
Our Town lives peacefully and freely
Through the intercession of Saint Blaise
Who is our former and current patron saint. That's how it was and that's how it will be
Damned enemy won't harm us
Oh, Saint Blaise, you protect us
Day by day, age by age. Oh, Saint Blaise, hear our prayer
On the land and on the ship
Defend us and the freedom
Defend us and the freedom
Oh, Saint Blaise, listen",https://lyricstranslate.com/en/o-sveti-vlaho-oh-saint-blaise.html,,,,,,,,,,,,,,,,
76,J8Cff2I3_1_76,Tereza Kesovija,Tereza,Ogrni me salom,272,"Samo malo, sasvim malo
samo malo, malo trebam
svjezi dan i nesto smijeha
dio cistog, modrog neba

Pa da volim, pa da volis
da smo sasvim od ljubavi
da je isto, uvijek isto
i kad sanjam i na javi
 
Ref. 2x 
Povedi me u park, pomiluj mi lice
kupi vruci kesten, hranit cemo ptice
kasnije bi isli bijelim bulevarom
zagrli me, sreco i ogrni salom

Samo malo, sasvim malo
samo malo, malo trebam
svjezi dan i nesto smijeha
dio cistog, modrog neba

Tvoja ruka, moja ruka
jedna drugoj tiho vele
bas je dobro, tako dobro
kao sto susret danas mene

Ref. 2x","https://tekstovi.net/2,837,63106.html",,,,,,,,,,,,,,,,,,,,,,,
77,J8Cff2I3_1_77,Tereza Kesovija,Tereza,"Oprostit cu, zaboraviti necu",5091,"Kad se nocu netko ceka
za kog ne znas da l' ce doci
dugo traju takvi sati
dugo traju takve noci

I ja tebe cekam tako
dok ne svane blijeda zora
i nije mi, nije lako
samo tuga doci mora
 
Ref.
A kad zadnje rijeci kazes
o rukama sto se srecu
pomislit cu da l' me lazes
oprostit cu, zaboraviti necu

A kad zadnje rijeci kazes
prekasno ce bit' za srecu
pomislit cu da l' me lazes
oprostit cu, zaboraviti necu

A kad zadnje rijeèi kazes
o stazama sto se srecu
pomislit cu da l' me lazes
oprostit cu, zaboraviti necu","https://tekstovi.net/2,837,11717.html",,,,,,,,,,,,,,,,,,,,,"Kad se nocu netko ceka
za kog ne znas da l' ce doci
dugo traju takvi sati
dugo traju takve noci

I ja tebe cekam tako
dok ne svane blijeda zora
i nije mi, nije lako
samo tuga doci mora

A kad zadnje rijeci kazes
o rukama sto se srecu
pomislit cu da l' me lazes
oprostit cu, zaboraviti necu

A kad zadnje rijeci kazes
prekasno ce bit' za srecu
pomislit cu da l' me lazes
oprostit cu, zaboraviti necu

A kad zadnje riječi kazes
o stazama sto se srecu
pomislit cu da l' me lazes
oprostit cu, zaboraviti necu","Oprostit ću, zaboraviti neću",https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/oprostit-cu-zaboraviti-necu.html
78,J8Cff2I3_1_78,Tereza Kesovija,Tereza,Ostavi me tu,2041,"Opet pozelim potajno
da me pozelis beskrajno
od svih drugih samo
tebi ljubav dugujem
sad kad te nemam tugujem

Tako sam dugo smisljala
cime bih tebe vratila
da pricam ti price
da te volim, to vec znas
obraza nemam, dobro pogadjas
 
Ref.
Ostavi me tu, gdje sam te izgubila
od zivota svog skoro sam poludjela
ostavi me tu, gdje me nece boljeti
da se vratim, ako odletim","https://tekstovi.net/2,837,47729.html",,Ostavi me tu,Leave Me Here,Oči duše,"Opet poželim potajno
da me poželiš beskrajno
od svih drugih samo
tebi ljubav dugujem
sad kad te nemam tugujem. Tako sam dugo smišljala
čime bih tebe vratila
da pričam ti priče
da te volim, to već znaš
obraza nemam, dobro pogađaš. REF x3
Ostavi me tu, gdje sam te izgubila
od života svog skoro sam poludela
ostavi me tu, gdje me neće boljeti
da se vratim, ako odletim","I secretly wish
for you to want me forever
I only owe you love
out of all of the others
now that I don't have you, I'm grieving. I thought for so long
how to get you back
should I tell you stories
you already know that I love you
I don't have honour, you guess it well. Leave me here, where I lost you
I almost gone crazy because of my life
leave me here, where it won't hurt
for me to come back, if I fly away",https://lyricstranslate.com/en/ostavi-me-tu-leave-me-here.html,['Tereza'],https://diskografija.com/pjesma/ostavi-me-tu-25535.htm,Ostavi me tu,,,,,,,,,,,,,
79,J8Cff2I3_1_79,Tereza Kesovija,Tereza,Otvori prozore sna,4864,"Tvoje lice, njezno lice
ranilo je srce moje
dok za tobom ludo bije
primi ga u krilo svoje

Tvoje ruke, njezne ruke
slutim dragi sred tisine
vracaju mi iz daljine
miris tvoje puti meke
 
Ref.
Otvori prozore sna
kraj tebe bit' cu ja
da, bit' cu ja
shvatit' ces u trenu tom
da ljubim te, da ljubim te
otvori prozore sna 
i sretna bit' cu tad
da, bit' cu tad
u dvoje ljubavi
znaj, je ljepse sve

Tvoje usne, njezne usne
kao da sva zvona zvone
kad se plaho, poput srne
umire na celu mome

Ref. 2x","https://tekstovi.net/2,837,13696.html",,Otvori prozore sna,Открой окна мечты,Nježne Strune Mandoline LP 1975,"Tvoje lice, nježno lice, ranilo je srce moje,
dok za tobom ludo bije, primi ga u krilo svoje.
Tvoje ruke, nježne ruke, slutim dragi sred tišine,
vraćaju mi iz daljine miris tvoje puti meke.. REF:
Otvori prozore sna,
kraj tebe bit ću ja, da, bit ću ja,
shvatit ćeš u trenu tom
da ljubim te, da ljubim te.
-
Otvori prozore sna,
i sretna bit ću tad, da, bit ću tad,
u dvoje, ljubavi, znaj, je ljepše sve.. Tvoje ruke, nježne ruke, slutim dragi sred tišine,
vraćaju mi iz daljine miris tvoje puti meke.
Tvoje usne, nježne usne, kao da sva zvona zvone,
kad se plaho, poput srne, umiru na čelu mome.. Ref.","Твоё лицо, нежное лицо ранило моё сердце,
пока оно по тебе колотится, прими его под своё крыло.
Твои руки, нежные руки, чудятся мне, милый, в тишине
и возвращают мне из далей запах твоей мягкой кожи.. ПРИПЕВ:
Открой окна мечты,
и рядом с тобой буду я, да, буду я.
Поймёшь ты в этот миг,
что люблю тебя я, люблю тебя я.
-
Открой окна мечты,
и счастливой стану я тогда, стану я тогда,
вдвоём, любимый, знай, всё лучше.. Твои руки, нежные руки, чудятся мне, милый, в тишине
и возвращают мне из далей запах твоей мягкой кожи.
Твои губы, нежные губы, словно звон всех колоколов,
когда они робко, как лань, умирают на лице моём.. Припев:",https://lyricstranslate.com/en/otvori-prozore-sna-%D0%BE%D1%82%D0%BA%D1%80%D0%BE%D0%B9-%D0%BE%D0%BA%D0%BD%D0%B0-%D0%BC%D0%B5%D1%87%D1%82%D1%8B.html,['Tereza'],https://diskografija.com/pjesma/otvori-prozore-sna-6586.htm,Otvori prozore sna,,,,,,,,,,,"Tvoje lice, njezno lice
ranilo je srce moje
dok za tobom ludo bije
primi ga u krilo svoje

Tvoje ruke, njezne ruke
slutim dragi sred tisine
vracaju mi iz daljine
miris tvoje puti meke

Otvori prozore sna
kraj tebe bit' cu ja
da, bit' cu ja
shvatit' ces u trenu tom
da ljubim te, da ljubim te
otvori prozore sna
i sretna bit' cu tad
da, bit' cu tad
u dvoje ljubavi
znaj, je ljepse sve

Tvoje usne, njezne usne
kao da sva zvona zvone
kad se plaho, poput srne
umire na celu mome",Otvori prozore sna,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/otvori-prozore-sna.html
80,J8Cff2I3_1_80,Tereza Kesovija,Tereza,Parkovi,4219,"Vi ste tiha gnijezda 
i mirni sati hlada
dok u vama se kriju 
zadnje ptice grada

Vi ste poslije podne 
i predah jednog dana
jer sigurni su vasi 
zidovi od grana
 
Ref.
Parkovi, parkovi, srca grada
parkovi, parkovi, srca mog

Vi ste paviljoni muzike i ruza 
putniku bez puta nociste se pruza
u dubini noci vec davno tako stoje
da l' ljubavnici tuzni 
il' spomenik za dvoje

Ref.","https://tekstovi.net/2,837,11763.html",,Parkovi,,Single 1965 (Zagreb '65),"Vi ste tiha gnijezda i mirni sati hlada,
dok u vama se kriju zadnje ptice grada.
Vi ste poslije podne i predah jednog dana,
jer sigurni su vaši zidovi od grana.. Ref.
Parkovi, parkovi, srca grada,
parkovi, parkovi, srca mog.... Vi ste paviljoni muzike i ruža,
putniku bez puta, noćište se pruža.
U dubini noći već davno tako stoje
da l' ljubavnici tužni
il' spomenik za dvoje.. Ref.",,https://lyricstranslate.com/en/tereza-kesovija-parkovi-lyrics.html,['Tereza'],https://diskografija.com/pjesma/parkovi-7890.htm,Parkovi,['Alfi Kabiljo'],['Arsen Dedić'],['Alfi Kabiljo'],2002 - Kronologija,2007 - The platinum collection,,,,,,"Vi ste tiha gnijezda i mirni sati hlada,
dok u vama se kriju zadnje ptice grada.
Vi ste poslije podne i predah jednog dana,
jer sigurni su vaši zidovi od grana.

Parkovi, parkovi, srca grada,
parkovi, parkovi, srca mog...

Vi ste paviljoni muzike i ruža,
putniku bez puta, noćište se pruža.
U dubini noći već davno tako stoje
da l' ljubavnici tužni il' spomenik za dvoje.",Parkovi,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/parkovi.html
81,J8Cff2I3_1_81,Tereza Kesovija,Tereza,Pjesma nad pjesmama,2906,"Stavi me kao znak na svoje srce
stavi me kao pecat na svoju ruku
jer ljubav je jaka kao smrt
ljubomora teska kao grob

Sve vode je ne mogu ugasiti
niti rijeke potopiti

Ref.
Ustani dragano, ljepoto dodji
jer zima je minula, kisa je prestala
cvijece se ukazuje, grlica se cuje
vrijeme pjevanja dodje","https://tekstovi.net/2,837,51543.html",,Pjesma nad pjesmama,Song of Songs,2013,"Stavi me kao znak, na svoje srce,
Stavi me kao pečat, na svoju ruku
Jer ljubav je jaka kao smrt,
Ljubomora teška kao grob.. Sve vode je ne mogu ugasiti,
Niti rijeke potopiti
Sve vode je ne mogu ugasiti,
Niti rijeke potopiti.. Ustani dragano, ljepoto﻿ dođi
Zima je minula,
Kiša je prestala,
Cvijeće se ukazuje,
Grlica se čuje
Vrijeme pjevanja dođe.","Put me like a sign, on your heart
Put me like a stamp, on your hand
Because love is strong like death,
Jealousy heavy like a grave.. All the waters cannot put it out,
Neither can the rivers flood it
All the waters cannot put it out,
Neither can the rivers flood it. Get up, dear, come, my beauty
Winter has passed,
Rain had stopped
Flowers are showing,
Dove can be heard
Time to sing had come.",https://lyricstranslate.com/en/pjesma-nad-pjesmama-song-songs.html,,,,,,,,,,,,,,,,
82,J8Cff2I3_1_82,Tereza Kesovija,Tereza,Pjesma suncu,6109,"Ref.
Isto sunce grije nam lica
cela, srce i ruke
za sve to mu vratimo bar
ove radosne zvuke

Svi koji nose u srcu svom
skrivene tajne te
vjernog prijatelja imaju svi
njemu kazu sve
 
Ref.

Malo topline trebamo svi
pa bili sretni ili ne
sreca je tamo gdje sunce sja
grije nase sne

Ref.

Sve sto od drugih skrivamo mi
suncu se daje na dar
ono zaviri u svaki kut
zna i najmanju stvar

Ref.

Sunce sto uvijek je vjerno uz nas
sve tajne svijeta zna
koliko ljubim i trebam te ja
sad samo ono zna","https://tekstovi.net/2,837,10439.html",,Pjesma Suncu,,To je Tereza LP 1971,"(REF)
Isto sunce grije nam lica,
čela, srca i ruke,
za sve to mu vratimo bar
ove radosne zvuke.. Svi koji nose u srcu svom
skrivene tajne te
vjernog prijatelja imaju svi,
njemu kažu sve.. Ref.. Malo topline trebamo svi,
pa bili sretni ili ne,
sreća je tamo gdje sunce sja,
grije naše sne.. Ref.. Sve što od drugih skrivamo svi
suncu se daje na dar,
ono zaviri u svaki kut,
zna i najmanju stvar.. Ref.. Sunce što uvijek je vjerno uz nas
sve tajne svijeta zna,
koliko ljubim i trebam te ja,
sad samo ono zna.. Ref.",,https://lyricstranslate.com/en/tereza-kesovija-pjesma-suncu-lyrics.html,,,,,,,,,,,,,,"Isto sunce grije nam lica
cela, srce i ruke
za sve to mu vratimo bar
ove radosne zvuke

Svi koji nose u srcu svom
skrivene tajne te
vjernog prijatelja imaju svi
njemu kazu sve

Malo topline trebamo svi
pa bili sretni ili ne
sreca je tamo gdje sunce sja
grije nase sne

Sve sto od drugih skrivamo mi
suncu se daje na dar
ono zaviri u svaki kut
zna i najmanju stvar

Sunce sto uvijek je vjerno uz nas
sve tajne svijeta zna
koliko ljubim i trebam te ja
sad samo ono zna",Pjesma suncu,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/pjesma-suncu.html
83,J8Cff2I3_1_83,Tereza Kesovija,Tereza,Plavi nokturno,2369,"Tamo znam
 izmedju mirte i mora
vjetar je sakrio pjesmu
 plahu pticu jednog sna

Tamo znam
 izmedju pjene i vala
jedan je stih maestrala 
dao moru sum
 
Tko zna, da l' jos 
taj sum, taj poj
u ponoc ribare zove 
pod balkon zelja svih

Tko zna, da l' jos 
taj mjesec pun
pred zoru na toplome pijesku
 nadje budnih snova cun

Zora rise vec
 novog dana lik
svjetlo brise noc
 iz mora nice crven cvijet

Tko zna da l' jos
 u casu tom
od mora ti primas tu pjesmu
 i ptici sunca pruzas nju

Pjesmu tu, pjesmu tu","https://tekstovi.net/2,837,32909.html",,Plavi Nokturno,,Single 1961.,"Tamo, znam, između mirte i mora,
vjetar je sakrio pjesmu,
plahu pticu jednog sna.
Tamo, znam, između pjene i vala,
jedan je stih maestrala
dao moru šum.. Tko zna, da l' još taj šum, taj poj
u ponoć ribar zove
pod balkon želja svih.
Tko zna, da l' još taj mjesec pun
pred zoru na toplome pijesku
nađe budnih snova čun.. Zora riše već novog dana lik,
svjetlo briše noć
iz mora niče crven cvijet.
Tko zna, da l' još u času tom
od mora ti primaš tu pjesmu
i ptici sunca pružaš nju
pjesmu tu....",,https://lyricstranslate.com/en/tereza-kesovija-plavi-nokturno-lyrics.html,,,,,,,,,,,,,,"Tamo, znam, između mirte i mora,
vjetar je sakrio pjesmu, plahu pticu jednog sna.
Tamo, znam, između pjesme i vala,
jedan je stih maestrala dao moru šum.

Tko zna, da l' još taj šum, taj poj,
u ponoć ribare zove pod balkon želja svih?
Tko zna, da l' još taj pjesec pun,
pred zoru na toplome pijesku nađe budnih snova čun?

Zora riše već novog dana lik,
svjetlo briše noć, iz mora niče crven cvijet.
Tko zna da l' još u času tom
od mora ti pružaš tu pjesmu i ptici sunca pružaš nju?
Pjesmu tu, pjesmu tu.....",Plavi nokturno,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/plavi-nokturno.html
84,J8Cff2I3_1_84,Tereza Kesovija,Tereza,Pojubi me s obje bande,602,"Puno je vrimena proslo
kako smo zajedno bili
kontradon setali danju
a nocu od judi se krili  

Puno je vrimena proslo
a mi smo isti ka prije
volin te vise od svega
to se prominilo nije   
 
Ref.
Pojubi me s obje bande
s obje bande moga lica
da procvjetan kako ruza
da poletin kako 'tica

Pojubi me s obje bande
u tom poju od lavande
pojubi me kao nekad
pojubi me s obje bande

Puno je vrimena proslo
svuda u svitu nas ima
moji su dragi daleko
al' ja san u mislima s njima  

Puno je vrimena proslo
a mi smo za istin stolon
netko sa svojon sricon
a netko sa svojin bolon   

Ref.","https://tekstovi.net/2,837,60364.html",,,,,,,,,,,,,,,,,,,,,,,
85,J8Cff2I3_1_85,Tereza Kesovija,Tereza,Pomozi mi da zaboravim,4836,"Pricaj mi o ljubavi
o njeznosti, o sreci
bilo sto, al' iskren mi budi 
bas ovu noc

Cujes li ulice
pjesme pjevaju skitnice
tako tuzno da srce izludi 
bas ovu noc
 
Ref.
Nocas kad umire ljubav
nocas mi trebas ti
rijeci tvoje nek zvone
ko najljepsi stihovi
pricaj mi bilo sto, molim te
i pomozi mi da zaboravim na sve

Preduga hladna godina
u zaborav s njim je otisla 
i ne zelim da mislim na njega 
bar ovu noc

Molim te, zagrli me 
i reci mi nesto najljepse
neka rijeci poteku ko vino 
bas ovu noc

Ref.","https://tekstovi.net/2,837,11721.html",,,,,,,,,,,,,,,,,,,,,"Pricaj mi o ljubavi
o njeznosti, o sreci
bilo sto, al' iskren mi budi
bas ovu noc

Cujes li ulice
pjesme pjevaju skitnice
tako tuzno da srce izludi
bas ovu noc

Nocas kad umire ljubav
nocas mi trebas ti
rijeci tvoje nek zvone
ko najljepsi stihovi
pricaj mi bilo sto, molim te
i pomozi mi da zaboravim na sve

Preduga hladna godina
u zaborav s njim je otisla
i ne zelim da mislim na njega
bar ovu noc

Molim te, zagrli me
i reci mi nesto najljepse
neka rijeci poteku ko vino
bas ovu noc",Pomozi mi da zaboravim,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/pomozi-mi-da-zaboravim.html
86,J8Cff2I3_1_86,Tereza Kesovija,Tereza,Pored mene,140,"K´o sati puni sunca
nas zivot mirno kuca
kad si pored mene ti

Na dasku maestrala
k´o narance sa zala
nasa ljubav zri
 
I nista nam ne treba
jer, prepuni smo neba
kad si pored mene ti

A srce je k´o ptica
pa preko nasih lica
spustaju se sni

Ref. 2x
Pored mene, kad si pored mene
zasja sunce, smeksaju se sjene
blaga svjetlost siri nase zjene
pored mene, kad si pored mene

K´o sati puni sunca
nas zivot mirno kuca
kad si pored mene ti

Na dasku maestrala
k´o narance sa zala
nasa ljubav zri

I nista nam ne treba
jer, prepuni smo neba
kad si pored mene ti

Dok traje ljubav ova
na prostirci od snova
njisemo se mi

Ref. 2x","https://tekstovi.net/2,837,64841.html",,,,,,,,,,,,,,,,,,,,,,,
