Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija,Album_14_diskografija,Album_15_diskografija,Album_16_diskografija,Album_17_diskografija,Album_18_diskografija,Album_19_diskografija,Album_20_diskografija,Album_21_diskografija,Album_22_diskografija,Album_23_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
205,u5IcBEql_1_205,Oliver Dragojević,Oliver,Tesko mi je putovati,2658,"Tesko mi je putovati
od tebe se rastajati
sav moj zivot moras znati
u valizu more stati

Tesko mi je putovati
od tebe se rastajati
sve nevere i svi krizi
kad te nima, sve su blizi

Tesko mi je putovati
od tebe se rastajati
nosim tilo koje plamti
ali dusu ostavljam ti","https://tekstovi.net/2,186,56616.html",,,,,,,,['Zdenko Runjić'],['Jakša Fiamengo'],['Stipica Kalogjera'],['Oliver'],1992 - Teško mi je putovati,1994 - Skalinada 4,https://diskografija.com/pjesma/tesko-mi-je-putovati-972.htm,Teško mi je putovati,1994 - 14 hitova Zdenka Runjića,1998 - Štorija 5,2006 - The platinum collection,2013 - 100 Originalnih pjesama,,,,,,,,,,,,,,,,,,"Teško mi je putovati
Od tebe se rastajati
Sav moj život moraš znati
U valižu more stati.

Teško mi je putovati
Od tebe se rastajati
Sve nevere i svi križi
Kad te nima sve su bliži.

Teško mi je putovati
Od tebe se rastajati
Nosim tilo koje plamti
Ali dušu ostavljam ti.",Teško mi je putovati,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/tesko-mi-je-putovati.html,Oliver Dragojević,Teško Mi Je Putovati,3:00,Teško Mi Je Putovati,,Jakša Fiamengo,Zdenko Runjić,,nan-Teško Mi Je Putovati/nan-100/2004.0-Teško Mi Je Putovati/2006.0-The Platinum Collection/2006.0-Oliver 1/2006.0-Oliver 1/2013.0-100 Originalnih Pjesama
206,u5IcBEql_1_206,Oliver Dragojević,Oliver,Tesko te zaboravljam,138099,"Sad idem kuci iz ovih stopa
da stavim srce pod kljuc
jer krivoj rici u krivo doba
treba joj stati na put

I nije tajna da te stedim
i uvijek preskacem stih
iz kog se vidi da ne vrijedi
na tebe racunati
iz kog se vidi da ne vrijedi
 
Ref.
Tesko te zaboravljam
i kad mi dodje stisnem zube
istu pricu ponavljam 
pustam sjecanjima da me kupe
da me kupe i onda sam tvoj
i sve po starom ostaje

I nije tajna da te stedim
i uvijek preskacem stih
iz kog se vidi da ne vrijedi
na tebe racunati
iz kog se vidi da ne vrijedi

Ref.","https://tekstovi.net/2,186,13248.html",,Teško te zaboravljam,I'm having a hard time forgetting you,,"Sad idem kući iz ovih stopa
1
Da stavim srce pod ključ
Jer krivoj riči u krivo doba
Treba joj stati na put. I nije tajna da te štedim
I uvijek preskačem stih iz kog se vidi
Da ne vrijedi na tebe računati
Iz kog se vidi da ne vrijedi. Teško te zaboravljam,
I kad mi dođe, stisnem zube,
Istu priču ponavljam,
Puštam sjećanjima da me kupe,
Onda sam tvoj i sve po starom ostaje.","I’m going home
To lock my heart away with a key
Because a wrong word at the wrong time
Should always be prevented. It’s not a secret that I’m being easy on you
That I always skip a verse
This shows that it’s worthless
Counting on you. I’m having a hard time forgetting you
And when it comes to me, I clench my teeth
I go over the same story
And let memories take me away
And then I’m yours again
And everything stays the same",https://lyricstranslate.com/en/tesko-te-zaboravljam-im-having-hard-time-forgetting-you.html,['Zlatan Stipišić Gibonni'],['Zlatan Stipišić Gibonni'],['Diego Michelon'],['Oliver'],,,https://diskografija.com/pjesma/tesko-te-zaboravljam-4026.htm,Teško te zaboravljam,,,,,,,,,,,,,,,,,,,,,,"Sad idem kući iz ovih stopa
Da stavim srce pod ključ
Jer kriovj riči u krivo doba 
Treba joj stati na put

I nije tajna da te štedim
I uvjek preskačem stih iz kog se vidi
Da ne vrijedi na tebe računati
Iz kog se vidi da ne vrijedi

Teško te zaboravljam,
I kad mi dode stisnem zube, 
Istu priču ponavljam,
Puštam sječanjima da me kupe,
Onda sam tvoj i sve po starom ostaje",Teško te zaboravljam,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/tesko-te-zaboravljam.html,Oliver Dragojević,Teško Te Zaboravljam,,Trag U Beskraju,,,,,nan-Trag U Beskraju/nan-Gold Collection Volume 03 - 18 Zlatnih Hitova/2006.0-Oliver 2/2010.0-Najljepše Ljubavne Pjesme/2016.0-Original Album Collection - Vol. 2
207,u5IcBEql_1_207,Oliver Dragojević,Oliver,Ti me vodi preko voda,536,"Ti me vodi preko voda
putem drevne kule tvoje
jer su u njoj otpocela
okovane misli moje

Ja cu kucat' na to drvo
sto kroz prostor grane siri
na to drvo, drvo prvo
kojem korijen vjecno zivi
 
Ref.
Ti me vodi preko voda
bile mirne, bile jarne
budi pramac, svijetlo broda
otkrij meni luke stvarne

Ti me vodi, makar pao
ti, sto imas prava druga
jer si malo dosad dao
vodi mene kraju pruga
vodi mene kraju pruga

Ti me vodi preko voda
da upoznam sebe sama
tu, gdje vjecna gori vatra
samo iskru trazi tama

Ako jesi snaga svega
ako cuvas kljuce znanja
ti me vodi, meni treba
u toj tmini, svjetlost dana

Ref.

Vodi mene kraju pruga
vodi mene kraju pruga
kraju pruga","https://tekstovi.net/2,186,64016.html",,Ti me vodi preko voda,Take me over the waters,,"Ti me vodi preko voda
1
putem drevne kule tvoje
jer su u njoj otpočela
okovane misli moje
ja ću kucat na to drvo
što kroz prostor grane širi
na to drvo, drvo prvo
kojem korjen vječno živi
Ti me vodi preko voda
bile mirne, bile marne
budi pramac, svjetlo broda
otkri meni luke stvarne
ti me vodi makar pao
ti što imaš prava druga
jer si malo do sad dao
vodi mene kralju pruga
Ti me vodi preko voda
da upoznam sebe sama
tu gdje vječna gori vatra
samo iskru traži tama
ako jesi snaga svega
ako čuvaš ključe znanja
ti me vodi meni treba
u toj tmini svjetlost danja
Ti me vodi preko voda
bile mirne, bile marne
budi pramac, svjetlo broda
otkri meni luke stvarne
ti me vodi makar pao
ti što imaš prava druga
jer si malo do sad dao
vodi mene kralju pruga","Take me over the waters
by your ancient turret
because in it
my chained taughts have started
I will knock on that tree
that spreads branches trough the space
on that tree, the first tree
whose root lives forever
Take me over the waters,
whether they're calm whether they're restless
be the prow, the light of the ship
show me the real ports
you take me even if I fell
you that have different rights
'cause you didn't give much till now.
Take me over the waters
to get to know myself
here where the eternal flame burns
only the darkness seeks for a spark
if you are the power of everything
if you keep the keys of knowledge
you take me, I need
a light of day in that darkness.
Take me over the waters,
whether they're calm, whether they're restless
be the prow, the light of the ship
show me the real ports
you take me, even if I fell
you that have different rights
'cause you didn't give much till now
lead me, king of the rails.",https://lyricstranslate.com/en/ti-me-vodi-preko-voda-take-me-over-waters.html,['Zdenko Runjić'],['M. Labić'],,['Oliver'],1978 - Poeta,1998 - Štorija 2,https://diskografija.com/pjesma/ti-me-vodi-preko-voda-870.htm,Ti me vodi preko voda,2011 - Zar više nema nas - Klapa Cambi,,,,,,,,,,,,,,,,,,,,,"Ti me vodi preko voda
Putem drevne kule tvoje
Jer su u njoj od počela
Okovane misli moje
Ja ću kucat na to drvo
Što kroz prostor grane širi
Na to drvo, drvo prvo
Kojem korijen vječno živi

Ti me vodi preko voda
Bile mirne, bile jalne
Budi pramac, svjetlo broda
Otkrij meni luke stvarne
Ti me vodi makar pao
Ti što imaš prava druga
Jer si malo do sad dao
Vodi mene kraju pruga 

Ti me vodi preko voda
Da upoznam sebe sama
Tu gdje vječna gori vatra
Samo iskru traži tama
Ako jesi snaga svega
Ako čuvaš ključe znanja
Ti me vodi meni treba
U toj tmini svjetlost danja

Ti me vodi preko voda
Bile mirne, bile jalne
Budi pramac, svjetlo broda
Otkrij meni luke stvarne
Ti me vodi makar pao
Ti što imaš prava druga
Jer si malo do sad dao
Vodi mene kraju kruga",Ti me vodi preko voda,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ti-me-vodi-preko-voda.html,Oliver Dragojević,Ti Me Vodi Preko Voda,,Zbogom Ostaj Ljubavi / Ti Me Vodi Preko Voda,1978.0,,,,1978.0-Zbogom Ostaj Ljubavi / Ti Me Vodi Preko Voda/nan-Poeta/nan-100/2006.0-Oliver 1/nan-Kozmički Dalmatinac (Antologija 1975. - 2005.)/nan-Momenti/2016.0-Original Album Collection - Vol. 1/0.0-The Best Of Oliver
208,u5IcBEql_1_208,Oliver Dragojević,Oliver,Ti mi citas misli,1578,"Sve ove moje pjesme
tvoje ime nose
i samo ti mi citas misli

Izgubljen bez tebe
u ovom grubom vremenu
budi tu i znaj mi misli
 
Ti me vidis
ti me cujes
ti razumijes
kad zivot trazi
da se da

Krenut' cemo skupa
nekim nasim putem
tvoje mjesto je uz mene

I nestat' cemo tiho
iz vidokruga ljudi
k'o da nikad nismo bili

Ref. 2x
Ti me vidis, ti me cujes
ti me razumijes, ti me hrabris
i dok znam da si tu
dok te gledam radosnu
mogu dalje, mogu sve

Sto zivot trazi od mene

Ref. 2x","https://tekstovi.net/2,186,60753.html",Jure M.stanie,Ti mi čitaš misli,You Read My Mind,,"Sve ove moje pjesme tvoje ime nose
1
I samo ti mi čitaš misli
Izgubljen bez tebe u ovom grubom svijetu
Budi tu i znaj mi misli
Ti me vidiš, ti me čuješ, ti razumiješ. Kad život traži da se da. Krenut ćemo skupa nekim našim putem
Tvoje mjesto je uz mene
I nestat ćemo tiho iz vidokruga ljudi
Ko' da nikad nismo bili. Ti me vidiš, ti me čuješ
Ti razumiješ, ti me hrabriš
I dok znam da si tu
Dok te gledam radosnu
Mogu dalje! Mogu sve!. Ti me vidiš, ti me čuješ
Ti razumiješ, ti me hrabriš
I dok znam da si tu
Dok te gledam radosnu
Mogu dalje!
Mogu sve što život traži od mene. Krenut ćemo skupa nekim našim putem
Tvoje mjesto je uz mene
I nestat ćemo tiho iz vidokruga ljudi
Ko' da nikad nismo bili. Ti me vidiš, ti me čuješ
Ti razumiješ, ti me hrabriš
I dok znam da si tu
Dok te gledam radosnu
Mogu dalje! Mogu sve!. Ti me vidiš, ti me čuješ
Ti razumiješ, ti me hrabriš
I dok znam da si tu
Dok te gledam radosnu
Mogu dalje!
Mogu sve što život traži od mene","All these songs have your name on them
And only you read my mind
Lost without you in this harsh world
Be here and know my thoughts
You see me, you hear me, you understand me. When life asks giving. We will set off together in somekind of our way
Your place is next to me
And we will fade out of people's sight
As if we never existed. You see me, you hear me
You understand me, you encourage me
And as long as I know you're here
As I look at you joyful
I can go on! I can do anything!. You see me, you hear me
You understand me, you encourage me
And as long as I know you're here
As I look at you joyful
I can go on!
I can do anything life asks me to do. We will set off together in somekind of our way
Your place is next to me
And we will fade out of people's sight
As if we never existed. You see me, you hear me
You understand me, you encourage me
And as long as I know you're here
As I look at you joyful
I can go on! I can do anything!. You see me, you hear me
You understand me, you encourage me
And as long as I know you're here
As I look at you joyful
I can go on!
I can do anything life asks me to do",https://lyricstranslate.com/en/ti-mi-%C4%8Dita%C5%A1-misli-you-read-my-mind.html,['Jure Stanić May'],['Jure Stanić May'],['Remi Kazinoti'],['Oliver'],,,https://diskografija.com/pjesma/ti-mi-citas-misli-3071.htm,Ti mi čitaš misli,,,,,,,,,,,,,,,,,,,,,,"Sve ove moje pjesme tvoje ime nose i samo ti mi čitaš misli
Izgubljen bez tebe u ovom grubom svijetu budi tu i znaj mi misli
Ti me vidiš ti me čuješ ti razumiješ kad život traži da se da

Krenut ćemo skupa nekim našim putem tvoje mjesto je uz mene
I nestat ćemo tiho iz vidokruga ljudi ka da nikad nismo bili

Ti me vidiš ti me čuješ ti razumiješ ti me hrabriš
I dok znam da si tu dok te gledam radosnu mogu dalje mogu sve
Što život traži od mene",Ti mi čitaš misli,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ti-mi-citas-misli.html,Oliver Dragojević,Ti Mi Čitaš Misli,4:08,"Dvi, Tri Riči",,,,,"nan-Dvi, Tri Riči/2006.0-Oliver 2/nan-Kozmički Dalmatinac (Antologija 1975. - 2005.)/2016.0-Original Album Collection - Vol. 2/nan-Kad Mi Dođeš Ti"
209,u5IcBEql_1_209,Oliver Dragojević,Oliver,Ti si bila sve sto valja,389,"Prosao sam sto zemalja
da te vidim, da te nadjem
ti si bila sve sto valja
i jos vise, i jos sladje

Krepka poput sna i hljeba
ti si bila cvijet i polje
ti si bila sve sto treba
i jos vise, i jos bolje
 
Ref.
Ti si bila sve sto valja
sve sto mome srcu treba
kao ptica sto se javlja
ispod ovog starog neba

Ti si bila blizu slavlja
kad samoca plijeni, vreba
ti si bila sve sto valja
ti si bila sve sto treba

Plemenita, poput cedra
usred neke divlje plaze
ti si bila uvijek vedra
i jos vise, i jos draze

Uvijek sam ti bio sluga
glasnik sto ga srce salje
ti si bila poput juga
i jos vise, i jos dalje

Ref. 3x","https://tekstovi.net/2,186,64021.html","Zdenko Runjic, Jaksa Fiamengo, Skalinada",Ti si bila sve što valja,,Đelozija,"Prošao sam sto zemalja
Da te vidim da te nađem.
Ti si bila sve što valja
I još više i još slađe.. Krepka poput sna i hljeba
Ti si bila cvijet i polje.
Ti si bila sve što treba
I još više i još bolje.. Ti si bila sve što valja
Sve što mome srcu treba.
Kao ptica što se javlja
Ispod ovog starog neba.
Ti si bila prizor slavlja
Kad samoća plijeni, vreba.
Ti si bila sve što valja
Ti si bila sve što treba.. Plemenita poput cedra
Usred neke divlje plaže.
Ti si bila uvijek vedra
I još više i još draže.. Uvijek sam ti bio sluga
Glasnik što ga srce šalje.
Ti si bila poput juga
I još više i još dalje.",,https://lyricstranslate.com/en/oliver-dragojevic-ti-si-bila-sve-sto-valja-lyrics.html,['Zdenko Runjić'],['Jakša Fiamengo'],,['Oliver'],,,https://diskografija.com/pjesma/ti-si-bila-sve-sto-valja-887.htm,Ti si bila sve što valja,,,,,,,,,,,,,,,,,,,,,,"Prošao sam sto zemalja
Da te vidim da te nađem.
Ti si bila sve što valja
I još više i još slađe.

Krepka poput sna i hljeba
Ti si bila cvijet i polje.
Ti si bila sve što treba
I još više i još bolje.

Ti si bila sve što valja
Sve što mome srcu treba.
Kao ptica što se javlja
Ispod ovog starog neba.
Ti si bila prizor slavlja
Kad samoća plijeni, vreba.
Ti si bila sve što valja
Ti si bila sve što treba.

Plemenita poput cedra
Usred neke divlje plaže.
Ti si bila uvijek vedra
I još više i još draže.

Uvijek sam ti bio sluga
Glasnik što ga srce šalje.
Ti si bila poput juga
I još više i još dalje.",Ti si bila sve što valja,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ti-si-bila-sve-sto-valja.html,Oliver Dragojević,Ti Si Bila Sve Što Valja,3:10,Đelozija,,,,,nan-Đelozija/2006.0-Oliver 1
210,u5IcBEql_1_210,Oliver Dragojević,Oliver,Ti si meni sve,261753,"U polutami sobe 
ulazim pred svitanje
prilazim ti tiho, 
a u dusi bol ne prestaje

Daj mi reci sada, 
sto se s nama dogadja, 
jos me bole rijeci 
sto su sisle s nasih usana
 
Ref.
Ti zauvijek znas 
da pripadam tebi, 
evo ti sad 
ja priznajem to

Zelim da znas
ti oku mom si dar 
i ceznja srca mog,
sam Bog zna
ti si meni sve

Ako jednom odes, 
s kim cu bol pobijediti, 
nikad ovaj zivot necu moci 
dijelit' ni sa kim.

Ref.","https://tekstovi.net/2,186,3856.html",,Ti si meni sve,You are my everything,Trag u beskraju,"U polutami sobe, ulazim pred svitanje
1
Prilazim ti tiho, a u duši bol ne prestaje
Daj mi reci sada, što se s nama događa
Još me bole riječi, što su sišle s naših usana. Ti zauvijek znaš, da pripadam tebi
Evo ti sad, ja priznajem to
Želim da znaš, ti oku mom si dar
I čežnja srca mog
Sam Bog zna
Ti se meni sve. Ako jednom odeš, s kim ću bol pobijediti
Nikad ovaj život, neću moći dijelit ni sa kim. Ti zauvijek znaš, da pripadam tebi
Evo ti sad, ja priznajem to
Želim da znaš, ti oku mom si dar
I čežnja srca mog,
Sam Bog zna
Ti si meni sve
(2x)","I the half shade of the room, I enter before dawn
I approach you silently, and the hurting in my soul doesn't end
Come on tell me now, what is happening to us
I am still hurt, by the words that crossed our lips. Forever you ‘ll know, I belong to you
Here it is, I confess it
I want you to know, you are a gift to my eyes
And my heart’s desire
God himself knows
you are my everything. If you ever leave me, who will I overcome my pain with
I won’t ever be able, to share my life with anyone else. Forever you ‘ll know, I belong to you
Here it is, I confess it
I want you to know, you are a gift to my eyes
And my heart’s desire
God himself knows
you are my everything...",https://lyricstranslate.com/en/ti-si-meni-sve-you-are-my-everything.html,['Vinko Barćot'],['Vinko Barćot'],['Diego Michelon'],['Oliver'],,,https://diskografija.com/pjesma/ti-si-meni-sve-4027.htm,Ti si meni sve,,,,,,,,,,,,,,,,,,,,,,"U polutami sobe
Ulazi pred svitanje
Prilazim ti tiho
A u duši bol ne prestaje.
Daj mi reci sada
Što se s nama događa
Još me bole riječi
Što su sišle s naših usana.

Ti zauvijek znaš
Da pripadam tebi
Evo ti sad
Ja priznajem to
Želim da znaš
Ti oku mom si dar
I čežnja srca mog
Sam Bog zna
Ti si meni sve.

Ako jednom odeš
S kim ću bol pobijediti
Nikad ovaj život
Neću moći dijelit' ni sa kim'.

Ti zauvijek znaš
Da pripadam tebi.....",Ti si meni sve,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ti-si-meni-sve.html,Oliver Dragojević,Ti Si Meni Sve,,Trag U Beskraju,,,,,nan-Trag U Beskraju/nan-Gold Collection Volume 03 - 18 Zlatnih Hitova/2006.0-Oliver 2/2016.0-Original Album Collection - Vol. 2
211,u5IcBEql_1_211,Oliver Dragojević,Oliver,Ti si moj san (duet Zorica Kondza),63667,"Kao rijeka moru svom
danu mom srecu si donio
iz planina njeznosti
pjesmu svih andjela 

Sad me griju tople boje ljubavi
i osmjeh tvoj
samo jednom srce nadje zlatni sjaj
u oku tvom
 
Ref.
Ti si moj san, zvijezdo daleka
za moju noc ti si dan
ti si moj san, nema mi lijeka
ako ti odes u noc, tuga ce doc'
ti si moj san","https://tekstovi.net/2,186,26346.html",,Ti si moj san,You Are My Dream,,"Kao rijeka moru svom,
danu mom sreću si donio,
iz planina nježnosti
pjesmu svih anđela.. Sad me griju tople boje ljubavi
i osmijeh tvoj,
samo jednom srce nađe zlatni sjaj
u oku tvom.. Ti si moj san, zvijezdo daleka,
za moju noć ti si dan,
ti si moj san, nema mi lijeka,
ako ti odeš u noć, tuga će doć',
ti si moj san","Like the river to it's sea
you brought happiness into my day,
from the mountains of tenderness
you brought the song of the angels.. Now, warm colors of love
and your smile are keeping me warm,
Only once the heart finds a golden glow
in your eye.. You, my distant star, are my dream,
you are the day for my night,
you are my dream, I'm helpless,
if you go into the night, sadness will come (instead you),
you are my dream",https://lyricstranslate.com/en/ti-si-moj-san-you-are-my-dream.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kao rijeka moru svom, danu mom sreću si donio 
Iz plamena nježnosti, pjesmu svih anđela 
Sad me griju tople boje ljubavi i osmjeh tvoj
Samo jednom srce nađe zlatni sjaj u oku tvom

Ti si moj san zvjezdo daleka za moju noć ti si dan 
Ti si moj san nema mi lijeka, ako ti odeš u noć, tuga će doć 
Ti si moj san

Sad me griju tople boje ljubavi, i osmjeh tvoj 
Samo jednom srce nađe zlatni sjaj u oku tvom 
Ti si moj san zvjezdo daleka za moju noc ti si dan 
Ti si moj san nema mi lijeka, ako ti odeš u noć tuga će doć
Ti si moj san 

Ti si moj san zvjezdo daleka za moju noć ti si dan
Ti si moj san nema mi lijeka, ako ti odeš u noć tuga će doć
Ti si moj san.",Ti si moj san (Zorica Kondža),https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ti-si-moj-san-zorica-kondza.html,Oliver Dragojević,Ti Si Moj San,3:53,Dueti,2017.0,,,,2017.0-Dueti
212,u5IcBEql_1_212,Oliver Dragojević,Oliver,Tiha noc,510,"Tiha noc, i raduju se svi
tiha noc, ja ne znam gdje si ti

Ref.
Boze moj, ne ostavljaj me ti
na svijetu tom, bez ljubavi
Boze moj, ne ostavljaj me ti
za grijehe sve, oprosti mi

Tiha noc, i raduje se sve
tiha noc, u dusi hladno je

Ref.  2x","https://tekstovi.net/2,186,64415.html","Nenad Nincevic, Zdenko Runjic",Tiha noć,Silent night,,"Tiha noć i raduju se svi
1
Tiha noć, ja ne znam gdje si ti.. [Refren]
Bože moj, ne ostavljaj me ti
Na svijetu tom, bez ljubavi.
Bože moj, ne ostavljaj me ti
Za grijehe sve oprosti mi.. Tiha noć i raduje se sve
Tiha noć, u duši hladno je. [Refren]
Bože moj, ne ostavljaj me ti
Na svijetu tom, bez ljubavi.
Bože moj, ne ostavljaj me ti
Za grijehe sve oprosti mi.","Oliver Dragojević-Silent night. Silent night and everyone rejoice.
Silent night and I don't know where you are.. Ref:
My God, don't leave me.
In this world without love.
My God don't leave me.
Forgive all my sins.. Silent night and everything rejoice.
Silent night and it's cold in my soul.. Ref:X2
My God, don't leave me.
In this world without love.
My God don't leave me.
Forgive all my sins.",https://lyricstranslate.com/en/tiha-no%C4%87-silent-night.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tiha noć i raduju se svi
Tiha noć ja ne znam gdje si ti
Bože moj ne ostavljaj me ti
Na svijetu tom bez ljubavi
Bože moj ne ostavljaj me ti
Za grijehe sve oprosti mi

Tiha noć i raduje se sve
Tiha noć u duši hladno je
Bože moj ne ostavljaj me ti
Na svijetu tom bez ljubavi
Bože moj ne ostavljaj me ti
Za grijehe sve oprosti mi

Bože moj ne ostavljaj me ti
Na svijetu tom bez ljubavi
Bože moj ne ostavljaj me ti
Za grijehe sve oprosti mi",Tiha noć,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/tiha-noc.html,Oliver Dragojević,Tiha Noć,3:36,Teško Mi Je Putovati,,,,,nan-Teško Mi Je Putovati/1997.0-Najveći Hitovi 1990 - 1997/1997.0-Najveći Hitovi 1990. - 1995./nan-100/2004.0-Teško Mi Je Putovati/2006.0-Oliver 1
213,u5IcBEql_1_213,Oliver Dragojević,Oliver,Tija san je jubit (duet Eli Zuvela),59794,"Na bokun karte ja san srce stavia
kada san ga rukom iscupa
i kroz sve te rici ja san jubav trazia
al' je niko nije pripozna

Kroz pustu kalu nogon prid nogu
do njenih sam vrata dospia
bez imalo force da bar jednom pokucan
sta sam isprid ka od kamena
 
Ref.
A tija san je jubit
tija san je cvrsto stisnit uz sebe
i da stane vrime i da stane sve
da se svit ne okrice

A tija san je jubit
sa njom sanjat i budit se
i da stane vrime i da stane sve
da se svit ne okrice

Kroz pustu kalu nogon prid nogu
do njenih sam vrata dospia
bez imalo force da bar jednom pokucan
sta sam isprid ka od kamena

Ref.

I da stane vrime i da stane sve
da se svit ne okrice","https://tekstovi.net/2,186,22391.html",,Tija san je jubit,I Wanted To Love Her,,"Na bokun karte ja san srce stavia
kada san ga rukom iščupa
i kroz sve te riči ja san jubav tražija
al' je niko nije pripozna. Kroz pustu kalu nogon prid nogu
do njenih sam vrata dospija
bez imalo force da bar jednom pokucan
sta sam isprid ka od kamena. [Refren]
A tija san je jubit
tija san je čvrsto stisnit uz sebe
i da stane vrime i da stane sve
da se svit ne okriće. A tija san je jubit
sa njom sanjat i budit se
i da stane vrime i da stane sve
da se svit ne okriće. Kroz pustu kalu nogon prid nogu
do njenih sam vrata dospija
bez imalo force da bar jednom pokucan
sta sam isprid ka od kamena. [Refren]. I da stane vrime i da stane sve
da se svit ne okriće","On a piece of a map I put my heart
After I pulled it out with my bear hand
And through all those words I searcehd for love
But no one recognized it. Through an empty street step by step
I came to her door
Without any strength to knock at least once
I stood in front like I was made of stone. [Refrain]
And I wanted to love her
I wanted to press her hard next to me
And I wanted time to stop and everything to stop
For the world to stop turning. And I wanted to love her
Dream and wake up with her
And I wanted time to stop and everything to stop
For the world to stop turning. Through an empty street step by step
I came to her door
Without any strength to knock at least once
I stood in front like I was made of stone. [Refrain]. And I wanted time to stop and everything to stop
For the world to stop turning",https://lyricstranslate.com/en/tija-san-je-jubit-i-wanted-love-her.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Na bokun karte ja san srce stavia
Kada san ga rukom iscupa
I kroz sve te rici ja san jubav trazia
Al je niko nije pripozna

Kroz pustu kalu nogon prid nogu
Do njenih sam vrata dospia
Bez imalo force da bar jednom pokucan
Sta sam isprid ka od kamena

A tija san je jubit tija san je cvrsto stisnit uz sebe
I da stane vrime i da stane sve da se svit ne okrice
A tija san je jubit sa njom sanjat i budit se
I da stane vrime i da stane sve da se svit ne okrice

Kroz pustu kalu nogon prid nogu
Do njenih sam vrata dospia
Bez imalo force da bar jednom pokucan
Sta sam isprid ka od kamena


A tia san je jubit tia san je cvrsto stisnit uz sebe
I da stane vrime i da stane sve da se svit ne okrice
A tia san je jubit sa njom sanjat i budit se
I da stane vrime i da stane sve da se svit ne okrice

I da stane vrime i da stane sve da se svit ne okrice....",Tija san je jubit,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/tija-san-je-jubit.html,Oliver Dragojević,Tija San Je Ljubit,3:14,Vjeruj U Ljubav,,Žarko Tičinović,Žarko Tičinović,,nan-Vjeruj U Ljubav/2006.0-Oliver 2
214,u5IcBEql_1_214,Oliver Dragojević,Oliver,Tisina mora,17104,"Na put ces poci i mnogo toga
 sobom ces ponijet iz srca moga
i stat ce vrijeme i blijedit zora
ostat ce samo tisina mora

Na put ces poci i vidjet luke
nekom ces drugom pruziti ruke
a nikog nece bit kraj tvog dvora
samo ta pusta tisina mora
 
Dani ce rasut snove sto zive
sa tvojom pjesmom i pjesmom rive
usnut ce mjesec u krosnji bora
na tebe sjecat tisina mora

Tihe ce noci na nas se sliti
a tebe nece u njima biti
ostat ce samo sto ostat mora
taj gluhi spokoj tisina mora
a iza tebe ko vjecnost spora
dane ce osut tisina mora

Sa nesto sjete i sitnih bora
ostat ce samo sto ostat mora
a iza tebe ko vjecnost spora
ostat ce samo tisina mora","https://tekstovi.net/2,186,40899.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oliver Dragojević,Tišina Mora,4:36,Tišina Mora,,Jakša Fiamengo,Oliver Dragojević,,nan-Tišina Mora
