Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Aranžman_diskografija,Album_7_diskografija,Album_8_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
10,D7roOOt+_1_10,Josipa Lisac,Josipa Lisac,Carobna moc mjeseca,12706,"Svake noci kad mjesec se javi
igru cudesnu igramo mi
neke cudne ideje u glavi
k'o da odjednom dobiju svi

U tamu parkova parovi jure
i duboko, sve dublje u noc
k'o bez glave svi kao da zure
da ne prestane mjeseca moc
 
Ja znam da mjesecar nisi
barem mislim da ne
i znam da zaljubljen ti si
ali to nije sve

Ref.
Nek' mjesec sja, neka sja
ali to ne znaci sve, zar ne
nek' mjesec sja, ali ti i ja
trazimo vise, zar ne

Mjesec djeluje cudno na ljude
pamet k'o da izgube svi
slucaj nas neka iznimka bude
daj od drugih se razlikuj ti

Jos uvijek vjerujem ocima tvojim
nije vazno sto mjesec je pun
daj me zagrli, malo se bojim
tko zna kamo nas vodi taj drum

Ja znam da mjesecar nisi
i da ne mislis zlo
i znam da zaljubljen ti si
ali to nije to

Ref.","https://tekstovi.net/2,383,22185.html",,,,,,,,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/carobna-moc-mjeseca-3671.htm,Čarobna moć mjeseca,,,,,,,,"Svake noci kad mjesec se javi
Igru cudesnu igramo mi
Neke cudne ideje u glavi
K'o da odjednom dobiju svi

U tamu parkova parovi jure
I duboko, sve dublje u noc
K'o bez glave svi kao da zure
Da ne prestane mjeseca moc

Ja znam da mjesecar nisi
Barem mislim da ne
I znam da zaljubljen ti si
Ali to nije sve

Nek' mjesec sja, neka sja
Ali to ne znaci sve, zar ne
Nek' mjesec sja, ali ti i ja
Trazimo vise, zar ne

Mjesec djeluje cudno na ljude
Pamet k'o da izgube svi
Slucaj nas neka iznimka bude
Daj od drugih se razlikuj ti

Jos uvijek vjerujem ocima tvojim
Nije vazno sto mjesec je pun
Daj me zagrli, malo se bojim
Tko zna kamo nas vodi taj drum

Ja znam da mjesecar nisi
I da ne mislis zlo
I znam da zaljubljen ti si
Ali to nije to",Čarobna moć Mjeseca,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/carobna-moc-mjeseca.html
11,D7roOOt+_1_11,Josipa Lisac,Josipa Lisac,Cinim sve u krivi cas,10014,"Koliko bezkorisnih rijeci
u dan padne medju nas
znam, nikad neces znati reci
tu pravu rijec u pravi cas

Ponekad sapnes da me ljubis
i tad ti lazno zvuci glas
sto vise zelis, vise gubis
jer cinis sve u krivi cas
u krivi cas
 
Ref.
Zasto cinis neke stvari
na to odgovora ni ja ne znam dati
zasto grijesis, uvijek grijesis
ni sam to nikad neces znati

Ponekad kuci dodjes s cvijecem
i mislis dovoljan je dar
za put do prokockane srece
al' nije, znaj, u tome stvar

Ponekad zelis biti njezan
tad mozda mislis jos na nas
u cemu grijesis, sama ne znam
al' cinis sve u krivi cas
u krivi cas

Ref. 2x","https://tekstovi.net/2,383,28198.html",,,,,,,,,,,,,,,,,,,,,,,,
12,D7roOOt+_1_12,Josipa Lisac,Josipa Lisac,Covjek,9525,"Covjek

Dodjes na svijet, vec netko i ime ti da
al' dodje dan kad sebi ime dajes sam
jer nas se zivot ne zivi kroz san
o zlu il' dobru odlucujes, znaj, ti sam
 
Ref.
Svak' vrijedi koliko zna, koliko drugom da
kol'ko dobrote, kol'ko ljepote
nosi u srcu svom
svak' vrijedi koliko zna, koliko drugom da
zednome vode, svijetu slobode
to je zakon za sve

Kad prodje sve sto pustas drugom, sebi ne 
u igri toj jedini sudac sam si svoj
jer tvoj se zivot ne zivi kroz san
o zlu il' dobru odlucujes, znaj, ti sam

Ref. 2x","https://tekstovi.net/2,383,26281.html",,,,,,,,,,,,,,,,,,,,,,,,
13,D7roOOt+_1_13,Josipa Lisac,Josipa Lisac,Covjek s tisucu mana,13920,"Samo on, on je djecak moj
unatoc svemu sto o njemu govore
da je prepun mana znam i sama
on pije, pusi i zene ganja

Nema ga kuci
po sedam dana
al' kad predamnom nadje se
ja zaboravim na sve
 
Ref.
U mom zivotu postoji i bit' ce
covjek s tisucu mana svih
u srcu mom' znam da zauvijek bit' ce
covjek s tisucu mana svih
da on, bas on, on

S njim ni najmanje nije lako
pa ipak sam sretna s njim
protiv njega mi govori svatko
a ja ga uvijek branim srcem svim

Da, citav zivot
provest' cu tako
davno vec se
pomorih s tim

Ref.

Ima takvih dana
kad pomislim da je kraj
da bih samo trenutak poslije 
samoj sebi rekla ja
neka cini sto ga volja
kakav bio da bio, znaj
ludo je ipak, znaj

Ref. 2x","https://tekstovi.net/2,383,22336.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/covjek-s-tisucu-mana-3660.htm,Čovjek s tisuću mana,,,,,,,,"Samo on, on je djecak moj
Unatoc svemu sto o njemu govore
Da je prepun mana znam i sama
On pije, pusi i zene ganja

Nema ga kuci
Po sedam dana
Al' kad predamnom nadje se
Ja zaboravim na sve

U mom zivotu postoji i bit' ce
Covjek s tisucu mana svih
U srcu mom' znam da zauvijek bit' ce
Covjek s tisucu mana svih
Da on, bas on, on

S njim ni najmanje nije lako
Pa ipak sam sretna s njim
Protiv njega mi govori svatko
A ja ga uvijek branim srcem svim

Da, citav zivot
Provest' cu tako
Davno vec se
Pomorih s tim

Ima takvih dana
Kad pomislim da je kraj
Da bih samo trenutak poslije
Samoj sebi rekla ja
Neka cini sto ga volja
Kakav bio da bio, znaj
Ludo je ipak, znaj",Čovjek s tisuću mana,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/covjek-s-tisucu-mana.html
14,D7roOOt+_1_14,Josipa Lisac,Josipa Lisac,Da li sam ti rekla da te volim,39247,"A ti jos pospan kao i prvi puta
donosis cvijece svakoga jutra
i smijes se mojoj rascupanoj kosi
mom nespretnom hodu
i nogama bosim

A ja jos topla, sretna i snena
pricam ti tiho svoj san
jer hocu da ti sve znas
svaki moj dan i san
da ti me budis
da ti mi se smijesis i znas
da sam tvoja sva

Ref.
Da li sam ti ikad rekla da te volim
da te volim svaki dan
svaki sat, svaki tren
da li sam ti ikad rekla da te volim
da te trebam, da te zelim, da te imam
i da sam uvijek tvoja sva

Ref.","https://tekstovi.net/2,383,19356.html",,Da li sam ti rekla da te volim,Have I Ever Told You That I Love You?,Hoću samo tebe,"A ti još pospan ko i prvi put.
1
Donosiš cvijeće svakoga jutra,
i smiješ se mojoj raščupanoj kosi,
mom nespretnom hodu,
i nogama bosim.. A ja još topla, sretna i snena,
pričam ti tiho svoj san,
jer hoću da ti sve znaš,
svaki moj dan i san,
da ti me budiš,
da ti mi se smiješis i znaš,
da sam tvoja sva.. Da li sam ti ikad rekla da te volim?
Da te volim svaki dan,
svaki sat, svaki tren.
Da li sam ti ikad rekla da te volim?
Da te trebam, da te želim, da te imam,
i da sam uvijek tvoja sva.","And you're still sleepy, like you'd been the first time,
bringing me flowers every morning.
And you smile at my tousled hair,
my clumsy walk,
and my bare feet.. And me, still warm, happy and dreamy,
quietly tell you my dream,
because I want you to know everything,
my every day and every dream,
that I want you to awake me,
that I want you to smile at me and
that you know that I am all yours.. Have I ever told you that I love you?
That I love you every day,
every hour, every moment.
Have I ever told you that I love you?
That I need you, that I wish you, that I have you,
and that I am always yours.",https://lyricstranslate.com/en/da-li-sam-ti-rekla-da-te-volim-have-i-ever-told-you-i-l.html,['Karlo Metikoš Matt Collins'],['Alka Vuica'],['Josipa Lisac'],1983 - Hoću samo tebe,1996 - Koncert u čast Karla Metikoša - uživo,https://diskografija.com/pjesma/da-li-sam-ti-rekla-da-te-volim-3549.htm,Da li sam ti rekla da te volim,1998 - The best of,2007 - The platinum collection,,,,,,"A ti jos pospan kao i prvi puta
Donosis cvijece svakoga jutra
I smijes se mojoj rascupanoj kosi
Mom nespretnom hodu
I nogama bosim

A ja jos topla, sretna i snena
Pricam ti tiho svoj san
Jer hocu da ti sve znas
Svaki moj dan i san
Da ti me budis
Da ti mi se smijesis i znas
Da sam tvoja sva

Da li sam ti ikad rekla da te volim
Da te volim svaki dan
Svaki sat, svaki tren
Da li sam ti ikad rekla da te volim
Da te trebam, da te zelim, da te imam
I da sam uvijek tvoja sva",Da li sam ti ikad rekla da te volim,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/da-li-sam-ti-rekla-da-te-volim.html
15,D7roOOt+_1_15,Josipa Lisac,Josipa Lisac,Daj mi rijec,11024,"Toliko tog, dobra i zla
sada je vec iza nas
citav moj svijet samo si ti
putokaz moj tvoj je glas

A ipak ja hocu da znas
da se svakog jutra budim
s' istim strahom i sad
da te jednom ne izgubim
 
Zato budi uvijek isti
to te molim radi sebe
to je sve sto trazim 
sve sto zelim rec

Ref.
Daj, daj mi rijec
daj, daj mi rijec
daj, daj mi rijec
o, daj, daj, daj mi svoju rijec

Dugo smo vec zajedno tu
mnogo smo tog prosli mi
svaki smo dan proveli svoj
zajedno uvijek ja i ti

A ipak jos hocu da znas
da se svakog jutra budim
s' istim strahom i sad
da te uzaludno ljubim

Zato budi uvijek isti
to te molim radi sebe
to je sve sto trazim 
sve sto zelim rec

Ref.","https://tekstovi.net/2,383,19369.html",,Daj mi riječ,Give Me Your Word,Lisica,"Toliko tog, dobra i zla,
1
sada je već iza nas.
Čitav moj svijet samo si ti,
putokaz moj, tvoj je glas.. Pa ipak, ja hoću da znaš,
da se svakog jutra budim
s istim strahom i sad -
da te jednom ne izgubim,
uvijek spremna da te molim
da u svemu budeš isti...
to je sve što tražim,
sve što želim reć'.. Daj, daj mi riječ!
Daj, daj mi riječ!
Daj, daj mi riječ!
O, daj mi svoju riječ!. Dugo smo već zajedno tu,
mnogo smo tog prošli mi.
Svaki smo dan proveli svoj
zajedno uvijek - ja i ti.. Pa ipak još osjećam strah
da se jednom ne probudim
svjesna - da si mi stran,
da te uzaludno ljubim.
Zato budi uvijek isti,
to te molim radi sebe,
to je sve što tražim,
sve što želim reć'.. Daj, daj mi riječ!
Daj, daj mi riječ!
Daj, daj mi riječ!
O, daj mi svoju riječ!","So much of good and evil
is now behind us.
My whole world is only you,
my road sign is your voice.. But I still want you to know,
that I wake up every morning
with the same fear even now
that I will one day lose you,
I'm always ready to beg you
to be the same in everything...
that's all that I ask for,
everything that I want to say.. Give, give me your word!
Give, give me your word!
Give, give me your word!
Oh, give me your word!. We're here together already for a long time,
we've have gotten through a lot of that together.
We spent everyday
together - me and you.. But I'm still scared
that I will one day not wake up
I'm aware that you're a stranger,
that I'm kissing you in vain.
That's why always be the same,
I'm begging you because of yourself,
that's all that I ask for,
everything that I want to say.. Give, give me your word!
Give, give me your word!
Give, give me your word!
Oh, give me your word!",https://lyricstranslate.com/en/daj-mi-rije%C4%8D-give-me-your-word.html,['Karlo Metikoš Matt Collins'],['Ivica Krajač'],['Josipa Lisac'],1982 - Lisica,1996 - Koncert u čast Karla Metikoša - uživo,https://diskografija.com/pjesma/daj-mi-rijec-3557.htm,Daj mi riječ,1998 - The best of,2007 - The platinum collection,,,['I. Kuljerić'],,,"Toliko toga dobra i zla
Sada je već iza nas
Čitav moj svijet samo si ti
Putokaz moj tvoj je glas

Pa ipak ja hoću da znaš
Da se svakog jutra budim
S istim strahom i sad
Da te jednom ne izgubim
Uvijek spremna da te molim
Da u svemu budeš isti
To je sve što tražim
Sve što želim reć

Daj, daj mi riječ
Daj, daj mi riječ
Daj, daj mi riječ
O daj, daj daj mi svoju riječ

Dugo smo već zajedno tu
Mnogo smo tog prošli mi
Svaki smo dan proveli svoj
Zajedno uvijek ja i ti

Pa ipak još osijećam strah
Da se jednom ne probudim
Svjesna da si mi stran
Da te uzaludno ljubim
Zato budi uvijek isti
To te molim radi sebe
To je sve što tražim
Sve što želim reć

Daj, daj mi riječ
Daj, daj mi riječ
Daj, daj mi riječ
O daj, daj daj mi svoju riječ",Daj mi riječi,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/daj-mi-rijeci.html
16,D7roOOt+_1_16,Josipa Lisac,Josipa Lisac,Daleko,1099,"Poznavala sam te, mozda nekad prije
imao si meki glas i kosu sto se smije
imali smo stanicu i ruke koje gore
sve bas sve, bas sve, bas sve
trazili smo sve

Ref. 2x
To nisi ti, ja te ne prepoznajem
daleko je tvoje nebo od moga sunca 
 
Daleko, daleko

Sat u kuhinji, namjesten da kasni
ogledalo bez odraza a obrisi su jasni
imali smo vremena za sve sto nosi sutra
sve bas sve, bas sve, bas sve 
nesta sve

Ref. 2x","https://tekstovi.net/2,383,61456.html",,Daleko,Far Away,,"Poznavala sam te, možda nekad prije
Imao si meki glas i kosu što se smije
Imali smo stanicu i ruke koje gore
Sve baš sve, baš sve, baš sve
Tražili smo sve. [Refren]
To nisi ti, ja te ne prepoznajem
Daleko je tvoje nebo od moga sunca
Daleko... daleko. Sat u kuhinji, namješten da kasni
Ogledalo bez odraza, a obrisi su jasni
Imali smo vremena za sve što nosi sutra
Sve baš sve, baš sve, baš sve
Nesta sve. [Refren]
To nisi ti, ja te ne prepoznajem
Daleko je tvoje nebo od moga sunca
Daleko... daleko","I knew you, maybe sometimes before
You had a soft voice and hair that smiles
We had a station and hands that burn
Everything, totally everything, totally everything, totally everything
We asked for it all. [Refrain]
That is not you, I don't recognize you
Your sky is far away from my sin
Far away... far away. Clock in the kitchen, set to be late
A mirror without reflection, and the contours are clear
We had time for everything that tomorrow brings
Everything, totally everything, totally everything, totally everything
Everything gone. [Refrain]
That is not you, I don't recognize you
Your sky is far away from my sin
Far away... far away",https://lyricstranslate.com/en/daleko-far-away.html-4,,,,,,,,,,,,,,,,,
17,D7roOOt+_1_17,Josipa Lisac,Josipa Lisac,Danas sam luda,92201,"Ref.
Danas sam luda, ne znam sto hocu
danas sam luda, zelim samocu

Sutra cu opet znati sve sto treba
bit' cu slatka, bit' cu njezna
sutra cu opet voljeti sve ljude
dat' cu opet sve za druge
 
Ne govori nista vise
ne, ne pricaj mi sve te price
ne znam sto bih, ne znam
gdje sam, opasna sam

Ref.

Razdiru me neke cudne stvari
pun je Mjesec, zbrka u glavi
al' sutra cu opet biti ona stara
malo tuzna, ali snazna

Bit' cu opet ja uz tebe
voljeti cu opet sebe
bit' cu tvoja, bit' ce bolje
samo pusti da me prodje

Ref. 2x

Ne govori nista vise
ne, ne pricaj mi sve te price
ne znam sto bih, ne znam gdje sam
opasna sam, vec sam bijesna

Ref. 2x

Ne proganjaj me vise
ne znam sto bih dala
ne proganjaj me vise
daj, pusti me da spavam
daj, pusti me da sanjam

Ref. 4x","https://tekstovi.net/2,383,13849.html",,Danas sam luda,I'm crazy today,,"REF.
Danas sam luda, ne znam što hoću
danas sam luda, želim samoću. Sutra ću opet znati sve što treba
bit ću slatka, bit ću nježna
sutra ću opet voljeti sve ljude
dat ću opet sve za druge. Ne govori ništa više
ne, ne pričaj mi sve te priče
ne znam što bih, ne znam
gdje sam, opasna sam. Ref.. Razbiru me neke čudne stvari
pun je mjesec, zbrka u glavi
al' sutra ću opet biti ona stara
malo tužna, ali snažna. Bit ću opet ja uz tebe
voljeti ću opet sebe
bit ću tvoja, bit će bolje
samo pusti da me prođe. Ref. 2x. Ne govori ništa više
ne, ne pričaj mi sve te priče
ne znam što bih, ne znam gdje sam
opasna sam, već sam bijesna. Ref. 2x. Ne proganjaj me više
ne znam što bih dala
ne proganjaj me više
daj pusti me da spavam
daj pusti me da sanjam. Ref. 4x","Today i'm crazy, I don't know what I want
Today I'm crazy, I want to be alone. Tomorrow I'll know everything I suppose to,
I'll be sweet, I'll be tender
Tomorrow I'll love all people again
I'll give everything for others. Don't say a word more,
No, don't tell me all that stories
I don't know what I want,
I don't know where I am
I'm dangerous. Today i'm crazy, I don't know what I want
Today I'm crazy, I want to be alone. I'm torn apart by some strange things
It's a full moon, my head is messed up
But tomorrow I'll be myself again,
a bit sad but still strong. I will be by your side again
I will love myself again
I will be just yours, everything will be better
Just let things pass me by. Today i'm crazy, I don't know what I want
Today I'm crazy, I want to be alone x2. Don't say a word more,
No, don't tell me all that stories
I don't know what I want,
I don't know where I am
I'm dangerous when I'm furious. Today i'm crazy, I don't know what I want
Today I'm crazy, I want to be alone x2. Stop stalking me,
i don't know what I would give
Stop stalking me
Just let me sleep
Just let me dream. Today i'm crazy, I don't know what I want
Today I'm crazy, I want to be alone x4",https://lyricstranslate.com/en/danas-sam-luda-im-crazy-today.html,['Karlo Metikoš Matt Collins'],['Alka Vuica'],['Josipa Lisac'],1987 - Boginja,1998 - The best of,https://diskografija.com/pjesma/danas-sam-luda-3535.htm,Danas sam luda,2002 - Zvuk osamdesetih Pop i Rock 1986 - 1987,"2002 - Live - uživo
Aranžman: Gojko Tomljanović",2005 - Divas & dive - Divas & Josipa Lisac,2007 - The platinum collection,['Krešimir Klemenčić'],,,"Danas sam luda
Ne znam što hoću
Danas sam luda
Želim samoću

Sutra ću opet znati sve što treba
Bit ću slatka bit ću nježna
Sutra ću opet voljeti sve ljude 
Dat ću opet sve za druge

Ne govori ništa više
Ne ne pričaj mi sve te priče
Ne znam što bih ne znam gdje sam
Opasna sam

Danas sam luda
Ne znam što hoću
Danas sam luda 
Želim samoću

Razdiru me neke čudne stvari
Pun je mjesec zbrka u glavi
Sutra ću opet biti ona stara
Malo tužna, ali snažna

Bit ću opet ja uz tebe
Voljeti ću opet sebe
Bit ću tvoja bit će bolje
Samo pusti da me prođe

Danas sam luda 
Ne znam šta hoću
Danas sam luda
Želim samoću  

Ne govori ništa više 
Ne ne pričaj mi sve te priče
Ne znam što bih ne znam gdje sam
Opasna sam već sam bijesna

Danas sam luda 
Ne znam što hoću
Danas sam luda
Želim samoću       

Ne proganjaj me više
Ne znam što bih dala
Ne proganjaj me više
Daj pusti me da spavam
Daj pusti me da sanjam

Danas sam luda
Ne znam što hoću
Danas sam luda
Želim samoću",Danas sam luda,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/danas-sam-luda.html
18,D7roOOt+_1_18,Josipa Lisac,Josipa Lisac,Divlji brak,8152,"Briga me sto ce reci svijet
ja zelim zivjet' s njim
briga me sto misle svi
kad ljubim srcem svim

Divlji brak, u njem' nema zla
bio on divlji il' ne
kad sam u njegovom narucju
bas me briga za sve
 
Briga me sto sapcu svi
ona zivi s njim
ljubim ga i zivim s njim
i ponosim se tim

Divlja ljubav je zivot moj
sve je divlje zbog nje
u njegovome narucju
bas te briga za sve

Ref.
Briga me za sve farizeje
nije to srednji vijek
ljubav ne zna za ideje
za predaju i bijeg

Vrlo vazno, nek traca svijet
ni ne slusam price te
kad me ljubi i grli on
bas me briga za sve

","https://tekstovi.net/2,383,21595.html",,Divlji brak,Дикий брак,Lisica,"Briga me što će reći svijet,
ja želim živjet s njim!
Briga me što misle svi
kad ljubim srcem svim.. Divlji brak...
u njem nema zla,
bio divlji il' ne...
kad sam u njegovom naručju,
baš me briga za sve!. Briga me što šapću svi:
""Ona živi s njim...""
Ljubim ga i živim s njim,
i ponosim se s tim.. Divlja ljubav je život moj,
sve je divlje zbog nje...
u njegovome naručju,
baš me briga za sve!. Briga me za sve farizeje,
nije to srednji vijek!
Ljubav ne zna za ideje,
za predaju i bijeg.
Vrlo važno, nek trača svijet,
ni ne slušam priče te...
kad me ljubi i grli on,
baš me briga za sve!","Меня не волнует, что скажут люди,
Я хочу жить с ним !
Меня не волнует, что думают все,
Если я люблю всем сердцем.. Дикий брак...
В нём нет ничего плохого,
Будь он дикий или нет...
Когда я в его объятиях,
Мне нет дела до всех !. Меня не волнует, что шепчут все:
""Она живёт с ним...""
Люблю его и живу с ним,
И этим я горжусь.. Дикая любовь - это моя жизнь,
И всё дикое из-за неё...
В его объятиях
Мне нет дела до всех!. Не волнуют меня все фарисеи,
Сейчас не Средневековье !
Любовь не понимает идей,
Предательства и бегства.
Очень важно, пусть люди сплетничают,
Я не слушаю те россказни.
Когда меня целует и обнимает он,
Мне нет дела до всех !",https://lyricstranslate.com/en/divlji-brak-%D0%B4%D0%B8%D0%BA%D0%B8%D0%B9-%D0%B1%D1%80%D0%B0%D0%BA.html,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/divlji-brak-3559.htm,Divlji brak,,,,,,,,"Briga me što će reći svijet
Ja želim živjet s njim
Briga me što misle svi
Kad ljubim srcem svim

Divlji brak
U njem nema zla
Bio on divlji il' ne
Kad sam u njegovom naručju
Baš me briga za sve

Briga me što šapću svi
Ona živi s njim
Ljubim ga i živim s njim
I ponosim se tim

Divlja ljubav je život moj
Sve je divlje zbog nje
U njegovome naručju
Baš me briga za sve

Briga me za sve farizeje
Nije to srednji vijek
Ljubav ne zna za ideje
Za predaju i bijeg
Vrlo važno nek trača svijet
Ni ne slušam priče te
Kad me ljubi i grli on
Baš me briga za sve",Divlji brak,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/divlji-brak.html
19,D7roOOt+_1_19,Josipa Lisac,Josipa Lisac,Djetesce ti moje drago,5805,"Djetesce ti moje drago
usni slatkim snom
prosti, moje milo drago
stalica ti dom

Samo mirno sinko snivaj
da te krijepi san
snivao tiho i pocivaj
jos je dal'ko dan
 
Andjeoske brojne cete
svak tvoj prate dah
s Bozje moci svete
zahvaca ih strah

Zebes, Boze, al' se smijes
srce ziv Ti car
ti me divni cvijete tjesis
to mi rajski dar","https://tekstovi.net/2,383,23251.html",,,,,,,,,,"['Josipa Lisac', 'Zbor Ivan Goran Kovačić']",,,https://diskografija.com/pjesma/djetesce-ti-moje-drago-4608.htm,Djetešce ti moje drago,,,,,,,,"Djetesce ti moje drago
Usni slatkim snom
Prosti, moje milo drago
Stalica ti dom

Samo mirno sinko snivaj
Da te krijepi san
Snivao tiho i pocivaj
Jos je dal'ko dan

Andjeoske brojne cete
Svak tvoj prate dah
S Bozje moci svete
Zahvaca ih strah

Zebes, Boze, al' se smijes
Srce ziv Ti car
Ti me divni cvijete tjesis
To mi rajski dar",Djetešce ti moje drago,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/djetesce-ti-moje-drago.html
20,D7roOOt+_1_20,Josipa Lisac,Josipa Lisac,Dobre vibracije,10740,"Ti i ja, u zraku sve je
puno dobrih naboja i fluida
pridji mi, tvoje je blizina
tako zarazna i opasna

Ref.
Dobre vibracije
prelaze na tebe
dobre vibracije
ti drhtis kao ja
 
Sire se sve vibracije
i traju dok si sa mnom
dobre vibracije
i ja sam izvan sebe sva

Dodirni me, cudesna je moc
u tvojim rukama i usnama
zarobi me, tajanstveni je sjaj
u nasim magicnim tijelama

Ref. 2x","https://tekstovi.net/2,383,21974.html",,Dobre vibracije,Good Vibrations,Boginja,"Ti i ja…
1
U zraku sve je puno
dobrih naboja i fluida.
Pridji mi.
Tvoja je blizina
tako zarazna i opasna.. Dobre vibracije
prelaze na mene.
Dobre vibracije,
ti drhtiš kao ja.
Šire se sve vibracije,
i traju dok si sa mnom.
Dobre vibracije,
i ja sam izvan sebe sva.. Dodirni me…
Čudesna je moć
u tvojim rukama,
usnama…
Zarobi me…
Tajanstveni je sjaj
u našim magičnim tijelima.. Šire se sve vibracije,
šire se sve vibracije.","You and I...
The air is filled with
good charges and fluids.
Come closer,
Your vicinity is
so contagious and dangerous. Good vibrations
pass over to me
Good vibrations
You shiver just like me
All vibrations are being spread
and they last while you are with me
Good vibrations
and I am out myself completely. Touch me
There is a strange power
In your hands
and your lips
Capture me
There is a mysterious shine
in our magical bodies. All vibrations are being spread
All vibrations are being spread",https://lyricstranslate.com/en/dobre-vibracije-good-vibrations.html,['Krešimir Klemenčić'],['Iva Bohm'],['Josipa Lisac'],,,https://diskografija.com/pjesma/dobre-vibracije-3537.htm,Dobre vibracije,,,,,['Krešimir Klemenčić'],,,"Ti i ja, u zraku sve je
Puno dobrih naboja i fluida
Pridji mi, tvoje je blizina
Tako zarazna i opasna

Dobre vibracije
Prelaze na tebe
Dobre vibracije
Ti drhtis kao ja

Sire se sve vibracije
I traju dok si sa mnom
Dobre vibracije
I ja sam izvan sebe sva

Dodirni me, cudesna je moc
U tvojim rukama i usnama
Zarobi me, tajanstveni je sjaj
U nasim magicnim tijelama",Dobre vibracije,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/dobre-vibracije.html
