Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
87,vmjQPyJ5_1_87,Boris Novković,Boris Novković,Rekla je Boris,9814,"Bilo je to davno, al' jos se sjecam ja
slatke topline njenih usana
dugo smo o svemu pricali tu noc
zaboravih da je kasno i da moram poc'

Rekla je „Boris, uzmi me za ruku
i povedi, osjecaj i ovaj dodir blijedi
ako sada odes ti“
 
Bilo je to davno, nisam shvatio
da je ona nesto rijetko, posebno
cekale su mene ceste, gradovi
nisam znao da cu nju u svemu traziti

Rekla je „Boris, sutra bit ce kasno i daleko
kraj tebe ce biti drugi neko
al' niko kao ja, znat ces nekada“

Ref.
Da se ljubav, prava ljubav samo jednom ima
ona ljeto, sve je drugo zima
jos je rekla „Boris, ni ne slutis sto sve ovo znaci
nikada me vise neces naci
i to je istina“

Bilo je to davno, nisam shvatio
da je ona nesto rijetko, posebno
cekale su mene ceste, gradovi
nisam znao da cu nju u svemu traziti

Rekla je „Boris, sutra bit ce kasno i daleko
kraj tebe ce biti drugi neko
al' niko kao ja, znat ces nekada“

Ref.

Ref.

Boris, nikada me vise neces naci
i to je istina","https://tekstovi.net/2,328,22541.html",,,,,,,,['Miro Buljan'],['Boris Novković'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/rekla-je-boris-4119.htm,Rekla je Boris,,,,"Bilo je to davo
A jos se sjecam ja
Slatke topline njenih usana
Dugo smo o svemu pricali tu noc
Zaboravili da je kasno
I da moram poc

Rekla je Boris
Uzmi me za ruku
I povedi
Osjecaj i ovaj dodir bijedi
Ako sada odes ti

Bilo je to davno
Nisam shvatio
Da je ona nesto
Rijetko, posebno
Cekale su mene ceste, gradovi
Nisam znao da cu nju
U svemu traziti

Rekla je Boris
Sutra bit ce kasno i daleko
Kraj tebe biti drugi netko
A nitko kao ja
Znat ces nekada

Da se ljubav
Prava ljubav samo jednom ima
Ona ljeto, sve je drugo zima
Jos je rekla Boris
Ni ne slutis sto sve ovo znaci
Nikada me vise neces naci
I to je istina",Rekla je Boris,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/rekla-je-boris.html
88,vmjQPyJ5_1_88,Boris Novković,Boris Novković,Rijetka ptica (Jos sam uvijek tvoj),2828,"Ova noc je u zivotu mom
k'o i svaka, samo falis ti
tvoje usne mom su srcu dom
kao crveno u ljubavi

Milijun svijeca lezi u mom snu
na suncan dan ja kisu nacrtam
nema nikog kada si na dnu
navik'o sam biti sam
 
Ref. 2x
Kada bi se ti mene sjetila
glavu sagnula i nasmijesila
stao bi pred tu, rekao bi joj stoj
rijetka ptico znaj, jos sam uvijek tvoj

Ref. 3x

Rijetka ptico znaj
jos sam uvijek tvoj","https://tekstovi.net/2,328,49244.html",,,,,,,,,,,,,,,,,,,,,,
89,vmjQPyJ5_1_89,Boris Novković,Boris Novković,Ruzo snena,16055,"Moja je sudbina
kao mac u kamenu
zarobljena zauvijek
u tvome pogledu

Bili smo jedno mi
spomeni kroz vijekove
a sada pusu vjetrovi
tisina nas zove
oblaci su uklet brod
sto ga nosi more
 
Ref.
Ruzo snena sto te nema
da pogledom ispletes mi sve
ruzo snena sto te nema
ja trebam tvoj trn da me otruje

Ja pratim tragove
i citam tajne znakove
putem hladnog sjevera
gdje nema nikoga

K'o vojska duhova
napada me sjecanje
dok pusu hladni vjetrovi
tisina me zove
oblaci su uklet brod 
sto ga nosi more

Ref.

Munja kroz mrak para zrak
u kostima se ledi strah
o Boze kako dalje
daj mi neki, daj mi znak

Ref.","https://tekstovi.net/2,328,23724.html",,Ružo snena,Sleepy Rose,,"Moja je sudbina
1
kao mač u kamenu
zarobljena zauvijek
u tvome pogledu. Bili smo jedno mi
spomeni kroz vjekove
a sada pušu vjetrovi
tišina nas zove
oblaci su uklet brod
što ga nosi more. Ružo snena što te nema
da pogledom ispleteš mi sve
Ružo snena što te nema
ja trebam tvoj trn da me otruje. Ja pratim tragove
i čitam tajne znakove
putem hladnog sjevera
gdje nema nikoga. K'o vojska duhova
napada me sjećanje
dok sada pušu vjetrovi
tišina me zove
oblaci su uklet brod
što ga nosi more. Munja kroz mrak para zrak
u kostima se ledi strah
o Bože, kako dalje
daj mi neki, daj mi znak","My destiny is
like the sword in the stone
trapped forever
in your eyes. We used to be one
remembrances through the centuries
And now winds blow
clouds are a cursed ship
that the sea carries. Sleepy rose, why aren't you around
to think all up for me with your look
Sleepy rose, why aren't you around
I need your thorn to poison me. I'm following the traces
reading secret signs
to the cold North
where there's nobody. Like an army of ghosts
memories attack me
while cold winds blow
silence is calling me
clouds are a cursed ship
that the sea carries. ... Read More (NB: The first lines might have been changed in the original translation)",https://lyricstranslate.com/en/ruzo-snena-sleepy-rose.html,,,,['Boris Novković'],,,,https://diskografija.com/pjesma/ruzo-snena-21946.htm,Ružo snena,,,,"Moja je sudbina
Kao mac u kamenu
Zarobljena zauvijek
U tvome pogledu

Bili smo jedno mi
Spomeni kroz vijekove
A sada pusu vjetrovi
Tisina nas zove
Oblaci su uklet brod
Sto ga nosi more

Ruzo snena sto te nema
Da pogledom ispletes mi sve
Ruzo snena sto te nema
Ja trebam tvoj trn da me otruje

Ja pratim tragove
I citam tajne znakove
Putem hladnog sjevera
Gdje nema nikoga

K'o vojska duhova
Napada me sjecanje
Dok pusu hladni vjetrovi
Tisina me zove
Oblaci su uklet brod
Sto ga nosi more

Munja kroz mrak para zrak
U kostima se ledi strah
O Boze kako dalje
Daj mi neki, daj mi znak",Ružo snena,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/ruzo-snena.html
90,vmjQPyJ5_1_90,Boris Novković,Boris Novković,S tobom mi je najbolje,16388,"Imas napon u ocima
ti si vrela i opasna
oko nas je kisa srebrna
meka svila pod prstima

Ref. 3x
O, o, u, o, je i je
S tobom mi je najbolje

Nosis ljubav u zubima
ti si jaka i ranjiva
oko nas je kisa srebrna
meka svila pod prstima

Ref. 5x","https://tekstovi.net/2,328,29238.html",,,,,,,,['Boris Novković'],['Alka Vuica'],['Krešimir Klemenčić'],['Boris Novković'],,,,https://diskografija.com/pjesma/s-tobom-mi-je-najbolje-4069.htm,S tobom mi je najbolje,,,,,,
91,vmjQPyJ5_1_91,Boris Novković,Boris Novković,S tobom poludjet' cu,13707,"Dolazis, odlazis
volis me, ne volis
nemoj se igrati
uzmi ili ostavi
nemoj se igrati
idi ili ostani
 
Tako ti svemira
sacuvaj me nemira
ako me ne volis
reci zasto dolazis
ako me volis ti 
prestani me muciti

Ref.
S tobom poludjet' cu
bez tebe umrijet' cu
ucini nesto, ma bilo sto
s tobom poludjet' cu
bez tebe umrijet' cu
s tobom il' bez tebe, isto zlo","https://tekstovi.net/2,328,22553.html",,,,,,,,['Boris Novković'],['Stevo Cvikić'],['Senad Galijašević Senna M.'],['Boris Novković'],,,,https://diskografija.com/pjesma/s-tobom-poludjet-cu-4079.htm,"S tobom, poludjet' ću",,,,"Dolazis, odlazis
Volis me, ne volis
Nemoj se igrati
Uzmi ili ostavi
Nemoj se igrati
Idi ili ostani

Tako ti
Svemira
Sacuvaj me
Nemira

Ako me ne volis ti
Reci zasto dolazis
Ako me volis ti
Prestani me muciti

S tobom poludjet cu
Bez tebe umrijet cu
Ucini nesto, ma, bilo sto

S tobom poludjet cu
Bez tebe umrijet cu
S tobom ili bez tebe isto zlo",S tobom poludjet ću,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/s-tobom-poludjet-cu.html
92,vmjQPyJ5_1_92,Boris Novković,Boris Novković,S.O.S,1847,"Oko mene svuda samo mrak 
u grudima, u sobi i u ljudima 
sa planetom pukao je brak 
i svi postali smo dio ludila 

2012.-te kazu u trenu nestat ce svijet 
nek ide dovraga sve 
sa tobom ja sam spreman za let 
 
Ref. 2x 
I saljem ti S.O.S (sad mi trebas) 
jer ne znam kako cu sam (kao nikad) 
s tobom mogu prezivjeti
 sudnji dan, sudnji dan

Ovo vise nije cisti zrak 
rijeka snova je presusila 
samo fali s neba znak 
da je prica gotova 

Ref. 3x","https://tekstovi.net/2,328,44477.html",,,,,,,,,,,,,,,,,,,,,,
93,vmjQPyJ5_1_93,Boris Novković,Boris Novković,Srebro,333,"Kao srebrom si me dotakla
preko srca mog se spotakla
i sve bih srcu mom oprostio
da te nisam tad napustio

Ref. 2x
Jos osjecam da ti si tu
plovis kao rijeka u mom snu
k'o stara ploca sad se vrtim u krug
jer srce zna da imam neki dug
 
Zlatnim zrakama s visina
tiho dosla si k'o plima
vrijeme unatrag bih vratio
jer, ti si bila ta, sam shvatio

Ref. 4x","https://tekstovi.net/2,328,64537.html",,,,,,,,,,,,,,,,,,,,,,
94,vmjQPyJ5_1_94,Boris Novković,Boris Novković,Staklo,8549,"Evo skupljam staklo razbijeno
staklo sitno, sjajno, sareno
podsjeca na dane
sto su vec odavno iza nas
na tvoje oci
haljinu tvoju i tvoj glas
 
I bas sad kad sam mislio
da ipak dalje mogu sam
kud bas sad da se komad taj
duboko zabije u moj dlan

Ref.
Ako zelis to poludjet cu
i ostavit cu sve
ako zelis to pobjedit cu
jos jednom samog sebe
ucinit cu sve
sto davno trebalo je
jos jednom ti reci volim te

Ove noci sanjam oblake
i u njima kise srebrne
sjaje ko dani
sto su vec odavno iza nas
ko tvoje oci
haljina tvoja i tvoj glas

I bas sad kad sam mislio
da ipak dalje moram sam
kud bas sad da se probudim
i prekinem taj san

Ref.","https://tekstovi.net/2,328,5719.html",,,,,,,,['Boris Novković'],['Boris Novković'],['Mustafa Softić'],['Boris Novković'],,,,https://diskografija.com/pjesma/staklo-4151.htm,Staklo,,,,"Evo skupljam staklo razbijeno
staklo sitno, sjajno, sareno
podsjeca na dane
sto su vec odavno iza nas
na tvoje oci
haljinu tvoju i tvoj glas

I bas sad kad sam mislio
da ipak dalje mogu sam
kud bas sad da se komad taj
duboko zabije u moj dlan

Ako zelis to poludjet cu
i ostavit cu sve
ako zelis to pobjedit cu
jos jednom samog sebe
ucinit cu sve
sto davno trebalo je
jos jednom ti reci volim te

Ove noci sanjam oblake
i u njima kise srebrne
sjaje ko dani
sto su vec odavno iza nas
ko tvoje oci
haljina tvoja i tvoj glas

I bas sad kad sam mislio
da ipak dalje moram sam
kud bas sad da se probudim
i prekinem taj san",Staklo,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/staklo.html
95,vmjQPyJ5_1_95,Boris Novković,Boris Novković,Sto se ja veceras spremam,7609,"Preko volje evo pisem novu stranicu
tuzne rijeci tesko stavljam u recenicu 
pogledam li malo bolje, jasno mi je sve
ej, tu kraj tebe mjesta nema samo za mene

Ref. 2x
Sto se ja veceras spremam
gdje bez tebe, pojma nemam
tuga se u lice smije
bez tebe mi dobro nije
 
Poznajem te po koraku i kad ne gledam
mirise mi na daljinu, zimu osjecam
rijeci bole varalice, rekla ili ne
ej, tu kraj tebe mjesta nema, nema za mene

Ref. 2x

Ref. 2x","https://tekstovi.net/2,328,22552.html",,,,,,,,['Boris Novković'],['Denis Dumančić'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/sto-se-ja-veceras-spremam-4126.htm,Što se ja večeras spremam,,,,"Preko volje evo pisem novu stranicu
Tuzne rijeci tesko stavljam u recenicu
Pogledam li malo bolje, jasno mi je sve
Ej, tu kraj tebe mjesta nema samo za mene

Sto se ja veceras spremam
Gdje bez tebe, pojma nemam
Tuga se u lice smije
Bez tebe mi dobro nije

Poznajem te po koraku i kad ne gledam
Mirise mi na daljinu, zimu osjecam
Rijeci bole varalice, rekla ili ne
Ej, tu kraj tebe mjesta nema, nema za mene",Što se ja večeras spremam,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/sto-se-ja-veceras-spremam.html
96,vmjQPyJ5_1_96,Boris Novković,Boris Novković,Sunce na zapadu,247,"Ledeno doba, zaboravljas me
sve je po starom, jos zelim te
duboke oci ne gube sjaj
samo budale misle na kraj

Ref. 2x 
Sunce na zapadu
ali snovi nikad ne umiru

Nebo je tamno kao more na dnu
ti si daleko, ja sam jos tu
zemlja je pukla izmedju nas
nocu se budim, cujem tvoj glas

Ref. 4x","https://tekstovi.net/2,328,63445.html",,,,,,,,['Bob Dylan'],['Alka Vuica'],['Krešimir Klemenčić'],['Boris Novković'],,,,https://diskografija.com/pjesma/sunce-na-zapadu-4068.htm,Sunce na zapadu,,,,,,
97,vmjQPyJ5_1_97,Boris Novković,Boris Novković,Suvenir,7033,"Sreca se o sjetu spotakla
ne sjecam se  vise nicega
vjetar nosi pijesak vremena

Tko je koga prvi varao
koliko je dugo trajalo
tko je cije snove izdao
 
Kad sam bio mlad, kad sam bio lud
kad sam bio svoj, kad sam bio tvoj

Ref.
Odavno ne gori vatra medju nama
al' s vremena na vrijeme budi stara rana
odavno ne gori vatra medju nama
i vremena progutat ce nas vir
i postat cemo samo suvenir

Sreca se o sjetu spotakla
ne sjecam se  vise nicega
vjetar nosi pijesak vremena

Tko je koga prvi varao
koliko je dugo trajalo
tko je cije snove izdao

Kad sam bio mlad, kad sam bio lud
kad sam bio svoj, kad sam bio tvoj

Ref.

Kad sam bio mlad, kad sam bio lud
kad sam bio svoj, kad sam bio tvoj

Ref.","https://tekstovi.net/2,328,26022.html",,Suvenir,Souvenir,,"Sreća se o sjetu spotakla
Ne sjećam se više ničega
Vjetar nosi pijesak vremena. Tko je koga prvi varao?
Koliko je dugo trajalo?
Tko je čije snove izdao?. Kad sam bio mlad, kad sam bio lud
Kad sam bio svoj, kad sam bio tvoj. (Refren)
Odavno ne gori vatra među nama
Al' s vremena na vrijeme budi stara rana
Odavno ne gori vatra među nama
I vremena progutat će nas vir
I postat ćemo samo suvenir. Sreća se o sjetu spotakla
Ne sjećam se više ničega
Vjetar nosi pijesak vremena. Tko je koga prvi varao?
Koliko je dugo trajalo?
Tko je čije snove izdao?. Kad sam bio mlad, kad sam bio lud
Kad sam bio svoj, kad sam bio tvoj. (Refren)","Happiness has stumbled over downcast
I don't remember anything anymore
wind is carrying the sand of time. Who was the first to cheat on whom
how long did it last
who betrayed whose dreams. When I was young, when I was crazy
when I was my own, when I was yours. Chorus
The fire between us has died long ago
but from time to time an old wound wakes up
the fire between us has died long ago
and whirlpool of time will swallow us
and we will become only a souvenir. Happiness has stumbled over downcast
I don't remember anything anymore
wind is carrying the sand of time. Who was the first to cheat on whom
how long did it last
who betrayed whose dreams. When I was young, when I was crazy
when I was my own, when I was yours",https://lyricstranslate.com/en/node/81100,['Franjo Valentić'],['Boris Novković'],"['Nikša Bratoš', 'Boris Novković', 'Franjo Valentić']",['Boris Novković'],,,,https://diskografija.com/pjesma/suvenir-13665.htm,Suvenir,,,,,,
98,vmjQPyJ5_1_98,Boris Novković,Boris Novković,Sve gubi sjaj bez ljubavi,618,"Ref. 2x
Sve gubi sjaj bez ljubavi
ispod ovog neba sto smo ja i ti
bez nase ljubavi (bez nase ljubavi)
bez prave ljubavi

Smijes se, a tuzna si
u tvom oku plave vatre plam
zagrljaja gladna si
samo ja ih tebi poklanjam
 
Na ovom svijetu 
nekog trebaju svi
a meni uvijek trebas
samo ti

Ref. 2x

Bojis se, a slaba si
tamnog svjetla trag u srcu tvom
mislis nocas sama si 
ali ja te cuvam snagom svom

Ref. 2x","https://tekstovi.net/2,328,60567.html",,,,,,,,,,,,,,,,,,,,"Sve gubi sjaj bez ljubavi
Ispod ovog neba što smo ja i ti
Bez naše ljubavi
Bez prave ljubavi
Sve gubi sjaj bez ljuabvi
Ispod ovog neba što smo ja i ti
Bez naše ljubavi
Bez prave ljubavi

Smiješ se, a tužna si
U tvom oku plave vatre plam
Zagrljaja gladna si
Samo ja ih tebi poklanjam
Na ovom svijetu nekog trebaju svi
Al' meni uvijek trebaš samo ti

Sve gubi sjaj bez ljubavi...

Bojiš se al' slaba si
Davnog svjetla trag u srcu tvom
Misliš noćas sama si
Ali ja te čuvam snagom svom
Na ovom svijetu nekog trebaju svi
Al' meni uvijek trebaš samo ti

Sve gubi sjaj bez ljubavi...",Sve gubi sjaj bez ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/sve-gubi-sjaj-bez-ljubavi.html
99,vmjQPyJ5_1_99,Boris Novković,Boris Novković,Sve mijenja se,20723,"Dugo te nigdje nisam vidio
a stvarno htio sam to
da pitam gdje si, da saznam s kim si
da barem vidim kako izgledas sad

Cuo sam da je Basta otisao
i da je drukciji grad
da nisu decki vise u ""Zvecki""
druga vremena su sad
 
Ref.
Sve mijenja se i ja to znam
nista nije zauvijek
sve mijenja se i ti to znas
mozes pitat' na svijetu me sve
al' ne diraj mi sjecanje
ne pitaj da l' volim
ne pitaj da l' volim te jos

Dugo te nigdje nisam vidio
a stvarno htio sam to
da pitam gdje si, da saznam s kim si
da barem vidim kako izgledas sad

Znas ""Ruby Tuesday"" u ""Saloonu"" je
bend svira sjecanja sva
ponekad dodjem, al' samo prodjem
jer nisam isti ni ja

Ref.

Ref.

Ne pitaj da l' volim
ne pitaj da l' volim te jos","https://tekstovi.net/2,328,24223.html",,,,,,,,['Boris Novković'],['Stevo Cvikić'],['Miro Buljan'],['Boris Novković'],1995 - U dobru i zlu,1998 - Largo 25 hits,2003 - Best of... 1995 - 2003,https://diskografija.com/pjesma/sve-mijenja-se-4102.htm,Sve mijenja se,2005 - Zlatna kolekcija,,,"Dugo te nigdje nisma vidio
A stvarno htio sam to
Da pitam gdje
Da saznam s kim si
Da barem vidim kako izgledaš sad

Čuo sam da je Basta otišao
I da je drukčiji grad
Da nisu dečki
Više u ""Zvečki""
Druga vremena su sad

Sve mijenja se
I ja to znam
Ništa nije za uvijek
Sve mijenja se
I ti to znaš
Možeš pitat' na svijetu me sve
Al' ne diraj mi sjećanje
O ne, ne pitaj, dal' volim,
Ne pitaj dal' volim te još.

Znaš ""Ruby Tuesday"" u ""Saloonu"" je
Bend svira sjećanja sva
Ponekad pođem
Al' samo prođem
Jer nisam isti ni ja.",Sve mijenja se,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/sve-mijenja-se.html
100,vmjQPyJ5_1_100,Boris Novković,Boris Novković,Ti i ja,26851,"Kisan je dan
nebo tmurno ko dim
sve izgleda ko crno-bijeli film
al' sjecanje me u boji pogodi
s tobom il' bez tebe
to me progoni
i sto sam blize
to sam ti dalje
i sto je gore
to bolje je
 
Ti i ja
u ljubavi i u bitci
plesemo taj tango po tankoj zici
ti i ja, jedne ljubavi spomenici
oduvijek i braca i izdajnici
i kad te pozelim
ja sviram mol
da li je sve ovo
ljubav il' bol, i mrzim sebe
kad kazem rijeci te
al' jace je od mene
ne mogu bez tebe","https://tekstovi.net/2,328,5720.html",,,,,,,,['Boris Novković'],['Boris Novković'],['Jeronim Szabolcs Marić'],['Boris Novković'],2004 - Ostvaren san,2005 - Ostvaren san,,https://diskografija.com/pjesma/ti-i-ja-4387.htm,Ti i ja,,,,"Kisan je dan
nebo tmurno ko dim
sve izgleda ko crno-bijeli film
al' sjecanje me u boji pogodi
s tobom il' bez tebe
to me progoni
i sto sam blize
to sam ti dalje
i sto je gore
to bolje je

Ti i ja
u ljubavi i u bitci
plesemo taj tango po tankoj zici
ti i ja, jedne ljubavi spomenici
oduvijek i braca i izdajnici
i kad te pozelim
ja sviram mol
da li je sve ovo
ljubav il' bol, i mrzim sebe
kad kazem rijeci te
al' jace je od mene
ne mogu bez tebe",Ti i ja,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/ti-i-ja.html
101,vmjQPyJ5_1_101,Boris Novković,Boris Novković,Ti si mi posljednja nada,918,"Ponekad stijenu razbije voda 
ne pitaj me kako znam 
nekad se spoje linije zivota 
savrseno dlan o dlan 

Sad nebo sja tisucama boja 
opet radujem se ljudima 
a na pomisao da si moja 
gori mi u grudima 
 
Ref. 2x 
Ti si mi posljednja nada 
bit cu zauvijek tu 
i kada dobro je sve 
i kada krene po zlu 

Ljubav je tvoja kao u snu 
od boli srusila zid 
sto stoji oduvijek tu 

Tvoje su ruke dosle da me spase 
snagom tvoga dodira 
neke se vatre nikada ne gase 
gore za vremena sva 

Sad nebo sja tisucama boja 
opet radujem se ljudima 
a na pomisao da si moja 
gori mi u grudima 

Ref. 2x 

Ponekad stijenu razbije voda 
ne pitaj me kako znam","https://tekstovi.net/2,328,59035.html",,Ti si mi posljednja nada,,,"Ponekad stijenu razbije voda
ne pitaj me kako znam
nekad se spoje linije života
savršeno dlan o dlan. Sad nebo sja tisućama boja
opet radujem se ljudima
a na pomisao da si moja
gori mi u grudima. Ti si mi posljednja nada
bit' ću zauvijek tu
i kada dobro je sve
i kada krene po zlu
ljubav je tvoja kao u snu
od boli srušila zid što stoji oduvijek tu. Ti si mi posljednja nada
bit' ću zauvijek tu
i kada dobro je sve
i kada krene po zlu
ljubav je tvoja kao u snu
od boli srušila zid što stoji oduvijek tu. Tvoje su ruke došle da me spase
snagom tvoga dodira
neke se vatre nikada ne gase
gore za vremena sva. Sad nebo sja tisućama boja
opet radujem se ljudima
a na pomisao da si moja
gori mi u grudima. Ti si mi posljednja nada
budi zauvijek tu
i kada dobro je sve
i kada krene po zlu
ljubav je tvoja kao u snu
od boli srušila zid što stoji oduvijek tu. Ti si mi posljednja nada
bit' ću zauvijek tu
i kada dobro je sve
i kada krene po zlu
ljubav je tvoja kao u snu
od boli srušila zid što stoji oduvijek tu. Ponekad stijenu razbije voda
ne pitaj me kako znam",,https://lyricstranslate.com/en/boris-novkovi%C4%87-ti-si-mi-posljednja-nada-lyrics.html,,,,,,,,,,,,,,,
102,vmjQPyJ5_1_102,Boris Novković,Boris Novković,Ti si tu,16945,"Mene sada hladno moze udariti grom
da ne osjetim, da se ne pomjerim
po me sada s neba mogu sici andjeli
i da ne trepnem, da se ne osmjehnem

Ljeta odu, ljeta dodju, meni sunce sja
riznice od sna ti mi otvaras
ne moze mi nista ova kisa ledena
tuga je na pola vec dogorjela
 
Ref. 2x
Ti si tu, price prestaju
ti si tu, bore nestaju
al' kad te nema moj nemiru
pjesme nastaju

Mene sada hladno moze udariti grom
da ne osjetim, da se ne pomjerim
po me sada s neba mogu sici andjeli
i da ne trepnem, da se ne osmjehnem

Ljeta odu, ljeta dodju, meni sunce sja
riznice od sna ti mi otvaras
ne moze mi nista ova kisa ledena
tuga je na pola vec dogorjela

Ref 2x

Ref. 2x","https://tekstovi.net/2,328,22363.html",,Ti si tu,You are here,,"Mene sada hladno može udariti grom
Da ne osjetim
Da se ne pomjerim. Po me' sada s neba mogu sići anđeli
I da ne trepnem
Da se ne osmjehem. Ljeta odu, ljeta dođu
Meni sunce sja
Riznica od sna ti me otvaraš. Ne može mi ništa ova kiša ledena
Tuga je do pola već dogorjela. Ti si tu
Priče prestaju
Ti si tu
Bore nestaju
Al' kad te nema, moj nemiru
Pjesme nastaju","I could easily get hit by lightning now
and I wouldn't even feel it
wouldn't even move. Angels could come from heaven for me now
and I wouldn't even blink
wouldn't even smile. Summers go, summers come
Sun is shining for me
Dream store you are opening me. This icy rain can't get to me at all
Sorrow is already half finished. You are here
Birds stop
You are here
Wrinkles disappear
And when you're gone, my restlessness
Songs are created",https://lyricstranslate.com/en/ti-si-tu-you-are-here.html,['Dino Dervišhalilović Merlin'],['Dino Dervišhalilović Merlin'],['Senad Galijašević Senna M.'],['Boris Novković'],1991 - 100X,1995 - The best of,2005 - Zlatna kolekcija,https://diskografija.com/pjesma/ti-si-tu-1585.htm,Ti si tu,,,,"Mene sada hladno moze udariti grom
Da ne osjetim
Da se ne pomjerim

Po me' sada s neba mogu sici andeli
I da ne trepnem
Da se ne osmijehem

Ljeta odu, ljeta dodu
Meni sunce sja
Riznica od sna ti me otvaras

Ne moze mi nista ova kisa ledena
Tuga je do pola vec dogorjela

Ti si tu
Price prestaju
Ti si tu
Bore nestaju
Al' kad te nema moj nemiru
Pjesme nastaju",Ti si tu,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/ti-si-tu.html
103,vmjQPyJ5_1_103,Boris Novković,Boris Novković,Ti trazis razlog,4531,"Ti trazis razlog da me ostavis
trazis jeftino rjesenje
neki jednostavan trik
ti trazis razlog da me ostavis

Tvoje su rijeci ledene
i sve spremno je za bijeg
ljubav prekrio je snijeg
hodas polako i kazes oprosti
al' vise ne ide
 
Ref.
Teska vrata svoga srca
nocas cu zakljucati
da me nikad vise ljubav
nece moci pronaci

I sve uspomene tvoje
sada cu izblijediti
da me sjecanje na tebe
nece moci slijediti
kad odes ti i kad me ostavis

Ti trazis razlog da me izbrises 
cekas neki hladan vjetar 
da me tiho odnese
i otpuse sve sa mene osim duse

Tvoje su usne umorne
jesen vise ne mirise
noci sve su sumorne
ja sam jos tu
al' tvoje oci me ne vide

Ref.","https://tekstovi.net/2,328,33355.html",,Ti tražiš razlog,,,"Ti tražiš razlog da me ostaviš
Tražiš jeftino rješenje
Neki jednostavan trik
Ti tražiš razlog da me ostaviš. Tvoje su riječi ledene
I sve spremno je za bijeg
Ljubav prekrio je snijeg
Hodaš polako i kažeš oprosti
Al’ više ne ide. REF.
Teška vrata svoga srca
Noćas ću zaključati
Da me nikad više ljubav
Neće moći pronaći. I sve uspomene tvoje
Sada ću izblijediti
Da me sjećanje na tebe
Neće moći slijediti
Kad odeš ti i kad me ostaviš. Ti tražiš razlog da me izbrišeš
Čekaš neki hladan vjetar
Da me tiho odnese
I otpuše sve sa mene osim duše. Tvoje su usne umorne
Jesen više ne miriše
Noći sve su sumorne
Ja sam još tu
Al’ tvoje oči me ne vide. REF.
Teška vrata svoga srca
Noćas ću zaključati
Da me nikad više ljubav
Neće moći pronaći. I sve uspomene tvoje
Sada ću izblijediti
Da me sjećanje na tebe
Neće moći slijediti
Kad odeš ti i kad me ostaviš",,https://lyricstranslate.com/en/boris-novkovi%C4%87-ti-tra%C5%BEi%C5%A1-razlog-lyrics.html,,,,,,,,,,,,,,,
104,vmjQPyJ5_1_104,Boris Novković,Boris Novković,To su bili dani,12764,"Svijet stane na dlan
u minut sna po zvijezdama
i dodje taj dan
kad zbogom je na usnama
a sav zivot moj
stane u tren
kad bio sam zaista njen
 
Ref. 2x
To su bili dani
to su bili dani
sto u mom srcu vjecno ostaju
ajde malo stani, moj zivote, stani
tragovi njeni brzo nestaju

U pjescani sat sakrio sam
to vrijeme sa njom
i vjecnost ce stat' 
za jos jedan ples sa sudbinom
a sav zivot moj
stane u tren
kad bio sam zaista njen

Ref. ","https://tekstovi.net/2,328,5721.html",,,,,,,,['Boris Novković'],['Faruk Buljubašić Fayo'],['Jeronim Szabolcs Marić'],['Boris Novković'],2004 - Ostvaren san,2005 - Ostvaren san,,https://diskografija.com/pjesma/to-su-bili-dani-4385.htm,To su bili dani,,,,"Svijet stane na dlan
u minut sna po zvijezdama
i dodje taj dan
kad zbogom je na usnama
a sav zivot moj
stane u tren
kad bio sam zaista njen

To su bili dani
to su bili dani
sto u mom srcu vjecno ostaju
ajde malo stani, moj zivote, stani
tragovi njeni brzo nestaju

U pjescani sat sakrio sam
to vrijeme sa njom
i vjecnost ce stat'
za jos jedan ples sa sudbinom
a sav zivot moj
stane u tren
kad bio sam zaista njen",To su bili dani,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/to-su-bili-dani.html
