Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Album_3_diskografija,Aranžman_diskografija,Album_4_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Album_year_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
63,vpm1INqf_1_63,Mladen Grdović,Mladen Grdović,Sve je to za ljude,2192,"Potonule su sve bracere
razbile ih sve nevere
al' bez tebe ne mogu

Bila si mi kao cima
lipa kao kartolina
al' bez tebe ne mogu
 
Budile nas lipe zore
lipe kao sinje more
al' bez tebe ne mogu

Da je bilo manje rici
moga sam ti opet prici
jer bez tebe ne mogu

Ref.
Neka mi nocas pukne dusa na dva dila
jer nikad nisam slusa ono sto si tila
i da voljet' nije samo tako
ja odlazim polako

Neka mi 'idra lome vitri koji pusu
al' moram vratit svoju izgubljenu dusu
grisia sam puno toga, al' nek bude
sve je to za ljude

Ref.

(Neka mi nocas pukne dusa na dva dila
jer nikad nisam slusa ono sto si tila)
neka me lipa jutra opet s tobom bude
sve je to za ljude","https://tekstovi.net/2,777,56522.html",,,,,,,,['Mladen Grdović'],,,https://diskografija.com/pjesma/sve-je-to-za-ljude-11578.htm,Sve je to za ljude,,,,,,,,,Mladen Grdović,Sve Je To Za Ljude,,,Da Te Nima,2008.0,,,2008.0-Da Te Nima/2009.0-Evo Mene Moji Ljudi! (Koncert)/2010.0-Najljepše Ljubavne Pjesme/2014.0-50 Originalnih Pjesama/2019.0-Moji Sentimenti
64,vpm1INqf_1_64,Mladen Grdović,Mladen Grdović,Sve smo potrosili (feat. Grupa Banana),194,"Nikad ti nisam rekla da ides
sve sam ti dala i ostala
kazu da nisi vrijedan suza
ljubav me srca kostala

Previse je tuge
da bi sada stali mi
ponos ne da, srce trazi
jer sve smo prosli mi
 
Ref. 2x
Sve sto je bilo lijepo 
to smo potrosili
ostaju samo puste lazi
njih smo na ledjima nosili

Vrati mi moje dane i noci
sve ono sto sam ti dao ja
sve sto je tvoje, otislo je
prazna mi dusa ostala

Ref. 4x","https://tekstovi.net/2,777,64953.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,vpm1INqf_1_65,Mladen Grdović,Mladen Grdović,Sve smo suze isplakali,819,"Pala je zvijezda sudbine, ljubavi
da li cu je opet na nebu vidjeti
pala je suza najdraze ljubavi
moram se, duso, od tebe rastati

Rana me zora jutros probudila
neka me pjesma u srce dirnula
daleko, duso, od tebe bit' cu ja
da li je tako htjela sudbina
 
Ref.
Sve smo suze isplakali mi
nema, duso, vise radosti
nije nama ljubav sudjena
ti jos zelis, al' ne mogu ja

Ref. 2x

Ti jos zelis, al' ne mogu ja","https://tekstovi.net/2,777,60783.html",,,,,,,,,,,,,,,,,,,,,Mladen Grdović,Sve Smo Suze Isplakali,4:12,,Doviđenja,,,,nan-Doviđenja/nan-Za Sva Vrimena - Mix Hitova/2017.0-The Best Of Collection
66,vpm1INqf_1_66,Mladen Grdović,Mladen Grdović,Sve sto imam to si ti,14927,"Uvik si bila moja zvizda jedina
bez tebe, di bi mene zivot odnia
da sam slip i da sunca nisam vidia
od tvoje ljubavi, ja bi progleda

Ref. 2x
Sve sto imam to si ti
na ovom svitu ljubavi
bez kruva i vode bi moga andjele
 al' bez tebe ne

Ref. 3x","https://tekstovi.net/2,777,34196.html",,"Sve što imam, to si ti",Everything I have is you,,"Uvik si bila moja zvizda jedina
Bez tebe, di bi mene život odnija?
Da sam slip i da sunca nisam vidija,
Od tvoje ljubavi, ja bi progleda. [Refren]
Sve što imam, to si ti
Na ovom svitu, ljubavi...
Bez kruva i vode bi moga, anđele,
Al' bez tebe ne.. Uvik si bila moja zvizda jedina
Bez tebe, di bi mene život odnija?
Da sam slip i da sunca nisam vidija,
Od tvoje ljubavi, ja bi progleda. [Refren]","You've always been my only star
without you, where would have life taken me?
If were blind and if I've never seen the light
from your love my eyes would have been cured. Chorus 2x. Everything I have is you
in this world of love
I could live without bread and water, angel
but I can't live without you. Chorus 3x",https://lyricstranslate.com/en/sve-sto-imam-si-ti-everything-i-have-you.html-0,['Mladen Grdović'],,,https://diskografija.com/pjesma/sve-sto-imam-to-si-ti-4813.htm,Sve što imam to si ti,,,,,,,,,Mladen Grdović,Sve Što Imam To Si Ti,4:11,,I Za Dušu I Za Tilo,,,,nan-I Za Dušu I Za Tilo/2008.0-Pisme Za Dušu
67,vpm1INqf_1_67,Mladen Grdović,Mladen Grdović,Sveti Ante Dalmatinski (feat. Bepo Matesic),758,"Moj je caca more tuka
cili zivot ka da je na krizu
falila je muska ruka
pa mi dica bacali smo mrizu

Jedna sestra, nas dva brata
mala kuca, ka' svica na skoju
skripju skure, kisa ce prid vrata
nevera je, a mater u po'ju
 
Ref.
Sveti Ante Dalmatinski
ribari su svi na moru
valovi su zviri

Iskidat' ce vitar jidra
i konope i sva sidra
kazi da se smiri

Sveti Ante Dalmatinski
cuvaj nocas drage nase
s juga vitar puse

Ako barka se ne vrati
'ko ce sutra zapivati
pismu s puno duse 

Ref.","https://tekstovi.net/2,777,60786.html",,Sveti Ante dalmatinski,Saint Anthony of Dalmatia,,"Moj je ćaća more tuka
cili život ka' da je na križu
falila je muška ruka
pa mi dica bacali smo mrižu. Jedna sestra, nas dva brata
mala kuća ka' svića na škoju
škripju škure, kiša će prid vrata
nevera je, a mater u poju. Sveti Ante dalmatinski
ribari su svi na moru
valovi su zviri
iskidat će vitar jidra
i konope i sva sidra
kaži da se smiri. Sveti Ante dalmatinski
čuvaj noćas drage naše
s juga vitar puše
ako barka se ne vrat
tko će noćas zapivati
pismu s puno duše","My dad had sailed the sea
Through his whole life like he was on the cross
The man of the house was missing
So we, the children, threw the net. One sister, two of us brothers
Little house like a candle on an island
Shutters squeak, rain will come to the door
There's a storm, and mother is out in the field. Saint Anthony of Dalmatia
All the fishermen are at sea
Waves are beasts
The wind will shred the sails
And the ropes and all the anchors
Tell him to calm down. Saint Anthony of Dalmatia
Guard our dear ones tonight
Wind is blowing from the south
If the boat doesn't come back
Who will sing tonight
A song filled with soul?",https://lyricstranslate.com/en/sveti-ante-dalmatinski-saint-anthony-dalmatia.html,"['Mladen Grdović', 'Klapa Šušur']",2005 - Split 2005,"2006 - E, da mi je vratit vrime",https://diskografija.com/pjesma/sveti-ante-dalmatinski-6670.htm,Sveti Ante dalmatinski,['Mladen Grdović'],['Nenad Ninčević'],2007 - Zlatna kolekcija - Mladen Grdović,['Nenad Šiškov'],2010 - Evo mene moji ljudi - uživo - Mladen Grdović,,,,Mladen Grdović,Sveti Ante Dalmatinski,3:53,,"E, Da Mi Je Vratit Vrime",2006.0,,,"2006.0-E, Da Mi Je Vratit Vrime/2007.0-Zlatna Kolekcija/2010.0-Evo Mene Moji Ljudi/2014.0-50 Originalnih Pjesama"
68,vpm1INqf_1_68,Mladen Grdović,Mladen Grdović,Ti si moja bol,3709,"Sad kasno je za sve
nemam razloga brojit' godine
sve odnjela si ti
u dva kofera jedne jeseni

I znam, za sve je kriva losa navika
i malog starog muskog ponosa
i znam ja pisma necu nikad poslati
a uvijek cu ih samo tebi pisati
 
Ref.
Ti si moja bol, moja sudbina
moje najdraze, moja istina
ti si moja bol sto me opija
ti si kraljica mojih svjetova
ti si moja bol

Kad jesen spusti na prozor 
ja jos uvijek cujem tvoje tihe korake
na kojoj strani nocu spavas pomislim
a bolje bilo bi da na te' ne mislim

Ref.","https://tekstovi.net/2,777,46790.html",,,,,,,,,,,,,,,,,,"Sad kasno je za sve,nemam razloga brojit godine
Sve odnijela si ti u dva kofera jedne jeseni 
I znam za sve je kriva losa navika i malo starog muskog ponosa 
I znam ja pisma necu nikad poslati a uvijek cu ih samo tebi pisati

Ti si moja bol moja sudbina,moje najdraze,moja istina 
Ti si moja bol sto me opija ti si kraljica mojih svijetova ti si moja bol 

Kad jesen spusti na prozor oblake
Ja jos uvijek cujen tvoje tihe korake
Na kojoj strani nocu spavas pomislim 
A bolje bilo bi da na te ne mislin 

Ti si moja bol moja sudbina,moje najdraze,moja istina 
Ti si moja bol sto me opija,ti si kraljica mojih svijetova,ti si moja bol

Ti si moja bol...",Ti si moja bol,https://cuspajz.com//tekstovi-pjesama/pjesma/mladen-grdovic/ti-si-moja-bol.html,Mladen Grdović,Ti Si Moja Bol,,,Za Zaljubljene,,,,nan-Za Zaljubljene/nan-Ako Odeš Ti/nan-Za Sva Vrimena - Mix Hitova/2010.0-Najljepše Ljubavne Pjesme
69,vpm1INqf_1_69,Mladen Grdović,Mladen Grdović,Triba bizat svojoj srici,2416,"Triba durat, triba trajat
ka trabakul dalje plovit
ca se mora nima straja
kad se vrime mora lovit

Triba durat, triba trajat
i bez jidra naprid ici
u neveri nima stajat
triba bizat svojoj srici
 
Ref.
Triba bizat svojoj srici
makar ono nema puta
zivot nije dvi, tri rici
zalud srce cesto luta

Triba bizat svojoj srici
pa makar je drugi krali
zivot nije dvi, tri rici
puno toga svakom fali

Triba durat, triba trajat
i bez smija naprid ici
za grije se nima kajat
triba bizat svojoj srici

Ref.","https://tekstovi.net/2,777,49920.html",,Triba bižat svojoj srići,Нужно бежать к своему счастью,,"Triba durat, triba trajat
ka trabakul dalje plovit
ća se mora nima straja
kad se vrime mora lovit. Triba durat, triba trajat
i bez jidra naprid ići
u neveri nima stajat
triba bižt svojoj srići. Ref.
Triba bižat svojoj srići
makar ono nema puta
život nije dvi, tri riči
zalud srce često luta. Triba bižat svojoj srići
pa makar je drugi krali
život nije dvi, tri riči
puno toga svakom fali. Triba durat, triba trajat
i bez smija naprid iči
za grije se nima kajat
triba bižat svojoj srići. Ref.","Нужно продолжать жить,
Как парусник плыть дальше.
Почему нельзя бояться,
Если следует поймать время?. Нужно продолжать жить
И без парусов идти вперёд;
В непогоду нет стоянок,
Нужно бежать к своему счастью.. ПРИПЕВ:
Нужно бежать к своему счастью,
Хотя к нему и нет пути;
Жизнь - это не два-три слова,
Часто напрасно сердце бродит.. Нужно бежать к своему счастью,
Хотя бы его другие украли:
Жизнь - это не два-три слова,
И много чего каждому не хватает.. Нужно продолжать жить,
И без смеха идти вперёд;
В грехах не надо каяться,
А нужно бежать к своему счастью.. (Припев:)",https://lyricstranslate.com/en/triba-bi%C5%BEat-svojoj-sri%C4%87i-%D0%BD%D1%83%D0%B6%D0%BD%D0%BE-%D0%B1%D0%B5%D0%B6%D0%B0%D1%82%D1%8C-%D0%BA-%D1%81%D0%B2%D0%BE%D0%B5%D0%BC%D1%83-%D1%81%D1%87%D0%B0%D1%81%D1%82%D1%8C%D1%8E.html,['Mladen Grdović'],2012 - Za tebe živim ja,2012 - CMC Festival 2012,https://diskografija.com/pjesma/triba-bizat-svojoj-srici-15653.htm,Triba bižat svojoj srići,['Mladen Grdović'],['Ante Marković'],,['Stipica Kalogjera'],,,,,Mladen Grdović,Triba Bižat Svojoj Srići,3:37,,50 Originalnih Pjesama,2014.0,,,2014.0-50 Originalnih Pjesama
70,vpm1INqf_1_70,Mladen Grdović,Mladen Grdović,Tu je moj dom (duet Bepo Matesic),37629,"Prosa sam sjever i jug
i sedam put i svit u krug
a samo sam jedino zna
nema do mog Jadrana
prosa sam dobra i zla
evo, moji, vrati sam se ja
 
Ref.
Tu je moj dom, tu je ostalo sve
u kuci kamenoj moje matere
tu je moj dom, tu je u dusi moj mir
u kuci kamenoj ja cu ostati

Prosa sam nevere sve
i uvik tija vratit' se
ka nasi stari nekada
i ja sam se caci zakleja
nema zivota za mene 
bez moje Dalmacije

Ref.","https://tekstovi.net/2,777,15465.html",,Tu je moj dom,There is my home,,"Proša sam sjever i jug
i sedam put i svit u krug
a samo sam jedino zna
nema do mog Jadrana
proša sam dobra i zla
evo, moji, vrati sam se ja. Ref.
Tu je moj dom, tu je ostalo sve
u kući kamenoj moje matere
tu je moj dom, tu je u duši moj mir
u kući kamenoj ja ću ostati. Proša sam nevere sve
i uvik tija vratit' se
ka naši stari nekada
i ja sam se ćaći zakleja
nema života za mene
bez moje Dalmacije. Ref.","I've passed the north and the south
Around seven times and I made a circle around the world
And I knew only one thing:
There is no better place than my Adriatic
I've been through good and bad
Here I am, my people, I'm back. Chorus:
There is my home, that's where everything's left
In my mother's house of stone
There is my home, that's where my soul has its peace
I'll stay in a house of stone. I've survived all storms
And I've always wanted to return
Like our ancestors used to do,
I also took an oath on my father
There is no life for me
Without my Dalmatia. Chorus",https://lyricstranslate.com/en/tu-je-moj-dom-there-my-home.html,"['Mladen Grdović', 'Bepo Matešić']",2007 - Da te mogu pismom zvati - Libar VIII,2007 - Zlatna kolekcija - Mladen Grdović,https://diskografija.com/pjesma/tu-je-moj-dom-11681.htm,Tu je moj dom,,,2008 - 10 Godina Melodija Hrvatskog Jadrana,,2010 - Evo mene moji ljudi - uživo,"Prosa sam sjever i jug
i sedam put i svit u krug
a samo sam jedino zna
nema do mog Jadrana
prosa sam dobra i zla
evo, moji, vrati sam se ja


Tu je moj dom, tu je ostalo sve
u kuci kamenoj moje matere
tu je moj dom, tu je u dusi moj mir
u kuci kamenoj ja cu ostati

Prosa sam nevere sve
i uvik tija vratit' se
ka nasi stari nekada
i ja sam se caci zakleja
nema zivota za mene 
bez moje Dalmacije

Tu je moj dom, tu je ostalo sve
u kuci kamenoj moje matere
tu je moj dom, tu je u dusi moj mir
u kuci kamenoj ja cu ostati",Tu je moj dom (with Bepo Matešić),https://cuspajz.com//tekstovi-pjesama/pjesma/mladen-grdovic/tu-je-moj-dom-with-bepo-matesic.html,Mladen Grdović,Tu Je Moj Dom,3:33,Alka Vuica,Tu Je Moj Dom,1994.0,,,1994.0-Tu Je Moj Dom/nan-Nije U Šoldima Sve/nan-Za Sva Vrimena - Mix Hitova/2004.0-Hitovi 1/nan-Največi Hitovi Dalmacije/2007.0-Zlatna Kolekcija/2009.0-Evo Mene Moji Ljudi! (Koncert)/2010.0-Evo Mene Moji Ljudi/2014.0-50 Originalnih Pjesama/2017.0-The Best Of Collection
71,vpm1INqf_1_71,Mladen Grdović,Mladen Grdović,Tu se nosi bila boja (duet grupa Romantic),5123,"Ovo sunce ovo more
dusu dira
pa me vraca u vrime 
kad sam bija mlad

Jos se cuje onaj miris
sa kusina
pa me uvik, uvik
podsjeti na nas
 
Ako sutra neko pita, moga sina
reci mali di se caca rodija
neka kaze onu staru od davnina
samo je jedna, jedna zemlja 
Dalmacija

Ref. 2x
Tu se nosi bila boja od davnina
ti se prijatelji nadju kraj kamina
jos se uvik cuje pisma sa Kontrade
to je klapa zapivala serenade

Ref. 2x","https://tekstovi.net/2,777,41653.html",,,,,,,,['Mladen Grdović'],,,https://diskografija.com/pjesma/tu-se-nosi-bila-boja-21064.htm,Tu se nosi bila boja,['Rudolf Dvorski'],['Rudolf Dvorski'],,['Stipica Kalogjera'],,,,,Mladen Grdović,Tu se nosi bila boja,4:07,,Samo more to zna,2014.0,,,2014.0-Samo more to zna
72,vpm1INqf_1_72,Mladen Grdović,Mladen Grdović,Vinograd (feat. Mejasi),595,"Prosao san cili svit
vidio san sve
reci cu van judi
ca je najlipse

Najlipse mi u konobi
radit' sve sto zelin
nazdraviti uz bevandu
tome se veselin
 
Zapivati s klapon staron
pivat' na sav glas
uz gitaru, mandoline
zabavjati vas

Ref. 2x
Po cilemu svitu vidija san sve
lipe skoje, mala mista, velegradove
al', slusajte judi, to morate znat'
najdrazi je meni grad Vinograd

Prosao si cili svit
i jubio zene sve
reci nama, prijateju
koje su najlipse

Najlipsa je Dalmatinka
ca ti jubav da
jos je lipsa ako ima (a ca)
vinograda dva

Ref.","https://tekstovi.net/2,777,63363.html",,Vinograd,Vineyard,,"Prošao sam cili svit
vidio sam sve
reći ću vam ljudi
ća je najlipše. Najlepše mi u konobi
radit sve što želim
nazdraviti uz bevandu
tome se veselim. Zapivati s klapom starom
pivat na sav glas
uz gitaru, mandoline
zabavljati vas. Najlepše mi u konobi
radit sve što želim
nazdraviti uz bevandu
tome se veselim. Po cilemu svitu vidija sam sve
lipe škoje, mala mista, velegradove
al slušajte, ljudi, to morate znat
najdraži je meni grad vinograd. Po cilemu svitu vidija sam sve
lipe škoje mala mista velegradove
al slušajte, ljudi, to morate znat
najdraži je meni grad vinograd. Prošao si ciuli svit
o ljubio žene sve
reci nama prijatelju
koje su najlipše. Najlepša je Dalmatinka
čak ti srce da
još je lipša ako ima
(a ća?) vinograda dva. Po cilemu svitu vidija sam sve
lipe škoje mala mista velegradove
al slušajte, ljudi, to morate znat
najdraži je meni grad vinograd. Po cilemu svitu vidija sam sve
lipe škoje mala mista velegradove
al slušajte, ljudi, to morate znat
najdraži je meni grad vinograd. al slušajte, ljudi, to morate znat
najdraži je meni grad vinograd","I've been through the whole world
I've seen it all
I will tell you, people
What is most beautiful. It is the most beautiful for me being in the cabin
Doing all I want to
Toasting with red vine and water
That is what I look forward to. To sing with my old friends
To sing from the top of my voice
Along a mandolin guitar
To entertain you. It is the most beautiful for me being in the cabin
Doing all I want to
Toasting with red vine and water
That is what I look forward to. I saw it all through the whole world
Nice islands, little places, big cities
But listen, people, you must know this
My favorite yard is the vineyard. I saw it all through the whole world
Nice islands, little places, big cities
But listen, people, you must know this
My favorite yard is the vineyard. You've been all over the world
Oh, loving all kind of women
Tell us, friend
Which are the most beautiful ones?. The most beautiful one is a Dalmatian
That gives you your heart
She is even more beautiful if she has
(What?) Two vineyards. I saw it all through the whole world
Nice islands, little places, big cities
But listen, people, you must know this
My favorite yard is the vineyard. saw it all through the whole world
Nice islands, little places, big cities
But listen, people, you must know this
My favorite yard is the vineyard. But listen, people, you must know this
My favorite yard is the vineyard",https://lyricstranslate.com/en/vinograd-vineyard.html-0,,,,,,,,,,,,,,,,,,,,,,
73,vpm1INqf_1_73,Mladen Grdović,Mladen Grdović,Vitar nek' puse,1771,"Sve lipe rici svita 
za te san cuva
a nijednu nisan ti reka
bilo me sran

I stra' me bilo 
da nece smijat' se judi 
jer, kako ces ti
ka' gospodska kci za ribara poc'
 
Ostari san 
od mora i vina
sam bez ikog
bez 'ceri i sina

I 'ko ce bit' sa mnon
kad mrize sve puknu
'ko ce mi dusu 
umisto tebe vratit' u raj

Ref. 2x
Vitar nek' puse
jer ja san bez duse
i neka me nosi
na stine slomi u kraj

Veo od ruza
u more baci
jer ja san covik 
sto je za jubav zivot ti da

Ref. 2x","https://tekstovi.net/2,777,60789.html",,Vitar nek puše,May the wind blow,,"Sve lipe riči svita za te san čuva
A nijednu nisam ti reka bilo me sram
I strah me bilo da neće smijat se ljudi
jer kako ćeš ti ka gospodska kći
za ribara poć.... Ostari sam od mora i vina
sam bez ikog, bez kćeri i sina
I tko će bit sa mnom kad mriže sve puknu,
tko će mi dušu umisto tebe vratit u raj. Refren:
Vitar nek puše jer ja sam bez duše
I neka me nosi, na stine slomi u kraj
Veo od ruža u more baci
jer ja sam čovik što je za ljubav život ti da × 2. I strah me bilo da neće smijat se ljudi
jer kako ćeš ti ka gospodska kći
za ribara poć.... Ostari sam od mora i vina
sam bez ikog, bez kćeri i sina
I tko će bit sa mnom kad mriže sve puknu,
tko će mi dušu umisto tebe vratit u raj. Refren 2 ×","I'd been saving all the nice words of the world for you
And I didn't tell you any, I was ashamed
And I was afraid that people would laugh
Because how could you, a white-collar girl,
Marry a fisherman.... I grew old because of the sea and wine
Alone without anyone, without daughter and son
And who'll be with me when all the webs puncture
Who'll return my soul to heaven instead of you. Chorus:
May the wind blow, beacuse my soul is gone
And may it take me and break me on the cliff
Throw your rose veil in the sea
Because I'm a man that gave you his life for love x2. And I was afraid that people would laugh
Because how could you, a white-collar girl,
Marry a fisherman.... I grew old because of the sea and wine
Alone without anyone, without daughter and son
And who'll be with me when all the webs puncture
Who'll return my soul to heaven instead of you. Chorus 2x",https://lyricstranslate.com/en/vitar-nek-pu%C5%A1e-may-wind-blow.html,['Mladen Grdović'],1999 - Zadarfest 1999,2007 - Zlatna kolekcija,https://diskografija.com/pjesma/vitar-nek-puse-8673.htm,Vitar nek puše,,,2010 - Evo mene moji ljudi - uživo,,,,,,Mladen Grdović,Vitar Nek' Puše,,,Zlatna Kolekcija,2007.0,,,2007.0-Zlatna Kolekcija/2009.0-Evo Mene Moji Ljudi! (Koncert)/2010.0-Najljepše Ljubavne Pjesme/2015.0-Orange Collection
74,vpm1INqf_1_74,Mladen Grdović,Mladen Grdović,Vjeruj mi,427,"Necu vise kratke sne, avanture
dosta mi je pogleda, sto mi sude
necu tajne susrete, sitne lazi
sanjam da mi vjerujes, da me trazis

Ref.
Vjeruj mi, kao nebo ptici bijeloj
vjeruj mi, kao zadnjoj suzi vreloj
vjeruj mi i kad me vidis s drugom
to samo rane lijecim
zivim sa starom tugom 
vjeruj mi","https://tekstovi.net/2,777,63510.html",,,,,,,,['Mladen Grdović'],,,https://diskografija.com/pjesma/vjeruj-mi-24673.htm,Vjeruj mi,,,,,,,,,Mladen Grdović,Vjeruj Mi,,,Hrvatska  Lađa ,1991.0,,,1991.0-Hrvatska  Lađa /1993.0-Nedostaješ Mi Ti/nan-18 Zlatnih Hitova/2005.0-Pusti Da Te Prebolim/2014.0-50 Originalnih Pjesama
75,vpm1INqf_1_75,Mladen Grdović,Mladen Grdović,Voli me ti,10138,"Hej, sve cu ti priznati
 sve moje﻿ ljubavi 
sve tajne o meni

 Hej, sve cu ti priznati
 samo mi reci jos
 da li me volis ti
 
 Svi nemiri mora nek'
 mojoj dusi izgube trag
 ako mi ti zauvijek
 nisi moja jedina

 Ref.
 Voli me ti jace od svega
 voli me ti, nek' dusa se preda
 voli me ti i pruzi ruku do vjecnosti

 Voli me ti jace od svega 
voli me ti do sunca do neba
voli me ti i pruzi mi ruku do vjecnosti

Svi nemiri mora
 nek' mojoj dusi izgube trag
samo ne, nikada vise
 bez tebe ja

Ref. 2x","https://tekstovi.net/2,777,34737.html",,Voli me ti,,,"Hej, sve ću ti priznati
sve moje ljubavi
sve tajne o meni. Hej, sve ću ti priznati
samo mi reci još
da li me voliš ti. Svi nemiri mora nek'
mojoj duši izgube trag
ako mi ti zauvijek
nisi moja jedina. (Refren)
Voli me ti jače od svega
voli me ti, nek' duša se preda
voli me ti i pruži ruku do vječnosti
-
Voli me ti jače od svega
voli me ti do sunca do neba
voli me ti i pruži mi ruku do vječnosti. Svi nemiri mora
nek' mojoj duši izgube trag
samo ne, nikada više
bez tebe ja. (Refren)",,https://lyricstranslate.com/en/mladen-grdovi%C4%87-voli-me-ti-lyrics.html,,,,,,,,,,,,,,Mladen Grdović,Voli Me Ti,4:12,,Ako Odeš Ti,,,,nan-Ako Odeš Ti/nan-Za Sva Vrimena - Mix Hitova/2010.0-Najljepše Ljubavne Pjesme
76,vpm1INqf_1_76,Mladen Grdović,Mladen Grdović,Volio sam jednu zenu,739,"Ljubio sam usne te, tri godine
al' nevjerno njeno srce ostavi me
proklet bio onaj dan 
kad sam je ljubio
koliko sam, zbog nje 
suza samo prolio
 
Ref. 
Ja volio sam jednu zenu
koju nisam smio
sad mi srce tuga para
da l' sam grijesnik bio

Otici cu bilo kuda
ja, bez lika njena
nek' mi dusu ispunjava
samo uspomena","https://tekstovi.net/2,777,61988.html",,,,,,,,['Mladen Grdović'],,,https://diskografija.com/pjesma/volio-sam-jednu-zenu-13563.htm,Volio sam jednu ženu,,,,,,,,,Mladen Grdović,Volio Sam Jednu Ženu,3:25,,Doviđenja,,,,nan-Doviđenja/nan-Za Sva Vrimena - Mix Hitova/2007.0-Zlatna Kolekcija/2010.0-Najljepše Ljubavne Pjesme/2014.0-50 Originalnih Pjesama/2017.0-The Best Of Collection
77,vpm1INqf_1_77,Mladen Grdović,Mladen Grdović,Za ljubav ja dao bi sve (duet Bepo Matesic),87530,"Tija bi doci prid tebe i reci ti sve 
ka otac mati moju zaprosit te 
kroz zivot idem, a nose me sni 
olujno more, moja luka si ti 

Kroz zivot ides 
ka sto isa sam ja
sa srcem na dlanu
 sve izgubija
 
Ref.
Sve za ljubav sto triba je zena, covik i more 
sve za sricu sto triba je dite iz ljubavi 
sve za ljubav sto triba je zena, covik i more 
i jedna mala kuca od soli na obali

A ti znas da ja nisan covik od velikih rici 
i nikad nisan moga ti reci ja volim te
a za ljubav ja dao bi sve 
na na na na na na na na 

Kroz zivot idem, a nose me sni 
olujno more, moja luka si ti 
kroz zivot ides ka sto isa sam ja 
sa srcem na dlanu sve izgubija

Ref. 2x","https://tekstovi.net/2,777,40320.html",Mladen Grdovic,Sve za ljubav,I would give everything for love,,"Tija bi doći prid tebe i reći ti sve
1
Ka otac mati moju zaprosit te
Kroz život idem, a nose me sni
Olujno more, moja luka si ti
Kroz život ideš ka što išo sam ja
Sa srcem na dlanu, sve izgubija. (Refren)
Sve za ljubav što triba je žena čovik i more
Sve za sriću što triba je dite iz ljubavi
Sve za ljubav što triba je žena čovik i more
I jedna mala kuća od soli na obali. A ti znaš da ja nisan čovik od velikih riči
I nikad nisan moga ti reći - ja volim te
Al' za ljubav ja dao bih sve la la la la la la la la
Za ljubav ja dao bih sve
Za ljubav ja dao bih sve la la la la la la la la
Za ljubav ja dao bih sve. Kroz život idem, a nose me sni
Olujno more, moja luka si ti
Kroz život ideš ka što išo sam ja
Sa srcem na dlanu, sve izgubija. (Refren)","I would want to come in front of you and tell you everything
And propose you like my father did to my mother
I'm going through life, and dreams are carrying me
The sea is stormy, and you are my port
You're going through life just like I used to go
With the heart on the palm, and I've lost everything. Chorus:
Everything needed for love is a woman, a man and the sea
Everything needed for happiness is a child made of love
Everything needed for love is a woman, a man and the sea
And one little house of salt on the coast. And you know that I'm not a man of words
And I could never tell you: ""I love you""
But I would give everything for love la la la la la la la
I would give everything for love
I would give everything for love la la la la la la la
I would give everything for love. I'm going through life, and dreams are carrying me
The sea is stormy, and you are my port
You're going through life just like I used to go
With the heart on the palm, and I've lost everything. Chorus",https://lyricstranslate.com/en/za-ljubav-ja-dao-bih-sve-i-would-give-everything-love.html,,,,,,,,,,,,,,,,,,,,,,
