Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
141,QUgrhjBj_1_141,Colonia,Colonia,Takvi kao ti,48381,"Vjeruj baby znam, kakav si lik
 i vjeruj baby znam, nisi moj tip
jezik prebrz, a mozak prespor
bicepsi ne sluze, za razgovor

Ma pusti, ja dobro znam 
sto je romantika
o, da
to sigurno nije ono 
u tvojim hlacama
 
Ref.
Takvi kao ti, i takve, kao ja
idu skupa samo u filmovima
takvi kao ti, i takve, kao ja
nema sanse, prica je zavrsena

Koliko toga moram slusati jos
sve je u redu, ma uopce nisi los
lovi neku drugu, mira mi daj
za tebe prevelik sam zalogaj

Ma pusti, ja dobro znam 
sto je romantika
o, da
to sigurno nije ono 
u tvojim hlacama

Ref. 2x","https://tekstovi.net/2,140,2500.html",,Takvi kao ti,Those ones like you,Milijun milja od nigdje,"Vjeruj baby, znam kakav si lik i
1
Vjeruj baby, znam, nisi moj tip
Jezik prebrz, a mozak prespor
Bicepsi ne služe za razgovor!. Ma pusti, ja dobro znam što je romantika, o da
To sigurno nije ono u tvojim hlačama. Spreman, puni, pali!. [Refren]
Takvi kao ti i takve kao ja
Idu skupa samo u filmovima
Takvi kao ti i takve kao ja
Nema šanse, priča je završena. Koliko toga moram slušati još?
Sve je u redu, ma uopce nisi loš
Lovi neku drugu, mira mi daj
Za tebe, prevelik sam zalogaj!. Ma pusti, ja dobro znam što je romantika, o da
To sigurno nije ono u tvojim hlacama. Spreman, puni, pali!","Trust me baby, I know what you’re like,
Trust me baby, I know you’re not my type,
Your mouth is quick yet the brain's too slow,
Biceps are not used to replace a conversation!. Forget it, I know well what romance is,
It surely isn’t what’s in your pants.. Ready, fire, aim!. Chorus:
Those ones like you, and those ones like me
Get together only in movies.
Those ones like you and those ones like me,
No chance, end of story.. How many times do I have to hear it again?
Everything’s alright, you’re not bad.
Hunt someone other girl, leave me alone,
I’m too good for you!. Forget it, I know well what romance is,
It surely isn’t what’s in your pants.. Ready, fire, aim!",https://lyricstranslate.com/en/takvi-kao-ti-those-ones-you.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2001 - Milijun milja od nigdje,"2003 - Karma remixes - remix
Aranžman: Nenad Čirjak Neno DJ / Josip Miani",https://diskografija.com/pjesma/takvi-kao-ti-267.htm,Takvi kao ti,2005 - Gold edition,2005 - Gold edition - remix,,,,"Vjeruj baby, znam kakav si lik i
Vjeruj baby, znam, nisi moj tip
Jezik prebrz a mozak prespor
Bicepsi ne služe za razgovor!

Ma pusti, ja dobro znam što je romantika, o da
To sigurno nije ono u tvojim hlačama

(spreman, puni, pali)

Takvi kao ti i takve kao ja
Idu skupa samo u filmovima
Takvi kao ti i takve kao ja
Nema šanse, prica je završena

Koliko toga moram slušati još?
Sve je u redu, ma uopce nisi loš
Lovi neku drugu, mira mi daj
Za tebe, prevelik sam zalogaj!

Ma pusti, ja dobro znam što je romantika, o da
To sigurno nije ono u tvojim hlačama

(spreman, puni, pali)",Takvi kao ti,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/takvi-kao-ti.html,Colonia,Takvi Kao Ti,4:10,Milijun Milja Od Nigdje,,,,,nan-Milijun Milja Od Nigdje/2003.0-The Best Of/2005.0-Gold Edition/2005.0-The Best Of/nan-Best Of/2008.0-The Platinum Collection/2011.0-Gold Edition/2013.0-Komplet 4 CDa/2013.0-Komplet 4 CDa
142,QUgrhjBj_1_142,Colonia,Colonia,Ti,27600,"Jos jedna beskrajna noc
ti i ja u polumraku sobe
i pitam se da li znas
kuda nas ove tvoje rijeci vode

Uvijek si bio samo los glumac
uvijek su lazi odavale te
al' ovog puta me slusaj
nesto za kraj od mene
 
Ref. 
Ti si moja najveca greska
poraz koji ne priznajem
ti si ludak kamenog srca
spusti glavu i sakrij se

Ti si moja najveca greska
poraz koji ne poznajem
za tebe ljubav je samo igra
spusti glavu i sakrij se

Jos jednom nije ti jasno
da tvoje glupe fraze vise ne vrijede
uvijek si bio samo los glumac
uvijek su lazi odavale te
i ovog puta ako nisi me cuo
nesto za kraj od mene

Ref.","https://tekstovi.net/2,140,2517.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],1999 - Ritam ljubavi,"1999 - Ritam ljubavi - remix
Aranžman: J. Havliček",https://diskografija.com/pjesma/ti-243.htm,Ti,2002 - The best of volume 1,,,,,"Još jedna beskrajna noć, ti i ja u polumraku sobe
I pitam se da li znaš kuda nas ove tvoje riječi vode
Uvijek si bio samo loš glumac, uvijek su laži odavale te
Al' ovog puta me slušaj, nešto za kraj od mene

Ti si moja najveća greška
Poraz koji ne priznajem
Ti si lutak kamenog srca
Spusti glavu i sakrij se

Ti si moja najveća greška
Poraz koji ne poznajem
Za tebe ljubav je samo igra
Spusti glavu i sakrij se

Još jednom nije ti jasno
Da tvoje glupe fraze više ne vrijede
Sva moja vjerovanja u tebe već odavno blijede

Uvijek si bio samo loš glumac, uvijek su laži odavale te
I ovog puta ako nisi me čuo, nešto za kraj od mene

Ti si moja najveća greška
Poraz koji ne priznajem
Ti si lutak kamenog srca
Spusti glavu i sakrij se

Ti si moja najveća greška
Poraz koji ne poznajem
Za tebe ljubav je samo igra
Spusti glavu i sakrij se",Ti,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ti.html,Colonia,Ti,3:18,Ritam Ljubavi,,,,,nan-Ritam Ljubavi/nan-The Best Of Volume 1/nan-Retroactive Early Years/0.0-The Best Of
143,QUgrhjBj_1_143,Colonia,Colonia,Ti da bu di bu da,54956,"I svaki put kad se 
izgubis ko sjena
usred noci poput 
nekog lopova

Mislis da je to jos 
jedna tvoja pobjeda
mislis da se jutrom 
budim uplakana
 
Ne, ne dragi moj
znam da nikad nisi bio samo moj
al' ja od tebe ne zelim nista
samo ono sto najbolje znas

Ref.
Dok ljuljaju se kreveti
ti da bu di bu da
sve cu ti oprostiti
ti da bu di bu da

U tjelima ce gorjeti
ti da bu di bu da
sve postaje
glad i strast

I svaki put kad me slazes
da me volis
jedva odglumim
da od smijeha ne puknem

Mislis da ja ludim
i da mi je vazno
sto me uvijek zoves
njenim imenom

Ne, ne dragi moj
ti nikad nisi bio samo moj
i nije vazno jer ne trebam nista
samo ono sto najbolje znas

Ref. 2x","https://tekstovi.net/2,140,1956.html",Boris Durdevic,Ti Da Bu Di Bu Da,Ti Da Bu Di Bu Da,,"I svaki put kad se izgubiš ko' sjena
1
Usred noći poput nekog lopova
Misliš da je to još jedna tvoja pobjeda
Misliš da se jutrom budim uplakana. Ne, ne dragi moj
Znam da nikad nisi bio samo moj
Al' ja od tebe ne želim ništa
Samo ono što najbolje znaš. R: Dok ljuljaju se kreveti, ti da bu di bu da
Sve ću ti oprostiti, ti da bu di bu da
U tijelima će gorjeti, ti da bu di bu da
Sve postaje glad i strast. I svaki put kad me slažeš da me voliš
Jedva odglumim da od smijeha ne puknem
Misliš da ja ludim i da mi je važno
Što me uvijek zoveš njenim imenom. Ne, ne dragi moj
Znam da nikad nisi bio samo moj
Al' ja od tebe ne želim ništa
Samo ono što najbolje znaš. R: Dok ljuljaju se kreveti, ti da bu di bu da
Sve ću ti oprostiti, ti da bu di bu da
U tijelima će gorjeti, ti da bu di bu da
Sve postaje glad i strast","And every time u evanish like a shadow
In the middle of a night like some thief
U think that's one of your victories again
U think I wake up in the morning tearful. No, no, my dear
I know u never were only mine
But I don't want anything from u
Only that what u know the best. while ""beds are rocking"" ti da bu di bu da
I'll forgive u everything, ti da bu di bu da
In bodies will burn, ti da bu di bu da
Everything becomes hunger and passion. And every time u lie to me that u love me
I barely prevent myself from snorting
U think I'm going insane and that's important to me
that u always call me her name. No, no, my dear
I know u never were only mine
But I don't want anything from u
Only that what u know the best. while ""beds are rocking"" ti da bu di bu da
I'll forgive u everything, ti da bu di bu da
In bodies will burn, ti da bu di bu da
Everything becomes hunger and passion",https://lyricstranslate.com/en/node/136711,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2000 - Jača nego ikad,2002 - The best of volume 1,https://diskografija.com/pjesma/ti-da-bu-di-bu-da-257.htm,Ti da bu di bu da,2005 - Gold edition - remix,,,,,"I svaki put kad se izgubis k'o sjena
U sred noci poput nekog lopova
Mislis da je to jos jedna tvoja pobjeda
Mislis da se jutrom budim uplakana

Ne, ne dragi moj
Znam da nikad nisi bio samo moj
Al' ja od tebe ne zelim nista
Samo ono sto najbolje znas

R: Dok ljuljaju se kreveti, ti da bu di bu da
Sve cu ti oprostiti, ti da bu di bu da
U tijelima ce gorjeti, ti da bu di bu da
Sve postaje glad i strast

I svaki put kad me slazes da me volis
Jedva odglumim da od smijeha ne puknem
Mislis da ja ludim i da mi je vazno
Sto me uvijek zoves njenim imenom

Ne, ne dragi moj
Ti nikad nisi bio samo moj
I nije vazno jer ne trebam nista
Samo ono sto najbolje znas

R: Dok ljuljaju se kreveti, ti da bu di bu da
Sve cu ti oprostiti, ti da bu di bu da
U tijelima ce gorjeti, ti da bu di bu da
Sve postaje glad i strast",Ti da bu di bu da,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ti-da-bu-di-bu-da.html,Colonia,Ti Da Bu Di Bu Da,3:39,Jača Nego Ikad,,,,,nan-Jača Nego Ikad/nan-Oduzimaš Mi Dah (The Best Of...)/2003.0-The Best Of/2011.0-Gold Edition/2013.0-Komplet 4 CDa
144,QUgrhjBj_1_144,Colonia,Colonia,Ti i ja,36730,"Ti, ti si covjek 
koji poznaje put
od vrha do dna
uvijek si morao znati 
kako se skriti
pred licem vremena
 
Znao si biti sarmer, 
tvoje su price imale stih
uvijek si citao zivot 
kao jednostavan stih

Ref.
Naprijed sa macem u ruci
ko Don Quihote, protiv sna
naprijed sa trnom u dusi 
i vjerovanjem
da ostacemo sretni ti i ja

Ne, nisam mogla znati
da nada promjenice sve
i vratit' sve one
beskrajne misli i osjecaje

Znao si da jos uvijek
u mome srcu stanujes ti
i da te nikada nisam
mogla zaboraviti

Ref.","https://tekstovi.net/2,140,2499.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/ti-i-ja-259.htm,Ti i ja,,,,,,"Ti, ti si čovjek koji poznaje put od vrha do dna
Uvijek si morao znati kako se skriti pred licem vremena
Znao si biti šarmer, tvoje su priče imale štih
Uvijek si čitao život kao jednostavan stih

Naprijed sa mačem u ruci ko' Don Quijote
Protiv sna
Naprijed sa trnom u duši i vjerovanjem
Da ostat' ćemo sretni ti i ja

Ne, ne nisam mogla znati da nada promijenit će sve
I vratit' sve one beskrajne misli i osjećaje
Znao si da još uvijek u mome srcu stanuješ ti
I da te nikada nisam mogla zaboraviti

Naprijed sa mačem u ruci ko' Don Quijote
Protiv sna
Naprijed sa trnom u duši i vjerovanjem
Da ostat ćemo sretni ti i ja

Naprijed sa mačem u ruci ko' Don Quijote
Protiv sna
Naprijed sa trnom u duši i vjerovanjem
Da ostat ćemo sretni ti i ja",Ti i ja,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ti-i-ja.html,Colonia,Ti I Ja,3:21,Jača Nego Ikad,,,,,nan-Jača Nego Ikad/2003.0-The Best Of
145,QUgrhjBj_1_145,Colonia,Colonia,Time,14141,"Sometimes when things
go over my head
I feel absolutely stranded
I could run away from everybody
I feel absolutely manic

Thank God it's friday and I'm shining
gotta check for my girls
and rock the weekend
follow the lights and you will find us
dancing the night away
 
Ref. 2x
Time keeps on slipping away
through my fingers
I gotta catch a moment
before it's too late, it's not too late 

Sometimes when a day
becomes a madness
I feel like I'm gonna crazy
I could run away from everybody
I feel absolutely manic

Ref. 3x","https://tekstovi.net/2,140,11930.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2005 - Najbolje od svega,2005 - Najbolje od svega - remix,https://diskografija.com/pjesma/time-5486.htm,Time,,,,,,"Sometimes when things
go over my head
I feel absolutly stranded
I could run away from everybody
I feel absolutly manic

Thank God it's friday and I'm shining
gotta check for my girls
and rock the weekend
follow the lights and you will find us
dancing the night away

Time keeps on slipping away
through my fingers
I gotta catch a moment
before it's too late
it's not too late

Sometimes when a day
becomes a madness
I feel like I'm gonna crazy
I could run away from everybody
I feel absolutly manic",Time,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/time.html,Colonia,Time,,Najbolje Od Svega,,,,,nan-Najbolje Od Svega/2007.0-Promo Sampler
146,QUgrhjBj_1_146,Colonia,Colonia,Tipicno muski,139099,"Opet ti po starom znam ja kazu meni sve
po ramenu ti sline dotjerane lutkice
sriktane i plave dugonoge graktalice
ma, vole one tebe, vole pune dzepove

Sve su iste nacrtane
svim bojama prebojane
 
Ref.
A ti, k'o ti, samo da su lude noci
ne dolazi takav pred moje oci
ne idi na vrata moja kad te vino srusi
ne lupetaj da me volis, tipicno muski

Opet ti po starom
svako malo dolutas
svakim danom sve si gori
ne znam kako uspijevas

Ref.

Ref.
A ti, a ti, samo da su lude noci
ne dolazi takav pred moje oci
ne idi na vrata moja kad te vino srusi
ne lupetaj da me volis, tipicno muski","https://tekstovi.net/2,140,21779.html",Boris Durdevic,Tipično muški,Typically Male,,"Opet ti po starom, znam ja, kažu meni sve
1
po ramenu ti sline dotjerane lutkice
sriktane i plave dugonoge graktalice
ma vole one tebe, vole pune džepove
Sve su iste nacrtane
svim bojama prebojane. Ref.
A ti ko ti, samo da su lude noći
ne dolazi takav pred moje oči
ne idi na vrata moja kad te vino sruši
ne lupetaj da me voliš, tipicno muški. Opet ti po starom
svakom malo dolutaš
svakim danom sve si gori
ne znam kako uspijevaš. Sve su iste nacrtane
svim bojama prebojane. Ref.
A ti ko ti, samo da su lude noći
ne dolazi takav pred moje oči
ne idi na vrata moja kad te vino sruši
ne lupetaj da me voliš, tipicno muški","You're doing the same old thing, I know, people tell me everything
Hanging on your arm are drooling little made-up dolls
Dolled up, blonde, long-legged, chatty
Sure, they love you, they love full pockets
They are all the same, like drawn
Painted by all the colors. CHORUS
And you, being you, as long as the nights are crazy
Don't come like that in front of my eyes
Don't go to my door when wine knocks you down
Don't lie that you love me, typically male. You're doing the same old thing
You come by every once in a while
You're worse every single day
I don't know how you manage it. They're all the same, like drawn
Painted by all the colors. CHORUS
And you, being you, as long as the nights are crazy
Don't come like that in front of my eyes
Don't go to my door when wine knocks you down
Don't lie that you love me, typically male",https://lyricstranslate.com/en/tipi%C4%8Dno-mu%C5%A1ki-typically-male.html,,,,['Colonia'],,,https://diskografija.com/pjesma/tipicno-muski-10471.htm,Tipično muški,,,,,,,,,Colonia,Tipično Muški,3:29,Do Kraja,,,,,nan-Do Kraja
147,QUgrhjBj_1_147,Colonia,Colonia,Tragovi,5102,"Mirise na kisu 
dok vozim se kroz grad
ne znam kuda idem
u ovaj kasni sat

Iza glave mi se vrte
upitnika sto
a srce kaze stoj 
nije gotovo
 
Oci su mi teske
u zraku juzina
svaki lik u magli
na njega podsjeca

I da mogu vratit vrijeme
sve bih vratila
okus mora, soli
i prvog poljupca

Tamo smo se mi
kao ladje vezali
jedno drugome
na ljubav zakleli

Ref.
Ide ljeto, ljube moja
sume valovi
a nas vise nema
ostali su samo tragovi

Ide ljeto, ljube moja
plove brodovi
a u meni teku oceani
stare ljubavi, stare ljubavi

Uvijek si mi bio tako poseban
iskocilo bi srce kad te ugledam
toliko bih toga htjela priznati
poslje tebe svi su bili sjaj u zabludi

Ref. 2x","https://tekstovi.net/2,140,49081.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/tragovi-25371.htm,Tragovi,,,,,,,,,Colonia,Tragovi,,Feniks,,,,,nan-Feniks
148,QUgrhjBj_1_148,Colonia,Colonia,Tvrdjava,38252,"Svaki dan je novi test 
novi put neki novi izbori
zivot nema milosti

Kroz oluju zla
 nepravde i vrtlog sudbine
trazis nekog ko razumije
 
A kad se slome duse vole
svi bi htjeli da su nesretne
pokazimo im da nam nitko 
nista ne moze

Ref.
Zagrli me i ne daj nikom 
blizu ovih zidova
neka znaju svi 
da je nasa ljubav tvrdjava
kula ponosa neosvojiva
krov od srece, a vrt od osmijeha

Ref.","https://tekstovi.net/2,140,38023.html",,Tvrđava,Fortress,Tvrđava,"Svaki dan je novi test,
novi put, neki novi izbori
Život nema milosti. Kroz oluju zla, nepravde
i vrtlog sudbine
tražiš nekog tko razumije. A kad se srodne duše vole,
svi bi htjeli da su nesretne
pokažimo im da nam
nitko ništa ne može. Ref.
Zagrli me i nedaj nikom blizu ovih zidova
neka znaju svi da je naša ljubav tvrđava
kula ponosa, neosvojiva
krov od sreće, a vrt od osmijeha","Each day is a new test,
A new journey, some new choice
Life does not have mercy. Through the storm of evil, injustice,
And swirl of fate,
You look for somebody who understands. And when soulmates love
Everybody would wish for them to be unhappy
Let's show them(everybody) that nobody can do anything to us. Ref.
Embrace me and do not let anybody near these walls
Let everybody know that this is our fortress of love
Our proud, unconquerable tower
With a roof of happiness and a garden of smiles",https://lyricstranslate.com/en/tvr%C4%91ava-fortress.html,,,,['Colonia'],,,https://diskografija.com/pjesma/tvrdava-16283.htm,Tvrđava,,,,,,,,,Colonia,Tvrđava,,Tvrđava,,,,,nan-Tvrđava
149,QUgrhjBj_1_149,Colonia,Colonia,U ritmu ljubavi,26171,"Soba kavez je moj
nemir vlada u njoj
ludim vec danima
Mrzim ovaj grad
ma vodi me na zrak
moram prezivjeti
 
Ovo vrijeme dosadno
tako je tesko postalo
drzi mi ruku, poljubi me
slusaj glas koji dopire

Ref.
Krenimo svi, zavrtimo svijet
u ritmu ljubavi
nek' se raskinu sad okovi svi
i nek' se okrece 
u ritmu ljubavi

I evo ponoc je tu
plese ulica
grad se budi iz sna
osmijeh na licima
pjevaju grla sva
tisuce glasova

Vise ni vrijeme ne postoji
neka nas cuju ljudi svi
crni i bijeli, crveni
zuti i mali zeleni

Ref.","https://tekstovi.net/2,140,3437.html",Boris Durdevic,U ritmu ljubavi,In a rhytm of love,,"Soba kavez je moj,
1
nemir vlada u njoj,
Ludim već danima..
Mrzim ovaj grad,
Ma, vodi me na zrak,
Moram preživjeti.. Ovo vrijeme dosadno,
Tako je teško postalo,
Drži mi ruku, poljubi me,
Slušaj glas koji dopire... Ref:
Krenimo svi, zavrtimo svijet,
U ritmu ljubavi,
Nek' se raskinu sad okovi svi,
I nek' se okreće
U ritmu ljubavi... I evo ponoć je tu,
Pleše ulica,
Grad se budi iz sna..
Osmijeh na licima,
Pjevaju grla sva,
Tisuće glasova. Više ni vrijeme ne postoji,
Neka nas čuju ljudi svi,
Crni i bijeli, crveni,
Žuti i mali zeleni..","The room is my cage
Ruled by restlessness
I´ve been getting crazy since days
I hate this town
Take me out
I have to survive. This borring time
Became so heavy
Hold my hand, kiss me,
Listen to the voice that rise. Ref:
Let us all go, spin the world
In the rhytm of love
Let all the chains break apart
And let it turn
In the rhytm of love. And the midnight is here
The street is dancing
The town is awakening from the sleep
smile on the faces
Everyone is singing
Thousands of voices. The time doesn´t exist anymore
Let all the people hear us
black and white, red,
yellow and little green ones",https://lyricstranslate.com/en/I-ritmu-ljubavi-rhytm-love.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],1998 - Dora 1998,1999 - Ritam ljubavi,https://diskografija.com/pjesma/u-ritmu-ljubavi-249.htm,U ritmu ljubavi,2000 - Super Hitovi 1998-2000,2002 - The best of volume 1,2005 - Gold edition - remix,,,"Soba kavez je moj, nemir vlada u njoj,
Ludim već danima...
Mrzim ovaj grad, ma vodi me na zrak,
Moram preživjeti,
Ovo vrijeme dosadno,
Tako je teško postalo,
Drži mi ruku, poljubi me,
Slušaj glas koji dopire...

Krenimo svi, zavrtimo svijet,
U ritmu ljubavi,
Nek' se raskinu sad okovi svi,
I nek' se okreće u ritmu ljubavi...

I evo ponoć je tu, pleše ulica,
Grad se budi iz sna...
Osmjeh na licima, pjevaju grla sva,
Tisuće glasova,
Više ni vrijeme ne postoji,
Neka nas čuju ljudi svi,
Crni i bijeli, crveni,
Žuti i mali zeleni...",U ritmu ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/u-ritmu-ljubavi.html,Colonia,U Ritmu Ljubavi,4:14,Lady Blue,1998.0,,,,1998.0-Lady Blue/nan-Ritam Ljubavi/nan-The Best Of Volume 1/2011.0-Gold Edition/2013.0-Komplet 4 CDa/0.0-The Best Of
150,QUgrhjBj_1_150,Colonia,Colonia,U treptaj oka,20020,"Opet si tu kao zadnja sjena
kao modra uspomena
svi nasi dani, plamen srece 
zarobljeni u drhtaju svece

Znam da nikad necu 
znati odgovore sve
ali samo jedno te molim
reci gdje da pronadjem te
 
Ref.
U treptaj oka te vise nema
tvoje kose i mirisa tvoga tijela
nestao si kao jutarnja rosa
usred poljupca

U treptaj oka te vise nema
tvoga glasa i topline tvoga tijela
nestao si kao jutarnja rosa
usred poljupca

Opet si tu kao sapat vjetra
kao dah zvijezdanog svijetla
sve moje misli putuju tebi
milujem srce al' nista ne vrijedi

Znam da nikad necu 
znati odgovore sve
samo jedno te molim
reci gdje da pronadjem te

Ref.","https://tekstovi.net/2,140,2727.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/u-treptaj-oka-4332.htm,U treptaj oka,,,,,,"Opet si tu kao zadnja sjena
kao modra uspomena
svi nasi dani, plamen srece
zarobljeni u drhtaju svece

Znam da nikad necu
znati odgovore sve
ali samo jedno te molim
reci gdje da pronadjem te

U treptaj oka te vise nema
tvoje kose i mirisa tvoga tijela
nestao si kao jutarnja rosa
usred poljupca

U treptaj oka te vise nema
tvoga glasa i topline tvoga tijela
nestao si kao jutarnja rosa
usred poljupca

Opet si tu kao sapat vjetra
kao dah zvijezdanog svijetla
sve moje misli putuju tebi
milujem srce al' nista ne vrijedi

Znam da nikad necu
znati odgovore sve
samo jedno te molim
reci gdje da pronadjem te",U treptaj oka,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/u-treptaj-oka.html,Colonia,U Treptaj Oka,4:54,Izgubljeni Svijet,,,,,nan-Izgubljeni Svijet/2003.0-The Best Of
151,QUgrhjBj_1_151,Colonia,Colonia,Varalico,62867,"Sve neprospavane noci
oprostit' ti necu moci
ni za brdo zlatnih dukata
valjda hoces da poludim
sta mi treba, da mi ljudi
kada prodjem pogled spustaju
 
I nakon svega opet lazes
da je sve to ljubav, kazes
reci cu ti sta me muci
ljubav te trebala vratit' kuci

Ref.
Varalico, nek te druga ima
samo priznaj tu pred svima
da li si me ikad volio
varalico, siroka ti polja
sta je ceka ne zna ona
case tuge, noci muke
a nigdje tvoga ramena

Na krevetu bijelom, mekom
zaprlj'o si ruke grijehom
njene kose ti si raspleo
sad pogledaj u oci moje
to sto vidis, suza to je
ne sto moje srce voli
nego sto me dusa boli

Ref. 2x","https://tekstovi.net/2,140,11014.html",Boris Durdevic,Varalico,Cheater,,"Sve neprospavane noći
1
Oprostiti ti neću moći
Ni za brdo zlatnih dukata
Valjda hoćeš da poludim
Šta mi treba da mi ljudi
Kada prođem pogled spuštaju. I nakon svega opet lažeš
Da je sve to ljubav kažeš
Reći ću ti šta me muči
Ljubav te trebala vratit kući. (Refren)
Varalico, nek' te druga ima
Samo priznaj tu pred svima
Da li si me ikad volio?
Varalico, široka ti polja
Šta je čeka, ne zna ona
Čaše tuge, noći duge
A nigdje tvoga ramena. Na krevetu bijelom mekom
Zaprljo' si ruke grijehom
Njene kose ti si raspleo
Sad pogledaj u oči moje
To što vidiš, suza to je
Ne što moje srce voli
Nego što me duša boli. (Refren)","All the nights without sleeping
I wil not be able to forgive you
Not even for a mountain of gold coins
I guess you want me to go crazy
Why would I have people
Looking down when I walk by. And after everything you're lying again
You say it's all love
I will tell you what's wrong with me
Love was suppose to bring you back home. (Refrain)
Cheater, another one can have you
Just admitt here, in front of everyone
Did you ever love me?
Cheater, you're free to go
She has no idea what she is in for
Glasses full of sorrow, long nights
And your shoulder nowhere in sight. On a soft white bed
You stained your hands with sin
You unbraided her hair
Now look into my eyes
What you see is a tear
Not because my heart loves
But because my soul hurts. (Refrain)",https://lyricstranslate.com/en/varalico-cheater.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/varalico-5494.htm,Varalico,,,,,,"Sve neprospavane noci
oprostit' ti necu moci
ni za brdo zlatnih dukata
valjda hoces da poludim
sta mi treba da mi ljudi
kada prodjem pogled spustaju

I nakon svega opet lazes
da je sve to ljubav kazes
reci cu ti sta me muci
ljubav te trebala vratit' kuci

Varalico, nek te druga ima
samo priznaj tu pred svima
da li si me ikad volio
varalico, siroka ti polja
sta je ceka ne zna ona
case tuge, noci duge
a nigdje tvoga ramena

Na krevetu bijelom mekom
zaprlj'o si ruke grijehom
njene kose ti si raspleo
sad pogledaj u oci moje
to sto vidis suza to je
ne sto moje srce voli
nego sto me dusa boli",Varalico,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/varalico.html,Colonia,Varalico,,Najbolje Od Svega,,,,,nan-Najbolje Od Svega
