Artist,ArtistDiskografija,Song,Song_ID,Lyrics,Url,Skladba,Stihovi,Aranžman,Izvedba,Album_1,Album_2,Album_3,Album_4,Album_5,Album_6,Album_7,Album_8
Severina,Severina,Uno momento (feat. Ministarke),kxnrI/8e_1_63,"Možda si ti i genije za žene
Ali ovaj put zaboravi na mene
Kažu ti da si istek'o prije roka
U mojoj knjizi utisaka
Ti si slaba trojka

Hajde, zaboravi na to
Ne treba mi ljubav, meni treba lom
Praštaj, lutko, sada sve
Ja reći ću ti ne

Koliko pijem, nije humano
Subota je dan za alkohol
Uno momento, uspori tempo
Možda sutra se vidimo

Tika-taka, tika-tak
Isteklo ti vrijeme, pao si kod mene
Baš si sladak kad si ljut
Više sreće drugi put

Nisi moj tip, neću da te lažem
Tražiš moj broj, zini da ti kažem
Želeo bi da idemo kod tebe
Ali tamo noćas vodiš samo sebe",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/uno-momento-feat-ministarke.html,,,,['Severina'],,,,,,,,
Severina,Severina,Vatra i led,kxnrI/8e_1_64,"Ništa više vjeruj mi od tebe ne tražim
vrijeme je da neko novo rame potražim
trebam nekoga, laganog k'o dim
da gorim dok me izgorim, izgorim

Nema više razloga što ovdje drže me
jer ja sam oblak, vjetar po svijetu nosi me
a nebo je plavo i tako veliko
i najbolje je krenut' visoko

Ja sam kao vatra, ti kao led
ti ostaješ tu, ja se spremam za let
ja sam kao vatra, ti si kao led
previše si volio pa si se istopio

Bolje bi ti bilo da mi nisi rekao
kako si od uvijek baš  na mene čekao
trebam nekoga, laganog k'o dim
da gorim dok ne izgorim, izgorim

A nebo je plavo i tako veliko
i najbolje je krenut' visoko

Ja sam kao vatra, ti kao led
ti ostaješ tu, ja se spremam za let
ja sam kao vatra ti hladan kao led
previše si sanjao, pa si se probudio

Ja sam kao vatra, ti hladan kao led
ti ostaješ tu, ja se spremam za let
ja sam kao vatra, ti hladan kao led
previše si volio, pa si se istopio.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/vatra-i-led.html,['Miro Buljan'],['Faruk Buljubašić Fayo'],['Miro Buljan'],['Severina'],1995 - Trava zelena,2006 - The platinum collection,,,,,,
Severina,Severina,Virujen u te,kxnrI/8e_1_65,"Nima dana, nima ure
Da mi nisi cvit i pitar
Puna mi je duša bure
Jer ti si mi val i vitar
Nemoj nikad poć bez mene
Ni u crkvu Boga molit
Pusti vitar da okrene
Jedna će me suza slomit

Virujen u te, s tobom živin lipo
Sve dok me bude volit ću te slipo
Virujen u te, ispovidan grije
I kad me varaš s tobom lipo mi je

Znaš da mi je bila boja
U dnu srca kao znamen
Samo s tobom želin dite
Te jubavi vićni plamen
Nemoj nikad poć bez mene
Ni u crkvu Boga molit
Pusti vitar da okrene
Jedna će me suza slomit",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/virujen-u-te.html,['Đorđe Novković'],['Ante Muštra Tulija'],['Nikša Bratoš'],['Severina'],2001 - Pogled ispod obrva,2002 - Virujen u te (najbolje uživo) - uživo,2005 - Cocktail - uživo,2006 - Tulum za dušu Vol. 2,2006 - Da te mogu pismom zvati - Libar V,2006 - The platinum collection,2007 - Đorđe Novković - Gold collection,2008 - 10 Godina Melodija Hrvatskog Jadrana
Severina,Severina,"Voli me, ne voli",kxnrI/8e_1_66,"Probudim se, probudim se
Spavaš kraj mene.
Ista priča stara
Znaju još od lani i ptice na grani
Da te više ne volim k'o prije
Okrenem se, okreneš se
Još si uvijek tu
Pravimo se da je sve u redu
Vidiš da smo stranci, na nama su lanci
Nema više ničeg u pogledu

Voli me, ne voli
Voli me, ne voli
Zaboravit ću sve
Nek' sve zaboravi
Voli me, ne voli
Sad mi svejedno

Poljubim te, poljubiš me
Samo navika
Što bi drugo bilo
Predugo smo skupa.
Ni srce ne lupa
I ono se malo
Umorilo",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/voli-me-ne-voli.html,['Dino Šaran'],['Dino Šaran'],['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,Zakuni se ljubavi,kxnrI/8e_1_67,"Zakuni se ljubavi na ramenu mom
zakuni se ljubavi u trenutku tom
zakuni se ljubavi da moja si sva
da sanjaš ljubavi sve što sanjam ja

Ako tražiš mir uz mene ga nađi
ovaj ludi plam u meni ti ugasi
duge jeseni nek prolaze kraj nas
ja u tebi moram naći spas

Zakuni se ljubavi na ramenu mom
i prošlost zaboravi u trenutku tom
zakuni se ljubavi i ne budi zla
zakuni se ljubavi da voliš kao ja

Ako tražiš mir uz mene ga nađi...

Zakuni se ljubavi na ramenu mom
zakuni se ljubavi u trenutku tom.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/zakuni-se-ljubavi.html,['Đorđe Novković'],['Željko Sabol'],['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,Zaustavite tramvaj,kxnrI/8e_1_68,"Vrela noć je i grad spava,
tramvaj vozi zadnji krug,
a ja teško sobom vladam,
jer zavolio si nju.

Kažu da se ne raspituješ više za mene
i da te nikad sretnijeg ne pamte.

Zaustavite tramvaj, vjetar i ljude,
jer u meni gori sve (noćas samnom budite).
Dok oni se ljube, novo jutro, što mi nosi,
kada ljubav prestaje miris ljeta, sol u kosi.

Sve polako nestaje dovoljna bi bila jedna riječ,
dovoljna za sve.
Dovoljan si ti kraj mene (za mene).",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/zaustavite-tramvaj.html,"['Saša Lošić', 'S. Ćeramida']","['Saša Lošić', 'S. Ćeramida']",['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,"Zime, ljeta, jeseni",kxnrI/8e_1_69,"Kada oči otvorim
ti si prvo što mi padne na pamet
svoju tugu zagrlim
baš me briga kuda ide svijet.

Pričam sama sa sobom
plaše me goli, bijeli zidovi
jesi li dobro i gdje si sad
moja ljubav će me ubiti.

Zime, ljeta, jeseni
zauvijek si u meni
vrijeme neće ništa promijeniti
ti si ja, a ja sam ti.

Sve sam s tobom probala
prve suze, rajska jabuka
i s tobom sam prohodala
svaki put me vodi do tebe.

Zime, ljeta, jeseni...",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/zime-ljeta-jeseni.html,['Zrinko Tutić'],['Severina Vučković'],,['Severina'],,,,,,,,
Severina,Severina,"Adio, ljube",kxnrI/8e_1_0,"Ja sam tebi sve na svijetu vjerovala
Ja sam tebi sve na svijetu poklanjala
I dušu i tijelo jer sam tvoja bila
Ali me je luda želja prevarila

Adio, ljube, moja ljubavi
Srećo, život nas rastavi

Zbog tebe sam sve na svijetu ostavljala
Zbog tebe sam crne noći proplakala
Prijatelje stare sve sam ostavila
Ali me je luda želja prevarila

Ja bih opet tebe, dušo, izabrala
I nikad se ne bih zato pokajala
I dušu i tijelo, sve bih tebi dala
Samo da još jednom budem tvoja mala

Adio, ljube, život nas rastavi",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/adio-ljube.html,['Zrinko Tutić'],['Zrinko Tutić'],['Nikša Bratoš'],['Severina'],1993 - Dalmatinka,1999 - Paloma nera - uživo,2002 - 18 velikih hitova,2006 - The platinum collection,,,,
Severina,Severina,"Ajde, ajde zlato moje",kxnrI/8e_1_1,"Ti si moj život? Moj bol
Znam jer bez dodira tvog
Samo se pravim da živim
Al' zato te ne krivim

Ja sam ko'srna gonjena
Jer sam ti zabranjena
Pusti što govore ljudi
Nek' srce mi tvoje sudi
(hatsa el cielo
Io te quiero, io te quiero)

Ajde, ajde zlato moje
Što je moje to je tvoje
Nije kasno za nas dvoje
Ajde, ajde zlato moje
Što je moje to je tvoje
Nije kasno za nas dvoje
Ajde, ajde zlato moje

Boli me kad' te zadovoljim
Boli me kad ti udovoljiim
Boli me kad' te usrećim
I kad ti pamet pomutim.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ajde-ajde-zlato-moje.html,['Đorđe Novković'],['Severina Vučković'],['Mustafa Softić'],['Severina'],2000 - Split 2000,2001 - Pogled ispod obrva,2006 - The platinum collection,2007 - Đorđe Novković - Gold collection,,,,
Severina,Severina,Alcatraz,kxnrI/8e_1_2,"Otkrit ću ti nešto, ako dozvoliš
Nije bitno koga
Bitno je koliko nekoga voliš
Okrečeš mi leđa, kao i obično
A ja te ne puštam i ne dam
Srce ne zna šta je logično

Stani malo, još nije kraj
Moje ime ljubav ti ne upijaj
Hajde ostani i budi jak
Vremenom se naviknu oči na mrak

Briga me gdje plovimo to
Na našem brodu pukotina ima barem sto
Al preživjet ćemo ovo mi
Ako posudiš od mene malo ljubavi

Ova soba noćas moj je Alcatraz
I zidovi su ovi moji izgubljeni snovi
Za mene kazaljke se nikad ne poklope
Noćas ne misliš na mene, u svemu ovome sama ostajem

Hajde, ostani i budi jak
S vremenom se oči naviknu na mrak

Ako posudiš od mene malo ljubavi
Malo ljubavi, malo ljubavi",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/alcatraz.html,,,,['Severina'],,,,,,,,
Severina,Severina,"Baby, baby",kxnrI/8e_1_3,"Gledas me danima osjecam te
zbog tebe oblacim lude haljine
sad je nase vrijeme
sad su prave godine

Ne, necu ti prva prici nije to red
hajde sve je jednostavno, ne budi blijed
sad je nase vrijeme
sad su prave godine

Fali mi cvijet, zavodi me malo
i meni je do tebe stalo
neka muzika svakog
radia bude ljubavna

O baby, baby saberi se
bit ce nam dobro, opusti se
nije ti prvi put i nema razloga
da te sve nervira
o baby, baby saberi se
bit ce nam dobro, opusti se
i disi normalno i nema razloga
da te sve nervira",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/baby-baby.html,['Zrinko Tutić'],['Zrinko Tutić'],['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,Bojate bane buski,kxnrI/8e_1_4,"Otkad sam te srela,
mojoj duši mira nema
ni jednog trena
Strasno me ljubiš
kao violina jecam aaaa

Da je meni da je
da ova ljubav traje dovijeka
da se samo smijem,
da ti bijele ruke grijem i milujem

Bojate bane buski
bojate bane buski
bojate bane, bojate bane, bojate bane buski.

Ja ću tebi biti nježna kao svile niti o dušo moja
ti si moje srebro, ti si moje zlato 
ti si rijedak dijamant
da je meni da je,
da ova ljubav traje dovijeka
da se samo smijem 
da ti bijele ruke grijem i milujem

Bojate bane buski,
bojate bane buski...",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/bojate-bane-buski.html,"['Severina Vučković', 'Silvio Pasarić', 'Milo Stavros']",['Severina Vučković'],"['Silvio Pasarić', 'Milo Stavros']",['Severina'],2004 - Severgreen,2005 - Cocktail,,,,,,
Severina,Severina,Bože moj,kxnrI/8e_1_5,"Sad me ljubis kao stranac, oci zatvaras
pukao je zlatni lanac, ti me ostavljas
kao ja s tobom nitko nije nebom letio
kao ti meni nitko nije srce slomio
ispred nas je magla gusta, jutro olovno
ko oluja divlja, pusta, dan je poceo

Boze moj, sve sto volim izgubim
Boze moj, da je snage da izdrzim
jos nas veze tanka nit
jos sve moze dobro bit'
Boze moj, Boze moj

Kao ja s tobom nitko nije nebom letio
kao ti meni nitko nije srce slomio
a slomio se svijet od stakla tu, pred ocima
ljubav me je opet takla samo prstima",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/boze-moj.html,['Zrinko Tutić'],['Nenad Ninčević'],['Nikša Bratoš'],['Severina'],1995 - Trava zelena,2006 - The platinum collection,,,,,,
Severina,Severina,Brazil,kxnrI/8e_1_6,"Mi tjeramo oblake sive
Osmijeh nam je srednje ime
I srecu svu
Sirimo k'o zarazu

Ostavi sve, sve teske teme
Brige i stres i sve dileme
Idemo sve
Do Juzne Amerike

Hej, osjeti ritam taj,
Plesi i uzivaj
Brazil i samba,
Copacabana
Rio i karneval

Pijesak pod nogama
Ludi smo do vraga
Pije se, zna se
U ritmu salse
Kad igra Hrvatska

Zaboravi na pesimizam
Prebaci se na optimizam
Prevari zlo
Ma hajde, mozes ti to

Cuje se huk, svi u napad
Sjever i jug, istok i zapad
Pjevaju svi
Kad igraju Vatreni ",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/brazil.html,,,,,,,,,,,,
Severina,Severina,Budi happy,kxnrI/8e_1_7,"Ako zelis biti mlad
bilo gdje i bilo kad
nemoj biti underground
nemoj biti down

Nek' te ludi ritam fura
nek' te puhne jaka bura
tete, strine, konkubine
vrtite svoje obline

Na tulume zovi
kume, milu rodbinu
baci smile i jednom
skini facu ozbiljnu

Plavo nebo prosulo
je dugu iznad nas
hajde gukni ljube moja
da ti cujem glas

Budi happy, budi in the moon
budi happy, totalno je good
nek' se zemlja trese, vrti se u krug
budi happy, sa mnom budi lud

Nek se zemlja trese, vrti se u krug

Budi happy, sa mnom budi lud

Budi happy, sa mnom budi
sa mnom budi
sa mnom budi lud",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/budi-happy.html,['Zrinko Tutić'],"['Severina Vučković', 'Karlo Barbarić']",,['Severina'],,,,,,,,
Severina,Severina,Cvate šafran bijeli,kxnrI/8e_1_8,"Ja još čuvam stare slike
Pa navratim kad zaboli
Ne plače se iz navike
Drugčije je kad se voli

Odavno već pjesme nema
Ne čuje se riječ dobrote
Otišli smo predaleko
Od ljubavi, od ljepote

Cvate šafran bijeli, evo opet proljeća,
A ti nisi sa mnom, tugo najveća
Cvate šafran bijeli, evo opet proljeća,
A ti nisi sa mnom, tugo najveća

Ja još sanjam iste snove
Iznad mene rajsko voće
Ne beru ga ove ruke
Umorne su od samoće

Odavno već pjesme nema
Ne čuje se riječ dobrote
Otišli smo predaleko
Od ljubavi, od ljepote",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/cvate-safran-bijeli.html,,,,,,,,,,,,
Severina,Severina,Da nisi možda gej?,kxnrI/8e_1_9,"Temperatura,
I vibra u zraku,
A mi isti i u znaku
I podznaku.

Kod tebe, kod mene
Znam te uru što da ne
Šta ti nije tu okej,
Da nisi možda gej.

Kap konjaka,
Tango u dva koraka.
Pogledaj noć je za ljubav
Ne kvari mi slavlje.

Kad je bura, reci ura
Ajde uzdravlje.

Kod tebe, kod mene
U autu što da ne,
Šta ti nije tu okej,
Da nisi možda gej.

Ej, kako ćemo,
Lako ćemo, lakše
Nego išta.
Ej, kako ćemo,
Lako ćemo,
Ne brini se ništa.

Kap konjaka,
Tango u dva koraka.
Usne, bombone
Signali u mraku
Tebe veže sila teža
A ja oblaku.

Kod tebe, kod mene
Idemo, svejedno je
Šta ti nije tu okej,
Da nisi možda gej.

Kako ćemo,
Lako ćemo,
Kako ćemo,
Lako ćemo
Kako ćemo.
Ne brini se ništa!",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/da-nisi-mozda-gej.html,['Goran Bregović'],"['Marina Tucaković', 'Goran Bregović', 'Ljiljana Jorgovanović']",['Nino Ademović'],['Severina'],,,,,,,,
Severina,Severina,Daj da biram,kxnrI/8e_1_10,"Daj, daj, daj da biram
Gdje da padnem
Ako kažeš ne
Daj, daj, daj da umrem
Što će meni život bez tebe

Daj, daj, daj da biram
Gdje da ljubim
Ako kažeš da
Daj, daj, daj mi ime
Da ga nosim iza svojega

Zlatni rudnik oko vrata
Stavit ću ti ja
I na dlanu nosit ću te
Preko mjeseca",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/daj-da-biram.html,['Damjan J. Vilotić'],"['Severina Vučković', 'Ante Pecotić', 'Damjan J. Vilotić']",['Ante Pecotić'],['Severina'],1999 - Ja samo pjevam,"2002 - Virujen u te (najbolje uživo) - uživo
Aranžman: Nikša Bratoš",2006 - The platinum collection,,,,,
Severina,Severina,Dala bih sve,kxnrI/8e_1_11,"Osjećam da s tobom bilo bi drugačije,
Tvoj me pogled tako smiruje,
Suđeno je znam da izdaleka volim te,
Al' protiv sudbine se nemoze.

Vidim te, sve govoriš mi pogledom,
I sve je tako očigledno,
Kada bi me ti sakrio u srcu tvom,
Da ja te osjetim bar jednom.

Dala bih sve što želis ti,
Za jednu mrvu tvoje ljubavi,
Ali to malo je, jer ti,
Moj nikad nećeš postati.
Dala bih sve što želis ti,
Za jednu mrvu tvoje ljubavi,
Ali to malo je, jer ti,
Moj nikad nećeš postati.

Jutro je ti pored neke druge budis se,
Sta bih dala da si kraj mene,
Zeljno cekam noc da opet negde sretnem te
I ukradem ti bas sve osmehe.

Vidim te, sve govoris mi pogledom,
I sve je tako ocigledno,
Kada bi me ti sakrio u srcu tvom,
Da ja te osjetim bar jednom.

Dala bih sve sto zelis ti,
Za jednu mrvu tvoje ljubavi,
Ali to malo je, jer ti,
Moj nikad neces postati.
Dala bih sve sto zelis ti,
Za jednu mrvu tvoje ljubavi,
Ali to malo je, jer ti,
Moj nikad neces postati.

Dala bih sve... Dala bih sve..

Dala bih sve sto zelis ti,
Za jednu mrvu tvoje ljubavi,
Ali to malo je, jer ti,
Moj nikad neces postati.
Dala bih sve sto zelis ti,
Za jednu mrvu tvoje ljubavi,
Ali to malo je, jer ti,
Moj nikad neces postati.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/dala-bih-sve.html,,,,,,,,,,,,
Severina,Severina,"Danju, noću",kxnrI/8e_1_12,"Godinama znam što radiš
Govore mi ljudi
Al' svijeću zapali i zahvalan budi
Što ja i dalje trpim tvoje laži
Noću budna te čekam k'o vojnik na straži
A ti...
Noću, danju, u svako doba
Dođeš, odeš, ni dobar dan
To nije život, za ime Boga
Samo ružan san
Godinama ti me gledaš kao da me nema
Učini bar nešto da živim k'o žena
Jer ja i dalje trpim tvoje laži
Noću budna te čekam k'o vojnik na straži
A ti...",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/danju-nocu.html,,,,,,,,,,,,
Severina,Severina,Dodirni mi koljena,kxnrI/8e_1_13,"Hej, moja dušice, izbaci bubice
Iz svoje lipe lude plave glavice, ne budi dite
Obuci papuče, ostani kod kuće
Nježno me zagrli i ponašaj se prirodno
Skuvaj mi kavu, napravi sendvič
Lijepo ugosti i zadovolji me

Hej, moja dušice, ostavi lutkice
Koje te jure i stalno ti dosađuju, ne budi dite
Kupi mi haljine, srebrene lančiće
Crvene maline i kartu do Amerike
Znamo se skoro već deset dana
Daj mi svoj auto i ključ od stana

Hej, na svježe mlijeko miriše dan
Ptice pjevaju na sav glas
Jutro njiše vjetar, dodirni mi koljena to bih baš voljela
Hej, plavo nebo juri u stan
Žuti leptir mazi moj vrat
Jutro njiše vjetar, dodirni mi koljena to bih baš voljela",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/dodirni-mi-koljena.html,"['Radovan', 'Kikamac']",['Marina Tucaković'],['Nikša Bratoš'],['Severina'],1999 - Ja samo pjevam,2002 - Virujen u te (najbolje uživo) - uživo,2006 - The platinum collection,,,,,
Severina,Severina,Gade,kxnrI/8e_1_14,"Jastuci na prozoru
Jedan nula za ljubomoru.
Malko mi već popušta
Izolacija na živcima
Udaraš čežnju, dušo.

Kao mali nervni slom
Suza je sa posvetom.
U mojoj glavi si na sigurnom,
Gade.
Ko te dade.

Vidi ispod haljine
Nema tajne, znaš
Uvijek si sa moje lijeve strane
U kući ljubomore.

Ljubomora, ljubomora,
To je ljubav, to se tako mora.

Neće me prvi san,
Nije strašno,
Nije svaki dan.
Krevet ko samostan,
Nije strašno,
Nije svaki dan.

Gade.

Pijan mi je dekolte
Ajde brže ostari
Da te više niko ne voli
Ni žene,
Osim mene.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/gade.html,['Goran Bregović'],"['Marina Tucaković', 'Goran Bregović', 'Ljiljana Jorgovanović']",['Nino Ademović'],['Severina'],,,,,,,,
Severina,Severina,"Gas, gas",kxnrI/8e_1_15,"Ej, što volim miris kamiona!

Šoferskih gostiona,
Hormona do plafona.
Muškaraca tona
Turbo je sezona!

Ej, što volim miris od benzina
Ej, magistrala Dalmatina.
Hop, hop, malo, malo pa krivina.
Ljulja se kabina,
Turbo je mašina!

Mali, mali, meni toga fali.
Latinice, atmosferice.
Mali, mali, meni toga fali.
Gas do daske, bebice!

Gas, gas...
Gas, gas...

Laj, la, la, la...

Kelneri ko šećeri,
A pjevaju šoferi:
Nek se živi,
Pa ko preživi!

Šoferi, šoferi
Ej, da vas je više!

Volim, volim, volim...
Volim kad na muško miriše!

Gas, gas...
Gas, gas...

Ajde, ajde, nije to od vina.
Ej, nije ni od serpentina
Uhvatila me milina
Šest mjeseci mi vrućina
Turbo je godina!

Ej, što volim miris kamiona!
Šoferskih gostiona,
Hormona do plafona.
Muškaraca tona
Turbo je sezona!

Mali, mali, meni toga fali.
Latinice, atmosferice.
Mali, mali, meni toga fali.
Gas do daske, bebice!

Gas, gas...
Gas, gas...",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/gas-gas.html,['Goran Bregović'],"['Marina Tucaković', 'Goran Bregović', 'Ljiljana Jorgovanović']",['Nino Ademović'],['Severina'],,,,,,,,
Severina,Severina,Grad bez ljudi,kxnrI/8e_1_16,"Gledaš u mene,
Očima hladnog sjevera.
Osjećam mraz u grudima,
Jer sam te izgubila.

Znam umire ljubav,
Tišina sve mi govori.
U pobjedi i porazu,
Ti samo si u prolazu.

Vidjela sam grad bez ljudi,
Pobjednika kako gubi,
Anđele na stupu sramma,
Djecu koja plaču sama.

Vidjela sam snijeg u maju,
Đavola u bijelom raju,
Ali ne i muško koje
Zna trajati u dvoje.

Takvi valjda više ne postoje.

Komad po komad,
Moje srce kruni se,
A ja sam tu da čekam te,
I da za slamku držim se.

Znam umire ljubav,
Tišina sve mi govori.
U pobjedi i porazu,
Ti samo si u prolazu.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/grad-bez-ljudi.html,"['Filip Miletić', 'Miloš Roganović']","['Filip Miletić', 'Miloš Roganović']","['Filip Miletić', 'Miloš Roganović', 'Dušan Alagić']",['Severina'],,,,,,,,
Severina,Severina,Hrvatica,kxnrI/8e_1_17,"Moj život nije lak
al barem imam stila
jer kako god okrenem 
sve sam živo napravila
dobro udala se nisam još
al imam želju jaku
samo da je muško 
ja ne tražim u jaju dlaku

Transparentna sam 
kao vladini prvaci
suvereno vladam teritorije
samostalna držim sve u šaci
ne padam pred kolektivnom euforijom

Ja, tebi sam vjerna ko opatica
ko svaka druga Hrvatica
slatka kao med 
za tebe spremna sve

Da samo tebe ljubim ja
tebi sam vjerna ko opatica
ko svaka druga Hrvatica
slatka kao med za tebe stvorena
da samo tebe ljubim ja 

Hrvatski reperi
dignite malo hajku (sikiriki, kokice)
onaj kuhar vam uzeo posao
djeca slušaj krivu majku",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/hrvatica.html,"['Severina Vučković', 'Silvio Pasarić']","['Severina Vučković', 'Inge Privora', 'Milo Stavros', 'Pero Radojčić Bizzo']",['Silvio Pasarić'],['Severina'],2004 - Severgreen,2006 - The platinum collection,,,,,,
Severina,Severina,Idemo se ljubiti,kxnrI/8e_1_18,"Govoris mi rijeci bajne sve 
a nije vrijeme za govore 
na krilima noci mi se vozimo 
i to mi je dovoljno 

Sasava je noc tako carobna 
a ja bi htjela malo provoda 
zagrli me sad bas smo zgodan par 
svidja mi se cijela stvar 

U jedom trenu 
sve ce proci 
jer ljubav nestaje 
tako si dobar ove noci 

Idemo se ljubiti 
nemamo sto izgubiti 
vjetar nosi rijeci te 
sto posto zelim te 

Govoris mi rijeci bajne sve 
a nije vrijeme za govore 
na krilima noci mi se vozimo 
i to mi je dovoljno 

Sasava je noc tako carobna 
a ja bi htjela malo provoda 
zagrli me sad bas smo zgodan par 
svidja mi se cijela stvar 

U jedom trenu 
sve ce proci 
jer ljubav nestaje 
tako si dobar ove noci 

Sto posto želim te",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/idemo-se-ljubiti.html,['Zrinko Tutić'],['Zrinko Tutić'],['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,Imam novog dečka,kxnrI/8e_1_19,"Misto radnje bili brod i mala kabina,
On drži novu kameru, a ja bocu vina,
Dok ga grlim, mazim, ljubim 
Svašta radim s njim
A on kaže ""ajme, mala imam novi film""!

Iman novog dečka
Ma zaboli me zvečka
Nek cili svit to zna
Njega lovin ja!
Lovin ja tajkune
A oni se ne bune
Za minut ili dva
Sve rastavit ću ja!!

A on kaže ""ti si jedna mala, fina 
Naivna ka dite"",
Nikad nisam ništa kriva
Virujte mi svite,
Pogled ispod obrva 
Na zelenoj travi,
Puno mi se lipih stvari 
Sad mota po glavi!!

Iman novog dečka
Ma zaboli me zvečka
Nek cili svit to zna
Njega lovin ja!
Lovin ja tajkune
A oni se ne bune
Za minut ili dva..

Sve vas rastavit ću ja!",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/imam-novog-decka.html,,,,,,,,,,,,
Severina,Severina,Italiana (feat. FM Band),kxnrI/8e_1_20,"Allora siamo qui con Severina
E la mia amica Ana, band FM
Andiamo!
Canzone Italiana!

Ma hajde, grad te zove
Lumpuj do jutra i noći ove
Pozovi taksi, sebi pomozi
Jer ko će pijan kući vozit

Ma popij dovoljno, 
Tugu zaboravi
S nama i bolestan 
Sto posto ozdravi
Ludilo sa znakom uzvika
Svi smo na nogama kad krene muzika

Andiamo
Andiamo tutti quanti
Andiamo tutti quanti
Avanti

[Andiamo e segui questo ritmo per muovere il corpo] 
Pusti glas i glasno zapjevaj
[Andiamo e segui questo ritmo per muovere il corpo] 
Zar to nije dobar osjećaj
[Ale, ale, ale, ale] 
Nađi nekog za sebe i ljubi se satima
[Ale, ale, ale, ale] 
Nova ljubav te čeka pred vratima

I pusti kaos u glavi
I samo pleši uz dobre stvari
Opusti tijelo, uhvati ritam
Doći će netko i tebi bitan

Ma popij dovoljno, tugu zaboravi
S nama i bolestan, sto posto ozdravi
Ludilo sa znakom uzvika
Svi smo na nogama kad krene muzika

Andiamo
Andiamo tutti quanti
Andiamo tutti quanti
Avanti

[Andiamo e segui questo ritmo per muovere il corpo] 
Pusti glas i glasno zapjevaj
[Andiamo e segui questo ritmo per muovere il corpo] 
Zar to nije dobar osjećaj
[Ale, ale, ale, ale...] 
Nađi nekog za sebe i ljubi se satima
[Ale, ale, ale, ale...] 
Nova ljubav te čeka pred vratima

Restiamo immersi cosi
Nel ritmo della notte,
Insieme nella festa balliamo,
Balliamo!
Italiana! 

Severina: Ajmo, ekipa!",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/italiana.html,"['Filip Miletić', 'Miloš Roganović']","['Filip Miletić', 'Miloš Roganović']","['Filip Miletić', 'Miloš Roganović']",['Severina'],,,,,,,,
Severina,Severina,Iznad Tešnja zora sviće,kxnrI/8e_1_21,"Što se nižu moji dani kao biseri,
Kao biseri
Jer na kraju puta moga stojiš samo ti
Stojiš samo ti

Pusti neka srce govori pusti
Nek se duša odmori
Iznad Tešnja zora sviće
Ljubav naša vječna bit će
Iznad Tešnja sunce sija
Radujem se suncu i ja iznad Tešnja

Zora sviće
Ljubav naša vječna bit će
Iznad Tešnja sunce sija
Radujem se suncu i ja",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/iznad-tesnja-zora-svice.html,,,,,,,,,,,,
Severina,Severina,Kad si sam (with Gibonni),kxnrI/8e_1_22,"Vec danima neznam što cu od sebe
Oko mene neke cudne osobe
Više ne znam što da radim
Tako mi se putuje

Dečko, svaka tvoja rijeć me nervira
Dosta mi je, dosta ova četiri zida
Osječam se ko da imam 310 godina.

Kad si sam
Treba ti ic' na more
Kad si sam
Treba ti prijatelj
Kad si sam 
Treba ti boca vina
Treba ti cura fina

Dečko, svaka tvoja rijeć me nervira ...
...treba ti Severina.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/kad-si-sam-with-gibonni.html,['Zrinko Tutić'],['Zrinko Tutić'],['Nikša Bratoš'],['Severina'],{'1992 - Severina'},{'1999 - Paloma nera - uživo'},{'2002 - 18 velikih hitova'},{'2006 - The platinum collection'},,,,
