lemma,upos,Artist_name,Song,Song_ID,Lyrics_url,Views
divno,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
dovoljno,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
sada,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
tako,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
samo,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
jednom,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
gotovo,ADV,Doris Dragović,U tebe se necu zaljubiti (duet Jasmin Stavros),RH/jD1hv_1_93,"https://tekstovi.net/2,518,46032.html",3776
odnekud,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
jednom,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
negdje,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
večeras,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
sutra,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
zauvijek,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
tu,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
malo,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
iskreno,ADV,Doris Dragović,Veceras budi sa mnom,RH/jD1hv_1_94,"https://tekstovi.net/2,518,49460.html",2926
jednako,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
isto,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
samo,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
mnogo,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
danju,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
noću,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
tiho,ADV,Doris Dragović,Vrata uspomena,RH/jD1hv_1_95,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrata-uspomena.html,1565
već,ADV,Doris Dragović,Vrati se,RH/jD1hv_1_96,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrati-se.html,16933
tu,ADV,Doris Dragović,Vrati se,RH/jD1hv_1_96,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrati-se.html,16933
sada,ADV,Doris Dragović,Vrati se,RH/jD1hv_1_96,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrati-se.html,16933
samo,ADV,Doris Dragović,Vrati se,RH/jD1hv_1_96,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrati-se.html,16933
daleko,ADV,Doris Dragović,Vrati se,RH/jD1hv_1_96,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrati-se.html,16933
kratko,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
dobro,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
uzalud,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
jednom,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
još,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
sad,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
sutra,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
krivo,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
blizu,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
poslije,ADV,Doris Dragović,Vrijeme prastanja,RH/jD1hv_1_97,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/vrijeme-prastanja.html,13119
fino,ADV,Doris Dragović,Vrijeme za ljubav,RH/jD1hv_1_98,https://lyricstranslate.com/en/doris-dragovic-vrijeme-za-ljubav-lyrics.html,6291
samo,ADV,Doris Dragović,Vrijeme za ljubav,RH/jD1hv_1_98,https://lyricstranslate.com/en/doris-dragovic-vrijeme-za-ljubav-lyrics.html,6291
još,ADV,Doris Dragović,Vrijeme za ljubav,RH/jD1hv_1_98,https://lyricstranslate.com/en/doris-dragovic-vrijeme-za-ljubav-lyrics.html,6291
nježno,ADV,Doris Dragović,Vrijeme za ljubav,RH/jD1hv_1_98,https://lyricstranslate.com/en/doris-dragovic-vrijeme-za-ljubav-lyrics.html,6291
još,ADV,Doris Dragović,Željo moja,RH/jD1hv_1_99,https://lyricstranslate.com/en/zeljo-moja-my-wish.html,90179
iskreno,ADV,Doris Dragović,Željo moja,RH/jD1hv_1_99,https://lyricstranslate.com/en/zeljo-moja-my-wish.html,90179
tiho,ADV,Doris Dragović,Željo moja,RH/jD1hv_1_99,https://lyricstranslate.com/en/zeljo-moja-my-wish.html,90179
suzo,ADV,Doris Dragović,Željo moja,RH/jD1hv_1_99,https://lyricstranslate.com/en/zeljo-moja-my-wish.html,90179
lako,ADV,Doris Dragović,Zemlja i stina,RH/jD1hv_1_100,https://lyricstranslate.com/en/zemlja-i-stina-soil-and-rock.html,50952
mnogo,ADV,Doris Dragović,Zemlja i stina,RH/jD1hv_1_100,https://lyricstranslate.com/en/zemlja-i-stina-soil-and-rock.html,50952
sad,ADV,Doris Dragović,Zemlja i stina,RH/jD1hv_1_100,https://lyricstranslate.com/en/zemlja-i-stina-soil-and-rock.html,50952
samo,ADV,Doris Dragović,Zemlja i stina,RH/jD1hv_1_100,https://lyricstranslate.com/en/zemlja-i-stina-soil-and-rock.html,50952
uvijek,ADV,Doris Dragović,Zemlja i stina,RH/jD1hv_1_100,https://lyricstranslate.com/en/zemlja-i-stina-soil-and-rock.html,50952
duboko,ADV,Doris Dragović,Zemlja i stina,RH/jD1hv_1_100,https://lyricstranslate.com/en/zemlja-i-stina-soil-and-rock.html,50952
nekad,ADV,Doris Dragović,Žute ruže,RH/jD1hv_1_101,https://lyricstranslate.com/en/%C5%BEute-ru%C5%BEe-jellow-rose.html,15529
još,ADV,Doris Dragović,Žute ruže,RH/jD1hv_1_101,https://lyricstranslate.com/en/%C5%BEute-ru%C5%BEe-jellow-rose.html,15529
već,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
malo,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
sad,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
nikada,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
pola,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
samo,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
dobro,ADV,Doris Dragović,Zvir,RH/jD1hv_1_102,"https://tekstovi.net/2,518,59404.html",1446
nikad,ADV,Thompson,Anđelina,Wm5tG4b5_1_0,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-an%C4%91elina-lyrics.html,5084
nekad,ADV,Thompson,Anđelina,Wm5tG4b5_1_0,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-an%C4%91elina-lyrics.html,5084
džaba,ADV,Thompson,Anica - Kninska kraljica,Wm5tG4b5_1_1,https://lyricstranslate.com/en/anica-kninska-kraljica-anica-kninska-kraljica.html,16828
ludo,ADV,Thompson,Bez ljubavi,Wm5tG4b5_1_2,https://lyricstranslate.com/en/bez-ljubavi-bez-ljubavi.html,3089
sad,ADV,Thompson,Bez ljubavi,Wm5tG4b5_1_2,https://lyricstranslate.com/en/bez-ljubavi-bez-ljubavi.html,3089
uzalud,ADV,Thompson,Bez ljubavi,Wm5tG4b5_1_2,https://lyricstranslate.com/en/bez-ljubavi-bez-ljubavi.html,3089
daleko,ADV,Thompson,Bijeli golubovi,Wm5tG4b5_1_3,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bijeli-golubovi-lyrics.html,69652
ovdje,ADV,Thompson,Bijeli golubovi,Wm5tG4b5_1_3,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bijeli-golubovi-lyrics.html,69652
samo,ADV,Thompson,Bijeli golubovi,Wm5tG4b5_1_3,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bijeli-golubovi-lyrics.html,69652
onda,ADV,Thompson,Bijeli golubovi,Wm5tG4b5_1_3,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bijeli-golubovi-lyrics.html,69652
tu,ADV,Thompson,Bijeli golubovi,Wm5tG4b5_1_3,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bijeli-golubovi-lyrics.html,69652
samo,ADV,Thompson,Bili brode moj,Wm5tG4b5_1_4,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bili-brode-moj-lyrics.html,23136
uvijek,ADV,Thompson,Bili brode moj,Wm5tG4b5_1_4,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bili-brode-moj-lyrics.html,23136
mnogo,ADV,Thompson,Bili brode moj,Wm5tG4b5_1_4,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bili-brode-moj-lyrics.html,23136
samo,ADV,Thompson,Bludnica,Wm5tG4b5_1_5,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bludnica-lyrics.html,11897
oduvijek,ADV,Thompson,Bludnica,Wm5tG4b5_1_5,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bludnica-lyrics.html,11897
prokleto,ADV,Thompson,Bludnica,Wm5tG4b5_1_5,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bludnica-lyrics.html,11897
opet,ADV,Thompson,Bludnica,Wm5tG4b5_1_5,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bludnica-lyrics.html,11897
dugo,ADV,Thompson,Bludnica,Wm5tG4b5_1_5,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bludnica-lyrics.html,11897
lako,ADV,Thompson,Bog i Hrvati,Wm5tG4b5_1_6,https://lyricstranslate.com/en/bog-i-hrvati-god-and-croats.html,47586
nikada,ADV,Thompson,Bog i Hrvati,Wm5tG4b5_1_6,https://lyricstranslate.com/en/bog-i-hrvati-god-and-croats.html,47586
putem,ADV,Thompson,Bog i Hrvati,Wm5tG4b5_1_6,https://lyricstranslate.com/en/bog-i-hrvati-god-and-croats.html,47586
opet,ADV,Thompson,Bog i Hrvati,Wm5tG4b5_1_6,https://lyricstranslate.com/en/bog-i-hrvati-god-and-croats.html,47586
samo,ADV,Thompson,Bog i Hrvati,Wm5tG4b5_1_6,https://lyricstranslate.com/en/bog-i-hrvati-god-and-croats.html,47586
naprijed,ADV,Thompson,Bojna Čavoglave,Wm5tG4b5_1_7,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/bojna-cavoglave.html,22633
već,ADV,Thompson,Bojna Čavoglave,Wm5tG4b5_1_7,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/bojna-cavoglave.html,22633
sad,ADV,Thompson,Bojna Čavoglave,Wm5tG4b5_1_7,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/bojna-cavoglave.html,22633
prije,ADV,Thompson,Bojna Čavoglave,Wm5tG4b5_1_7,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/bojna-cavoglave.html,22633
nikada,ADV,Thompson,Bojna Čavoglave,Wm5tG4b5_1_7,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/bojna-cavoglave.html,22633
tamo,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
gdje,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
dosta,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
jučer,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
danas,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
tu,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
odakle,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
uvijek,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
sada,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
mnogo,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
prije,ADV,Thompson,Bosna,Wm5tG4b5_1_8,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572
lagano,ADV,Thompson,Budi uz mene,Wm5tG4b5_1_9,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-budi-uz-mene-lyrics.html,2917
zauvijek,ADV,Thompson,Budi uz mene,Wm5tG4b5_1_9,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-budi-uz-mene-lyrics.html,2917
tu,ADV,Thompson,Budi uz mene,Wm5tG4b5_1_9,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-budi-uz-mene-lyrics.html,2917
dati,ADV,Thompson,Ruku na srce,Wm5tG4b5_1_10,https://lyricstranslate.com/en/Ruku-na-srce-Ruku-na-srce.html,25630
doma,ADV,Thompson,Dan dolazi,Wm5tG4b5_1_11,https://lyricstranslate.com/en/dan-dolazi-day-coming.html,59515
rano,ADV,Thompson,Dan dolazi,Wm5tG4b5_1_11,https://lyricstranslate.com/en/dan-dolazi-day-coming.html,59515
mnogo,ADV,Thompson,Dan dolazi,Wm5tG4b5_1_11,https://lyricstranslate.com/en/dan-dolazi-day-coming.html,59515
jednom,ADV,Thompson,Diva Grabovčeva,Wm5tG4b5_1_12,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/diva-grabovceva.html,65717
zauvijek,ADV,Thompson,Diva Grabovčeva,Wm5tG4b5_1_12,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/diva-grabovceva.html,65717
tamo,ADV,Thompson,Diva Grabovčeva,Wm5tG4b5_1_12,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/diva-grabovceva.html,65717
još,ADV,Thompson,Diva Grabovčeva,Wm5tG4b5_1_12,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/diva-grabovceva.html,65717
dobro,ADV,Thompson,Diva Grabovčeva,Wm5tG4b5_1_12,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/diva-grabovceva.html,65717
opet,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
put,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
previsoko,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
mnogo,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
još,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
lažno,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
snažno,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
uvijek,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
skupa,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
jako,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
noćas,ADV,Thompson,Dobrodosli,Wm5tG4b5_1_14,"https://tekstovi.net/2,440,39206.html",18368
ponosno,ADV,Thompson,Dolazak Hrvata,Wm5tG4b5_1_15,https://lyricstranslate.com/en/dolazak-hrvata-coming-croats.html,98764
nazad,ADV,Thompson,Dolazak Hrvata,Wm5tG4b5_1_15,https://lyricstranslate.com/en/dolazak-hrvata-coming-croats.html,98764
danas,ADV,Thompson,Dolazak Hrvata,Wm5tG4b5_1_15,https://lyricstranslate.com/en/dolazak-hrvata-coming-croats.html,98764
noćas,ADV,Thompson,Draga,Wm5tG4b5_1_16,https://lyricstranslate.com/en/draga-darling.html,34335
opet,ADV,Thompson,Draga,Wm5tG4b5_1_16,https://lyricstranslate.com/en/draga-darling.html,34335
samo,ADV,Thompson,Draga,Wm5tG4b5_1_16,https://lyricstranslate.com/en/draga-darling.html,34335
zlo,ADV,Thompson,Draga,Wm5tG4b5_1_16,https://lyricstranslate.com/en/draga-darling.html,34335
nikada,ADV,Thompson,Draga,Wm5tG4b5_1_16,https://lyricstranslate.com/en/draga-darling.html,34335
odakle,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
odavno,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
ovdje,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
zašto,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
ovuda,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
gdje,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
uvijek,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
zato,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
opet,ADV,Thompson,Duh ratnika,Wm5tG4b5_1_17,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156
rano,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
brižno,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
iznova,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
bujno,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
rujno,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
sijano,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
presjajno,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
ovdje,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
prije,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
uvijek,ADV,Thompson,Duvanjsko polje nazimlje grudi,Wm5tG4b5_1_18,"https://tekstovi.net/2,440,52657.html",6367
još,ADV,Thompson,E moj narode,Wm5tG4b5_1_19,https://lyricstranslate.com/en/E-moj-narode-E-moj-narode.html,26318
zajedno,ADV,Thompson,E moj narode,Wm5tG4b5_1_19,https://lyricstranslate.com/en/E-moj-narode-E-moj-narode.html,26318
mnogo,ADV,Thompson,E moj narode,Wm5tG4b5_1_19,https://lyricstranslate.com/en/E-moj-narode-E-moj-narode.html,26318
tako,ADV,Thompson,E moj narode,Wm5tG4b5_1_19,https://lyricstranslate.com/en/E-moj-narode-E-moj-narode.html,26318
opet,ADV,Thompson,E moj narode,Wm5tG4b5_1_19,https://lyricstranslate.com/en/E-moj-narode-E-moj-narode.html,26318
samo,ADV,Thompson,"Ej, haj, pjesme naše",Wm5tG4b5_1_20,https://lyricstranslate.com/en/ej-haj-pjesme-na%C5%A1e-ey-hi-our-songs.html,19434
sporo,ADV,Thompson,"Ej, haj, pjesme naše",Wm5tG4b5_1_20,https://lyricstranslate.com/en/ej-haj-pjesme-na%C5%A1e-ey-hi-our-songs.html,19434
brzo,ADV,Thompson,"Ej, haj, pjesme naše",Wm5tG4b5_1_20,https://lyricstranslate.com/en/ej-haj-pjesme-na%C5%A1e-ey-hi-our-songs.html,19434
nikad,ADV,Thompson,"Ej, haj, pjesme naše",Wm5tG4b5_1_20,https://lyricstranslate.com/en/ej-haj-pjesme-na%C5%A1e-ey-hi-our-songs.html,19434
lutati,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
tad,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
samo,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
već,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
tako,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
još,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
koliko,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
toliko,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
zato,ADV,Thompson,Ela,Wm5tG4b5_1_21,"https://tekstovi.net/2,440,56682.html",2068
prokleto,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
tako,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
gdje,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
uvijek,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
sad,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
kući,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
oduvijek,ADV,Thompson,Geni kameni,Wm5tG4b5_1_22,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271
mnogo,ADV,Thompson,Grkinja,Wm5tG4b5_1_23,https://lyricstranslate.com/en/grkinja-greek-girl.html,27395
opet,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
noćas,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
jednom,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
nikad,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
koliko,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
zajedno,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
mnogo,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
malo,ADV,Thompson,Ima nešto vrijednije od zlata,Wm5tG4b5_1_24,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064
blizu,ADV,Thompson,Ivane Pavle II.,Wm5tG4b5_1_25,https://lyricstranslate.com/en/Ivane-Pavle-II-Ivane-Pavle-II.html,37774
skupa,ADV,Thompson,Ivane Pavle II.,Wm5tG4b5_1_25,https://lyricstranslate.com/en/Ivane-Pavle-II-Ivane-Pavle-II.html,37774
puno,ADV,Thompson,Ivane Pavle II.,Wm5tG4b5_1_25,https://lyricstranslate.com/en/Ivane-Pavle-II-Ivane-Pavle-II.html,37774
sada,ADV,Thompson,Ivane Pavle II.,Wm5tG4b5_1_25,https://lyricstranslate.com/en/Ivane-Pavle-II-Ivane-Pavle-II.html,37774
